alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
CAB,0,-55610.778592878385,-2549.646121662521,"[7.721902688835879, 0.507365722035829, 0.22985999218792064, 365.8894331963237, 1.6754608494525014, 0.3065352892720449, 6.367887145234341, 10.259647454284254]",50,11,10,0.3,10,"[-53893.56489854536, -55610.778592878385, -55610.778592878385, -55610.778592878385, -55610.778592878385, -55610.778592878385, -55610.778592878385, -55610.778592878385, -55610.778592878385, -55610.778592878385, -55610.778592878385]",2.16
CAB,2,-21736.341514369316,-6303.88512051121,"[8.987405989811332, 0.6156441110338106, 0.4379431175521071, 253.5028182876974, 1.9438925548886576, 0.3346476660424473, 10.268134267458308, 13.805342819691017]",50,11,10,0.3,10,"[-19342.855004351426, -19342.855004351426, -19342.855004351426, -19342.855004351426, -19342.855004351426, -19342.855004351426, -20146.136160176073, -20146.136160176073, -20146.136160176073, -21719.481242255635, -21736.341514369316]",2.18
CAB,1,-26637.73016669117,-5094.247230611152,"[8.14165432854065, 0.7511384554122447, 0.11356366107019843, 385.7910158197868, 1.6412444495337852, 0.4818563047204293, 8.793637711836729, 11.200591024420406]",50,11,10,0.3,10,"[-21962.540045849484, -24214.9002008811, -24214.9002008811, -25640.955881316473, -25640.955881316473, -26637.73016669117, -26637.73016669117, -26637.73016669117, -26637.73016669117, -26637.73016669117, -26637.73016669117]",2.25
CAB,6,-36769.28031828218,-4715.8502887206905,"[5.424694356795976, 0.9578045797250079, 0.3938898779526059, 118.74596068050597, 2.042155057275716, 0.4931385726427359, 10.767173067326555, 10.66565407105232]",50,11,10,0.3,10,"[-29216.444440197087, -34753.99649843585, -34753.99649843585, -34753.99649843585, -34753.99649843585, -36475.16529294256, -36475.16529294256, -36769.28031828218, -36769.28031828218, -36769.28031828218, -36769.28031828218]",2.13
CAB,4,-45745.503269527115,-6909.428659257787,"[5.4829738021603935, 1.5022713506216256, 0.39691201550105876, 137.69016502700552, 2.0740358025683494, 0.46276121148525917, 10.164059977818832, 10.989946738048866]",50,13,10,0.3,10,"[-27231.4059469024, -27862.203868721255, -45745.503269527115, -45745.503269527115, -45745.503269527115, -45745.503269527115, -45745.503269527115, -45745.503269527115, -45745.503269527115, -45745.503269527115, -45745.503269527115, -45745.503269527115, -45745.503269527115]",2.48
CAB,8,-42050.040869885044,-5784.640239510669,"[5.603751683757673, 0.8255451585672079, 0.2619213859756187, 213.79843039861976, 1.6992603351326672, 0.36127397243908416, 6.700524658698983, 11.297527072664794]",50,11,10,0.3,10,"[-33639.32029753852, -33639.32029753852, -33639.32029753852, -42050.040869885044, -42050.040869885044, -42050.040869885044, -42050.040869885044, -42050.040869885044, -42050.040869885044, -42050.040869885044, -42050.040869885044]",2.17
CAB,7,-43314.96666203555,-4641.730632463254,"[9.917945199775321, 1.5799484625538276, 0.2275215553436588, 360.68775294133087, 2.1532223567066846, 0.28216000529614577, 7.974547919132105, 13.743755434366921]",50,13,10,0.3,10,"[-32816.32863198848, -32816.32863198848, -43314.96666203555, -43314.96666203555, -43314.96666203555, -43314.96666203555, -43314.96666203555, -43314.96666203555, -43314.96666203555, -43314.96666203555, -43314.96666203555, -43314.96666203555, -43314.96666203555]",2.43
CAB,5,-52455.712939593875,-2071.520731079035,"[7.535714518990998, 0.7634219380952786, 0.09869920592330608, 92.73676979559916, 2.032047198187371, 0.29126039277170374, 8.818584789714292, 9.627641420036213]",50,14,10,0.3,10,"[-35531.68283327397, -35531.68283327397, -35531.68283327397, -52455.712939593875, -52455.712939593875, -52455.712939593875, -52455.712939593875, -52455.712939593875, -52455.712939593875, -52455.712939593875, -52455.712939593875, -52455.712939593875, -52455.712939593875, -52455.712939593875]",2.77
CAB,3,-41735.19460367257,-3458.027026032039,"[6.141199243473472, 0.29150598802118705, 0.16103002804763114, 246.13507503053685, 2.19931280279111, 0.32212054434349185, 10.248393783261427, 7.891624425830178]",50,16,10,0.3,10,"[-27821.207893252573, -34621.79959779749, -34621.79959779749, -34621.79959779749, -34621.79959779749, -41735.19460367257, -41735.19460367257, -41735.19460367257, -41735.19460367257, -41735.19460367257, -41735.19460367257, -41735.19460367257, -41735.19460367257, -41735.19460367257, -41735.19460367257, -41735.19460367257]",3.08
CAB,9,-35938.629654334654,-5975.73757917935,"[7.804679392267786, 1.3943025032614373, 0.21948445062499952, 396.68655234574305, 1.5303327815646606, 0.34123324088869633, 10.858089726568966, 10.07589359665653]",50,15,10,0.3,10,"[-24099.047294472275, -24099.047294472275, -24099.047294472275, -24261.951053761848, -35938.629654334654, -35938.629654334654, -35938.629654334654, -35938.629654334654, -35938.629654334654, -35938.629654334654, -35938.629654334654, -35938.629654334654, -35938.629654334654, -35938.629654334654, -35938.629654334654]",2.75
GWO,0,-74125.33808293201,-3948.371823533596,"[5.320197849677718, 0.02244653779658956, 0.35184688565464084, 301.7929955602595, 2.1121904847559745, 0.36927229611229206, 5.0, 11.970219424994495]",50,17,10,0.3,10,"[-53893.56489854536, -59679.08069262787, -59679.08069262787, -59679.08069262787, -59679.08069262787, -59679.08069262787, -72051.8743685929, -72051.8743685929, -72051.8743685929, -72051.8743685929, -72051.8743685929, -72051.8743685929, -72051.8743685929, -72051.8743685929, -72051.8743685929, -72051.8743685929, -74125.33808293201]",2.38
GWO,7,-67790.90363948823,-4328.004089024556,"[5.152278976916021, 0.00879422457575523, 0.12294524730149951, 20.0, 1.8736387291002181, 0.38185553825767893, 5.188127710141077, 10.211455259954185]",50,14,10,0.3,10,"[-32816.32863198848, -33808.31491970744, -33808.31491970744, -55049.265836825434, -55049.265836825434, -58502.939420596136, -58502.939420596136, -58502.939420596136, -58502.939420596136, -58502.939420596136, -58502.939420596136, -67790.90363948823, -67790.90363948823, -67790.90363948823]",1.89
GWO,1,-72680.54166178104,-5056.933055385875,"[5.407053173059072, 0.0, 0.11918330443510376, 73.25385729911724, 1.846314778841642, 0.4065205248622001, 5.0, 10.136319077741009]",50,19,10,0.3,10,"[-21962.540045849484, -52048.99181707598, -52048.99181707598, -52048.99181707598, -52048.99181707598, -54333.655635499, -54333.655635499, -54333.655635499, -72680.54166178104, -72680.54166178104, -72680.54166178104, -72680.54166178104, -72680.54166178104, -72680.54166178104, -72680.54166178104, -72680.54166178104, -72680.54166178104, -72680.54166178104, -72680.54166178104]",2.62
GWO,2,-84651.78272213656,-1893.0548022619496,"[3.3097704109622605, 0.18424714429982356, 0.5, 20.0, 1.8161141049223704, 0.46350046524217947, 5.0, 5.0]",50,19,10,0.3,10,"[-19342.855004351426, -35246.985935374556, -53185.85196138091, -53185.85196138091, -53185.85196138091, -53185.85196138091, -53185.85196138091, -53185.85196138091, -70671.23506074217, -84651.78272213656, -84651.78272213656, -84651.78272213656, -84651.78272213656, -84651.78272213656, -84651.78272213656, -84651.78272213656, -84651.78272213656, -84651.78272213656, -84651.78272213656]",2.62
GWO,8,-69718.29749907357,-6270.025077942298,"[5.145567452453338, 1.7048723378114532, 0.06701815821710734, 270.827378912511, 2.3887564682631672, 0.3607573935357917, 5.0, 12.131393199766313]",50,12,10,0.3,10,"[-33639.32029753852, -62179.41623090769, -62179.41623090769, -62179.41623090769, -67996.08940374161, -67996.08940374161, -67996.08940374161, -69718.29749907357, -69718.29749907357, -69718.29749907357, -69718.29749907357, -69718.29749907357]",1.76
GWO,6,-89869.53997106705,-4144.919274195764,"[4.631279879681492, 0.4734693687086848, 0.4783736919952269, 212.95489921343332, 2.091690249020687, 0.40735253553007683, 5.0, 12.413627470576046]",50,17,10,0.3,10,"[-29216.444440197087, -29216.444440197087, -40569.285494425414, -43174.59130588489, -43174.59130588489, -49418.662662618124, -74158.60159750037, -74158.60159750037, -74158.60159750037, -74158.60159750037, -74158.60159750037, -74158.60159750037, -74158.60159750037, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705]",2.38
GWO,3,-78488.91463255853,-2303.3412264519166,"[7.212519423987899, 0.7387926900207978, 0.05, 165.3661081133463, 2.382146569274921, 0.3222843689802137, 5.5931924352519085, 13.167410435004982]",50,21,10,0.3,10,"[-27821.207893252573, -45240.53101763426, -45240.53101763426, -45240.53101763426, -45240.53101763426, -45240.53101763426, -58502.939420596136, -58502.939420596136, -58502.939420596136, -58502.939420596136, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -78488.91463255853, -78488.91463255853, -78488.91463255853]",2.94
GWO,5,-67076.18981333179,-3763.0403907935984,"[5.772003929244685, 1.036963264325989, 0.30961869560344457, 112.42124473315965, 2.0215209692259797, 0.5, 7.2055851715267165, 11.897601540544512]",50,19,10,0.3,10,"[-35531.68283327397, -44425.58814399549, -44425.58814399549, -45072.89839613877, -45072.89839613877, -45495.092170065436, -45495.092170065436, -45495.092170065436, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179]",2.78
GWO,4,-65689.51107679469,-3906.11119702469,"[6.482100980130272, 0.030041536319106655, 0.05, 56.829184272477995, 2.3845179349648262, 0.35016558820433225, 7.430655661492753, 11.85256219323088]",50,22,10,0.3,10,"[-27231.4059469024, -36572.5768538031, -41338.92497046894, -44363.871788461605, -48845.56390944518, -48845.56390944518, -48845.56390944518, -50306.877874139456, -50306.877874139456, -50306.877874139456, -50306.877874139456, -64830.93776798372, -64830.93776798372, -64830.93776798372, -64830.93776798372, -64830.93776798372, -65689.51107679469, -65689.51107679469, -65689.51107679469, -65689.51107679469, -65689.51107679469, -65689.51107679469]",3.16
GWO,9,-65568.18563101572,-4178.919171289541,"[6.440005913937607, 1.6333523717537153, 0.17793775058332617, 136.2506630160245, 2.241770465716875, 0.32949042250217636, 11.964098044540563, 11.871668084546096]",50,15,10,0.3,10,"[-24099.047294472275, -29400.968774184064, -45495.092170065436, -45495.092170065436, -65568.18563101572, -65568.18563101572, -65568.18563101572, -65568.18563101572, -65568.18563101572, -65568.18563101572, -65568.18563101572, -65568.18563101572, -65568.18563101572, -65568.18563101572, -65568.18563101572]",2.23
ABC,3,-55239.69781310572,-5361.816207610878,"[5.065918563414486, 1.024167892781442, 0.06463552011274208, 210.14546969840876, 2.4614559009513086, 0.42119682618509946, 12.0, 9.947909852750445]",50,12,10,0.3,10,"[-27821.207893252573, -49824.380813794305, -52240.621390173874, -52240.621390173874, -52240.621390173874, -55239.69781310572, -55239.69781310572, -55239.69781310572, -55239.69781310572, -55239.69781310572, -55239.69781310572, -55239.69781310572]",5.21
ABC,4,-71238.84612682514,-4921.801263599057,"[5.607205740857375, 0.7726937065195757, 0.4535152651162399, 70.99139258658971, 1.7631537658897205, 0.4504056527664065, 10.598524815330038, 11.708585382337002]",50,12,10,0.3,10,"[-27231.4059469024, -71238.84612682514, -71238.84612682514, -71238.84612682514, -71238.84612682514, -71238.84612682514, -71238.84612682514, -71238.84612682514, -71238.84612682514, -71238.84612682514, -71238.84612682514, -71238.84612682514]",5.14
ABC,1,-62676.16230408053,-3471.0395333181145,"[4.956063710102975, 0.39041873037857977, 0.25555293914151406, 395.09590080870066, 1.7852654242868553, 0.28556558784934843, 11.930830094694457, 12.140951980668019]",50,14,10,0.3,10,"[-21962.540045849484, -31064.78608819687, -41144.6804700192, -62676.16230408053, -62676.16230408053, -62676.16230408053, -62676.16230408053, -62676.16230408053, -62676.16230408053, -62676.16230408053, -62676.16230408053, -62676.16230408053, -62676.16230408053, -62676.16230408053]",5.88
ABC,2,-64530.95378485873,-4182.759430273273,"[5.082038765944601, 0.0, 0.4878972478688073, 151.20520089812246, 2.0137699835967915, 0.37995067691791434, 6.897182431297402, 11.851939587784267]",50,15,10,0.3,10,"[-19342.855004351426, -24805.5855437824, -36781.42589597466, -36781.42589597466, -55975.01051542265, -55975.01051542265, -55975.01051542265, -64530.95378485873, -64530.95378485873, -64530.95378485873, -64530.95378485873, -64530.95378485873, -64530.95378485873, -64530.95378485873, -64530.95378485873]",6.13
ABC,7,-47240.73809249872,-3696.459726494783,"[5.754541886910296, 1.5808116001501715, 0.177328790538055, 216.14125125415868, 1.885600772247455, 0.3110664930175629, 10.461848486749144, 10.365953930985176]",50,14,10,0.3,10,"[-32816.32863198848, -37904.5895304059, -37904.5895304059, -47240.73809249872, -47240.73809249872, -47240.73809249872, -47240.73809249872, -47240.73809249872, -47240.73809249872, -47240.73809249872, -47240.73809249872, -47240.73809249872, -47240.73809249872, -47240.73809249872]",5.61
ABC,8,-56337.79681740756,-4157.428226313801,"[7.04107257173564, 0.9906409902502259, 0.4229885771593192, 222.15275500180937, 2.4704431854189433, 0.3244053907564758, 6.807782040059026, 11.778486516624053]",50,13,10,0.3,10,"[-33639.32029753852, -39994.78737726171, -45395.56164752172, -47981.58922359996, -47981.58922359996, -47981.58922359996, -47981.58922359996, -49415.22654380074, -56337.79681740756, -56337.79681740756, -56337.79681740756, -56337.79681740756, -56337.79681740756]",5.4
ABC,0,-73079.86892888034,-4164.135664230888,"[5.252082693985013, 1.9817038254564237, 0.14021978660322865, 332.62838646897075, 1.5067509831609134, 0.42341179337514623, 5.069681925651044, 9.879705744450343]",50,16,10,0.3,10,"[-53893.56489854536, -53893.56489854536, -53893.56489854536, -53893.56489854536, -62208.269347385394, -70667.57931706363, -70667.57931706363, -70667.57931706363, -70667.57931706363, -70667.57931706363, -70667.57931706363, -73079.86892888034, -73079.86892888034, -73079.86892888034, -73079.86892888034, -73079.86892888034]",6.71
ABC,5,-67464.64835970353,-6312.756173068376,"[4.328988890598159, 1.6497224596559787, 0.35263373515718016, 147.78607599669755, 1.8045185159298676, 0.4586473405873238, 7.509850068207658, 10.578133260359634]",50,15,10,0.3,10,"[-35531.68283327397, -35531.68283327397, -35531.68283327397, -35531.68283327397, -52655.409739664974, -61748.17673045896, -63708.053099210265, -67464.64835970353, -67464.64835970353, -67464.64835970353, -67464.64835970353, -67464.64835970353, -67464.64835970353, -67464.64835970353, -67464.64835970353]",5.98
ABC,9,-46584.026203724614,-3247.817160459867,"[6.051383695411712, 0.2238141387145488, 0.053302097506712505, 88.18511976223559, 2.346128016182113, 0.3463139950793589, 9.316935059263098, 12.409245025563523]",50,13,10,0.3,10,"[-24099.047294472275, -27570.528791037177, -39501.17229102169, -46584.026203724614, -46584.026203724614, -46584.026203724614, -46584.026203724614, -46584.026203724614, -46584.026203724614, -46584.026203724614, -46584.026203724614, -46584.026203724614, -46584.026203724614]",5.27
ABC,6,-68923.36893256173,-5083.898593942206,"[3.990338446710453, 2.0599804414129963, 0.05, 342.9023630517479, 1.7113760155476454, 0.3526972307695014, 8.135306364428477, 12.418582602094315]",50,20,10,0.3,10,"[-29216.444440197087, -49418.662662618124, -49418.662662618124, -53794.842367918245, -56827.299056255906, -56827.299056255906, -57080.60605986497, -57080.60605986497, -57080.60605986497, -64414.21523510883, -68923.36893256173, -68923.36893256173, -68923.36893256173, -68923.36893256173, -68923.36893256173, -68923.36893256173, -68923.36893256173, -68923.36893256173, -68923.36893256173, -68923.36893256173]",7.41
