alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,15,-21.82204278477576,-1164.718919124336,"[47.92195707039091, 0.34048144950965437, 0.3200774142657585, 86.94831992900555, 0.0, 0.392030222589885, 0.0]",50,50,8.25
PSO,18,-21.215798931851115,-1000.0,"[36.39157839009067, 0.12459336864400467, 0.3996512077520549, 186.35147785982753, 1.2680927301455087, 0.2016176851845538, 0.0]",50,50,7.36
PSO,16,-21.215798931851115,-1000.0,"[35.851268320356375, 0.0, 0.06573902513079892, 185.8201110932377, 0.5299592300373154, 0.07395521941287682, 0.0]",50,50,7.54
PSO,17,-17.697210252649594,-1020.6284521493568,"[23.525236670323853, 0.0, 0.39156539692052134, 40.26672346029722, 2.2262707953520073, 0.1359858995344703, 0.0]",50,50,7.5
PSO,19,-41.21112741318983,-1504.7386054250057,"[46.36300753065666, 1.287438647181383, 0.13254708581267502, 24.420031985134244, 2.4494038999085324, 0.3403436764751759, 0.0]",50,50,7.5
PSO,21,-31.792503109659723,-1348.8846461763906,"[47.816947570186045, 0.8212713019325922, 0.39993300637345575, 29.79618214784891, 1.5177029546675052, 0.34578548065482484, 0.0]",50,50,7.11
PSO,20,-22.627014988162927,-927.4336263139672,"[48.281619100031435, 0.0, 0.24379942306511096, 106.49471312669202, 1.3540504636987851, 0.23992050369169687, 0.0]",50,50,7.48
PSO,22,-21.82204278477576,-1164.718919124336,"[47.81064743532877, 0.12122751741209896, 0.08788531210325001, 87.10586958267729, 0.19664371925047697, 0.4916081988549235, 0.0]",50,50,7.71
PSO,23,-19.210786096978424,-1081.279939333738,"[24.371624147410543, 0.44837236069628006, 0.11936335776913283, 200.0, 2.4267658455676338, 0.1407927045137206, 0.0]",50,50,7.3
PSO,25,-47.761782140284325,-1000.0,"[47.53799199358926, 0.0, 0.5, 21.21233216998587, 2.79087863807498, 0.05, 0.0]",50,50,4.84
PSO,24,-21.215798931851115,-1000.0,"[35.93856689682578, 0.0, 0.12250264249179513, 185.59605537350242, 0.9456416040030524, 0.4515495957355715, 0.0]",50,50,7.08
PSO,26,-18.60601015971185,-763.996015342312,"[34.27609790675491, 1.4810377327643605, 0.2003361736265976, 100.4807845423002, 2.1942955277537215, 0.055261528243232064, 0.0]",50,50,6.27
PSO,30,-47.761782140284325,-1000.0,"[46.8710075740442, 0.0, 0.05, 56.809489388864904, 2.686990759225157, 0.05, 0.0]",50,50,4.92
PSO,29,-48.86031631244825,-1000.0,"[15.101369756134817, 1.3492701013872455, 0.34963217595032625, 93.98577954170165, 3.0, 0.4211439823034181, 0.0]",50,50,4.99
PSO,27,-21.82204278477576,-1164.718919124336,"[47.713790718640546, 0.10180382724032043, 0.2662492258245769, 86.86441174209814, 0.19255753947437615, 0.11599490330374337, 0.0]",50,50,6.46
PSO,28,-28.093219299706558,-811.8895657507155,"[46.98182141811998, 2.2787666145205905, 0.058597125108043976, 155.33131364836007, 1.5784325410260456, 0.2972177836083446, 0.0]",50,50,6.33
PSO,31,-21.215798931851115,-1000.0,"[35.71066184690015, 0.15881933256011888, 0.10862470365930846, 186.1436180207368, 1.0184795872478702, 0.4165281641339198, 0.0]",50,50,6.6
PSO,32,-21.65954302683039,-755.2465567193836,"[43.08316403615321, 0.0027747157079494353, 0.3232020354969783, 110.22620741798607, 0.2555559136350549, 0.3621957771673504, 0.0]",50,50,6.97
PSO,33,-31.792503109659723,-1348.8846461763906,"[47.931331036803925, 1.0802866676921252, 0.34425011429310604, 77.84457875217929, 1.5691452968123816, 0.3455084994063288, 0.0]",50,50,7.28
PSO,35,-22.881499315623348,-1062.4344119079071,"[23.655556320933506, 0.27841839646955724, 0.5, 63.63278336407119, 1.9476799891140153, 0.14431636420841137, 0.0]",50,50,5.76
PSO,36,-47.761782140284325,-1000.0,"[47.94552233814718, 0.0, 0.19549134458363868, 20.0, 2.749854695607183, 0.053878748272476795, 0.0]",50,50,5.15
PSO,34,-21.215798931851115,-1000.0,"[35.78795579573004, 0.0, 0.07293428760287976, 186.0933545495258, 1.351566799500046, 0.3893155259373219, 0.0]",50,50,7.43
PSO,37,-21.82204278477576,-1164.718919124336,"[48.01016509607912, 0.2461932722040085, 0.1643850002367356, 86.6213681129732, 0.0, 0.10949197196457647, 0.0]",50,50,7.13
PSO,39,-28.093219299706558,-572.6080801406614,"[47.20672596069411, 2.3630828178316254, 0.059976056490597084, 192.77329327812353, 2.2660404504582656, 0.29548820053788094, 0.0]",50,50,6.42
PSO,38,-19.855435549150375,-1385.8453336461807,"[44.125846527267996, 0.0, 0.37825718981064516, 95.81789773491896, 0.6309384160052298, 0.40718694538589173, 0.0]",50,50,7.21
PSO,42,-22.881499315623348,-1062.4344119079071,"[23.52611693658035, 0.19545543020786169, 0.13349996312037013, 166.80416310801326, 2.4291848231455044, 0.143893760092345, 0.0]",50,50,5.93
PSO,40,-27.118876058447853,-135.91760637296017,"[48.23813374358281, 0.09808785758619598, 0.3420711430573177, 109.91259871550176, 1.1817167710083472, 0.29802114160914805, 0.0]",50,50,7.5
PSO,41,-19.855435549150375,-1385.8453336461807,"[43.57674953032111, 0.04079639035301923, 0.09990165933198393, 96.26620918149345, 0.5407948430514398, 0.09069282626354869, 0.0]",50,50,6.97
PSO,44,-17.398190057243074,-428.8945578618779,"[27.61196541951719, 2.974601686513362, 0.21046044195855965, 126.18872647956468, 2.5459986228010267, 0.05, 0.0]",50,50,6.6
PSO,43,-19.210786096978424,-1081.279939333738,"[23.854325907389498, 0.0348475681722748, 0.11127685408793049, 199.87308414789723, 2.3357261872433197, 0.1410636416459627, 0.0]",50,50,7.35
PSO,45,-16.20415016292395,-136.71712418397192,"[46.68860557158006, 2.830615445462946, 0.3166809855027867, 102.25346857241813, 2.935398513072557, 0.14703781535648594, 0.0]",50,50,7.25
PSO,46,-19.855435549150375,-1385.8453336461807,"[43.85557145442563, 0.1836476948440644, 0.1523184484750373, 95.60956555220162, 0.7374289350983863, 0.24485393389426646, 0.0]",50,50,7.35
PSO,48,-48.86031631244825,-1000.0,"[15.113324690297725, 1.3167482513257964, 0.15985233605467747, 142.84378909617988, 2.6589321140080577, 0.21073021659305602, 0.0]",50,50,6.14
PSO,47,-22.29653453066324,-586.990567711744,"[31.82791435745919, 1.1605480221865974, 0.42532533039300435, 47.16545669266813, 2.44960144802032, 0.13591287453267784, 0.0]",50,50,7.73
PSO,49,-47.761782140284325,-1000.0,"[48.54872828436803, 0.0, 0.14480079771132026, 20.0, 3.0, 0.05208490382746178, 0.0]",50,50,5.18
PSO,51,-47.761782140284325,-1000.0,"[50.0, 0.0, 0.454163213972329, 21.524181114612276, 3.0, 0.06371120360878924, 0.0]",50,50,5.19
PSO,50,-41.21112741318983,-1504.7386054250057,"[45.97356274038095, 0.5366712066265351, 0.05, 47.388562568769615, 2.3569666482627585, 0.3411316210736661, 0.0]",50,50,6.76
PSO,52,-21.215798931851115,-1000.0,"[36.304930928083614, 0.0, 0.09317782537464858, 186.15474944591878, 1.3936948085508076, 0.2381273698984624, 0.0]",50,50,7.73
PSO,54,-35.67323182318201,-542.2285425569622,"[31.296660724117274, 0.6374271675035657, 0.05009239764097111, 67.26649064824215, 1.9680360441031453, 0.271309053315066, 0.0]",50,50,7.23
PSO,59,-48.23116781917357,-1000.0,"[44.20102489002089, 0.0, 0.3525671992394363, 200.0, 3.0, 0.38306589500875826, 0.0]",50,50,5.71
PSO,53,-19.855435549150375,-1385.8453336461807,"[43.80566864587806, 0.24347643520294832, 0.05, 95.83761773148848, 0.9584923386127232, 0.2345774292031305, 0.0]",50,50,8.4
PSO,55,-35.67323182318201,-542.2285425569622,"[31.381519433561337, 0.7807478642617794, 0.17077219611922517, 172.62898332887264, 1.658495335383111, 0.27212497051200035, 0.0]",50,50,7.6
PSO,57,-17.697210252649594,-1020.6284521493568,"[23.872337479590662, 0.1551117601634733, 0.5, 40.93738233246321, 2.1961082548877493, 0.1372150560842092, 0.0]",50,50,6.79
PSO,58,-17.697210252649594,-1020.6284521493568,"[24.305788980836446, 0.0, 0.33761872015091987, 40.6916660081299, 1.5190051726258171, 0.13675293035395736, 0.0]",50,50,6.82
PSO,56,-26.631598307741353,-692.3626893590198,"[23.517718243638168, 0.0, 0.32962014851722654, 122.84579689748581, 1.5206633153060332, 0.27739868394974976, 0.0]",50,50,7.91
CAB,0,-12243.460519141307,-4402.091649051456,"[41.583031508715685, 2.076931739595937, 0.4657129774535625, 186.51938756516827, 2.290746145795076, 0.49283941209060717, 0.0]",50,50,9.7
CAB,2,-9815.627960505473,-2933.6471888127503,"[9.297822146095827, 1.156005691582118, 0.05924247622832539, 178.22137321413697, 1.7725906700326133, 0.41258655038101544, 0.0]",50,50,9.52
CAB,1,-11043.690936299594,-2648.6537740055282,"[9.290403392687, 1.5042956611015679, 0.25517738489656666, 45.97792488320992, 1.5030995340731834, 0.3837966474071984, 0.0]",50,50,10.03
CAB,3,-13299.05004128298,-798.0253095457388,"[28.40255266460887, 1.154060296349303, 0.27204484374681814, 168.38364976677025, 2.2631192378890366, 0.10116581855009694, 0.0]",50,50,10.72
CAB,4,-14683.696341988094,-3728.1281267206805,"[5.154205499751041, 0.1947386286951853, 0.18362321070186538, 80.18841820004549, 2.307099663748181, 0.41879425888192295, 0.0]",50,50,10.13
CAB,5,-10830.32927442784,-2449.153889206877,"[23.329587881099357, 1.6753016780353809, 0.3040061600853528, 70.28642265626952, 1.9886558386426862, 0.4888112679586079, 0.0]",50,50,10.57
CAB,7,-13259.333378487081,-4361.1486454863025,"[27.57141160846447, 1.6310567698036884, 0.49402139208697343, 161.89468391209118, 1.7949000944742384, 0.5, 0.0]",50,50,10.33
CAB,6,-10830.32927442784,-2548.1403717369276,"[35.064623947956186, 2.030141516607772, 0.31565832244704145, 59.60458776574248, 1.509880251095092, 0.4729354839334087, 0.0]",50,50,10.45
CAB,11,-8707.542461320629,-1905.8011341058398,"[10.70493529780756, 0.03785313378726697, 0.16947725593403332, 125.06495447912523, 1.5285161210458336, 0.5, 0.0]",50,50,9.62
CAB,10,-8808.503134415263,-3066.481184733459,"[10.240757508796822, 0.7127660871555911, 0.41215141958062995, 197.58861804233473, 2.411469802479906, 0.4711193889640388, 0.0]",50,50,9.86
CAB,8,-9254.74629151939,-2933.6471888127503,"[9.445667165860502, 0.618224648866497, 0.435273067602273, 79.94591325740485, 1.8252955017457928, 0.4136557837658753, 0.0]",50,50,10.29
CAB,9,-12243.460519141307,-4402.091649051456,"[29.73053320985378, 2.1079838787388496, 0.45954255547951034, 152.19693876039048, 1.5002812385729118, 0.5, 0.0]",50,50,10.18
CAB,12,-4348.209755907484,-983.0562862365686,"[25.956104186530084, 2.4052319500293398, 0.45068259977813846, 115.67554600553022, 2.318462707258353, 0.2070484595126684, 0.0]",50,50,8.92
CAB,13,-10830.32927442784,-2449.153889206877,"[38.064885529799525, 2.357976410574403, 0.3087236447173892, 83.99594399308259, 1.730022719080201, 0.48052372831227563, 0.0]",50,50,9.73
CAB,14,-11551.312879581745,-5239.14110767685,"[12.464627773615451, 2.434691177594709, 0.3740372788251311, 72.87805980124203, 1.9822104751151735, 0.39671463182225614, 0.0]",50,50,10.92
CAB,15,-10669.107497057552,-2440.394588423802,"[46.34071052606398, 1.8017756599570278, 0.31542621196498827, 23.083974921363087, 1.9542210677465646, 0.5, 0.0]",50,50,10.8
CAB,16,-8298.309312184983,-482.93347210074364,"[29.940388482932484, 1.2554308702581272, 0.06585701705630626, 83.21969682637696, 2.2586126807652613, 0.09431967342038834, 0.0]",50,50,10.88
CAB,20,-8329.202969151858,-1905.8011341058398,"[10.57028890363329, 0.0, 0.16696654005264192, 172.78611205566463, 1.7217959376506629, 0.46495706180865254, 0.0]",50,50,10.0
CAB,21,-13259.333378487081,-4361.1486454863025,"[40.14411769059405, 1.8480508007754959, 0.496463051987057, 35.92021776607256, 1.847218289049212, 0.5, 0.0]",50,50,10.57
CAB,19,-10669.107497057552,-2440.394588423802,"[43.6025999908898, 2.427842548063808, 0.33978675809865344, 87.76803671046142, 2.3795592510671812, 0.4599641940361962, 0.0]",50,50,11.29
CAB,22,-18655.346663123535,-3633.750280882162,"[5.9491010584615065, 1.1442803491854123, 0.16133531963645473, 46.06913916720399, 2.34989635641012, 0.4335490047430164, 0.0]",50,50,10.89
CAB,23,-10669.107497057552,-2563.72653424394,"[16.51783436626292, 1.8065029402816664, 0.31411136445876897, 22.678940958021883, 1.6427413125691657, 0.5, 0.0]",50,50,10.9
CAB,17,-13343.884494227072,-987.5583369877841,"[31.100816973057384, 1.2918156847359845, 0.3299070539265636, 45.85573020526625, 2.0977639940925643, 0.08338749627980827, 0.0]",50,50,11.69
CAB,18,-10830.32927442784,-2548.1403717369276,"[38.74995912139279, 1.5171338739535636, 0.31743585652042006, 60.553516938509695, 2.1473769620256036, 0.46912421913618607, 0.0]",50,50,11.63
CAB,24,-10301.736448655767,-2440.394588423802,"[18.329351210954535, 1.7998811178774707, 0.3359789169699498, 45.78430598129318, 2.285847125257806, 0.4559183421341148, 0.0]",50,50,9.78
CAB,25,-13259.333378487081,-4176.741466759101,"[26.950861088765247, 2.0716476658392184, 0.49084188736603923, 113.31517317653761, 2.2700076479133124, 0.4986467948092896, 0.0]",50,50,9.51
CAB,26,-10830.32927442784,-2548.1403717369276,"[25.409164418945085, 2.0749697959482445, 0.3140161450086876, 58.58235936646559, 1.7157504839641375, 0.47563191699656776, 0.0]",50,50,10.01
CAB,27,-10301.736448655767,-2440.394588423802,"[48.554211225107565, 1.938313938244817, 0.382068175132558, 86.46504417405532, 2.2703386042596136, 0.4023932998911556, 0.0]",50,50,9.41
CAB,28,-14768.91889965396,-2332.114115484054,"[8.710694391424822, 1.7765223995061152, 0.29558982155668745, 89.64720997374937, 1.815665436944487, 0.3888476153089643, 0.0]",50,50,9.7
CAB,29,-6291.012056031906,-704.1817927612425,"[31.193848721451886, 0.2810802460918226, 0.2573934963952597, 192.8896695862928, 1.6829266680734616, 0.08770186476563444, 0.0]",50,50,9.31
CAB,35,-10532.743597009077,-2548.1403717369276,"[30.519858115491182, 2.258069740010953, 0.37132296809138465, 37.98512561855729, 1.7437087181729236, 0.40245238802899497, 0.0]",50,50,9.48
CAB,33,-9836.980100328354,-324.475153816488,"[44.72526843606022, 0.12839251570291174, 0.28821820645307505, 181.02265389430192, 1.6467746484948855, 0.05, 0.0]",50,50,9.78
CAB,30,-10830.32927442784,-2449.153889206877,"[26.544766428990275, 2.369762905373839, 0.30589541906858825, 153.87662880099847, 1.5083146985543248, 0.47692062023904447, 0.0]",50,50,10.24
CAB,31,-8725.352468252782,-2226.067403211634,"[7.446461563041764, 2.066472281363236, 0.3763226717115521, 87.91343628176394, 2.4909883523398366, 0.4957785936800447, 0.0]",50,50,10.18
CAB,32,-9949.662998391117,-1901.6615160871065,"[15.342020253240346, 2.185973674299432, 0.38427345576021577, 67.89467926874934, 2.0684872885341505, 0.41741716577041627, 0.0]",50,50,10.31
CAB,34,-17835.350936520448,-2689.484113252225,"[6.4054534143658115, 2.4854009830281267, 0.12907462218253454, 136.9977877246644, 1.5131768504278804, 0.3664313771955859, 0.0]",50,50,10.26
CAB,36,-6174.101640489162,-3454.147290515278,"[14.298898466096025, 1.1936953842673723, 0.376043082366646, 92.66605972185575, 1.7350554603004003, 0.21128028114050365, 0.0]",50,50,10.15
CAB,37,-5373.1569999631965,-2578.4880986652456,"[10.063431997263597, 1.4010876644594772, 0.22513695231458136, 167.3972944512369, 2.3868003156386255, 0.24778012905246502, 0.0]",50,50,9.4
CAB,38,-8707.542461320629,-1905.8011341058398,"[11.021593678412803, 0.09379664074737908, 0.16220289856367937, 195.77904074866137, 1.5381622752305235, 0.5, 0.0]",50,50,9.67
CAB,39,-8707.542461320629,-1905.8011341058398,"[10.630331550542369, 0.4634862964491221, 0.05, 93.90621389653873, 2.471621005294628, 0.5, 0.0]",50,50,9.35
CAB,40,-12194.382461172234,-4361.1486454863025,"[37.815126015468934, 2.0847961640480253, 0.4989257768311447, 30.838220923973875, 2.187157636572837, 0.4991788204057698, 0.0]",50,50,9.42
CAB,41,-10830.32927442784,-2449.153889206877,"[24.43260367608489, 2.3070262156524715, 0.30740732492442707, 58.87739379519003, 1.9869087977587798, 0.4798106814250376, 0.0]",50,50,9.16
CAB,42,-9254.74629151939,-2933.6471888127503,"[8.574567873724884, 1.2840532142433971, 0.4700563523343502, 178.30165298771647, 2.238127355875722, 0.4319433664398863, 0.0]",50,50,9.29
CAB,43,-13259.333378487081,-4361.1486454863025,"[15.958337084255906, 1.841103950873729, 0.49362105875082873, 97.0503999474995, 2.128137786812367, 0.5, 0.0]",50,50,9.19
CAB,44,-10830.32927442784,-2449.153889206877,"[43.27141705024335, 1.853855008212728, 0.3055798039817506, 57.30913822703661, 1.5270153403882494, 0.4824454242169488, 0.0]",50,50,9.5
CAB,47,-11247.556050715366,-4279.5366359160225,"[20.120064445982095, 2.475773746543988, 0.4738096952948765, 107.57702851938282, 2.4865450167241203, 0.47428946532664396, 0.0]",50,50,9.34
CAB,46,-10301.736448655767,-2440.394588423802,"[39.74885464981592, 1.5385827726464167, 0.3877572370124088, 178.51734089132287, 1.511027521033046, 0.3960582092672452, 0.0]",50,50,9.51
CAB,45,-10301.736448655767,-2440.394588423802,"[30.004084825349313, 1.6074974357109757, 0.381931297918192, 165.08489681892178, 1.5785440240359379, 0.3976779508320331, 0.0]",50,50,9.82
CAB,48,-10830.32927442784,-2548.1403717369276,"[22.487937794611113, 1.7986170921492286, 0.3037714585598873, 145.43671861926407, 1.945818657222609, 0.484808268273206, 0.0]",50,50,9.34
CAB,49,-11423.225399776153,-1933.7007692244642,"[6.989348992020056, 0.9303542852966262, 0.05, 152.1315483497349, 1.7699310913332063, 0.30253003354965735, 0.0]",50,50,9.07
CAB,50,-13412.016442827562,-3240.261239641309,"[5.383076289088367, 0.44396453079752246, 0.4220618562146768, 80.50057422318861, 1.935773908203975, 0.3941313240513029, 0.0]",50,50,9.51
CAB,51,-5845.269807861492,-1181.0271094953168,"[8.330618519736275, 2.672446038990969, 0.2746373612203897, 95.87957359255954, 2.57013986421031, 0.05, 0.0]",50,50,9.3
CAB,52,-10081.594017603682,-2221.29690299445,"[16.507894200458928, 2.454637745772109, 0.29826795843063114, 28.574157453924933, 1.7331475297452403, 0.4572441180421829, 0.0]",50,50,9.37
CAB,53,-21167.669540243845,-3245.2382584564816,"[5.085767681317271, 1.4224332924318566, 0.1723119337357187, 87.73895276773005, 1.844978349349579, 0.4823495137063464, 0.0]",50,50,9.34
CAB,54,-6427.810506723528,-2363.257418313006,"[10.451463774143054, 1.3118976543364878, 0.06368240774894245, 52.102385478111266, 2.1646728376717004, 0.42024445189909526, 0.0]",50,50,9.56
CAB,55,-10830.32927442784,-2449.153889206877,"[49.36243755497625, 1.705037887144818, 0.3052681050606532, 152.18941972540702, 2.2171221605827416, 0.4855227202303483, 0.0]",50,50,9.77
GWO,0,-21412.30515047826,-3245.2382584564816,"[5.095348031535882, 1.014494759048289, 0.1857337330179275, 81.45407661130133, 2.097343881069499, 0.48183937327851495, 0.0]",50,50,7.79
CAB,56,-13259.333378487081,-4176.741466759101,"[42.52873613012818, 2.3836857291923486, 0.4918481076327176, 92.64954253467548, 1.640503647582109, 0.4980287080971816, 0.0]",50,50,9.5
CAB,59,-8033.580062155281,-2305.0274425068596,"[8.07342540088651, 2.096405772286821, 0.1983772620543779, 53.99842567020873, 1.730490355109123, 0.40537850125200153, 0.0]",50,50,9.16
CAB,58,-13259.333378487081,-4361.1486454863025,"[27.611770519090467, 2.3429377958760846, 0.49741393288379304, 165.50080995457841, 2.1054362493547893, 0.49851952881192757, 0.0]",50,50,9.39
CAB,57,-9487.553613543809,-2842.1696862010986,"[9.447857638712675, 1.3203695306385146, 0.4489268304681873, 137.62814536552932, 2.3056786224975854, 0.38302247743297496, 0.0]",50,50,9.57
GWO,1,-21412.30515047826,-3245.2382584564816,"[5.0, 1.4096153004501104, 0.08335564676056156, 122.86527894572855, 2.137249715497859, 0.4818439684913119, 0.0]",50,50,7.94
GWO,2,-21338.490029716097,-3245.2382584564816,"[5.0, 1.3702814162059511, 0.0749613274257351, 21.328530168008324, 2.0341496876149967, 0.4825398990536571, 0.0]",50,50,7.94
GWO,3,-21412.30515047826,-3245.2382584564816,"[5.273216359469391, 1.472439388774589, 0.08467524396426479, 111.68654173349749, 1.8063327468596702, 0.4818737760557774, 0.0]",50,50,7.75
GWO,4,-21167.669540243845,-3245.2382584564816,"[5.0, 1.37464579398855, 0.092816751630508, 23.759113236700927, 2.2295995804845123, 0.48218204727438513, 0.0]",50,50,7.65
GWO,5,-21412.30515047826,-3245.2382584564816,"[5.0, 1.468341957784667, 0.060190897468774575, 80.6482901956662, 1.9632814229932798, 0.4818995717087284, 0.0]",50,50,7.69
GWO,7,-21167.669540243845,-3245.2382584564816,"[5.0, 1.047446459488776, 0.11482683008138568, 52.92757340711839, 2.369602174176004, 0.4821721712388857, 0.0]",50,50,7.62
GWO,6,-21167.669540243845,-3245.2382584564816,"[5.458837698214129, 1.054675098552681, 0.2213561551595096, 144.9516541254003, 1.714029725009488, 0.4820624325165011, 0.0]",50,50,8.06
GWO,9,-21412.30515047826,-3245.2382584564816,"[5.0, 1.2012514686742701, 0.08666237602489509, 41.594161016025616, 1.6525910942404078, 0.4819229642420217, 0.0]",50,50,7.9
GWO,8,-21412.30515047826,-3245.2382584564816,"[5.3485155006942335, 0.8668007154586586, 0.07258144989904718, 51.075407323978034, 2.3321291722895277, 0.4818698032410005, 0.0]",50,50,7.92
GWO,11,-21338.490029716097,-3245.2382584564816,"[5.337487699977049, 1.107303342528266, 0.12297229567772376, 40.23081126120628, 1.995719259386249, 0.48249396238270853, 0.0]",50,50,7.8
GWO,10,-21412.30515047826,-3245.2382584564816,"[5.0, 1.2419689105621927, 0.07818938994363415, 129.7176707583788, 1.8261580922375744, 0.4818807890109456, 0.0]",50,50,7.94
GWO,12,-21338.490029716097,-3245.2382584564816,"[5.0, 1.4730797543403484, 0.09634376235133298, 113.18004524618965, 1.8415165326896528, 0.48253784694830415, 0.0]",50,50,7.95
GWO,13,-21412.30515047826,-3245.2382584564816,"[5.0, 0.9136299371667965, 0.10641191320781873, 67.18081770622892, 2.02277123494055, 0.48186988188410457, 0.0]",50,50,7.83
GWO,14,-21167.669540243845,-3245.2382584564816,"[5.0, 0.8954533250459523, 0.12483069791964808, 63.75528646981297, 2.031775050038054, 0.4820361757323355, 0.0]",50,50,8.03
GWO,15,-21412.30515047826,-3245.2382584564816,"[5.480911847557837, 1.3484571243857741, 0.08795097869295554, 30.928551036612248, 1.5737777232276409, 0.4819181903909849, 0.0]",50,50,7.87
GWO,16,-21167.669540243845,-3245.2382584564816,"[5.127922932233983, 1.0554607169575128, 0.12829023380578677, 28.93581656774732, 2.184316134811812, 0.4822265648996973, 0.0]",50,50,7.85
GWO,17,-21412.30515047826,-3245.2382584564816,"[5.0, 1.4161763888263186, 0.08486882431997607, 67.9567795920578, 2.182336525836108, 0.48184150100461337, 0.0]",50,50,7.8
GWO,18,-21412.30515047826,-3245.2382584564816,"[5.0, 0.9887342943871643, 0.16112675969625265, 50.34288672852586, 1.6110906749684448, 0.4818497381580023, 0.0]",50,50,7.94
GWO,19,-21075.33866649499,-3263.4412104231737,"[5.266738875906921, 1.365277308185836, 0.08182072294182724, 41.30665572219227, 2.125458759044899, 0.4782936672709314, 0.0]",50,50,7.76
GWO,21,-20577.062094594003,-3359.242416651107,"[5.0, 0.7319537249828407, 0.19395611215489375, 32.0781198516778, 2.2735961202146737, 0.48122682934041233, 0.0]",50,50,7.65
GWO,20,-20577.062094594003,-3359.242416651107,"[5.0, 1.414840408030675, 0.10407444358534372, 132.8215882496814, 1.7254301193859567, 0.48157828212106707, 0.0]",50,50,7.93
GWO,22,-21167.669540243845,-3245.2382584564816,"[5.447916110866996, 0.6502253514192263, 0.1283457360595504, 66.91923793876528, 2.3883155546420536, 0.4821504062723944, 0.0]",50,50,7.88
GWO,25,-21412.30515047826,-3245.2382584564816,"[5.0, 1.3900468453262984, 0.08680657595870994, 162.65909394260086, 1.6518865495347541, 0.48184315338362943, 0.0]",50,50,7.77
GWO,23,-21412.30515047826,-3245.2382584564816,"[5.0, 0.9728044832106785, 0.059537677935154465, 93.3579901445883, 1.752477864411577, 0.4818823523632522, 0.0]",50,50,8.01
GWO,24,-21412.30515047826,-3245.2382584564816,"[5.358123512002289, 0.9391711668207541, 0.34522631428652123, 26.16139653870047, 2.357061533338154, 0.4818872213523677, 0.0]",50,50,8.02
GWO,26,-20577.062094594003,-3359.242416651107,"[5.440853291518727, 1.2771042946538653, 0.058854254958131964, 29.045996696863625, 2.065717652615718, 0.4804080890079898, 0.0]",50,50,7.86
