alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
PSO,16,-77719.08170964755,-4905.450976327997,"[8.531508957401865, 2.0, 0.18017300457053614, 400.0, 2.0, 0.271937058663422, 8.640005114763365, 9.615649203898686]",50,17,10,0.0001,10,"[-45428.52482377703, -63150.39277887404, -63150.39277887404, -63150.39277887404, -63150.39277887404, -63150.39277887404, -77719.08170964755, -77719.08170964755, -77719.08170964755, -77719.08170964755, -77719.08170964755, -77719.08170964755, -77719.08170964755, -77719.08170964755, -77719.08170964755, -77719.08170964755, -77719.08170964755]",3.04
PSO,14,-90099.92868033337,-4827.903918555589,"[5.435604589457428, 2.0, 0.10910117933544, 217.1078795719761, 2.0, 0.3198246537590939, 9.959025284767112, 10.276094468342116]",50,18,10,0.0001,10,"[-40633.10093524225, -63234.47863985092, -63234.47863985092, -67796.41287261962, -82798.68884382864, -87092.87997463609, -87092.87997463609, -90099.92868033337, -90099.92868033337, -90099.92868033337, -90099.92868033337, -90099.92868033337, -90099.92868033337, -90099.92868033337, -90099.92868033337, -90099.92868033337, -90099.92868033337, -90099.92868033337]",3.42
PSO,18,-71226.10208688433,-3772.277956216651,"[4.211358658125357, 2.0, 0.09508305206685781, 139.22585920243753, 2.0, 0.3633664866170587, 7.972893803658318, 14.142468519008784]",50,15,10,0.0001,10,"[-35554.6582185032, -55440.510980371066, -61487.83376978082, -61487.83376978082, -71226.10208688433, -71226.10208688433, -71226.10208688433, -71226.10208688433, -71226.10208688433, -71226.10208688433, -71226.10208688433, -71226.10208688433, -71226.10208688433, -71226.10208688433, -71226.10208688433]",2.67
PSO,13,-86446.5265456163,-3674.853306063693,"[4.6145663457075266, 2.0, 0.20335163930431907, 28.213180660219763, 2.0, 0.4473640901339672, 5.0, 11.679565289813615]",50,22,10,0.0001,10,"[-43037.53093280498, -56745.05623243092, -65310.671194476236, -65310.671194476236, -79134.36733962272, -82396.45310647362, -84590.80914748626, -84590.80914748626, -85784.92522004101, -85784.92522004101, -85784.92522004101, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163]",4.28
PSO,20,-87220.76372716315,-3962.976041401729,"[5.781779278682881, 2.0, 0.35182220187315255, 275.7095555203214, 2.0, 0.39982906997254974, 10.275058589093168, 12.648411817988917]",50,13,10,0.0001,10,"[-43113.90084538329, -75257.49781236608, -87220.76372716315, -87220.76372716315, -87220.76372716315, -87220.76372716315, -87220.76372716315, -87220.76372716315, -87220.76372716315, -87220.76372716315, -87220.76372716315, -87220.76372716315, -87220.76372716315]",2.2
PSO,9,-87564.68032252423,-4679.2136040329215,"[4.093527882669533, 2.0, 0.23914331983936454, 259.67854525737664, 2.0, 0.41075524625691, 8.143894924168128, 11.071809923025954]",50,45,10,0.0001,10,"[-43828.06731217111, -54125.08813202484, -54125.08813202484, -67657.93377125722, -78452.26917281153, -78452.26917281153, -78452.26917281153, -83297.9149062432, -83297.9149062432, -83297.9149062432, -83297.9149062432, -83297.9149062432, -84684.13416763523, -84684.13416763523, -84684.13416763523, -85261.86314055177, -85261.86314055177, -85261.86314055177, -85261.86314055177, -85261.86314055177, -85261.86314055177, -85261.86314055177, -86233.63767266655, -86233.63767266655, -86665.1964332134, -86665.1964332134, -86665.1964332134, -86665.1964332134, -86665.1964332134, -86665.1964332134, -86665.1964332134, -86665.1964332134, -86665.1964332134, -86665.1964332134, -87564.68032252423, -87564.68032252423, -87564.68032252423, -87564.68032252423, -87564.68032252423, -87564.68032252423, -87564.68032252423, -87564.68032252423, -87564.68032252423, -87564.68032252423, -87564.68032252423]",8.41
PSO,1,-97262.55819793243,-4019.3115081754313,"[5.460263127934207, 2.0, 0.11563411301423761, 80.96782097817847, 2.0, 0.31593665343034344, 10.101915319570905, 9.453995191372526]",50,50,10,0.0001,10,"[-53722.9645749173, -74741.85496171197, -74741.85496171197, -74741.85496171197, -82152.5601628228, -82152.5601628228, -82152.5601628228, -82152.5601628228, -82152.5601628228, -82152.5601628228, -82152.5601628228, -82152.5601628228, -84878.12797544507, -84878.12797544507, -84878.12797544507, -85522.42934900468, -85522.42934900468, -85980.23119673641, -85980.23119673641, -89519.52176245359, -89519.52176245359, -89519.52176245359, -89519.52176245359, -89519.52176245359, -89519.52176245359, -89519.52176245359, -89519.52176245359, -89519.52176245359, -89659.9779974656, -90122.93706405541, -90122.93706405541, -91798.96170861105, -91798.96170861105, -91798.96170861105, -91798.96170861105, -96077.44741413047, -96077.44741413047, -96077.44741413047, -96077.44741413047, -97262.55819793243, -97262.55819793243, -97262.55819793243, -97262.55819793243, -97262.55819793243, -97262.55819793243, -97262.55819793243, -97262.55819793243, -97262.55819793243, -97262.55819793243, -97262.55819793243]",8.8
PSO,15,-73276.9096686918,-4618.953868008731,"[5.663735215562526, 2.0, 0.40600044658660944, 280.3217270462361, 2.0, 0.5, 5.876183145436758, 12.202366287205866]",50,27,10,0.0001,10,"[-49104.09026508976, -52123.264792194845, -52123.264792194845, -55908.76503393366, -63595.43974402911, -66955.92828554663, -71175.01271777721, -71175.01271777721, -71175.01271777721, -71175.01271777721, -71175.01271777721, -71175.01271777721, -71189.50383407158, -71189.50383407158, -72944.7347542581, -72944.7347542581, -73276.9096686918, -73276.9096686918, -73276.9096686918, -73276.9096686918, -73276.9096686918, -73276.9096686918, -73276.9096686918, -73276.9096686918, -73276.9096686918, -73276.9096686918, -73276.9096686918]",4.93
PSO,17,-89229.58747631656,-3979.2991153822804,"[5.4160347221693135, 2.0, 0.05399693979412544, 229.02435155650005, 2.0, 0.3021407679202407, 10.034922031518105, 9.716682566391604]",50,28,10,0.0001,10,"[-47032.83635066926, -67451.8938193321, -80683.27300051635, -80683.27300051635, -80683.27300051635, -80683.27300051635, -80683.27300051635, -80683.27300051635, -80683.27300051635, -84114.22113658872, -88842.97516665787, -88842.97516665787, -88842.97516665787, -88842.97516665787, -88842.97516665787, -88842.97516665787, -88842.97516665787, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656]",4.96
PSO,25,-102827.29098340926,-3213.8349496415676,"[3.176327582462481, 2.0, 0.1069330318257451, 400.0, 2.0, 0.4774758736960866, 5.0, 5.868909769433533]",50,14,10,0.0001,10,"[-37963.71081162071, -57132.38545683056, -57295.27186812794, -102827.29098340926, -102827.29098340926, -102827.29098340926, -102827.29098340926, -102827.29098340926, -102827.29098340926, -102827.29098340926, -102827.29098340926, -102827.29098340926, -102827.29098340926, -102827.29098340926]",2.78
PSO,26,-84315.3823997201,-5403.53764366908,"[4.153784756068891, 2.0, 0.1652423169536789, 324.6694662410718, 2.0, 0.3800878518038232, 7.622713239466573, 11.269253554391488]",50,14,10,0.0001,10,"[-70119.26849483109, -70119.26849483109, -72581.42922580102, -84315.3823997201, -84315.3823997201, -84315.3823997201, -84315.3823997201, -84315.3823997201, -84315.3823997201, -84315.3823997201, -84315.3823997201, -84315.3823997201, -84315.3823997201, -84315.3823997201]",2.5
PSO,19,-86446.5265456163,-3674.853306063693,"[4.557895247147862, 2.0, 0.19959701753945647, 227.12007584988143, 2.0, 0.44576929209424676, 5.196927810433004, 12.07627521019134]",50,34,10,0.0001,10,"[-54586.85582414487, -75081.65431017397, -75081.65431017397, -75081.65431017397, -75081.65431017397, -84749.50079480499, -84749.50079480499, -84749.50079480499, -85428.41054173921, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163, -86446.5265456163]",6.29
PSO,21,-83714.94224772824,-6647.82822484924,"[7.809916365974623, 2.0, 0.3516155701012188, 281.9096241728032, 2.0, 0.40790470570273013, 7.141481588619516, 13.178342815221571]",50,26,10,0.0001,10,"[-39759.65134768747, -57965.907419338255, -71701.0880476442, -71701.0880476442, -71701.0880476442, -71701.0880476442, -71701.0880476442, -77290.41863629634, -77290.41863629634, -77290.41863629634, -77290.41863629634, -77290.41863629634, -77290.41863629634, -77290.41863629634, -78683.59602427452, -83714.94224772824, -83714.94224772824, -83714.94224772824, -83714.94224772824, -83714.94224772824, -83714.94224772824, -83714.94224772824, -83714.94224772824, -83714.94224772824, -83714.94224772824, -83714.94224772824]",4.75
PSO,30,-85010.3673972439,-8072.965418774798,"[6.136865027296871, 2.0, 0.05, 33.428738156581744, 2.0, 0.38089179943346124, 7.020845884657209, 11.998404496786641]",50,16,10,0.0001,10,"[-58402.743360566776, -84283.16756972433, -84283.16756972433, -84283.16756972433, -84283.16756972433, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439]",2.75
PSO,22,-83429.3702507927,-1897.2467189607282,"[8.158683188000236, 2.0, 0.41102125850765336, 330.78198790322875, 2.0, 0.433226712906788, 5.047024166360172, 11.864725973464338]",50,36,10,0.0001,10,"[-53654.07778487776, -55506.30858688475, -58705.70368399219, -71499.12869186349, -71499.12869186349, -71499.12869186349, -72944.7347542581, -72944.7347542581, -72944.7347542581, -73858.31986998646, -73858.31986998646, -73858.31986998646, -74937.78624227145, -74937.78624227145, -77799.28678650822, -77799.28678650822, -77799.28678650822, -77799.28678650822, -77799.28678650822, -77799.28678650822, -80835.88155870303, -80835.88155870303, -80835.88155870303, -80835.88155870303, -80835.88155870303, -83429.3702507927, -83429.3702507927, -83429.3702507927, -83429.3702507927, -83429.3702507927, -83429.3702507927, -83429.3702507927, -83429.3702507927, -83429.3702507927, -83429.3702507927, -83429.3702507927]",6.34
PSO,23,-85167.7257783704,-5727.067827419554,"[8.002424657827975, 2.0, 0.4847501589493073, 337.99097259063404, 2.0, 0.5, 5.840646891086533, 11.847399270164196]",50,39,10,0.0001,10,"[-51819.43045290609, -65783.67043488736, -65783.67043488736, -65783.67043488736, -65783.67043488736, -65783.67043488736, -71603.86804765472, -72752.61931865584, -72752.61931865584, -72752.61931865584, -72752.61931865584, -76163.8963492797, -76163.8963492797, -77821.83287319007, -77821.83287319007, -80634.52511745442, -80634.52511745442, -80634.52511745442, -80634.52511745442, -80634.52511745442, -80634.52511745442, -80634.52511745442, -80634.52511745442, -80634.52511745442, -80634.52511745442, -82543.52567325973, -82543.52567325973, -82543.52567325973, -85167.7257783704, -85167.7257783704, -85167.7257783704, -85167.7257783704, -85167.7257783704, -85167.7257783704, -85167.7257783704, -85167.7257783704, -85167.7257783704, -85167.7257783704, -85167.7257783704]",6.78
PSO,28,-88567.11625307584,-5793.827597971759,"[8.002910645746992, 2.0, 0.46588573070525907, 172.20918344123666, 2.0, 0.48190781595791315, 6.418309400979997, 11.603312243972184]",50,31,10,0.0001,10,"[-34489.284705101476, -49472.62662825705, -49472.62662825705, -63795.38684975805, -63795.38684975805, -77821.83287319007, -77821.83287319007, -80952.19661465316, -80952.19661465316, -80952.19661465316, -80952.19661465316, -80952.19661465316, -80952.19661465316, -80952.19661465316, -80952.19661465316, -80952.19661465316, -80952.19661465316, -81386.08973753286, -81386.08973753286, -81386.08973753286, -88567.11625307584, -88567.11625307584, -88567.11625307584, -88567.11625307584, -88567.11625307584, -88567.11625307584, -88567.11625307584, -88567.11625307584, -88567.11625307584, -88567.11625307584, -88567.11625307584]",5.5
PSO,27,-84590.80914748626,-3663.1204262341193,"[4.548808325075322, 2.0, 0.15160973489253204, 253.68744854472948, 2.0, 0.4219399444180961, 5.0, 11.809624208864436]",50,29,10,0.0001,10,"[-50246.69670899525, -61324.286932956304, -61324.286932956304, -64913.20956208545, -66803.55904526217, -66803.55904526217, -66803.55904526217, -71731.87792945141, -71731.87792945141, -71731.87792945141, -71731.87792945141, -71731.87792945141, -71731.87792945141, -71731.87792945141, -71731.87792945141, -73501.16447211645, -73501.16447211645, -73501.16447211645, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626]",6.07
PSO,12,-93934.11343518528,-3421.6329241373105,"[5.188783010981682, 2.0, 0.13070702002137785, 398.004342888101, 2.0, 0.3220526400911539, 12.0, 10.053561423746478]",50,69,10,0.0001,10,"[-45021.14749196802, -45021.14749196802, -45437.50593943091, -55414.26062448682, -59828.582838234135, -60770.753172483295, -68761.52027348102, -73354.20855255744, -73354.20855255744, -73354.20855255744, -73354.20855255744, -73354.20855255744, -73354.20855255744, -73354.20855255744, -73860.52282750802, -73860.52282750802, -74869.870032314, -79531.45797394075, -81464.3647175856, -81464.3647175856, -81464.3647175856, -81464.3647175856, -81464.3647175856, -81464.3647175856, -82964.74066140497, -82964.74066140497, -82964.74066140497, -82964.74066140497, -86107.65319953361, -86107.65319953361, -87534.94301392682, -87534.94301392682, -87564.3364820791, -87564.3364820791, -87564.3364820791, -87564.3364820791, -87564.3364820791, -87564.3364820791, -87564.3364820791, -87564.3364820791, -88719.22457778038, -88719.22457778038, -88719.22457778038, -88719.22457778038, -92312.90117619855, -92312.90117619855, -92312.90117619855, -92312.90117619855, -92312.90117619855, -92312.90117619855, -92312.90117619855, -92402.48276617608, -92402.48276617608, -92402.48276617608, -92402.48276617608, -92402.48276617608, -92402.48276617608, -92402.48276617608, -93934.11343518528, -93934.11343518528, -93934.11343518528, -93934.11343518528, -93934.11343518528, -93934.11343518528, -93934.11343518528, -93934.11343518528, -93934.11343518528, -93934.11343518528, -93934.11343518528]",12.17
PSO,29,-87627.16234046072,-4250.875119216821,"[4.821883657853237, 2.0, 0.19137066498980698, 46.250418666710516, 2.0, 0.3443693862016893, 12.0, 10.140276513942068]",50,36,10,0.0001,10,"[-46039.80489735028, -56311.06949607959, -74835.98999996722, -74835.98999996722, -74835.98999996722, -74835.98999996722, -74835.98999996722, -74835.98999996722, -74835.98999996722, -74835.98999996722, -74835.98999996722, -82964.74066140497, -82964.74066140497, -82964.74066140497, -82964.74066140497, -85112.14904816497, -85112.14904816497, -85112.14904816497, -85112.14904816497, -85112.14904816497, -85112.14904816497, -85112.14904816497, -85112.14904816497, -85443.82788885859, -85443.82788885859, -87627.16234046072, -87627.16234046072, -87627.16234046072, -87627.16234046072, -87627.16234046072, -87627.16234046072, -87627.16234046072, -87627.16234046072, -87627.16234046072, -87627.16234046072, -87627.16234046072]",6.18
PSO,24,-90604.93768558075,-3414.2251187559937,"[4.794028884021215, 2.0, 0.09093637610702565, 90.55473909691008, 2.0, 0.3083231860470442, 9.239866061991313, 11.71081902614377]",50,43,10,0.0001,10,"[-27101.13028258666, -43981.0064906453, -48388.04702832324, -48388.04702832324, -48388.04702832324, -64940.703655356476, -64940.703655356476, -65303.763624014406, -65303.763624014406, -79398.26613484808, -83152.26357161392, -83152.26357161392, -87603.08488603341, -87603.08488603341, -87603.08488603341, -87603.08488603341, -87603.08488603341, -87603.08488603341, -88780.3457123397, -88780.3457123397, -88780.3457123397, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -89229.58747631656, -90099.92868033337, -90604.93768558075, -90604.93768558075, -90604.93768558075, -90604.93768558075, -90604.93768558075, -90604.93768558075, -90604.93768558075, -90604.93768558075, -90604.93768558075, -90604.93768558075, -90604.93768558075]",9.01
PSO,38,-86297.90893959063,-3565.0895794120465,"[4.675675128422671, 2.0, 0.11583163356526821, 36.01029675674261, 2.0, 0.42302563571619156, 5.0, 12.156397881377137]",50,12,10,0.0001,10,"[-74278.27121470546, -86297.90893959063, -86297.90893959063, -86297.90893959063, -86297.90893959063, -86297.90893959063, -86297.90893959063, -86297.90893959063, -86297.90893959063, -86297.90893959063, -86297.90893959063, -86297.90893959063]",2.27
PSO,31,-85945.85701908034,-3891.5864509613684,"[4.733460324736891, 2.0, 0.20245595198485353, 292.92583256003763, 2.0, 0.4444228840420639, 5.0, 12.021728296815875]",50,27,10,0.0001,10,"[-50318.852397255505, -64852.34160746388, -64852.34160746388, -66671.76493535357, -74083.93294616569, -75975.26717580469, -82921.81578930281, -84420.09943906951, -84420.09943906951, -84420.09943906951, -84420.09943906951, -85428.41054173921, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034, -85945.85701908034]",6.41
PSO,32,-85010.3673972439,-7618.7673219143835,"[5.660306012268898, 2.0, 0.05, 368.94726518564676, 2.0, 0.376272776404119, 6.504275504008265, 11.90304544390923]",50,37,10,0.0001,10,"[-60187.70274794181, -60187.70274794181, -60304.995161864455, -60304.995161864455, -65478.8873847502, -74229.54356387511, -75174.87365948941, -75174.87365948941, -75174.87365948941, -75174.87365948941, -75174.87365948941, -75174.87365948941, -75174.87365948941, -75174.87365948941, -75174.87365948941, -75174.87365948941, -77002.03826086444, -77002.03826086444, -80350.30075160679, -80350.30075160679, -80350.30075160679, -81974.87810364431, -81974.87810364431, -81974.87810364431, -81974.87810364431, -81974.87810364431, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439, -85010.3673972439]",6.55
PSO,33,-90295.66168289585,-3657.502611194869,"[4.632775741364387, 2.0, 0.050742483041354404, 20.0, 2.0, 0.3959123296924724, 5.0, 11.983771007430791]",50,33,10,0.0001,10,"[-43867.60099733128, -74726.14571806564, -74726.14571806564, -83208.76080315844, -83208.76080315844, -83208.76080315844, -83208.76080315844, -83208.76080315844, -83208.76080315844, -83208.76080315844, -83208.76080315844, -86397.46243355534, -86397.46243355534, -86397.46243355534, -90031.51365506309, -90031.51365506309, -90031.51365506309, -90031.51365506309, -90031.51365506309, -90031.51365506309, -90031.51365506309, -90031.51365506309, -90295.66168289585, -90295.66168289585, -90295.66168289585, -90295.66168289585, -90295.66168289585, -90295.66168289585, -90295.66168289585, -90295.66168289585, -90295.66168289585, -90295.66168289585, -90295.66168289585]",6.18
PSO,37,-84590.80914748626,-3803.2539160531946,"[4.60808501750729, 2.0, 0.16294944889456636, 244.55547180348992, 2.0, 0.42845752692235245, 5.0, 11.709615768386183]",50,19,10,0.0001,10,"[-35280.91841365808, -73101.26305983526, -73101.26305983526, -73101.26305983526, -73101.26305983526, -78213.60067755687, -78299.87534504994, -78299.87534504994, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626, -84590.80914748626]",3.56
PSO,35,-85784.92522004101,-3600.1112981919373,"[5.12866319012948, 2.0, 0.2188086643463199, 400.0, 2.0, 0.43775798721692194, 5.0, 12.134511783221468]",50,30,10,0.0001,10,"[-35114.73674601847, -37611.97112812481, -62805.38514460335, -62805.38514460335, -66267.4426839993, -80513.97564824166, -81521.3455879883, -81521.3455879883, -81521.3455879883, -81521.3455879883, -81589.9274553473, -81589.9274553473, -83208.76080315844, -83208.76080315844, -83999.42169312076, -83999.42169312076, -84105.94974221668, -84105.94974221668, -84590.80914748626, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101, -85784.92522004101]",5.66
PSO,34,-93425.73683380762,-3944.065937432898,"[5.112611434575675, 2.0, 0.09481529872764809, 400.0, 2.0, 0.30972828967750726, 9.647444806529471, 11.76820723916196]",50,28,10,0.0001,10,"[-51566.07528375364, -84774.44179005461, -84774.44179005461, -84774.44179005461, -84774.44179005461, -84774.44179005461, -84774.44179005461, -89659.9779974656, -89659.9779974656, -89701.69068376208, -89701.69068376208, -89701.69068376208, -89701.69068376208, -89701.69068376208, -89701.69068376208, -89701.69068376208, -90122.93706405541, -93425.73683380762, -93425.73683380762, -93425.73683380762, -93425.73683380762, -93425.73683380762, -93425.73683380762, -93425.73683380762, -93425.73683380762, -93425.73683380762, -93425.73683380762, -93425.73683380762]",6.82
PSO,36,-110152.33684783716,-3597.2650153163886,"[3.2717389159327706, 2.0, 0.18165841419390977, 145.51692924085341, 2.0, 0.5, 5.0, 6.374856097474949]",50,26,10,0.0001,10,"[-36705.96030325241, -55181.86393927126, -68890.13178240466, -84216.05294348279, -103233.66287810232, -103233.66287810232, -103594.53074169935, -103594.53074169935, -106207.3712509007, -106207.3712509007, -106207.3712509007, -106207.3712509007, -106207.3712509007, -106207.3712509007, -106207.3712509007, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716]",5.2
