alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
PSO,5,-5436.002591526732,-1531.9862526640459,"[8.34238185737564, 0.0, 0.45749463551712644, 20.0, 0.0, 0.22936433072013532, 11.060170862619461, 15.0]",50,21,10,0.0001,10,"[-2228.80298818234, -2705.5446237390966, -3514.316554876483, -4954.029422700862, -4954.029422700862, -4954.029422700862, -4954.029422700862, -5188.126720055018, -5188.126720055018, -5188.126720055018, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732]",4.07
PSO,13,-6609.344261904137,-2025.2998919063282,"[4.948751866412398, 0.0, 0.33672214189542365, 20.0, 0.0, 0.28181783304229013, 12.0, 13.832796796096321]",50,14,10,0.0001,10,"[-3028.4743755489685, -3991.6164842706557, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",2.19
PSO,12,-6609.344261904137,-2025.2998919063282,"[4.793297729405465, 0.0, 0.08192827572406178, 20.0, 0.0, 0.15449369545368838, 12.0, 13.68999207707407]",50,18,10,0.0001,10,"[-2712.9156255927946, -2896.8610590872568, -4954.029422700862, -4954.029422700862, -4954.029422700862, -4954.029422700862, -5353.526197483557, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",2.93
PSO,15,-3439.642612423788,-663.1899541405265,"[8.250658818953523, 0.0, 0.1515808393158536, 156.0444744561832, 0.0, 0.24290204723975195, 12.0, 8.617350939138136]",50,12,10,0.0001,10,"[-2807.9606490135775, -3439.642612423788, -3439.642612423788, -3439.642612423788, -3439.642612423788, -3439.642612423788, -3439.642612423788, -3439.642612423788, -3439.642612423788, -3439.642612423788, -3439.642612423788, -3439.642612423788]",2.6
PSO,19,-3243.150440170547,-1166.367893230711,"[9.840417525641563, 0.0, 0.37038565047142485, 89.78119899128328, 0.0, 0.16271907824903864, 5.264642081290656, 6.8445989350867595]",50,11,10,0.0001,10,"[-3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547]",2.15
PSO,6,-6609.344261904137,-2025.2998919063282,"[4.642758118457486, 0.0, 0.4426009070049696, 20.0, 0.0, 0.23289152441318464, 11.684658708043223, 14.008722456017217]",50,24,10,0.0001,10,"[-2200.184426105735, -2859.8662977297845, -3691.5928838799364, -5024.526921215527, -5024.526921215527, -5024.526921215527, -5024.526921215527, -5024.526921215527, -5024.526921215527, -5024.526921215527, -5024.526921215527, -5024.9635411941435, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",5.39
PSO,16,-6609.344261904137,-2025.2998919063282,"[4.831714587243433, 0.0, 0.49985737755753956, 20.0, 0.0, 0.5, 11.952305825077648, 14.040179663403237]",50,20,10,0.0001,10,"[-2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -3943.7477350276754, -5024.526921215527, -5024.526921215527, -5024.526921215527, -5166.798179152718, -5166.798179152718, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",3.04
PSO,17,-4848.391413424122,-1932.143354446442,"[2.1271719277732135, 0.0, 0.14088403448324274, 20.0, 0.0, 0.05, 10.258299176846592, 8.469071747597184]",50,13,10,0.0001,10,"[-2508.0539611964373, -2626.3253277908184, -4848.391413424122, -4848.391413424122, -4848.391413424122, -4848.391413424122, -4848.391413424122, -4848.391413424122, -4848.391413424122, -4848.391413424122, -4848.391413424122, -4848.391413424122, -4848.391413424122]",3.01
CAB,1,-3128.921364915264,-1511.2515298078513,"[3.691187582656517, 0.0, 0.4926874681729794, 21.043916089012377, 0.0, 0.07629010233071074, 9.480073908223737, 5.465332020748591]",50,11,10,0.0001,10,"[-3128.921364915264, -3128.921364915264, -3128.921364915264, -3128.921364915264, -3128.921364915264, -3128.921364915264, -3128.921364915264, -3128.921364915264, -3128.921364915264, -3128.921364915264, -3128.921364915264]",2.96
PSO,18,-6609.344261904137,-2025.2998919063282,"[5.145572991535266, 0.0, 0.5, 20.0, 0.0, 0.5, 11.881985100413882, 13.767674698516313]",50,19,10,0.0001,10,"[-2980.527518986672, -3105.8176531164213, -5048.185836790129, -5627.774447167646, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",4.06
CAB,2,-2930.615202058223,-610.0117500179553,"[7.500600557402634, 0.0, 0.33809488145130845, 174.3795241510566, 0.0, 0.31888249561425397, 11.079722148777526, 9.326674340674922]",50,12,10,0.0001,10,"[-2599.6710105429584, -2930.615202058223, -2930.615202058223, -2930.615202058223, -2930.615202058223, -2930.615202058223, -2930.615202058223, -2930.615202058223, -2930.615202058223, -2930.615202058223, -2930.615202058223, -2930.615202058223]",3.07
PSO,14,-6609.344261904137,-2025.2998919063282,"[5.094983876353027, 0.0, 0.365949332167937, 20.0, 0.0, 0.07202487922534276, 11.93195856067094, 14.184257626558495]",50,23,10,0.0001,10,"[-3219.994431947059, -3219.994431947059, -4264.890340685232, -4974.359859228776, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",4.52
CAB,3,-2448.824278733793,-207.8640593258648,"[6.511775512115669, 0.0, 0.32340392832557013, 95.00975473453471, 0.0, 0.38950504001300823, 10.248344108360047, 10.669139122194926]",50,13,10,0.0001,10,"[-2349.16421628556, -2349.16421628556, -2448.824278733793, -2448.824278733793, -2448.824278733793, -2448.824278733793, -2448.824278733793, -2448.824278733793, -2448.824278733793, -2448.824278733793, -2448.824278733793, -2448.824278733793, -2448.824278733793]",2.45
CAB,8,-2894.1399620403963,-821.8590071379061,"[2.5452139643935636, 0.0, 0.3856704214742406, 173.72888319960882, 0.0, 0.3258084515906502, 11.488190897700655, 13.476305206036375]",50,11,10,0.0001,10,"[-2894.1399620403963, -2894.1399620403963, -2894.1399620403963, -2894.1399620403963, -2894.1399620403963, -2894.1399620403963, -2894.1399620403963, -2894.1399620403963, -2894.1399620403963, -2894.1399620403963, -2894.1399620403963]",2.16
CAB,0,-2839.6744294627642,-631.2740304013336,"[8.532697391003044, 0.0, 0.46357652156872403, 159.37305462772937, 0.0, 0.31834308902118885, 10.905716443540888, 6.4556329084992035]",50,18,10,0.0001,10,"[-2768.334743316961, -2768.334743316961, -2768.334743316961, -2768.334743316961, -2768.334743316961, -2768.334743316961, -2768.334743316961, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642, -2839.6744294627642]",4.71
CAB,4,-2508.0539611964373,-598.6338978763744,"[5.316661798774292, 0.0, 0.4888247495367291, 182.75644721338173, 0.0, 0.4828494714503585, 11.323790160133992, 9.593591682129857]",50,17,10,0.0001,10,"[-2496.3308880021054, -2496.3308880021054, -2496.3308880021054, -2496.3308880021054, -2496.3308880021054, -2496.3308880021054, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373]",3.22
CAB,7,-2508.0539611964373,-598.6338978763744,"[5.293169199255107, 0.0, 0.0809219084548377, 183.39880752244196, 0.0, 0.4779221880118324, 6.756994726653307, 13.060391472621088]",50,11,10,0.0001,10,"[-2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373]",3.11
CAB,6,-2355.669931535057,-655.1052751511597,"[5.99999869028399, 0.0, 0.25566115552078794, 162.54299115795945, 0.0, 0.2057278642989695, 9.472708739730326, 13.727970251665218]",50,12,10,0.0001,10,"[-2200.184426105735, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057]",3.54
CAB,10,-3064.11826211414,-1437.5392627675278,"[7.691029276538989, 0.0, 0.4294697404397003, 22.467357576350334, 0.0, 0.3647466109999891, 9.732731631712998, 11.861655843022017]",50,11,10,0.0001,10,"[-3064.11826211414, -3064.11826211414, -3064.11826211414, -3064.11826211414, -3064.11826211414, -3064.11826211414, -3064.11826211414, -3064.11826211414, -3064.11826211414, -3064.11826211414, -3064.11826211414]",2.54
CAB,14,-3219.994431947059,-663.1899541405265,"[9.819445827611094, 0.0, 0.46526376914994155, 150.87710898280042, 0.0, 0.12398377144644175, 10.767230781669882, 12.323120281686403]",50,11,10,0.0001,10,"[-3219.994431947059, -3219.994431947059, -3219.994431947059, -3219.994431947059, -3219.994431947059, -3219.994431947059, -3219.994431947059, -3219.994431947059, -3219.994431947059, -3219.994431947059, -3219.994431947059]",2.09
CAB,5,-2726.533950423253,-215.8860591330984,"[9.796262347363829, 0.0, 0.3523747921670504, 95.0687062097744, 0.0, 0.12769268539550857, 7.717614961960107, 5.553498614293466]",50,15,10,0.0001,10,"[-2228.80298818234, -2228.80298818234, -2538.0337455134904, -2615.7807701110255, -2726.533950423253, -2726.533950423253, -2726.533950423253, -2726.533950423253, -2726.533950423253, -2726.533950423253, -2726.533950423253, -2726.533950423253, -2726.533950423253, -2726.533950423253, -2726.533950423253]",4.06
CAB,12,-2712.9156255927946,-705.9889856821927,"[5.754788712102379, 0.0, 0.0942496161601068, 131.90031581908275, 0.0, 0.24591299951345624, 10.386741276032208, 9.330741140032407]",50,11,10,0.0001,10,"[-2712.9156255927946, -2712.9156255927946, -2712.9156255927946, -2712.9156255927946, -2712.9156255927946, -2712.9156255927946, -2712.9156255927946, -2712.9156255927946, -2712.9156255927946, -2712.9156255927946, -2712.9156255927946]",2.39
CAB,13,-3028.4743755489685,-1003.3852407291092,"[3.2847461464140952, 0.0, 0.24752671389597508, 20.632622043956005, 0.0, 0.22995450194854739, 11.743724793974213, 5.5451481142387005]",50,11,10,0.0001,10,"[-3028.4743755489685, -3028.4743755489685, -3028.4743755489685, -3028.4743755489685, -3028.4743755489685, -3028.4743755489685, -3028.4743755489685, -3028.4743755489685, -3028.4743755489685, -3028.4743755489685, -3028.4743755489685]",2.4
CAB,15,-2807.9606490135775,-633.6300519056981,"[8.723091586403502, 0.0, 0.3780371180469459, 161.87630753983223, 0.0, 0.11661338227056285, 11.489981151513401, 8.331663263479395]",50,11,10,0.0001,10,"[-2807.9606490135775, -2807.9606490135775, -2807.9606490135775, -2807.9606490135775, -2807.9606490135775, -2807.9606490135775, -2807.9606490135775, -2807.9606490135775, -2807.9606490135775, -2807.9606490135775, -2807.9606490135775]",2.04
CAB,11,-2636.5193172146282,-899.8681455925788,"[4.521682255386938, 0.0, 0.46068747561639267, 63.950942013507415, 0.0, 0.30267591218227075, 11.74374951928878, 14.072551262567929]",50,11,10,0.0001,10,"[-2636.5193172146282, -2636.5193172146282, -2636.5193172146282, -2636.5193172146282, -2636.5193172146282, -2636.5193172146282, -2636.5193172146282, -2636.5193172146282, -2636.5193172146282, -2636.5193172146282, -2636.5193172146282]",3.17
CAB,16,-2906.9782246516734,-708.6361653550723,"[4.210386309599113, 0.0, 0.4922613483069486, 172.32945536762685, 0.0, 0.4152460260529129, 8.029786076389982, 11.90305378983663]",50,11,10,0.0001,10,"[-2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -2906.9782246516734, -2906.9782246516734]",2.28
CAB,17,-2508.0539611964373,-584.5097949488363,"[4.959152624963255, 0.0, 0.3169241589648096, 186.65514456192005, 0.0, 0.10833195245405847, 9.916149704241917, 6.4863320590947335]",50,11,10,0.0001,10,"[-2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373]",2.04
CAB,9,-3179.3421882166754,-1325.7627501490892,"[2.4887784702776146, 0.0, 0.2779535098887135, 43.59452579388792, 0.0, 0.40643712200582804, 11.485475310136074, 12.93848897463119]",50,20,10,0.0001,10,"[-2855.296533067416, -2855.296533067416, -2855.296533067416, -2855.296533067416, -2855.296533067416, -2855.296533067416, -2855.296533067416, -2855.296533067416, -2855.296533067416, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754, -3179.3421882166754]",5.31
CAB,18,-2980.527518986672,-642.6148007557822,"[3.630830348261819, 0.0, 0.4995982258399907, 181.64309485027042, 0.0, 0.4745022145883941, 10.121639431720645, 13.448719767724777]",50,11,10,0.0001,10,"[-2980.527518986672, -2980.527518986672, -2980.527518986672, -2980.527518986672, -2980.527518986672, -2980.527518986672, -2980.527518986672, -2980.527518986672, -2980.527518986672, -2980.527518986672, -2980.527518986672]",2.92
CAB,19,-3243.150440170547,-1166.367893230711,"[9.840417525641563, 0.0, 0.37038565047142485, 89.78119899128328, 0.0, 0.16271907824903864, 5.264642081290656, 6.8445989350867595]",50,11,10,0.0001,10,"[-3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547]",3.06
GWO,4,-6701.393852053774,-1208.9831441756482,"[8.847445873814946, 0.0, 0.05, 20.0, 0.0, 0.12033721558221057, 7.70355265874268, 15.0]",50,16,10,0.0001,10,"[-2496.3308880021054, -5244.744886105987, -5353.526197483557, -5353.526197483557, -5627.774447167646, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774]",2.46
GWO,2,-6609.344261904137,-2025.2998919063282,"[4.7115914163004815, 0.0, 0.3944405852343557, 20.0, 0.0, 0.46581824810852934, 11.958702018653504, 13.940427630446068]",50,14,10,0.0001,10,"[-2599.6710105429584, -4231.929212728209, -4826.203308122294, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",2.87
GWO,8,-6609.344261904137,-2025.2998919063282,"[4.851709373058758, 0.0, 0.5, 20.0, 0.0, 0.17957389472920404, 12.0, 14.368974232901513]",50,13,10,0.0001,10,"[-2894.1399620403963, -5353.526197483557, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",1.97
GWO,0,-6609.344261904137,-2025.2998919063282,"[4.764291324489701, 0.0, 0.18624397323639005, 20.0, 0.0, 0.05, 12.0, 14.34042933170466]",50,22,10,0.0001,10,"[-2768.334743316961, -4974.359859228776, -4974.359859228776, -4976.068124954523, -4976.068124954523, -5360.785790553794, -5360.785790553794, -5845.544665838571, -5845.544665838571, -5994.467111322059, -5994.467111322059, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",3.44
GWO,1,-6609.344261904137,-2025.2998919063282,"[5.380384475606221, 0.0, 0.5, 20.0, 0.0, 0.1462894935227179, 12.0, 14.406087779251209]",50,24,10,0.0001,10,"[-3128.921364915264, -4649.230315775502, -4755.487430157758, -4976.068124954523, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",3.59
GWO,5,-5994.467111322059,-1579.8083076870375,"[4.916886166737677, 0.0, 0.10421287574545468, 25.49540727802017, 0.0, 0.5, 11.559578609517763, 14.74052546025706]",50,21,10,0.0001,10,"[-2228.80298818234, -4621.3079039811055, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059, -5994.467111322059]",3.19
GWO,3,-6701.393852053774,-1208.9831441756482,"[9.141757411257236, 0.0, 0.10075224727337628, 20.0, 0.0, 0.05, 7.513878174730087, 15.0]",50,25,10,0.0001,10,"[-2349.16421628556, -4755.487430157758, -5026.380092803383, -5026.380092803383, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774]",3.93
GWO,7,-6701.393852053774,-1208.9831441756482,"[9.188176363774682, 0.0, 0.2553813940814886, 20.0, 0.0, 0.1646436513506033, 7.7414511679313485, 15.0]",50,24,10,0.0001,10,"[-2508.0539611964373, -3514.316554876483, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774]",3.78
GWO,9,-6701.393852053774,-1208.9831441756482,"[8.591867305450647, 0.0, 0.09802308380599067, 20.0, 0.0, 0.36584009761669484, 8.154000600815017, 14.578785796686851]",50,20,10,0.0001,10,"[-2855.296533067416, -5360.785790553794, -5765.606439642847, -5765.606439642847, -5765.606439642847, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774]",3.07
GWO,12,-6609.344261904137,-2025.2998919063282,"[5.239856522046704, 0.0, 0.14417298440837642, 20.0, 0.0, 0.05, 12.0, 13.533362973626899]",50,14,10,0.0001,10,"[-2712.9156255927946, -4906.259331890055, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",2.3
GWO,14,-6609.344261904137,-2025.2998919063282,"[5.395821195486015, 0.0, 0.05, 20.0, 0.0, 0.05, 12.0, 13.81806236586518]",50,14,10,0.0001,10,"[-3219.994431947059, -3484.3576774308126, -4976.068124954523, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",2.16
GWO,17,-6609.344261904137,-2025.2998919063282,"[5.457649679803262, 0.0, 0.08178411734118114, 20.0, 0.0, 0.29119181859233734, 12.0, 14.274163458936096]",50,13,10,0.0001,10,"[-2508.0539611964373, -4649.230315775502, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",2.03
GWO,6,-6701.393852053774,-1208.9831441756482,"[9.023249039317212, 0.0, 0.18838660447582214, 20.0, 0.0, 0.31852374461677546, 7.631675349349128, 15.0]",50,26,10,0.0001,10,"[-2200.184426105735, -3458.3204966826465, -3852.7319907554615, -5024.9635411941435, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774]",5.07
GWO,13,-6609.344261904137,-2025.2998919063282,"[5.067905231299384, 0.0, 0.5, 20.0, 0.0, 0.06843762921453624, 11.749806951940243, 13.814742153810423]",50,18,10,0.0001,10,"[-3028.4743755489685, -4627.084611326053, -4789.725992720314, -5028.08193662643, -5028.08193662643, -5028.08193662643, -5557.263388775272, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",3.78
GWO,16,-6609.344261904137,-2025.2998919063282,"[5.488448310037881, 0.0, 0.2754547282967027, 20.0, 0.0, 0.20468561269473615, 12.0, 14.337100524089351]",50,23,10,0.0001,10,"[-2906.9782246516734, -4280.603595187754, -4320.1420468492015, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5994.467111322059, -5994.467111322059, -5994.467111322059, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",3.55
