alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,4,-29.26219647159464,-596.1535756398941,"[45.66593602010059, 1.2424270457209776, 0.25869448772110626, 48.42702224632606, 0.12765542066264857, 0.5, 0.9528626388314616, 0.0]",60,100,5.39
PSO,2,-29.26219647159464,-1000.0,"[46.89575932512218, 0.876489888179905, 0.1763957827206613, 41.63921505201027, 0.0, 0.14187514319727418, 2.3413948137589564, 0.0]",60,100,5.49
PSO,1,-29.26219647159464,-195.03362235245473,"[22.589755518628515, 0.4935365356014453, 0.21963717985238868, 104.85105864580504, 1.4243025304028936, 0.5, 2.240990130476309, 0.0]",60,100,5.55
PSO,0,-10.988495191469072,-848.8129264486823,"[42.939223449848086, 1.8584782590956241, 0.05, 54.99944811084721, 0.3369786074299519, 0.4956407867523031, 1.8495091273355144, 0.5565828377536864]",60,100,5.79
PSO,7,-10.676680348029084,-344.0835434339198,"[33.215878481232245, 0.8464399840972208, 0.1664586377438418, 62.37412098524621, 1.7048555047999079, 0.4634036238685434, 0.6647473278251483, 0.890371767746552]",60,100,5.79
PSO,5,-7.984126576962229,-398.5056842870514,"[27.968795313129224, 2.054673067376682, 0.13792428323892328, 23.4210236683738, 1.7429055565271079, 0.205422582752878, 0.903641489123809, 0.6609843983733181]",60,100,6.07
PSO,6,-8.78543601458142,-223.4855416385419,"[29.81368150796307, 2.13196789695867, 0.1419873859149268, 105.0309587614956, 2.2713134299306548, 0.28326118405639916, 1.155966553701802, 2.5704429851917046]",60,100,6.26
PSO,3,-10.008261561909121,-362.08683069721377,"[26.296654770318646, 0.6551461196814454, 0.39892763964099937, 22.442321906165123, 2.1100064645498238, 0.30885421371874583, 1.4692970753599965, 0.6159228802371242]",60,100,6.44
PSO,8,-31.114191579245237,-1000.0,"[24.19067279870682, 1.4961343581947066, 0.48393099733405176, 103.2718445820079, 1.1098577641119303, 0.4524686728123488, 4.664775878019402, 0.0]",60,100,5.69
PSO,12,-29.980908652873126,-180.88283254435223,"[17.937306542824338, 2.27252887615301, 0.05, 104.27008082741257, 0.7717087804371698, 0.5, 4.1036017206671795, 0.0]",60,100,5.46
PSO,11,-29.26219647159464,-157.52738919369605,"[28.113179518577837, 0.514960364978748, 0.33444674526823925, 27.488525325901158, 0.16926515286974364, 0.1313175558517985, 1.874840815314992, 0.0]",60,100,5.58
PSO,9,-15.3810495296064,-176.78081060430733,"[31.678971145912886, 0.0, 0.14537498637934249, 104.15237029637048, 1.0083740937895809, 0.4674472658157632, 3.8674797897336863, 0.7486687550584251]",60,100,6.31
PSO,10,-8.87960715709011,-1567.79542678647,"[19.620495687767065, 0.05019450299907785, 0.48893036575799326, 188.69424331284327, 1.5743991474055874, 0.19050535692739223, 3.214739183265214, 2.0016914124446306]",60,100,6.48
PSO,13,-10.008261561909121,-278.7247096419426,"[26.204660179826668, 0.8452769109716854, 0.3066650355061728, 129.83803607442212, 1.9316102196260285, 0.3101834462194749, 0.7419464000974109, 0.8196384624851024]",60,100,6.54
PSO,14,-10.008261561909121,-278.7247096419426,"[26.095509713429845, 1.3858888451624816, 0.05, 176.93428280689417, 1.6203180145799354, 0.3113418727516457, 0.6024473972726279, 0.524272915746065]",60,100,6.65
PSO,15,-10.325962002886488,-164.03861858745447,"[30.406550214720966, 0.525207073034409, 0.33093323584137757, 136.60214835226367, 1.7142858458374772, 0.4462519833173413, 0.8591349410965724, 2.5504602645574015]",60,100,6.8
PSO,19,-29.26219647159464,-596.1535756398941,"[46.82064942990469, 0.7441243447560245, 0.10121165890126758, 20.0, 0.0, 0.32349960514866294, 1.0895406813558433, 0.0]",60,100,5.66
PSO,16,-16.576492759485514,-1445.9363125642365,"[27.272171457277853, 2.0303181947261844, 0.0716129175233173, 48.395202046384114, 2.258329341801795, 0.2679892110383914, 6.0, 1.1810862224605752]",60,100,6.46
PSO,20,-24.467183088955338,-172.45819379531244,"[45.2788339895304, 0.4573311052933769, 0.2906927635332011, 83.11746441200083, 0.9391486079846199, 0.3365783956509561, 2.1065605418875446, 0.0]",60,100,5.65
PSO,18,-10.676680348029084,-372.6375920146024,"[32.72502992010758, 0.9539629751355567, 0.3205922142669441, 71.30119258292896, 1.996665934865762, 0.4623323119951943, 0.8100262524294992, 0.6450493267288828]",60,100,6.61
PSO,17,-8.78543601458142,-232.85278558019084,"[31.580268747726457, 2.345826045853623, 0.15230802789057957, 132.1062991713281, 2.2846388970343616, 0.2707825025682638, 0.7488145714571371, 2.6099509066689057]",60,100,6.74
PSO,21,-14.444309508529678,-1042.406600828044,"[27.710776678409317, 0.6313342038938379, 0.3612996765313234, 200.0, 2.0523555198862304, 0.17436178297705518, 4.958497762254352, 1.4364941586518307]",60,100,6.9
PSO,22,-19.678274326441475,-1099.6640760345265,"[34.756752650828965, 1.6547192389523337, 0.13974211102192974, 86.15921229032604, 2.1016248770221253, 0.17873141288649336, 5.289285582027929, 2.831075259246054]",60,100,6.89
PSO,23,-9.839918136911779,-93.94550368262044,"[35.440949845739475, 2.213336187577587, 0.09568670027121079, 104.70284745908698, 2.176227050276481, 0.4136555197178181, 1.066838366560572, 0.9598574796249861]",60,100,6.91
PSO,25,-17.05727568101982,-176.78081060430733,"[31.727333164049718, 0.15701850207990178, 0.4030951160596699, 104.26632972703565, 0.9048745234662097, 0.17735533563353842, 6.0, 0.9760019691371156]",60,100,6.62
PSO,24,-10.008261561909121,-278.7247096419426,"[26.464217498463043, 0.7324068642751056, 0.3077561058291649, 85.7349090416116, 1.6798955535405087, 0.310796087749058, 1.0812421703983295, 1.2345370669472715]",60,100,6.94
PSO,27,-10.008261561909121,-278.7247096419426,"[26.389808827680422, 0.8556202351592332, 0.5, 20.0, 2.3743556727881483, 0.312264599378929, 1.191118843896477, 1.4649152556096454]",60,100,6.46
PSO,26,-10.008261561909121,-278.7247096419426,"[26.108360078614812, 1.0595517206627894, 0.05155621720062695, 107.42507972560564, 2.483230833100664, 0.30947020388615526, 1.3538569348806537, 1.0927446250161483]",60,100,6.85
PSO,28,-7.64129112663937,-398.5056842870514,"[28.107061098686447, 1.7782646124796804, 0.12509611420580813, 157.1759925226571, 1.7362542001271057, 0.22422558203955892, 1.3796815187607043, 1.4996317566960722]",60,100,7.04
PSO,29,-10.325962002886488,-164.03861858745447,"[30.20597984868005, 0.61958287244729, 0.0792400908250637, 101.38975173314981, 2.3423574631051163, 0.4464255134398052, 0.7329328604852434, 3.4430196479934625]",60,100,6.92
PSO,30,-8.78543601458142,-223.4855416385419,"[29.76435992963348, 1.5660546682492567, 0.14235241259076278, 200.0, 2.3548154065431595, 0.2843059457564774, 0.9602031132835939, 2.7393875147628823]",60,100,6.74
PSO,31,-7.616127882003293,-306.0216494521214,"[25.675129184420072, 2.2988959782018803, 0.06544160398330119, 200.0, 1.7671109402396017, 0.3837792486778553, 0.9198721594073458, 3.3141525089037702]",60,100,6.98
PSO,32,-29.26219647159464,-157.52738919369605,"[28.056336752617963, 1.1338638974442308, 0.08918250506088529, 21.96318422376765, 0.023653672125157253, 0.5, 2.0500395527913238, 0.05092155866038277]",60,100,5.83
PSO,33,-29.980908652873126,-166.1975992657643,"[18.133444573175314, 0.06784277082289925, 0.05, 114.14712213941368, 0.8408487658326123, 0.05, 4.378251691763058, 0.0]",60,100,5.88
PSO,34,-15.3810495296064,-176.78081060430733,"[31.77116698404423, 0.10414574953857689, 0.39108643426081097, 103.51484848433061, 1.131891170101183, 0.4851986849769912, 4.101515446460798, 1.280593305910187]",60,100,6.67
PSO,35,-17.218610947151422,-1302.350005830321,"[25.872871854811518, 1.646176849869938, 0.07166239668227527, 200.0, 1.9798610695296286, 0.2868412799830435, 5.930451760499136, 3.228561248155197]",60,100,7.16
PSO,36,-10.008261561909121,-362.08683069721377,"[26.261782893154802, 0.5840002521562101, 0.22156705149422395, 117.11707614114465, 1.8688590766034865, 0.3087715197214987, 1.4492838570712823, 1.3804125878411395]",60,100,7.14
PSO,37,-5.073331418177453,-622.8991554782602,"[16.242382901110442, 3.0, 0.3439933180404743, 169.04181631439025, 3.0, 0.05138530392743437, 1.3002981371702644, 0.7399399078737009]",60,100,7.34
PSO,38,-7.3035370636602135,-277.9702759794223,"[25.7855437994532, 1.61038231847355, 0.0576708273069241, 20.0, 1.7584988691753303, 0.40877078704838127, 1.1990295731114935, 2.7318580063250977]",60,100,7.25
PSO,39,-10.008261561909121,-278.7247096419426,"[26.234621674651812, 0.850917966213456, 0.49498053555537086, 200.0, 2.082471971505554, 0.31148732483715375, 1.0769161372727583, 1.218222734052604]",60,100,7.48
PSO,40,-10.008261561909121,-278.7247096419426,"[25.95197418284772, 0.9088356697577565, 0.44125498314525663, 200.0, 1.7438339808130299, 0.31270733256384375, 1.2736493521854113, 1.0993067161062706]",60,100,7.4
PSO,41,-10.325962002886488,-164.03861858745447,"[30.370028580017276, 1.1470123472983476, 0.05, 140.75246532358963, 1.7759970878631008, 0.4464078519306847, 1.024654519052898, 2.9603899977758075]",60,100,7.23
PSO,44,-29.26219647159464,-596.1535756398941,"[47.36530050319476, 1.0643592634092625, 0.22505856459042042, 39.75558770349454, 0.39079160691720705, 0.35244546307508623, 1.1451834959483491, 0.43111518105674407]",60,100,6.37
PSO,42,-7.3035370636602135,-277.9702759794223,"[26.4264442107822, 1.9641547422647818, 0.05860443755486224, 200.0, 1.7805913676072278, 0.406885701692385, 1.3197692544272654, 3.1320505850888845]",60,100,7.48
PSO,43,-13.539777840090295,-707.9705694651882,"[29.29778238386173, 0.9805221167158593, 0.37848573092126464, 200.0, 2.0785067336158853, 0.13076752717392856, 5.423033433078507, 1.2610243233463676]",60,100,7.33
PSO,45,-25.940951891084328,-177.2921608874871,"[28.96136681187727, 0.0, 0.14875662240515855, 42.373553466056144, 0.08128214953406138, 0.26615217882862174, 1.7969460747972434, 0.3045281626831682]",60,100,6.12
PSO,46,-10.008261561909121,-278.7247096419426,"[26.18741674334918, 1.0656623041972737, 0.05389465619764658, 200.0, 2.290064795262024, 0.3126998703349566, 1.2943096979232585, 1.069185902031278]",60,100,6.37
PSO,47,-15.906595313511337,-201.7677496060756,"[44.616395712184065, 0.18159647037335738, 0.20967407600812726, 97.76443803529581, 0.5720800006770332, 0.09292131586825667, 1.4242862305115511, 0.7280705820911244]",60,100,6.45
PSO,49,-29.26219647159464,-158.65896672784936,"[22.11391327338718, 0.9903709064353527, 0.05, 30.318603389591093, 0.0, 0.06815500434172204, 1.2685004265748163, 0.005496406729342554]",60,100,6.36
PSO,51,-29.26219647159464,-766.1112700051041,"[20.06219613487228, 0.23084854107530972, 0.4935960478532175, 104.75270319539314, 1.0748020665632225, 0.2849911718265984, 2.084170904504801, 0.0]",60,100,5.99
PSO,52,-29.26219647159464,-596.1535756398941,"[46.06656704779951, 1.3228824325164354, 0.3603813024354943, 45.611907034270985, 1.0788060707371778, 0.19584690220265075, 0.6076775156499044, 0.08733488297938338]",60,100,5.81
PSO,48,-10.325962002886488,-164.03861858745447,"[30.308976663954155, 0.8276797433484786, 0.3893547916249915, 182.9484380040206, 1.7191650352246115, 0.4470171613244013, 1.1305731040194573, 3.146829124049496]",60,100,7.54
PSO,50,-9.327927093870967,-1298.0443763252879,"[34.948950948410825, 2.1200942613483393, 0.13258393550513412, 99.74566875501269, 1.5888982379208971, 0.34367879125593565, 1.0203780251993486, 2.875863469374047]",60,100,7.01
PSO,54,-29.980908652873126,-180.9131127869815,"[18.394356564188598, 0.0, 0.47690420015220014, 108.92814722754478, 0.9908293326857002, 0.2799434150399337, 4.285663917646081, 0.09009606678549761]",60,100,6.13
PSO,53,-14.444309508529678,-1042.406600828044,"[28.200041622185374, 0.5382798264363093, 0.20556927822455123, 53.71369721519483, 1.5827017171151547, 0.1746118051788011, 5.34634243854345, 0.993289829742453]",60,100,6.9
PSO,55,-18.6307298494189,-972.2110924506259,"[28.961986264950024, 0.2561497012040025, 0.39990913985702903, 73.13476302122388, 0.3017799150433769, 0.40780754444003403, 1.8062160804411072, 1.2916089259743078]",60,100,6.8
PSO,56,-10.554920416224297,-686.571656041891,"[26.715555020483215, 0.7814729421037683, 0.4025935188592654, 106.34509668735772, 2.184946801080395, 0.254862793851791, 1.4902070938216043, 1.1385760523625725]",60,100,7.35
PSO,58,-7.64129112663937,-398.5056842870514,"[28.242069038924157, 1.7924950504086765, 0.12628391931359995, 142.96911865144176, 1.880457378331263, 0.22130282666324827, 0.5556208644065446, 0.6264481750638641]",60,100,7.21
PSO,57,-10.676680348029084,-372.6375920146024,"[32.82515480896278, 1.0078711007812422, 0.5, 173.25748621173577, 2.072129674442192, 0.4617341306047797, 1.294764905055771, 0.5589088138612401]",60,100,7.57
PSO,59,-12.257138251008902,-1811.4597983013941,"[21.92065719880346, 0.020590493962217776, 0.12378122536368222, 48.156214946314726, 1.7725225420677335, 0.21556400716156754, 2.888973160792815, 2.01832881757952]",60,100,7.47
CAB,0,-9148.068965349012,-1831.668420461831,"[42.45689998888096, 0.12088273709488127, 0.27763518780103036, 162.55438668471945, 2.004231859618752, 0.0514086425750376, 5.0338227229374555, 2.1895292358062095]",60,100,10.24
CAB,1,-7801.512330008387,-585.6688746332073,"[29.823843614923423, 2.4531760510942573, 0.3629608400551438, 63.25239388957573, 2.462605564472497, 0.19957632830402477, 2.9581108423633613, 4.7516168315321625]",60,100,9.8
CAB,2,-22865.68857400942,-3852.3255642704103,"[6.475620820504695, 2.3266603935990204, 0.12867725859702156, 102.46144890013521, 1.5769523987311405, 0.3968398277929161, 3.4857962290461124, 6.0]",60,100,10.02
CAB,3,-11746.150892087282,-3365.801686065706,"[5.068852989777819, 0.8405059723045372, 0.4177609531188873, 28.880257771751975, 1.622903553344211, 0.43283154653591477, 4.18658521858913, 1.6559758967791969]",60,100,9.98
CAB,4,-10301.736448655767,-2440.394588423802,"[24.56382750207178, 1.5322664605000504, 0.38407633383340917, 75.8344082328406, 2.0337775875711745, 0.39472031809681124, 4.410027807363924, 3.6234357127762764]",60,100,10.2
CAB,5,-8186.302026964469,-862.7606999971697,"[35.75847076844068, 2.3129537866246666, 0.3875554728388268, 73.71099093119004, 1.5027798632372675, 0.3039495334317158, 4.035002197729539, 5.49933508653789]",60,100,9.91
CAB,7,-7122.937476766329,-2462.7829346873364,"[12.528749262916099, 0.8332138073865039, 0.29983940187225366, 105.73892832725257, 2.2721369130683455, 0.20766071540081227, 4.5214846584949635, 2.4380134301469605]",60,100,9.74
CAB,6,-11676.53079470477,-620.6360197697117,"[41.37587466891308, 0.3638755624596773, 0.3220480818593588, 51.6347536504927, 0.9474974091181252, 0.4154429704441185, 3.699659699294308, 5.052272760918532]",60,100,10.11
CAB,8,-15634.477565135787,-1738.9192989404255,"[6.994683074457717, 1.027609932944579, 0.28050170328199464, 92.04170510922815, 1.7241847404194406, 0.3481678765114793, 4.716619232872184, 3.3824928901499525]",60,100,10.32
CAB,9,-7199.744695314848,-786.4141636226088,"[46.62765180077143, 1.5421265912710518, 0.2786241661092133, 124.12739046850312, 2.372413173207304, 0.2402670606894826, 2.59328464388445, 4.745928661607954]",60,100,10.07
CAB,10,-16247.952749516957,-3996.3187601811123,"[14.657756606033617, 2.3478662243194854, 0.4557325532643932, 73.41672376903742, 2.4881564812418633, 0.5, 5.790282074113845, 4.540379377738388]",60,100,9.92
CAB,11,-7654.557335383296,-1622.9972541387035,"[8.992521131155383, 1.3880592009235253, 0.20764010251168952, 172.20857321886191, 2.337748647257762, 0.3614579962611764, 3.8950753290140367, 3.944744703951226]",60,100,9.95
CAB,12,-10379.699789104276,-1254.7776947815462,"[42.42577924403675, 2.439721669552325, 0.06902045873728863, 196.72433498641857, 2.3144522989068887, 0.08145875292051788, 4.401831820478039, 4.253671966269631]",60,100,9.94
CAB,13,-9898.355396778152,-1338.2504141152829,"[13.625957218234294, 0.7400353272720657, 0.23065880106287756, 144.54694126815116, 2.4300479361177376, 0.2208287903271514, 4.563128404168415, 4.587475903249883]",60,100,10.38
CAB,15,-10830.32927442784,-2449.153889206877,"[32.58557626943655, 1.6764414426564667, 0.3102748902922455, 54.52214179572171, 1.784308464123463, 0.4695185943285527, 4.0419232814604955, 3.729033119930513]",60,100,10.3
CAB,14,-14299.98407778323,-2919.5375082653964,"[6.049518867409807, 0.7508894895423004, 0.4633055543657782, 148.17862940036738, 1.5106247702800468, 0.39760519319479337, 3.1812981878752833, 3.2668532019534977]",60,100,10.41
CAB,16,-5984.748275145037,-249.91387552395378,"[14.909710426395886, 0.08928029612725785, 0.2479275734822625, 66.75660547564273, 1.8882263941551178, 0.12853285230537936, 4.291344199982666, 2.2584516229086815]",60,100,10.29
CAB,17,-9688.863944696073,-1132.994016240396,"[25.94095480765157, 0.7167859939011746, 0.34116785329953825, 86.78043144259948, 2.0012664343926674, 0.1092047789990506, 4.380714125625596, 5.202063114222796]",60,100,10.43
CAB,18,-14236.710427318765,-4079.460318665197,"[13.567848597755392, 2.031142983902054, 0.44860387780392474, 95.27785745007156, 2.0732963839558374, 0.4989790848639953, 4.583647919519847, 4.774238617586043]",60,100,10.23
CAB,19,-7618.069868835243,-1220.0670735406688,"[46.19390920738243, 1.9807644258431134, 0.42747907745884517, 162.39269536501303, 2.45513459888898, 0.20093853490473618, 4.4584249133751594, 5.136124292961997]",60,100,10.1
CAB,20,-10457.406851331027,-2548.1403717369276,"[37.17577947305395, 1.5983751308465552, 0.35614426819826317, 140.9445262134879, 1.7019198973780008, 0.4184804792353303, 4.321622312461563, 4.203992561399774]",60,100,10.65
CAB,21,-10552.913898759598,-211.52042991099324,"[35.02711814320157, 0.25559467307817546, 0.29511148691938316, 191.01022981523286, 2.295567720693627, 0.06417024105516145, 3.1983255290595882, 2.4978538934091206]",60,100,10.3
CAB,22,-7551.880131627132,-4062.8177217204993,"[19.58213213849333, 2.1748254409078336, 0.4883181386149185, 157.44916830621864, 2.284537744319317, 0.49992364316946797, 2.1733135613750183, 4.18818314685155]",60,100,10.35
CAB,23,-16466.724882518996,-3660.4522694790007,"[6.343784699657853, 0.3959676798292757, 0.48258585238516355, 100.13796351606672, 1.9810185058937055, 0.3260081503553655, 3.2638830776496186, 4.938411820847151]",60,100,10.69
CAB,24,-11126.388172498864,-1014.4353901573431,"[24.707763188189784, 1.285284134907537, 0.20340757801727133, 130.17696566160626, 1.5838744472266204, 0.11280618779283941, 4.499600940137302, 4.908377756963758]",60,100,10.73
CAB,26,-14687.274795997379,-3965.308106482487,"[16.278838622768017, 2.43449376192898, 0.4615592778689588, 107.35338386175802, 1.5566476838750354, 0.4918132144398072, 3.598714431842729, 5.9800625397112155]",60,100,10.51
CAB,25,-10695.124210130753,-2862.680202554072,"[41.96663530574436, 2.462473867117827, 0.3156523166362833, 126.9912159680204, 1.8804314359311023, 0.46734448678888957, 4.4932786606705974, 4.747200065753025]",60,100,10.92
CAB,27,-15010.763883620744,-4079.460318665197,"[30.289157593311778, 2.349407120479755, 0.4763199255266078, 167.75847129518792, 1.5985757878977298, 0.4850936461472103, 4.9396859320308275, 4.543655265641057]",60,100,10.46
CAB,28,-25796.283322744963,-4155.649899237997,"[8.513827485620215, 1.9965109722071483, 0.4643259067994518, 128.96777473656516, 1.5732257171527466, 0.4825783783634783, 5.836061188248939, 5.315392233544487]",60,100,10.66
CAB,29,-13385.581637892994,-3498.5741652830834,"[9.725709200808023, 1.2034211435494906, 0.15036564991753043, 91.65515136020167, 1.5061577994071038, 0.25291797680193767, 2.6589197917603156, 5.029069829595326]",60,100,10.57
CAB,31,-7018.595213175465,-1458.523462059274,"[20.398396940089718, 2.343591703993442, 0.48268171343037897, 67.89715489043924, 2.308183178719458, 0.427905916660599, 2.616780192579429, 4.892207872144041]",60,100,9.98
CAB,30,-12328.982636918425,-5011.0414095944825,"[9.951264548644815, 1.8188035434177268, 0.32445105058357765, 172.103960179198, 1.9231664109500453, 0.3857664860098919, 4.413240074104687, 3.8486049472662773]",60,100,10.61
CAB,32,-11838.047627417516,-2263.006406601407,"[9.746628314516336, 0.43963931358997865, 0.3013102815115666, 71.77355684536548, 1.6967782883919813, 0.22272117832837124, 4.535095029625308, 4.6363418093580435]",60,100,10.78
CAB,34,-20883.52984663506,-2867.8210905318074,"[6.194712208480855, 2.417580897667773, 0.0788385782551568, 131.2089048995304, 2.127292112544399, 0.3430307244790864, 4.76338771578588, 3.6614777449140226]",60,100,10.55
CAB,33,-12587.86520536624,-1978.630549802746,"[14.14942619175195, 2.2392556859263038, 0.062317924938671894, 132.07377749381388, 1.699742516781924, 0.18232837972874297, 4.6114948603804065, 4.17390720291624]",60,100,10.9
