alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
GWO,8,-1152.3395946269718,-1000.0,"[21.72971663882969, 1.2780751428779995, 0.11820223430965485, 64.83237839176503, 2.9962834352648073, 0.18785482900644837, 4.993622127040789, 5.598751231021331]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.67
GWO,7,-1152.3395946269718,-1000.0,"[13.977539724379042, 1.1377716741696666, 0.23379292736409987, 20.0, 2.709337702269669, 0.10338420524989435, 9.0, 2.0]",50,12,10,0.0001,10,"[-1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",5.05
GWO,10,-1152.3395946269718,-1000.0,"[12.743494621004444, 0.11058944812742189, 0.05, 68.30676856740449, 2.9881889400295543, 0.2708483262620867, 7.480193483565586, 7.193530287500611]",50,12,10,0.0001,10,"[-1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.75
GWO,9,-1152.3395946269718,-1000.0,"[15.286813144853559, 2.54131423602694, 0.05551338221048672, 109.44451671261675, 2.4062370814639205, 0.30418936186881695, 9.0, 9.0]",50,12,10,0.0001,10,"[-1150.790079252918, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",5.08
GWO,11,-1152.3395946269718,-1000.0,"[22.698912472943377, 0.5869584898359629, 0.07786410581680366, 127.71057931832686, 2.687273255223845, 0.06212453512311626, 7.830815939350016, 3.3311901170983855]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.43
GWO,12,-1152.3395946269718,-1000.0,"[28.141545696389286, 1.6556418975090537, 0.09123200896896959, 127.74851679574824, 3.0, 0.2953581241343187, 6.329097144708778, 4.475341750158738]",50,12,10,0.0001,10,"[-1150.790079252918, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.84
GWO,13,-1152.3395946269718,-1000.0,"[23.194455716720682, 0.9140472064054849, 0.37146824600146877, 164.18592929432054, 2.8894633706859354, 0.12688482245602833, 4.576656172143158, 4.715028567968872]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.42
GWO,14,-1152.3395946269718,-1000.0,"[22.015959728566045, 0.7341748822679202, 0.14308366267081357, 195.80178246446485, 2.593612514293147, 0.0851910870179234, 3.9197808678221016, 8.621912414081327]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.36
GWO,15,-1152.3395946269718,-1000.0,"[20.649622910783425, 0.9802057901093478, 0.5, 174.7139003785547, 3.0, 0.44559700790815643, 5.792082864604019, 7.88386168608228]",50,12,10,0.0001,10,"[-1150.5840066200149, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.55
GWO,18,-1152.3395946269718,-1000.0,"[21.606761369019893, 1.4603041537669843, 0.13222477324387108, 151.50465384472912, 2.9270914528910787, 0.4962623152423627, 7.714635598417485, 2.013806590337073]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.31
