alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,6,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 2.111010802928335, 0.40798796177121754, 20.390002761621208, 1.638525015984783, 0.5, -1.049733676207113]",30,100,9.95
PSO,0,-8.238841706858887e-10,-0.003195025859015069,"[48.02312486284599, 2.1607365180831346, 0.4978177797998847, 20.0, 1.7570771401431493, 0.5, -0.6038720970743829]",30,100,10.07
PSO,8,-3.393654875902062e-11,-0.0013320872461029302,"[5.0, 0.0, 0.39364167336385014, 71.70478209020665, 1.53395035951684, 0.41358586148819554, -1.9936661106947837]",30,100,10.77
PSO,3,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.3195404798466301, 0.21309777202761915, 23.909017134719726, 2.368868891762452, 0.4529046234350129, -0.6191137716023518]",30,100,10.9
PSO,4,-2.8530509550119636e-13,-0.00012030587717934787,"[5.0, 0.8064737916279645, 0.48229771360153756, 186.29801865459018, 2.092168085258822, 0.45271416418906507, -1.4279193598792017]",30,100,11.19
PSO,5,-3.393654875902062e-11,-0.0013320872461029302,"[5.0, 0.03501213041141111, 0.420694392279768, 82.58920622107969, 2.211357664158721, 0.4136175460911832, -1.5644652224611288]",30,100,11.21
PSO,1,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.6102990945532977, 0.11751683349442872, 111.87238584285153, 2.0793775454645136, 0.4529807795131411, -1.0834338399320897]",30,100,11.28
PSO,2,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.6511692827872535, 0.4813377774203486, 20.0, 2.1523012665519783, 0.4526040073104913, -0.6716810769444312]",30,100,11.49
PSO,9,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.1605685987922478, 0.3097763999390469, 145.21037436687556, 2.34887701196557, 0.45286565062974293, -1.3588005001756396]",30,100,11.38
PSO,7,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.872978314837622, 0.5, 187.92172782304337, 1.7184546869901882, 0.4526621300628869, -1.4403465456901983]",30,100,11.61
PSO,11,-2.8530509550119636e-13,-0.00011285204898001934,"[5.0, 0.8891846639398002, 0.20076428466623017, 96.10319134850766, 1.8325501595246922, 0.45254831673914464, -0.5332053952965583]",30,100,11.44
PSO,10,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.6466946033195061, 0.05, 40.202511006767125, 1.8180615006243945, 0.452629165804018, -0.7323157044887199]",30,100,11.59
PSO,13,-8.238841706858887e-10,-0.003195025859015069,"[50.0, 2.220836620528089, 0.497978767143832, 97.03071765841838, 2.1452173873943585, 0.5, -1.1344410291352804]",30,100,10.78
PSO,12,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.6394656889499047, 0.5, 200.0, 1.956351571115843, 0.45285194524687056, -0.8597609165239313]",30,100,11.34
PSO,16,-8.238841706858887e-10,-0.0029592792387823303,"[50.0, 2.2874532082946764, 0.4996171982362812, 153.24613722902353, 2.0729335144286187, 0.5, -1.446413458045421]",30,100,10.75
PSO,18,-8.238841706858887e-10,-0.0029592792387823303,"[46.87582365855244, 1.8945350524285616, 0.4990299710179078, 20.0, 1.8691547964823223, 0.5, -0.553566418797811]",30,100,11.07
PSO,15,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.4286523044748367, 0.08368860169527519, 197.7444509787968, 1.8240022391044217, 0.45289245819116214, -0.8749108163276036]",30,100,11.46
PSO,14,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 1.7580221678418728, 0.407802759700776, 20.0, 2.2333071001910443, 0.5, -0.7246542133129359]",30,100,12.22
PSO,20,-4.528727740020224e-13,-0.0001360988930656691,"[5.0, 2.1218878484219363, 0.4075098380267218, 70.67902896511112, 2.077576410373907, 0.5, -1.1157090307797168]",30,100,11.9
PSO,17,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 1.6962047351090797, 0.40777081311799734, 172.02882964151092, 2.268301101268231, 0.5, -1.3284330205857104]",30,100,12.22
PSO,19,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 1.5276531786345298, 0.40804746731645214, 125.4475794281674, 1.8806270634663242, 0.5, -0.5325683548160168]",30,100,12.26
PSO,21,-2.8530509550119636e-13,-0.00011285204898001934,"[5.0, 1.2841920558837856, 0.3396040981917915, 20.0, 2.0964095518132844, 0.4525336361753429, -0.8057637802097584]",30,100,12.18
PSO,22,-2.8530509550119636e-13,-0.00012030587717934787,"[5.0, 1.0096921668113654, 0.05, 20.0, 1.8388334872687744, 0.45271318284993073, -0.8167269247172562]",30,100,12.31
PSO,23,-2.8530509550119636e-13,-0.00012030587717934787,"[5.0, 1.237939176287235, 0.5, 200.0, 1.7941598163674821, 0.45268926465694187, -0.5520257286669922]",30,100,12.29
PSO,24,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.636393893800062, 0.3198930270429722, 94.64927248905362, 1.8272132666323135, 0.4526128172811864, -1.4123410419529618]",30,100,11.62
PSO,25,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.0433065042227723, 0.06259271453776988, 160.1927177380354, 2.3744329519929908, 0.452922494661711, -1.2834804667617936]",30,100,11.41
PSO,28,-8.238841706858887e-10,-0.0029592792387823303,"[50.0, 1.8126928772430304, 0.49982736745748024, 20.0, 1.6035166236700211, 0.5, -1.107952401729345]",30,100,10.55
PSO,26,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.2421259711253572, 0.28149918039728367, 64.42849478824228, 1.6466663562029773, 0.45292792208591376, -1.300321125565039]",30,100,11.48
PSO,27,-2.8530509550119636e-13,-0.00011593567393169977,"[5.239380101140023, 1.1532367800535526, 0.05, 121.86185415098853, 1.730144399837571, 0.452946528165086, -1.0068826438356102]",30,100,11.75
PSO,30,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 1.2993486759089217, 0.353654984220364, 20.0, 2.0342803100039863, 0.4526116969001875, -0.9054765968851731]",30,100,11.59
PSO,31,-4.528727740020224e-13,-0.0001360988930656691,"[5.0, 1.9665726375524035, 0.4075722570293622, 200.0, 1.845829813406908, 0.5, -1.314073306763677]",30,100,11.87
PSO,29,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.993785452367423, 0.5, 168.80860851040785, 1.7775896875546857, 0.452635371278333, -0.7631584130446214]",30,100,12.29
PSO,33,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.4162119989771935, 0.2560038959479198, 186.86150375918226, 1.6180787273488282, 0.45284937556103455, -1.2162797571000457]",30,100,11.77
PSO,32,-5.726533507774882e-06,-0.24571755914464877,"[5.0, 0.7467846017919502, 0.26006746036903866, 20.0, 1.5777772951498394, 0.44055328208879935, 4.0]",30,100,11.97
PSO,34,-4.528727740020224e-13,-0.0001360988930656691,"[5.0, 1.6836240889428709, 0.4076708013564853, 106.47964033924006, 1.9384298304538072, 0.5, -0.883277215064534]",30,100,11.91
PSO,35,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 2.0048472162776436, 0.40768685198535576, 38.490913442263064, 2.2939367121055834, 0.5, -1.023374969792498]",30,100,11.88
PSO,36,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.1879299733598079, 0.1978329646824028, 21.663787104613643, 2.446407912106926, 0.45294087853665516, -1.340183447506544]",30,100,10.79
PSO,38,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.9711667067038139, 0.05, 20.0, 2.287287510141946, 0.452889478992546, -1.3089208277646698]",30,100,11.21
PSO,39,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.5937121351250885, 0.5, 195.1472185127369, 1.9482760013124578, 0.4530494121073722, -1.3413581189872594]",30,100,10.94
PSO,37,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 1.330413189790607, 0.2332385642957594, 69.26323150438462, 2.06041171380678, 0.45264894216446167, -1.1594120156136585]",30,100,11.93
PSO,40,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 2.026571786461389, 0.4078919397628473, 102.93336337485204, 2.3898442826906363, 0.5, -1.431343636513502]",30,100,11.3
PSO,41,-2.8530509550119636e-13,-0.00011593567393169977,"[5.00215652877379, 1.374530050501473, 0.5, 102.2754572587354, 1.7823797566468906, 0.4528847337913212, -0.6117790857718614]",30,100,11.2
PSO,45,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 2.172611189393487, 0.40784925349969275, 21.95825393643085, 1.6743372325225296, 0.5, -0.7748639856717661]",30,100,10.8
PSO,42,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 1.3787741160481495, 0.28201046280217296, 155.46670882472256, 2.120704240901304, 0.4526580005717105, -1.4536264846599745]",30,100,11.29
PSO,44,-3.393654875902062e-11,-0.0013320872461029302,"[5.0, 0.0, 0.4086589129876349, 186.4984286682542, 1.7418934059832394, 0.4136825515224222, -1.9961452723065676]",30,100,11.29
PSO,43,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.5543706709471605, 0.05, 123.22413211777557, 1.6126372808330742, 0.45292587295960207, -1.0675485180247914]",30,100,11.82
PSO,47,-3.393654875902062e-11,-0.0013320872461029302,"[5.0, 0.0, 0.2216748516458878, 68.89686542595396, 2.043367576978837, 0.41362233275895155, -1.8956503533199895]",30,100,11.43
PSO,46,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.5971240112298367, 0.20740023133773886, 133.395213971503, 2.2363511713344066, 0.4526497619776852, -1.1369090148436976]",30,100,11.56
PSO,48,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.2499606531924825, 0.4326098610906384, 196.10547883265852, 2.0904464654325707, 0.4527750894892282, -0.8476998943924163]",30,100,11.44
PSO,49,-2.8530509550119636e-13,-0.00011285204898001934,"[5.0, 1.1323319594302175, 0.05, 174.93728522511944, 1.5373406662831581, 0.45254282440030646, -0.5998589150768597]",30,100,11.05
PSO,50,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.5556759112430654, 0.3220033830366245, 52.181276099613136, 1.6344397308575904, 0.45304035648974583, -0.7757630595146429]",30,100,11.27
PSO,52,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.7822767951930594, 0.3269031109818583, 113.52347693088399, 1.5122874625463147, 0.4530562982396471, -0.908424973794696]",30,100,10.9
PSO,56,-8.238841706858887e-10,-0.003195025859015069,"[40.15521775260825, 2.492369325664788, 0.49782772391456803, 61.62593658736801, 1.6554798092486676, 0.5, -0.9257362012940378]",30,100,9.62
PSO,51,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.0025710350730457, 0.05, 195.73885511417117, 2.251898736784014, 0.4529769468017265, -0.9310013602654186]",30,100,11.93
PSO,55,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.7556940528948104, 0.469028967673131, 108.6674918087542, 1.8896277167724485, 0.45296042068668363, -1.163328559043915]",30,100,11.37
PSO,53,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.3314729003574182, 0.2639044981921075, 131.31989563175244, 1.9293027373411258, 0.45286675493918693, -1.1711392354458896]",30,100,11.81
PSO,54,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.4497094208840537, 0.18548874625223244, 49.33608130646712, 2.0221710355722267, 0.452938667796723, -0.9372889192725778]",30,100,11.57
PSO,59,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.5285958516527993, 0.5, 176.97225023805305, 1.788162069524773, 0.4528734780126541, -0.898257426768811]",30,100,11.29
PSO,58,-2.8530509550119636e-13,-0.00011285204898001934,"[5.0, 0.8566054760459263, 0.055471622467439974, 23.24659361638524, 1.7061277663515517, 0.4525801171630557, -0.6354820606947618]",30,100,11.7
PSO,57,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.238105055410996, 0.4527687515901128, 187.48640986516125, 2.1193684619929405, 0.45304011022630797, -0.8389581260255592]",30,100,11.94
CAB,0,-76830.98981020515,-5159.275748109113,"[28.692730272277352, 1.5169838845335446, 0.33604699976500757, 45.841310262317684, 2.020054171526207, 0.14946558071588711, -3.137197101680569]",30,100,10.54
CAB,1,-77723.29053965452,-5740.767677609119,"[41.84385027564958, 2.2111117250420786, 0.22386384757975272, 53.97292832370422, 2.44235758654541, 0.20912832816723972, -3.4101044956866473]",30,100,10.21
CAB,2,-5192.63277001109,-1090.8187636956434,"[11.449321540169045, 2.1889361297455854, 0.4843435038514022, 143.14265593425222, 0.703463134815465, 0.22466835172547303, -1.8364239662421233]",30,100,10.51
CAB,3,-75606.48880407501,-4962.070084225832,"[24.623183354888283, 1.5762864988993746, 0.3340677075471305, 140.68068411477333, 1.6429347376677992, 0.1485216721278855, -2.9005883336049463]",30,100,10.61
CAB,4,-55272.57736374518,-4109.863657500273,"[25.508222839146615, 1.555435178361705, 0.28076711074705046, 140.5428438326792, 1.850149524004482, 0.12990345574946588, -2.870931769107456]",30,100,10.49
CAB,5,-20106.241316037213,-3023.768545498898,"[27.50926896453532, 1.9965583148289896, 0.4817724946944941, 20.949100215135875, 0.10841281781625065, 0.06024384613629087, -2.2863491313441813]",30,100,10.43
CAB,6,-53786.34679312745,-2801.4881342285034,"[37.421384606266855, 2.399272147118139, 0.3700886215158881, 108.60959914442589, 1.5049294650174383, 0.17611776707950583, -2.4325893887207957]",30,100,9.77
CAB,7,-82013.58946125199,-5740.767677609119,"[45.19179466749943, 1.7395968088384186, 0.22282524653893127, 67.1773053021947, 2.2997932511568147, 0.2111125282958727, -2.693776675970086]",30,100,10.33
CAB,8,-84752.45474469592,-5607.549237616297,"[31.17789409614001, 2.421870738462337, 0.23396905553523648, 194.756238263437, 2.137601749611886, 0.2111292664201892, -2.679332788991779]",30,100,10.8
CAB,9,-30784.51093075732,-1924.4561124829352,"[34.95856094937153, 2.3763536934634786, 0.47756560315548024, 166.29758242163797, 2.0285093088026933, 0.3486907407279861, -1.602554302454648]",30,100,10.87
CAB,11,-90214.97087104377,-4765.886679374681,"[10.84285065895127, 1.5882379196560177, 0.31737390081897315, 25.228229758290688, 0.5664314386841651, 0.48248117983618377, -3.4686579805312103]",30,100,10.62
CAB,10,-21702.233987478554,-2610.8212296906972,"[25.85052124139508, 1.610983641062499, 0.30164987168934615, 51.4734919586595, 0.9979640447015934, 0.3863529305602189, -3.299707510580875]",30,100,11.18
CAB,13,-68353.88241597125,-4480.250633326456,"[11.379483429306717, 2.068749140039478, 0.25438945446100286, 186.29247649907873, 2.3831231796438703, 0.1701492489999976, -2.6812713995862034]",30,100,10.53
CAB,12,-52342.59636372646,-3952.896644438811,"[25.767156218197226, 2.2993790801903695, 0.41246342449600165, 115.7679721866832, 2.329986521343566, 0.2560694690524212, -2.7109283010266942]",30,100,11.64
CAB,14,-78720.59181235409,-4228.496606275527,"[21.652159025318404, 2.2932469634406853, 0.22240596930160123, 164.49659058000086, 2.0296489515657856, 0.20296397468013888, -3.061185614392255]",30,100,11.0
CAB,16,-41508.11143751086,-2732.4102847752356,"[44.79099246928968, 2.487197832179521, 0.42458254732261796, 179.8422206305838, 1.737637721639796, 0.292916373983674, -3.3089071647717594]",30,100,11.35
CAB,18,-44000.29745421471,-4322.90278689686,"[34.58873963785951, 2.460665442395297, 0.2566062337435702, 60.62041155042431, 2.2806528011805023, 0.21214082114394067, -3.6112239251576583]",30,100,10.71
CAB,15,-42032.89937930414,-1914.6649454814087,"[22.266824547758635, 1.6151194505185211, 0.40606728569047945, 126.78087818796341, 1.7626414740896776, 0.30090678829329714, -1.514091784068945]",30,100,11.82
CAB,19,-82491.97690042088,-3973.322549930377,"[25.634701846009413, 1.599086623281603, 0.32311390903205756, 26.20618043122734, 1.3052657363874212, 0.08208521126618813, -2.7190856129631182]",30,100,10.97
CAB,17,-77731.25386236869,-5607.549237616297,"[29.242996745374178, 2.3682435958669594, 0.26315179646617676, 135.2321706479584, 1.7643677622618938, 0.18701739016960045, -2.734486904292424]",30,100,12.7
CAB,20,-20999.482520980295,-2398.69409316623,"[41.975096647391574, 1.5747867921362755, 0.4027771674894354, 55.66127672504018, 0.7399798721941115, 0.15915520226628416, -2.822477772825015]",30,100,11.91
CAB,22,-42923.75638322946,-2922.950435967038,"[47.3282065514993, 2.2462551318934, 0.39165498978860996, 197.48705713627274, 1.8852015467651662, 0.21105649777559865, -2.2189562299734686]",30,100,11.21
CAB,21,-24693.73836991427,-1862.3457825398232,"[5.398221840210706, 2.099534891809356, 0.4615551534638723, 87.38002182627272, 0.7105042550389129, 0.30639215700178135, -3.759742349417322]",30,100,11.7
CAB,23,-62220.77481222366,-2972.554675682996,"[33.68279811266332, 2.2907096865882313, 0.4538740885231261, 50.927378697720556, 2.4450287678175493, 0.1807605461038644, -1.7566831001256324]",30,100,12.1
CAB,24,-66822.99500178489,-4903.61754424998,"[23.584389212180174, 2.132866331547217, 0.29152030276618074, 41.514081073751285, 2.0436867057067913, 0.1748930380486587, -3.3629854775563173]",30,100,10.61
CAB,26,-53353.055326500056,-2908.6712540787307,"[26.257633740448714, 1.5847887677105659, 0.32363882909906694, 32.31309749982955, 0.7514364696631891, 0.13476499218697313, -3.357192328453199]",30,100,10.14
CAB,25,-80191.76827803683,-4323.740513899406,"[13.094373424026235, 1.8635389383802634, 0.27114769558029234, 112.61369611538295, 1.841060248786015, 0.23547127694702868, -3.031774587284052]",30,100,10.95
CAB,27,-54610.47769080121,-2835.769849949493,"[25.09172457813407, 2.179246503583224, 0.37208911300421443, 164.6321079993671, 1.7121463243629986, 0.17724157016285644, -2.008674298473066]",30,100,10.43
CAB,28,-35345.84782369848,-1940.9426169631317,"[36.30568863152122, 2.3612180363772164, 0.4780393544859481, 66.11279438266152, 2.3699285285979297, 0.35395338537678145, -1.501673422605137]",30,100,10.49
CAB,29,-42405.899445789604,-1882.7608972712299,"[21.278122054103225, 2.4864902260813184, 0.3781896388036651, 122.29905078188123, 1.8866093032944662, 0.35985947915057936, -1.9979504872089477]",30,100,10.63
CAB,30,-80343.66318140656,-4462.423692731053,"[12.63395319747457, 1.7447995992234926, 0.282374350907975, 170.55760954095356, 1.6507540032951733, 0.172448199562698, -2.731885405965834]",30,100,10.32
CAB,31,-63425.341308644354,-4222.121873916021,"[46.272207948355046, 1.794344466318373, 0.22083694684320584, 43.039859273305545, 1.5985227242111804, 0.15920159111653798, -2.5259904231927592]",30,100,10.77
CAB,33,-16214.238212612197,-1670.4325216704617,"[5.561221610230923, 2.289979879806832, 0.5, 23.822624218575513, 1.5573969330781043, 0.4344929359126489, -0.784785059943174]",30,100,10.32
CAB,32,-74867.64302513497,-5607.549237616297,"[31.493447229282367, 2.499213709954378, 0.2690187265867917, 45.3478502446821, 1.670039591311005, 0.18052308365412548, -2.630775096050959]",30,100,10.61
CAB,34,-54049.71480425794,-2680.3080043371137,"[18.498788889142162, 1.6264298169472777, 0.460267100143048, 181.07965347456783, 1.9462709475502529, 0.18267167451956906, -2.388874260568429]",30,100,10.52
CAB,35,-24707.819800889,-5225.016536522862,"[43.71861748156615, 1.7409408504513224, 0.49680412896264287, 44.48889452672786, 1.1929225684131415, 0.1798970225304808, -2.6745158934635476]",30,100,10.75
CAB,36,-61334.65955628377,-2894.2318323488826,"[24.739582168838403, 1.5122085881983243, 0.4259944046266686, 58.43864757965736, 1.8104068841779424, 0.1940167782984467, -2.433097456543918]",30,100,10.39
CAB,37,-30044.874004219368,-2370.8119308116584,"[7.97340647381479, 0.569098351365392, 0.06695761226757534, 172.82422158212285, 2.027118672625276, 0.1325570903606404, -2.925465491784805]",30,100,10.29
CAB,38,-68628.65165373746,-6472.566109153631,"[10.427551576011133, 2.5815211094630977, 0.12864829727496355, 151.37391009886807, 2.5831791236636605, 0.3482172282349869, -3.5442380593913696]",30,100,10.44
CAB,40,-52102.821291166394,-3172.9098882226326,"[7.148839529284462, 0.9523467154626771, 0.13485529852125652, 159.7245129419474, 2.3858423052951303, 0.13517973873072145, -2.8812598790197756]",30,100,10.3
