alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,57,-13.299930471657083,-922.7689434950689,"[44.545819152849504, 1.4009792231353964, 0.496506586723951, 195.48991375224284, 2.1460664810060006, 0.05, 0.8071041859079402, 3.928728702988391]",50,40,5.26
PSO,54,-29.980908652873126,-125.67838218775077,"[23.21153721645885, 0.6692531920937889, 0.5, 20.0, 0.32982802858741045, 0.1832600007923058, 4.059088906189013, 0.0]",50,40,5.56
PSO,55,-15.3810495296064,-176.78081060430733,"[31.709332529593514, 0.17829605883267305, 0.09506905657980762, 103.75007261812945, 1.0258349714261068, 0.25438236465433506, 3.8089844088179263, 0.791258424224806]",50,40,5.41
PSO,56,-31.114191579245237,-184.0777474906863,"[5.0, 0.06068783756763385, 0.5, 105.31340013502187, 1.0153434655689988, 0.25769668901691367, 4.728073968256692, 0.0]",50,40,5.37
PSO,58,-10.008261561909121,-278.7247096419426,"[26.38062120101644, 1.3013853410721432, 0.31000241381389604, 34.92201175754418, 2.3340285163883534, 0.3100093077287492, 0.5083658640934839, 1.2295155342839486]",50,40,5.67
PSO,59,-8.87960715709011,-1567.79542678647,"[19.57787613513542, 0.32853453140366656, 0.06732890966095892, 64.45629779918573, 2.042982410152792, 0.1901006620742331, 3.064362938480211, 2.0777344440698036]",50,40,5.93
CAB,0,-4934.810783055357,-1958.2692905556798,"[42.13238997096411, 2.27208983771513, 0.29733672372297115, 103.42680515190871, 2.38521991812352, 0.3311701454482548, 4.802861886718639, 4.510966006492396]",50,40,8.0
CAB,1,-4767.74703327819,-803.1133947853589,"[32.794517849796335, 2.489001564717708, 0.3383419092890094, 69.17552289158525, 2.493790605693532, 0.28058333813798325, 3.0060685206189586, 4.585524493483172]",50,40,7.94
CAB,2,-26715.610289552373,-3745.1588920643335,"[6.177447036983722, 2.4853978536635153, 0.05201016920662082, 101.90441074331646, 1.5074222225828762, 0.3331633263540508, 3.020109140064468, 5.596011711101935]",50,40,7.65
CAB,4,-10830.32927442784,-2548.1403717369276,"[24.976761394353726, 1.582053093418951, 0.30932130753717574, 75.81574610937032, 2.0039941860020973, 0.4757330097183468, 4.167321479447251, 3.769162389335635]",50,40,7.43
