alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,11,-29.26219647159464,-157.52738919369605,"[28.113179518577837, 0.514960364978748, 0.33444674526823925, 27.488525325901158, 0.16926515286974364, 0.1313175558517985, 1.874840815314992, 0.0]",60,80,4.76
PSO,9,-15.3810495296064,-176.78081060430733,"[31.678971145912886, 0.0, 0.14537498637934249, 104.15237029637048, 1.0083740937895809, 0.4674472658157632, 3.8674797897336863, 0.7486687550584251]",60,80,5.44
PSO,10,-8.87960715709011,-1567.79542678647,"[19.620495687767065, 0.05019450299907785, 0.48893036575799326, 188.69424331284327, 1.5743991474055874, 0.19050535692739223, 3.214739183265214, 2.0016914124446306]",60,80,5.31
PSO,13,-10.554920416224297,-686.571656041891,"[26.88662933917047, 0.8570882300852389, 0.3057286133913966, 133.40662286221624, 2.0290778410954027, 0.2513062087355453, 0.9723322028719172, 0.9173447445539513]",60,80,5.65
PSO,14,-10.008261561909121,-278.7247096419426,"[26.095509713429845, 1.3858888451624816, 0.05, 176.93428280689417, 1.6203180145799354, 0.3113418727516457, 0.6024473972726279, 0.524272915746065]",60,80,5.53
PSO,15,-10.325962002886488,-164.03861858745447,"[30.406550214720966, 0.525207073034409, 0.33093323584137757, 136.60214835226367, 1.7142858458374772, 0.4462519833173413, 0.8591349410965724, 2.5504602645574015]",60,80,5.68
PSO,16,-16.576492759485514,-1445.9363125642365,"[27.272171457277853, 2.0303181947261844, 0.0716129175233173, 48.395202046384114, 2.258329341801795, 0.2679892110383914, 6.0, 1.1810862224605752]",60,80,5.33
PSO,19,-29.26219647159464,-596.1535756398941,"[46.82064942990469, 0.7441243447560245, 0.10121165890126758, 20.0, 0.0, 0.32349960514866294, 1.0895406813558433, 0.0]",60,80,4.67
PSO,20,-24.467183088955338,-172.45819379531244,"[45.2788339895304, 0.4573311052933769, 0.2906927635332011, 83.11746441200083, 0.9391486079846199, 0.3365783956509561, 2.1065605418875446, 0.0]",60,80,4.79
PSO,18,-10.676680348029084,-372.6375920146024,"[32.72502992010758, 0.9539629751355567, 0.3205922142669441, 71.30119258292896, 1.996665934865762, 0.4623323119951943, 0.8100262524294992, 0.6450493267288828]",60,80,5.4
PSO,17,-8.78543601458142,-232.85278558019084,"[31.580268747726457, 2.345826045853623, 0.15230802789057957, 132.1062991713281, 2.2846388970343616, 0.2707825025682638, 0.7488145714571371, 2.6099509066689057]",60,80,5.45
PSO,21,-14.444309508529678,-1042.406600828044,"[27.710776678409317, 0.6313342038938379, 0.3612996765313234, 200.0, 2.0523555198862304, 0.17436178297705518, 4.958497762254352, 1.4364941586518307]",60,80,5.65
PSO,22,-19.678274326441475,-1099.6640760345265,"[34.756752650828965, 1.6547192389523337, 0.13974211102192974, 86.15921229032604, 2.1016248770221253, 0.17873141288649336, 5.289285582027929, 2.831075259246054]",60,80,5.55
PSO,23,-9.839918136911779,-93.94550368262044,"[35.440949845739475, 2.213336187577587, 0.09568670027121079, 104.70284745908698, 2.176227050276481, 0.4136555197178181, 1.066838366560572, 0.9598574796249861]",60,80,5.45
PSO,24,-10.008261561909121,-278.7247096419426,"[26.464217498463043, 0.7324068642751056, 0.3077561058291649, 85.7349090416116, 1.6798955535405087, 0.310796087749058, 1.0812421703983295, 1.2345370669472715]",60,80,5.61
PSO,25,-17.05727568101982,-176.78081060430733,"[31.727333164049718, 0.15701850207990178, 0.4030951160596699, 104.26632972703565, 0.9048745234662097, 0.17735533563353842, 6.0, 0.9760019691371156]",60,80,5.56
PSO,27,-10.008261561909121,-278.7247096419426,"[26.389808827680422, 0.8556202351592332, 0.5, 20.0, 2.3743556727881483, 0.312264599378929, 1.191118843896477, 1.4649152556096454]",60,80,5.19
PSO,26,-10.008261561909121,-278.7247096419426,"[26.108360078614812, 1.0595517206627894, 0.05155621720062695, 107.42507972560564, 2.483230833100664, 0.30947020388615526, 1.3538569348806537, 1.0927446250161483]",60,80,5.57
PSO,28,-7.64129112663937,-398.5056842870514,"[28.107061098686447, 1.7782646124796804, 0.12509611420580813, 157.1759925226571, 1.7362542001271057, 0.22422558203955892, 1.3796815187607043, 1.4996317566960722]",60,80,5.48
PSO,29,-10.325962002886488,-164.03861858745447,"[30.20597984868005, 0.61958287244729, 0.0792400908250637, 101.38975173314981, 2.3423574631051163, 0.4464255134398052, 0.7329328604852434, 3.4430196479934625]",60,80,5.6
PSO,30,-8.78543601458142,-223.4855416385419,"[29.76435992963348, 1.5660546682492567, 0.14235241259076278, 200.0, 2.3548154065431595, 0.2843059457564774, 0.9602031132835939, 2.7393875147628823]",60,80,5.6
PSO,31,-7.618161642526913,-292.74885967160435,"[25.593170900249238, 2.2825110743560946, 0.06494220642009244, 200.0, 1.764765261434216, 0.3904909861082285, 0.8610619300699218, 3.3431936553711212]",60,80,5.69
PSO,32,-29.26219647159464,-157.52738919369605,"[28.056336752617963, 1.1338638974442308, 0.08918250506088529, 21.96318422376765, 0.023653672125157253, 0.5, 2.0500395527913238, 0.05092155866038277]",60,80,4.62
PSO,33,-29.980908652873126,-166.1975992657643,"[18.133444573175314, 0.06784277082289925, 0.05, 114.14712213941368, 0.8408487658326123, 0.05, 4.378251691763058, 0.0]",60,80,4.66
PSO,34,-15.3810495296064,-176.78081060430733,"[31.77116698404423, 0.10414574953857689, 0.39108643426081097, 103.51484848433061, 1.131891170101183, 0.4851986849769912, 4.101515446460798, 1.280593305910187]",60,80,5.12
PSO,35,-17.373385029118648,-1302.350005830321,"[25.96059703168213, 1.6284263113614061, 0.07192329683215343, 200.0, 1.9746577458799979, 0.2854442460355196, 5.93601069231177, 3.236371597957362]",60,80,5.62
PSO,36,-10.008261561909121,-362.08683069721377,"[26.261782893154802, 0.5840002521562101, 0.22156705149422395, 117.11707614114465, 1.8688590766034865, 0.3087715197214987, 1.4492838570712823, 1.3804125878411395]",60,80,5.63
PSO,37,-5.073331418177453,-622.8991554782602,"[16.242382901110442, 3.0, 0.3439933180404743, 169.04181631439025, 3.0, 0.05138530392743437, 1.3002981371702644, 0.7399399078737009]",60,80,5.76
PSO,38,-7.3035370636602135,-277.9702759794223,"[25.7855437994532, 1.61038231847355, 0.0576708273069241, 20.0, 1.7584988691753303, 0.40877078704838127, 1.1990295731114935, 2.7318580063250977]",60,80,5.59
PSO,39,-10.008261561909121,-278.7247096419426,"[26.234621674651812, 0.850917966213456, 0.49498053555537086, 200.0, 2.082471971505554, 0.31148732483715375, 1.0769161372727583, 1.218222734052604]",60,80,5.78
PSO,41,-10.325962002886488,-164.03861858745447,"[30.370028580017276, 1.1470123472983476, 0.05, 140.75246532358963, 1.7759970878631008, 0.4464078519306847, 1.024654519052898, 2.9603899977758075]",60,80,5.56
PSO,40,-10.008261561909121,-278.7247096419426,"[25.95197418284772, 0.9088356697577565, 0.44125498314525663, 200.0, 1.7438339808130299, 0.31270733256384375, 1.2736493521854113, 1.0993067161062706]",60,80,5.72
PSO,44,-29.26219647159464,-596.1535756398941,"[47.36530050319476, 1.0643592634092625, 0.22505856459042042, 39.75558770349454, 0.39079160691720705, 0.35244546307508623, 1.1451834959483491, 0.43111518105674407]",60,80,4.72
PSO,42,-7.3035370636602135,-277.9702759794223,"[26.4264442107822, 1.9641547422647818, 0.05860443755486224, 200.0, 1.7805913676072278, 0.406885701692385, 1.3197692544272654, 3.1320505850888845]",60,80,5.7
PSO,43,-13.539777840090295,-707.9705694651882,"[29.29778238386173, 0.9805221167158593, 0.37848573092126464, 200.0, 2.0785067336158853, 0.13076752717392856, 5.423033433078507, 1.2610243233463676]",60,80,5.64
PSO,45,-29.26219647159464,-144.15183131229554,"[16.177072184879602, 0.0, 0.20935909436114378, 49.51163863284688, 0.41314642929466133, 0.23579507509834818, 1.8309539086935787, 0.30193452083978545]",60,80,4.61
PSO,46,-25.41450153508411,-586.768579554734,"[25.135807482539803, 0.9993279326710699, 0.2575472315344941, 200.0, 2.455862851298793, 0.2167060528999415, 1.7357881518960527, 0.7494291945859358]",60,80,4.7
PSO,47,-17.67894062648569,-144.6067335789825,"[41.39299065013354, 0.19174005885011292, 0.19296659209203393, 91.87994467856882, 0.3860216792592648, 0.1050023335124243, 1.455585147951072, 0.7346267225465032]",60,80,5.04
PSO,49,-29.980908652873126,-133.6053805162694,"[21.14585581793656, 0.9381332900912513, 0.05, 24.32615088899921, 0.2796989291824654, 0.05, 3.5417177350817473, 0.4617313251813675]",60,80,4.92
PSO,51,-29.26219647159464,-766.1112700051041,"[20.06219613487228, 0.23084854107530972, 0.4935960478532175, 104.75270319539314, 1.0748020665632225, 0.2849911718265984, 2.084170904504801, 0.0]",60,80,4.83
PSO,52,-29.26219647159464,-596.1535756398941,"[46.06656704779951, 1.3228824325164354, 0.3603813024354943, 45.611907034270985, 1.0788060707371778, 0.19584690220265075, 0.6076775156499044, 0.08733488297938338]",60,80,4.5
PSO,48,-10.325962002886488,-164.03861858745447,"[30.308976663954155, 0.8276797433484786, 0.3893547916249915, 182.9484380040206, 1.7191650352246115, 0.4470171613244013, 1.1305731040194573, 3.146829124049496]",60,80,5.72
PSO,50,-9.327927093870967,-1298.0443763252879,"[34.948950948410825, 2.1200942613483393, 0.13258393550513412, 99.74566875501269, 1.5888982379208971, 0.34367879125593565, 1.0203780251993486, 2.875863469374047]",60,80,5.34
PSO,54,-29.980908652873126,-180.9131127869815,"[18.394356564188598, 0.0, 0.47690420015220014, 108.92814722754478, 0.9908293326857002, 0.2799434150399337, 4.285663917646081, 0.09009606678549761]",60,80,4.69
PSO,53,-14.444309508529678,-1042.406600828044,"[28.200041622185374, 0.5382798264363093, 0.20556927822455123, 53.71369721519483, 1.5827017171151547, 0.1746118051788011, 5.34634243854345, 0.993289829742453]",60,80,5.12
PSO,55,-18.6307298494189,-972.2110924506259,"[28.961986264950024, 0.2561497012040025, 0.39990913985702903, 73.13476302122388, 0.3017799150433769, 0.40780754444003403, 1.8062160804411072, 1.2916089259743078]",60,80,5.14
PSO,56,-10.554920416224297,-686.571656041891,"[26.715555020483215, 0.7814729421037683, 0.4025935188592654, 106.34509668735772, 2.184946801080395, 0.254862793851791, 1.4902070938216043, 1.1385760523625725]",60,80,5.88
PSO,57,-10.676680348029084,-372.6375920146024,"[32.82515480896278, 1.0078711007812422, 0.5, 173.25748621173577, 2.072129674442192, 0.4617341306047797, 1.294764905055771, 0.5589088138612401]",60,80,5.62
PSO,58,-7.64129112663937,-398.5056842870514,"[28.242069038924157, 1.7924950504086765, 0.12628391931359995, 142.96911865144176, 1.880457378331263, 0.22130282666324827, 0.5556208644065446, 0.6264481750638641]",60,80,5.49
PSO,59,-12.257138251008902,-1811.4597983013941,"[21.92065719880346, 0.020590493962217776, 0.12378122536368222, 48.156214946314726, 1.7725225420677335, 0.21556400716156754, 2.888973160792815, 2.01832881757952]",60,80,5.52
CAB,0,-9148.068965349012,-1831.668420461831,"[42.45689998888096, 0.12088273709488127, 0.27763518780103036, 162.55438668471945, 2.004231859618752, 0.0514086425750376, 5.0338227229374555, 2.1895292358062095]",60,80,7.78
CAB,1,-7801.512330008387,-585.6688746332073,"[29.823843614923423, 2.4531760510942573, 0.3629608400551438, 63.25239388957573, 2.462605564472497, 0.19957632830402477, 2.9581108423633613, 4.7516168315321625]",60,80,7.66
CAB,2,-18376.208360469933,-3674.5107930242466,"[6.345618537488328, 2.499561181599562, 0.11468292192980442, 102.7852251242273, 1.5109133038233382, 0.33258496734746545, 3.0655307136447973, 5.5484621845399555]",60,80,7.73
CAB,3,-11746.150892087282,-3365.801686065706,"[5.068852989777819, 0.8405059723045372, 0.4177609531188873, 28.880257771751975, 1.622903553344211, 0.43283154653591477, 4.18658521858913, 1.6559758967791969]",60,80,7.81
CAB,4,-10301.736448655767,-2440.394588423802,"[24.56382750207178, 1.5322664605000504, 0.38407633383340917, 75.8344082328406, 2.0337775875711745, 0.39472031809681124, 4.410027807363924, 3.6234357127762764]",60,80,7.62
CAB,5,-7303.084532549141,-900.0630763847735,"[44.27903726133714, 1.5343716427435359, 0.4466689257283866, 44.84490742867946, 2.0313688017835068, 0.17468495324386726, 2.794645950958031, 5.077050522771889]",60,80,7.68
CAB,6,-11676.53079470477,-620.6360197697117,"[41.37587466891308, 0.3638755624596773, 0.3220480818593588, 51.6347536504927, 0.9474974091181252, 0.4154429704441185, 3.699659699294308, 5.052272760918532]",60,80,7.75
CAB,7,-4535.941257197829,-2322.6487443509136,"[12.865907641276987, 0.9235780228810594, 0.29129272236025244, 105.5903766109108, 2.1476511750439173, 0.20882954243498714, 4.490398360251788, 2.528561383511373]",60,80,7.81
CAB,8,-15634.477565135787,-1738.9192989404255,"[6.994683074457717, 1.027609932944579, 0.28050170328199464, 92.04170510922815, 1.7241847404194406, 0.3481678765114793, 4.716619232872184, 3.3824928901499525]",60,80,8.06
CAB,9,-7199.744695314848,-786.4141636226088,"[46.62765180077143, 1.5421265912710518, 0.2786241661092133, 124.12739046850312, 2.372413173207304, 0.2402670606894826, 2.59328464388445, 4.745928661607954]",60,80,7.66
CAB,10,-13991.993822055214,-3626.8059176053466,"[14.891323338142511, 2.432572585485904, 0.4484690666862083, 73.64961424666237, 2.4205330452909455, 0.48677976844571946, 5.9507757068037055, 4.686086566309232]",60,80,7.81
CAB,11,-6163.682904215083,-3290.958906338895,"[8.033535658745778, 1.239639630636757, 0.13696376431932325, 172.19410021987963, 2.305267671896555, 0.3666804267302701, 3.9791569133487, 4.136178059784262]",60,80,7.82
CAB,12,-10379.699789104276,-1254.7776947815462,"[42.42577924403675, 2.439721669552325, 0.06902045873728863, 196.72433498641857, 2.3144522989068887, 0.08145875292051788, 4.401831820478039, 4.253671966269631]",60,80,7.58
CAB,13,-9667.667284418443,-2414.7712106192325,"[19.50288224198419, 1.5852349659613583, 0.36802073985792283, 130.20762005237867, 1.7244757597664266, 0.4029074973996128, 5.655420184675109, 5.382557586287447]",60,80,7.95
CAB,14,-14299.98407778323,-2919.5375082653964,"[6.049518867409807, 0.7508894895423004, 0.4633055543657782, 148.17862940036738, 1.5106247702800468, 0.39760519319479337, 3.1812981878752833, 3.2668532019534977]",60,80,7.89
CAB,15,-10301.736448655767,-2440.394588423802,"[31.824225500737636, 1.669004074807552, 0.3495616864051818, 54.13898084394023, 1.6995070010663855, 0.44376993725937286, 3.7277353260074193, 3.9641302432087144]",60,80,7.97
CAB,16,-5984.748275145037,-249.91387552395378,"[14.909710426395886, 0.08928029612725785, 0.2479275734822625, 66.75660547564273, 1.8882263941551178, 0.12853285230537936, 4.291344199982666, 2.2584516229086815]",60,80,8.02
CAB,17,-8264.381716266578,-940.4958984877792,"[49.03254298193494, 2.093584691971347, 0.3845744119798391, 59.427234037110594, 1.8573717068554185, 0.31069918864145424, 3.7140830498879356, 4.526648105753696]",60,80,7.86
CAB,18,-13229.838145545873,-3950.549114078713,"[13.416455396194518, 2.174285340085439, 0.45199149646305714, 95.81348932298047, 1.8846375060233975, 0.5, 4.707244974494093, 4.8784932056272945]",60,80,8.07
CAB,19,-7618.069868835243,-1220.0670735406688,"[46.19390920738243, 1.9807644258431134, 0.42747907745884517, 162.39269536501303, 2.45513459888898, 0.20093853490473618, 4.4584249133751594, 5.136124292961997]",60,80,7.79
CAB,20,-10457.406851331027,-2548.1403717369276,"[37.17577947305395, 1.5983751308465552, 0.35614426819826317, 140.9445262134879, 1.7019198973780008, 0.4184804792353303, 4.321622312461563, 4.203992561399774]",60,80,8.06
CAB,22,-5507.92746164417,-2341.2868683929505,"[20.030033273840417, 1.7381374729282717, 0.30019425197017513, 157.69514308683733, 2.4623392145008953, 0.45456382329328193, 2.803816480388874, 4.117029324454641]",60,80,7.83
CAB,21,-10552.913898759598,-211.52042991099324,"[35.02711814320157, 0.25559467307817546, 0.29511148691938316, 191.01022981523286, 2.295567720693627, 0.06417024105516145, 3.1983255290595882, 2.4978538934091206]",60,80,7.93
CAB,23,-14866.81173717681,-4072.7602453821733,"[6.40638157636005, 0.6212580796841949, 0.4916172305862107, 100.31635893480329, 2.258394428786867, 0.4320111743380353, 2.9688879764327036, 4.646093254673664]",60,80,8.07
CAB,24,-11126.388172498864,-1014.4353901573431,"[24.707763188189784, 1.285284134907537, 0.20340757801727133, 130.17696566160626, 1.5838744472266204, 0.11280618779283941, 4.499600940137302, 4.908377756963758]",60,80,8.23
CAB,25,-9473.661458455123,-2411.2232167699885,"[42.18305864100844, 2.4244871920140794, 0.3117656425494095, 127.6525157237837, 1.969480699310878, 0.44921321497732, 4.298702391640166, 4.959539392084073]",60,80,8.15
CAB,26,-14687.274795997379,-3965.308106482487,"[16.278838622768017, 2.43449376192898, 0.4615592778689588, 107.35338386175802, 1.5566476838750354, 0.4918132144398072, 3.598714431842729, 5.9800625397112155]",60,80,7.97
CAB,27,-14409.707200897023,-4012.867980864139,"[30.398422598725737, 2.235925840662296, 0.4843872473560908, 167.64970817401706, 1.6488740697157545, 0.48526303905113916, 4.548276191096475, 4.733241013210712]",60,80,7.99
CAB,28,-23538.806159964995,-5794.926926921894,"[8.033942986641359, 2.115003602077138, 0.48349720131111174, 129.0728599045328, 1.5413463647295382, 0.5, 5.6422149852529975, 5.180467604370287]",60,80,7.97
CAB,29,-12928.98112039257,-3498.5741652830834,"[9.726272905663642, 1.1962177864921546, 0.14118159148508944, 91.64696274423804, 1.5234898996838224, 0.25357593942612616, 2.6463390648031533, 5.033602277611145]",60,80,7.87
CAB,30,-9829.10486245537,-3113.6346429003543,"[9.332734994904564, 1.575167083372221, 0.27015359380666665, 172.32544232686212, 1.8570998540787111, 0.4743854420701317, 4.1974358987952245, 4.1916475639373525]",60,80,8.01
CAB,31,-6868.170409447096,-1458.523462059274,"[20.88320001986221, 2.0323422825721282, 0.45403290259735807, 68.233455726717, 2.3136372482861245, 0.4493079153473008, 2.64901426740787, 5.30125427593382]",60,80,7.74
CAB,32,-8523.305120770865,-2016.935015869529,"[9.705279694185641, 0.43014774077296464, 0.28205679355912244, 71.77342866566542, 1.654811449340758, 0.21459198046334307, 4.568706436448451, 4.586105566815842]",60,80,8.01
CAB,33,-12587.86520536624,-1978.630549802746,"[14.14942619175195, 2.2392556859263038, 0.062317924938671894, 132.07377749381388, 1.699742516781924, 0.18232837972874297, 4.6114948603804065, 4.17390720291624]",60,80,8.14
CAB,34,-19681.173404654808,-2500.303182106592,"[6.073721494258012, 2.4564325878008564, 0.09385140252077986, 131.12080037928604, 2.2204318526088396, 0.34993958077277354, 4.733041308645675, 3.5462141497775255]",60,80,7.99
CAB,35,-10410.901530198907,-931.7174696461619,"[30.698894869860407, 2.0912064041173206, 0.4801268947624832, 64.00572351377151, 1.756765816776816, 0.4834755187735376, 5.619039154155187, 2.0470859051695474]",60,80,8.4
CAB,36,-8237.95030029699,-2039.9603564217232,"[13.647211045666944, 1.1311836929933001, 0.4724370875766807, 92.81631146953225, 2.163838318707369, 0.2324268017154, 2.865063462420882, 4.560749213576298]",60,80,8.14
CAB,37,-9953.770210166856,-606.6249194050866,"[41.630018476163, 1.347617744090521, 0.1251739371307649, 71.83705021272293, 2.3535257789353166, 0.4976291758913352, 4.307954177803714, 5.574071529742623]",60,80,8.18
CAB,39,-11567.90607518577,-2405.1117872074547,"[6.497737132537659, 1.06379487937777, 0.1890201440481923, 167.28729376694116, 1.6020511678537384, 0.43162643721780586, 5.960560821775501, 2.2182983584594]",60,80,8.23
CAB,38,-18775.33439613751,-3353.567192653826,"[6.149940068055169, 0.8570325794226112, 0.4783511373076628, 111.93956289868825, 2.4649317578624785, 0.4404331751079786, 3.8031663257245456, 4.352099306182873]",60,80,8.39
CAB,40,-12568.586211902579,-2327.7403605563395,"[8.153708703168455, 2.143165457488391, 0.3338398020561061, 53.38541740999843, 2.457795333572343, 0.3684633973531092, 3.827775190324491, 3.3734537457010654]",60,80,8.24
CAB,41,-8761.189435030445,-2550.1919125857735,"[36.03415067389148, 1.5844293564156278, 0.3522864833507694, 55.3579088206018, 2.0508860612947903, 0.3922706426439892, 4.019189190386421, 4.988436145507622]",60,80,8.13
CAB,42,-5677.770441346644,-536.4411291608193,"[15.253315306577477, 2.8822409105335947, 0.31980687739857266, 35.184707675069596, 2.601776482438437, 0.30086457524005294, 2.851798282031769, 5.0325563533030495]",60,80,7.98
CAB,43,-8286.048140006369,-2679.5995113613358,"[24.23747290609854, 1.876125469317746, 0.47316620502307344, 145.5811663170864, 2.496772684952456, 0.4860340151202695, 2.5836604181798197, 5.561963605458798]",60,80,8.03
CAB,44,-9295.756867766675,-1504.1109028209974,"[26.449969917332577, 0.39693363366409457, 0.1403600963523435, 40.63561503809087, 0.7363210737542599, 0.4257513880409015, 5.328263071699623, 4.924123013891273]",60,80,8.04
CAB,45,-7975.738699305956,-1658.5102395159136,"[30.9016465658105, 1.5624965205880101, 0.3807549404309203, 166.07968474891402, 1.513471155207673, 0.42226947978974927, 4.800801785486022, 3.534848390359186]",60,80,8.07
CAB,47,-16247.952749516957,-4108.058720551443,"[20.370697762967154, 2.3493582696942483, 0.47277496554754245, 106.69383242972722, 2.4599850854080167, 0.4952988611252523, 5.5281580048211465, 4.791530142084603]",60,80,7.86
CAB,46,-5269.8127382300245,-1647.2472406784568,"[13.562226070887279, 0.5864571590029614, 0.3157702551541975, 20.860649820483637, 1.525055905356727, 0.18392503856461467, 4.170233910144686, 2.0754378756711804]",60,80,8.17
CAB,48,-10557.147181522281,-1635.6784337494641,"[7.996165978266218, 1.4019885300758554, 0.3196554561402361, 156.22780990836034, 2.4990007271153556, 0.29920341333223593, 4.86141176775081, 1.9122789946557779]",60,80,8.02
CAB,50,-5433.979355355995,-1066.703587564637,"[42.43779579890449, 2.171008148119149, 0.3164937657048071, 64.62487900058682, 1.5605090321641433, 0.24822589763888608, 1.846351522127684, 5.090179620894092]",60,80,8.16
CAB,49,-6418.346259809875,-944.694063586804,"[8.565006956739118, 1.2532099341874399, 0.2461722126623788, 53.69561074345035, 2.2215135601502984, 0.2844115243370947, 3.093377844586678, 0.7327917458878542]",60,80,8.45
CAB,51,-8662.376800483184,-753.9285741877945,"[23.058671811253127, 1.7181069451105013, 0.34255470331526017, 65.66369694152614, 1.86851871104554, 0.2494456035411669, 4.183304630477077, 5.487532422549385]",60,80,8.5
CAB,52,-7226.414202022121,-1371.4904892828454,"[13.537606206035164, 0.288996850941913, 0.10522151716215815, 187.7871983862036, 2.034319488397501, 0.08807373304163821, 3.7580852380865646, 5.88772895434755]",60,80,8.21
CAB,53,-16418.147189548676,-1978.5809027530827,"[12.147043223757722, 1.0272166192812644, 0.24048653392397853, 46.21732701994598, 2.379810108024873, 0.23689638344341457, 4.771804591092896, 5.496121047311548]",60,80,8.5
CAB,54,-7519.572686115388,-2715.278119647464,"[6.3002608124890385, 0.6754885619841876, 0.5, 151.8675544277226, 1.6391169765459777, 0.34866929367356336, 1.840324961960643, 4.27282511708426]",60,80,8.38
CAB,55,-15010.763883620744,-4079.460318665197,"[44.94088477259749, 1.657274434040601, 0.4644608479696996, 136.28417586741435, 2.0193242923777674, 0.49662702005755516, 4.801449208999232, 5.086311004550696]",60,80,8.54
CAB,56,-4976.264366734308,-3058.9825949365422,"[11.654122246513257, 1.925440164610762, 0.2283086135735365, 172.93527445048767, 2.1066773074790146, 0.286662853222938, 2.5276607719821116, 4.037969341656503]",60,80,8.35
CAB,58,-7752.31891058759,-585.6688746332073,"[42.99740479278021, 1.885527090068647, 0.3815314294040315, 52.82880666159571, 2.2653153570064677, 0.18985483407233722, 2.941191722839374, 4.69367013029226]",60,80,8.16
CAB,57,-28837.07850453831,-4601.279020636316,"[5.478917182586884, 0.6621903422638145, 0.13280887223047616, 188.2150826548219, 2.463644282441558, 0.4057290731940725, 5.284122347443998, 4.941929906201634]",60,80,8.42
CAB,59,-8375.873921785782,-2845.6938956471085,"[5.936287007178091, 0.9558219947071286, 0.4637712150715478, 48.0284405270226, 1.5400217856502478, 0.3498105771608231, 3.7712322045121285, 2.483872514497681]",60,80,8.55
GWO,0,-61122.49387573411,-2737.4131361444474,"[5.0, 0.16266198200923732, 0.0538272883735868, 64.09848067391998, 2.000874396448085, 0.3765638194335354, 6.0, 5.999449303925201]",60,80,6.66
GWO,1,-65362.44648249412,-1612.353173594841,"[5.520294681482119, 1.5945815257697895, 0.1348208180909192, 21.907480560549597, 1.8489630719380994, 0.3648356794498488, 5.332322938765691, 5.928581092919569]",60,80,6.67
GWO,2,-51277.86004267149,-4038.87077275201,"[5.939151301208867, 1.4925361182584425, 0.18478992595651444, 130.68438253000497, 2.051852976542867, 0.4387413956099376, 5.76984053607693, 6.0]",60,80,6.71
GWO,3,-67636.18203662863,-4884.966194427182,"[5.2629084402194435, 2.055017465248738, 0.05086435767591943, 46.05207525034982, 2.0523852405979803, 0.391570514605152, 5.758960707295993, 6.0]",60,80,6.64
GWO,4,-61122.49387573411,-2737.4131361444474,"[5.0, 0.01849496277963633, 0.1719355401801409, 47.17759705142047, 1.9486743385099856, 0.3761680039311619, 5.845434892820934, 5.898086099916142]",60,80,6.76
GWO,5,-68144.05176520925,-1656.267191624734,"[6.347060690460217, 1.8381996573057178, 0.12617914152388487, 37.3269260233568, 2.3095418599947677, 0.36459275576401734, 4.765395182195258, 5.882070028375021]",60,80,6.49
GWO,6,-61122.49387573411,-2737.4131361444474,"[5.034353430997656, 0.16005483374758286, 0.09230107348959182, 25.795487454641147, 1.9250333772213473, 0.37673685182678146, 5.797365625764608, 5.510612019242525]",60,80,6.75
