alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,56,-32.63058543778802,-840.7607966441366,"[5.669660033997199, 0.8659231724312848, 0.4363794607617778, 111.10785970222138, 1.468416454246288, 0.21906471469105265, 2.1008065437843535, 0.0]",30,50,1.6
PSO,55,-29.980908652873126,-180.11527332673074,"[17.18486321147389, 0.3920740308504318, 0.05, 107.74988476639933, 1.3426803424025096, 0.2001025763282627, 4.467063333497984, 0.45208044883129894]",30,50,1.68
PSO,57,-10.902990878821624,-411.2047362057953,"[30.70047804114731, 0.7858555912356875, 0.48437469768367264, 199.2339682935587, 2.1640670556947246, 0.42116241698392726, 0.5299940415686856, 0.7000646260554116]",30,50,1.65
PSO,58,-29.26219647159464,-1000.0,"[47.131304321900515, 1.0056447714862302, 0.05, 46.53527625738964, 0.9604652467029187, 0.05, 2.404239775988927, 0.0]",30,50,1.72
PSO,59,-10.008261561909121,-278.7247096419426,"[26.30798721382262, 0.5459865807904395, 0.49531637735210177, 20.249932304288045, 1.6058650599085804, 0.3105599841631936, 0.5048650905500137, 0.8466464116055752]",30,50,1.83
CAB,1,-24571.552062425424,-4973.172677076841,"[5.422784245540703, 1.0199894170517816, 0.4960319123601291, 69.30652227879239, 2.45945074737117, 0.4339132963959197, 4.768304784367037, 3.6468231071785264]",30,50,2.01
CAB,0,-3775.2521294035337,-1273.0364432924523,"[44.04988126257407, 1.8982488862403897, 0.2799599645155123, 50.29730285883051, 2.0428726058956577, 0.2619171579988894, 4.163659185471372, 2.821643754964663]",30,50,2.1
CAB,2,-25896.709262696444,-3537.178889594823,"[6.425900428056774, 2.478002035207736, 0.09231989753268681, 103.06030110941235, 1.5073300453877776, 0.3467703784523, 3.086617960456177, 5.538398837526158]",30,50,2.12
CAB,5,-4539.570178244103,-747.5233576770161,"[6.003219358405566, 1.682131491153586, 0.3377017509603443, 127.71353119002835, 2.420353364552537, 0.23444208368525474, 3.434125625052719, 2.946188393636983]",30,50,2.07
CAB,3,-4914.485590255588,-1008.2578599703112,"[43.52076997212536, 2.0248589773230807, 0.3292280552985207, 122.17151295294495, 2.031027153398477, 0.27008358192810705, 4.006515684291282, 3.645824865964569]",30,50,2.19
CAB,4,-10710.8164240237,-2279.450435645208,"[11.368763870448351, 2.453579572111659, 0.17092552278447914, 105.68072356329643, 2.432845464132258, 0.2598759583836849, 5.328791178140568, 3.0910889312519116]",30,50,2.25
CAB,6,-2594.3637485333466,-1477.916889943025,"[18.47265902881508, 0.5114991874978144, 0.08746702086683503, 105.97995575662874, 2.2010328530806844, 0.1609166017161846, 5.707244953315064, 2.1214080241199658]",30,50,2.23
CAB,7,-6818.939260207217,-566.9952152599056,"[48.951366193551, 1.5295701877059498, 0.3327237651168084, 180.99442516558406, 2.2948360602476656, 0.21781653453499225, 2.612932869372998, 5.247048951839011]",30,50,2.07
CAB,8,-9257.944163153541,-2862.680202554072,"[33.98001179362688, 2.2422137883000945, 0.34677428971373836, 103.86256725949309, 2.41345852206019, 0.43038663057494175, 4.321400987251056, 5.321294583838773]",30,50,2.16
CAB,9,-9998.733777096131,-619.4271303757088,"[40.39523163042635, 1.2042261828747391, 0.34179559111221774, 158.59056835201835, 1.9313170847051302, 0.4559220701561731, 3.895621286532011, 5.60309756057076]",30,50,2.25
CAB,10,-6838.8523399142705,-2228.4823747699343,"[14.500038946804855, 2.394122865336505, 0.25617833317043065, 73.42806267843905, 2.3017191591996045, 0.3959594618959441, 5.854941455614499, 4.532299386080238]",30,50,2.15
CAB,11,-5576.492264869072,-3117.2476167952063,"[8.000311362191388, 1.207650837799546, 0.2054779201816858, 172.13683983456687, 2.2936722916925905, 0.36946156622840737, 3.99670372152632, 4.13538080561441]",30,50,2.09
CAB,12,-5117.815775095993,-589.430493432576,"[34.12134354814608, 0.3819942499943656, 0.35595692408828, 26.43642064343244, 1.0501364010362402, 0.17750873541380652, 1.7715048334501269, 4.836453703353495]",30,50,2.18
CAB,13,-9667.667284418443,-2414.7712106192325,"[19.52989370773866, 1.6366008793850488, 0.36909135719927594, 130.28032135613188, 1.743569717654617, 0.40158921812044296, 5.648334352836976, 5.408867851713764]",30,50,2.16
CAB,15,-4024.9950103680158,-414.2012601478165,"[49.350318161489994, 0.8682968000091227, 0.3909398289789197, 107.32844887865062, 1.7064971142491456, 0.06707272159726228, 4.664582509441747, 2.799482296605249]",30,50,2.12
CAB,14,-7264.7559238261765,-2527.819802736879,"[5.5044031356844805, 0.37974922497592517, 0.5, 144.8219367955402, 1.7500849848231066, 0.25136425082740993, 3.46000312381916, 2.8538384258810687]",30,50,2.26
CAB,16,-3124.371372588014,-456.11758903324943,"[11.412438157088038, 2.591166036105519, 0.33062516602651365, 44.11796101725906, 2.721904686829192, 0.1211981560350175, 0.5593231574187022, 3.248347428822872]",30,50,2.14
CAB,17,-3239.681455860017,-924.5444766103593,"[32.999450254368995, 1.6134830681142784, 0.3646488996444053, 108.1966885677866, 2.3834179108577027, 0.19905840088996218, 3.190662719106937, 2.8790368991973003]",30,50,2.3
CAB,18,-6718.220519178227,-1037.1097956823146,"[10.530937693617533, 0.46133548470740554, 0.3501529925368259, 198.85565614456956, 1.7417837700948942, 0.19561492815211673, 4.409748993171122, 3.604666393797032]",30,50,2.09
CAB,19,-5484.791060018688,-1459.4907199416334,"[32.30980732879824, 1.5242863157595992, 0.4017834442764451, 163.28632855816068, 2.499898288232884, 0.17934600127796882, 4.009476034348261, 5.398029859161404]",30,50,2.14
CAB,21,-10225.200786915475,-2064.5054248004,"[12.835723470007073, 1.8772254539060482, 0.2884216438621798, 171.0331386874576, 2.086498071506712, 0.31483867456232567, 3.607839468151421, 5.228022355825063]",30,50,2.12
CAB,20,-10374.75049492692,-2440.394588423802,"[35.887649257756436, 1.524306352870403, 0.3786595294302565, 141.35277707925948, 1.7922086145065985, 0.3981436200683849, 4.497210268688397, 4.315215047483334]",30,50,2.29
CAB,22,-5882.687095885733,-1571.5889473173086,"[19.857284944960302, 1.5459306750730133, 0.47669042409042195, 157.61607763570018, 2.4525838100836665, 0.4630649296735155, 2.963210966002327, 4.040031594178225]",30,50,2.15
CAB,23,-26406.366570604925,-1971.8732003954879,"[5.858043197572011, 1.6716049910082105, 0.09113300083787494, 104.48832764685821, 2.2702060751074873, 0.3622596146886159, 3.556471944954086, 5.699777056694307]",30,50,2.22
CAB,24,-7557.822356474174,-1226.5494387921153,"[6.007161468821415, 1.3537865740030424, 0.05699771142899674, 23.254976474886284, 2.2916206201085245, 0.41966684473110577, 1.8145099012178363, 3.409408056646707]",30,50,2.18
CAB,25,-12785.37422252746,-2205.299202975902,"[11.284722069471941, 1.8927406477688453, 0.48064844201424173, 165.369172726514, 1.5801123377626374, 0.4878445681137861, 5.717891926998088, 3.6690652990371384]",30,50,2.23
CAB,26,-14687.274795997379,-3965.308106482487,"[15.602780809805967, 2.315799259249094, 0.47176775754479333, 107.41312878814733, 1.582857114725258, 0.484337085033883, 3.6034899059039085, 5.999507554299166]",30,50,2.18
CAB,28,-22819.241068430467,-5564.758082293446,"[8.013756333327457, 2.0650522044896427, 0.4831425102835285, 129.1037596316137, 1.595787906436028, 0.4979948555449524, 5.618803981065801, 5.1918948229276065]",30,50,2.07
CAB,27,-10626.85086732004,-1690.4332257219603,"[24.29691773111418, 1.968055362059929, 0.3014006042518052, 145.45536845894145, 1.8439337192901362, 0.4498331312386257, 5.5456839333749945, 4.3317182245295385]",30,50,2.33
CAB,29,-5308.029823699449,-1473.1204886762366,"[48.19462178794638, 2.493631872988119, 0.43918281203823356, 118.99183020811046, 1.9567452565487555, 0.4344715130071647, 3.1794543512372395, 4.267365383402917]",30,50,2.28
CAB,30,-10435.654313573456,-2390.0888456261387,"[9.499184724144033, 0.5507546544396313, 0.2220018412061684, 22.585963399234792, 1.5263844082774833, 0.4198711595347294, 5.9045941050319115, 3.5165815100551696]",30,50,2.1
CAB,31,-6710.714794297641,-1294.8349377511586,"[15.71687824984884, 2.9988280391704736, 0.4911961536631797, 67.91031944817287, 2.7418839662491843, 0.4986740443564468, 1.917603175206455, 5.017569052585364]",30,50,2.15
CAB,32,-9905.854361429874,-1866.0913828039022,"[12.333550396121376, 1.680281331825954, 0.299731580045812, 78.07561224844456, 2.143447885585987, 0.49974421018902515, 5.711778528015942, 3.8794061303102314]",30,50,2.26
CAB,33,-7745.524386961655,-2285.9456087552812,"[13.690645552642996, 2.4352606995594948, 0.08471159178385511, 131.85303761501422, 1.5270247494237204, 0.19408677507431724, 4.987983882860734, 4.007924566551761]",30,50,2.29
CAB,34,-6420.133894730926,-1905.1909673346627,"[18.44180465733894, 1.7499188766756264, 0.28143281433371814, 126.93939533456333, 1.5323775188439244, 0.3241750515311834, 5.143239601798577, 4.507999615458777]",30,50,2.26
CAB,35,-13416.660994858967,-1113.3833096816868,"[11.02515541803688, 2.292473066590342, 0.05, 52.98351607134782, 1.874513207327928, 0.23943192048578169, 2.9633424730727618, 3.0694206860967257]",30,50,2.2
CAB,36,-7034.8372839039375,-2906.8187942093396,"[13.447676938202575, 1.1199866637843237, 0.4218567011766181, 92.75682696005468, 2.034322289286195, 0.26204978081629987, 2.9981116810079786, 4.864636463551996]",30,50,2.24
CAB,37,-3659.0676535680223,-564.9352681045303,"[9.528955893317482, 0.9414843009652969, 0.22985975069960363, 157.47952998566177, 1.6497348543800505, 0.25074058248252806, 1.9243933644843505, 0.6734805209454304]",30,50,2.2
CAB,38,-13077.21227290049,-3747.867447745209,"[6.314113213271263, 0.8544818190288128, 0.4701611962779152, 111.6489830027532, 2.413816232723155, 0.42072784805192126, 3.724060779738374, 4.561728916279489]",30,50,2.38
CAB,39,-6839.15824517698,-595.8025014573509,"[30.423989551902597, 2.871711411720054, 0.3326874325447583, 44.402183831218416, 2.5659448689378634, 0.15403049066481692, 1.5121145520781851, 2.4983161557099476]",30,50,2.15
CAB,40,-7561.008503754789,-2423.646304608543,"[8.876087159194954, 0.5659066753921841, 0.22023694899190474, 104.92715071236564, 2.3325821886343934, 0.2814412722301528, 2.7550871747466377, 3.4160814232786505]",30,50,2.34
CAB,41,-7991.794025322646,-715.3184232588194,"[33.29966155660856, 2.361490582086541, 0.382130379457558, 71.01042913589565, 2.274874161046001, 0.2449419463247952, 3.5503649649152864, 5.01828520956007]",30,50,2.33
CAB,42,-3311.6313971077416,-2594.393113433476,"[26.03406832008312, 1.0640633422076295, 0.21571848998717252, 108.3567897696188, 1.534118236220802, 0.09876947497277841, 4.679378612736517, 4.845772492988468]",30,50,2.25
CAB,43,-8540.74407628656,-1268.3947876127033,"[48.15150476667781, 1.7741840419836525, 0.4681246671916059, 58.01082483615495, 2.3529343430655127, 0.18596061424495253, 3.6852885766328662, 4.861578585111628]",30,50,2.22
CAB,44,-12754.823335934616,-2077.2163465279177,"[12.649582013555136, 2.250267446316155, 0.09168994349905471, 130.44644237230693, 1.9807267385393053, 0.16218978377984924, 3.72474505555169, 4.545871792390779]",30,50,2.21
CAB,45,-8560.980160396874,-2128.35953145234,"[30.837430594410996, 1.6395314911035996, 0.3266722167399693, 166.19835307665602, 1.5171298219917786, 0.4574568816680498, 4.713833046403148, 3.569095287119128]",30,50,2.22
CAB,47,-2887.781033037234,-1616.6513172632363,"[22.218972571461062, 2.4369622925395347, 0.2835262374066556, 116.03250704516306, 1.8043060876223802, 0.34122565084295675, 3.819533639605973, 3.64069624008157]",30,50,2.09
CAB,46,-5185.930027988148,-1286.8350445400006,"[13.699162189840266, 0.6167104742308278, 0.31708036987713895, 20.89492474320096, 1.5343529228543642, 0.18004799088880036, 4.161282362450678, 2.062378554799311]",30,50,2.2
CAB,48,-15010.763883620744,-4079.460318665197,"[41.98179127400372, 2.4386906492408658, 0.4599643020189414, 52.95935941336829, 1.979638314434189, 0.4994060489865622, 4.8415595047155175, 4.61307419400672]",30,50,2.48
CAB,50,-3256.4161815526654,-1255.6021833058176,"[48.986938218434354, 2.051381676645208, 0.20575713042796706, 143.18419953354743, 1.6504385762583833, 0.08299889318009258, 1.6837119422484086, 0.614077204406318]",30,50,2.17
CAB,49,-4935.440200462471,-1303.809336278351,"[19.433377473444235, 1.757419116211386, 0.5, 129.46654776466957, 1.9404491172579608, 0.1413926618768177, 4.823976831883362, 4.668723276268329]",30,50,2.34
CAB,51,-4138.034942446452,-937.6555913989001,"[18.00479765152846, 2.169129637827841, 0.29197892224994143, 29.058400970961376, 1.959644096811256, 0.46345944567610897, 2.76489623267806, 2.0053020021618226]",30,50,2.27
CAB,52,-3606.9426993409434,-1602.3007458557586,"[12.741807378411286, 0.23711682290427935, 0.185178978100599, 192.60821988343582, 2.159298146845715, 0.1399324872631884, 3.6337088019201937, 5.974799545514742]",30,50,2.27
CAB,53,-12335.751087574823,-781.333827307634,"[10.620119563412914, 2.2543117802409274, 0.08504967712358821, 121.22001585327747, 1.6946165831086957, 0.20468042290116234, 5.071427437113128, 4.727446137628023]",30,50,2.16
CAB,54,-5411.293169296901,-2714.892233053363,"[5.130884138567316, 0.31940882742600585, 0.32035914814906946, 152.80940130185834, 2.0901665587780816, 0.458183778955718, 1.9581407595864155, 4.11270915476676]",30,50,2.19
CAB,55,-8662.376800483184,-753.9285741877945,"[43.21331149374256, 1.6223632970390225, 0.3017010012751581, 133.75603136989466, 1.627183813153234, 0.28258507172008207, 4.37413552786387, 4.608160304720042]",30,50,2.21
CAB,56,-4942.470435541545,-1258.5822721472452,"[21.032534974408254, 1.517558962899324, 0.32982552390430464, 172.36476787858982, 1.8644600963706512, 0.24873850713717366, 5.536315197265859, 5.206082132862353]",30,50,2.3
CAB,58,-6838.5738852208715,-566.9952152599056,"[45.50071292279193, 2.4523299673801175, 0.3408630973808298, 53.83302017231343, 2.179660228295254, 0.2113394460264624, 2.6984872423003186, 4.517202351297954]",30,50,2.19
CAB,57,-11485.134402419551,-2155.0569307911924,"[7.386343367284966, 0.8738436434787948, 0.39015769539204304, 103.60334268380096, 1.5081791333705177, 0.36610784235385224, 5.818264087745327, 2.671472820597949]",30,50,2.45
CAB,59,-13584.889078796026,-1902.224600306783,"[5.938231540630901, 0.8623605278446319, 0.4979848943981427, 47.51275939140931, 1.5283200200390772, 0.4411856507223539, 3.8926932923343216, 2.5315626104707776]",30,50,2.27
GWO,0,-61122.49387573411,-2737.4131361444474,"[5.1351482934802535, 0.05909928721680871, 0.11500955828631586, 52.201690121418515, 1.8300306836933924, 0.37590900675671984, 5.577313878061745, 6.0]",30,50,2.18
GWO,1,-52065.63627635852,-4583.093864121357,"[5.0, 0.3354851424705787, 0.44811636003186234, 37.34673504498509, 1.8200369724283083, 0.3993074158321656, 6.0, 5.810377560997193]",30,50,2.31
GWO,2,-53074.42004602182,-4992.567189580527,"[5.2852151852727784, 1.9213625213397025, 0.0732275602282129, 156.2684248825489, 2.371535518980239, 0.3942909296594772, 6.0, 5.539156224151218]",30,50,2.14
GWO,3,-67636.18203662863,-4884.966194427182,"[5.362559984548901, 1.8441344178701924, 0.05066103926370025, 53.06607016259736, 1.6615348292170797, 0.39166543210420274, 6.0, 5.777610616424042]",30,50,2.11
GWO,4,-61122.49387573411,-2737.4131361444474,"[5.0, 0.12802259946193603, 0.16542456128382976, 29.711306587556862, 1.8702197274748062, 0.37595024413214345, 6.0, 6.0]",30,50,2.17
GWO,5,-51270.58398063277,-3939.2492846815635,"[5.533188554330304, 1.231068832545092, 0.2814440026294463, 119.80313604461429, 1.6340849189937494, 0.44382168652658116, 6.0, 6.0]",30,50,2.2
GWO,6,-61122.49387573411,-2737.4131361444474,"[5.228378013810552, 0.4314846405305393, 0.07030753297394964, 21.058594818578317, 1.9368321216110562, 0.37612617082933303, 5.699555389564821, 5.825836556264786]",30,50,2.17
GWO,8,-48806.66727354715,-3969.653571789342,"[6.082620410053043, 1.2034129595407903, 0.17164561203789552, 104.62799587842575, 1.8789135051428894, 0.43229813255409294, 5.821965527648338, 6.0]",30,50,2.14
GWO,7,-61025.702768720315,-2737.4131361444474,"[5.0, 0.43718910893553103, 0.05, 61.981969512525154, 1.754776019074961, 0.37513325003731707, 6.0, 6.0]",30,50,2.27
