alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,18,-29.26219647159464,-596.2125127991471,"[21.78310324525203, 1.2227179883044346, 0.2817627014393643, 74.64408968229392, 0.6785901650846847, 0.05928226386051971, 0.8266651531461155, 0.0]",30,30,0.94
PSO,22,-48.52387695580189,-1000.0,"[19.754238707221067, 2.0584281298529197, 0.17575958484716875, 115.5551666258707, 3.0, 0.25735287382657046, 6.0, 4.604511870056944]",30,30,0.87
PSO,20,-10.676680348029084,-338.0273369786671,"[32.56517649844344, 1.48730206312409, 0.05, 200.0, 1.6351809306996925, 0.4669945791945114, 1.016890231043091, 1.2891320780606714]",30,30,1.08
PSO,21,-21.578466055529347,-1530.3058957776673,"[27.27015906422763, 1.3988242841078682, 0.4178098883852183, 132.007622310416, 1.5036210977584317, 0.3227716244464912, 4.710742026961463, 1.106707895985949]",30,30,1.08
PSO,19,-32.63058543778802,-569.542902531922,"[38.38644646686376, 1.8080318113954426, 0.4240608452795184, 105.33596454785956, 0.8289801079411583, 0.1627005263433976, 4.032387698129623, 0.0]",30,30,1.15
PSO,23,-9.790355676427415,-1457.9284197401296,"[40.030932877352846, 1.556498891246401, 0.11794284660166729, 20.0, 1.859220954029024, 0.36310504469247695, 0.5916292333250496, 1.0491394151145528]",30,30,1.12
PSO,25,-32.63058543778802,-171.82639571646186,"[46.34703262263335, 1.96481488807026, 0.45590312222213425, 123.2348328382267, 0.9056787739852858, 0.328810855336834, 5.853430035345173, 0.0]",30,30,1.03
PSO,24,-10.008261561909121,-278.7247096419426,"[26.235929098560064, 1.1551113157770352, 0.31595982121007926, 39.09602482739498, 2.193814362028396, 0.3108895719866448, 0.696569440654711, 1.1782322598644734]",30,30,1.08
PSO,26,-10.554920416224297,-686.571656041891,"[27.04002069934175, 0.5241479351263771, 0.1337211551324551, 111.78722085446164, 2.252274297321099, 0.25194792110419, 1.4479432022291427, 1.2421850771885783]",30,30,1.16
PSO,27,-14.444309508529678,-1042.406600828044,"[27.64543172260195, 1.3060470586908877, 0.23000018035177489, 108.1703381484301, 2.1159798184364904, 0.1743401184954556, 5.233522218055543, 1.1233448620550308]",30,30,1.17
PSO,29,-10.008261561909121,-278.7247096419426,"[26.440334891810917, 0.8224817281169612, 0.05, 200.0, 1.735092937060483, 0.30978678927606446, 1.3365453296066732, 1.3589564627489361]",30,30,1.11
PSO,28,-18.515444898508793,-1709.017444855455,"[25.28161339588123, 1.6138985483950534, 0.05, 157.15408886564612, 2.2764794056370596, 0.3448690781868177, 5.66989821188401, 3.2547684884278363]",30,30,1.19
PSO,30,-31.09691974868929,-125.67838218775077,"[39.64576491778361, 3.0, 0.2555028656253124, 177.91615206964627, 3.0, 0.37673897515192994, 3.753947567328593, 0.0]",30,30,1.19
PSO,31,-11.697531727365838,-852.74980134466,"[27.131370332800127, 1.301706250031279, 0.4155223814038599, 109.90498419977688, 2.113919252391417, 0.2560863741777661, 2.0432000640742474, 1.0306492457416976]",30,30,1.15
PSO,33,-29.980908652873126,-180.88283254435223,"[17.963606804875198, 0.0, 0.12303397408616315, 107.44692749428397, 1.0544915361606964, 0.13442825714923834, 4.191756954548188, 0.0]",30,30,1.01
PSO,32,-14.444309508529678,-1042.406600828044,"[28.45506868073064, 0.6818593316741741, 0.0974427504045473, 122.28435882917807, 2.268212403311181, 0.17393196199160688, 5.042832427509889, 1.4614200628864005]",30,30,1.09
PSO,34,-32.63058543778802,-574.4751255150945,"[7.306589817264275, 1.7361773196527037, 0.4017367780655118, 108.29895031555324, 1.0874332441433232, 0.2544074189804894, 2.1286031384890967, 0.3781275785758639]",30,30,0.92
PSO,37,-46.888799536994725,-1000.0,"[49.79130714502232, 0.0, 0.05, 20.0, 2.714482308810929, 0.05, 1.2014388497888266, 5.952156743054073]",30,30,0.87
PSO,35,-29.26219647159464,-141.50915157821916,"[39.78317357918628, 1.3154768570218531, 0.3146624371500582, 53.39960817156576, 0.9147553736761154, 0.1643011333083667, 1.987151991148508, 0.0]",30,30,1.15
PSO,36,-14.444309508529678,-1062.943284472421,"[27.75017510951094, 0.6182040645483082, 0.18188035334693006, 166.06177508371363, 1.819675765894622, 0.17370066310903476, 5.101879102616749, 0.5218635405206488]",30,30,1.13
PSO,38,-9.521711317649151,-382.6345086774477,"[26.05013898283214, 1.6831732621766118, 0.08379317889318721, 200.0, 1.692850897736153, 0.33332048973233164, 0.8842303892417105, 3.020997819745384]",30,30,1.08
PSO,39,-7.139466068099371,-387.0649443073463,"[26.8860790710526, 1.8090486156451906, 0.09721384171577774, 52.864491252650055, 2.01061655348956, 0.2853187829055179, 0.6968160617410245, 1.3020763683393406]",30,30,1.07
PSO,41,-31.114191579245237,-1000.0,"[50.0, 2.081566371288299, 0.09671607270847889, 113.46138327258831, 2.2944034560719757, 0.05, 1.2481136568636533, 0.0]",30,30,0.99
PSO,42,-29.26219647159464,-180.88428576440282,"[22.09537008459833, 1.810370013894221, 0.06968207437819168, 200.0, 1.6972411012603685, 0.05, 1.6128893505594002, 0.0]",30,30,1.0
PSO,40,-29.85523205904228,-773.598499628343,"[32.01434339207253, 0.0, 0.13003770125626296, 93.69313758806017, 0.683723949436747, 0.3163341776234418, 3.172087396905806, 0.0]",30,30,1.1
PSO,44,-48.311848999014856,-1266.7028336949238,"[25.048701504358647, 3.0, 0.06913495457770519, 56.85475698086114, 3.0, 0.1056548625357438, 2.230997467640722, 6.0]",30,30,0.99
PSO,43,-19.152958977377263,-1374.3953234760518,"[28.30666027204287, 1.1315942342650334, 0.378607170642584, 162.54564286584082, 1.7331147121012034, 0.3270365107027278, 6.0, 3.075249354654455]",30,30,1.17
PSO,45,-14.444309508529678,-1042.406600828044,"[27.803913753339142, 0.7165793625704384, 0.4876353391392091, 77.10604191111182, 2.369751389848279, 0.1743394338149838, 4.814147565311468, 1.1529623826742794]",30,30,1.0
PSO,46,-17.423220054148448,-838.95839978383,"[14.451399970331295, 1.4893803032127504, 0.29365885257562574, 107.909136563675, 0.15767499156473663, 0.2656700646784484, 0.9414420749046976, 1.3018350095071296]",30,30,1.08
PSO,47,-14.444309508529678,-1062.943284472421,"[28.35342463614837, 0.605900358763467, 0.09139236953655219, 123.76607274567762, 1.7588695533353707, 0.1734231454197032, 5.108060540226168, 1.2401391060929707]",30,30,1.13
PSO,48,-31.114191579245237,-125.67838218775077,"[21.54461417419891, 1.4435568785597692, 0.15810903220234873, 24.185434573257893, 0.6255262806676476, 0.28173818090347746, 5.1556890310607155, 0.0]",30,30,0.96
PSO,49,-29.26219647159464,-195.03362235245473,"[21.220229527924875, 0.0, 0.10094939800717437, 106.59676506375884, 1.0975744325362216, 0.09252408682636529, 2.286920201081556, 0.0]",30,30,1.03
PSO,50,-11.99558368828581,-228.04987127427432,"[27.389306066551995, 1.1383557456267759, 0.47366326713912976, 30.089775487136638, 1.7230390852074653, 0.34400900081673347, 1.4166568574493121, 2.8381440455376974]",30,30,1.29
PSO,52,-29.26219647159464,-771.6444592198582,"[29.234054453061276, 1.3502468049933465, 0.24884416547381197, 60.46926495753654, 0.0, 0.47899052455283986, 2.4970065735366154, 0.0]",30,30,0.94
PSO,51,-10.716594723852603,-232.82813803155906,"[29.58239787798273, 0.8935967707394277, 0.14736076380046675, 35.53507945431071, 1.6147292434317209, 0.46030458800283036, 1.4929714290701026, 2.558799815553394]",30,30,1.06
PSO,53,-31.114191579245237,-1000.0,"[19.496964396312485, 1.392705759386323, 0.19861127302337495, 105.55518202302557, 1.1538853535191478, 0.40257636850882744, 4.262852348271918, 0.06322656665235386]",30,30,1.01
PSO,54,-29.980908652873126,-137.56318953232443,"[12.632967787587932, 0.0, 0.4759855604964121, 192.18432486616686, 1.8337387934564995, 0.05, 4.370629736723553, 0.0]",30,30,1.02
PSO,55,-29.980908652873126,-180.11527332673074,"[17.18486321147389, 0.3920740308504318, 0.05, 107.74988476639933, 1.3426803424025096, 0.2001025763282627, 4.467063333497984, 0.45208044883129894]",30,30,1.04
PSO,56,-32.63058543778802,-840.7607966441366,"[5.669660033997199, 0.8659231724312848, 0.4363794607617778, 111.10785970222138, 1.468416454246288, 0.21906471469105265, 2.1008065437843535, 0.0]",30,30,0.98
PSO,57,-10.902990878821624,-411.2047362057953,"[30.70047804114731, 0.7858555912356875, 0.48437469768367264, 199.2339682935587, 2.1640670556947246, 0.42116241698392726, 0.5299940415686856, 0.7000646260554116]",30,30,1.21
PSO,58,-29.26219647159464,-1000.0,"[47.131304321900515, 1.0056447714862302, 0.05, 46.53527625738964, 0.9604652467029187, 0.05, 2.404239775988927, 0.0]",30,30,1.07
PSO,59,-11.81883593469767,-281.30134031449927,"[26.156405732558706, 0.6138455313268336, 0.4924300607749555, 20.420510728251728, 1.614070535811981, 0.3348962163274139, 1.3351069424101223, 3.3344698614647115]",30,30,1.32
CAB,0,-3775.2521294035337,-1273.0364432924523,"[44.04988126257407, 1.8982488862403897, 0.2799599645155123, 50.29730285883051, 2.0428726058956577, 0.2619171579988894, 4.163659185471372, 2.821643754964663]",30,30,1.42
CAB,1,-24106.89084135788,-3550.141779059569,"[5.725210522606449, 1.021344865398124, 0.489898509256333, 69.20982306036387, 2.4496560600554456, 0.44369971719764567, 4.702896691039073, 3.715549951994109]",30,30,1.37
CAB,3,-3329.147079087149,-1020.5108931958548,"[43.80655483808344, 2.0775748647842938, 0.31866269702541505, 122.52568902110019, 2.0015218699358797, 0.24027642673598612, 3.9858891546916615, 3.710781436068983]",30,30,1.2
CAB,2,-25896.709262696444,-3537.178889594823,"[6.425900428056774, 2.478002035207736, 0.09231989753268681, 103.06030110941235, 1.5073300453877776, 0.3467703784523, 3.086617960456177, 5.538398837526158]",30,30,1.4
CAB,4,-10710.8164240237,-2279.450435645208,"[11.368763870448351, 2.453579572111659, 0.17092552278447914, 105.68072356329643, 2.432845464132258, 0.2598759583836849, 5.328791178140568, 3.0910889312519116]",30,30,1.55
CAB,5,-3659.5444796651504,-745.9375440394554,"[6.016569884058693, 1.6139905814186946, 0.3245275842999114, 127.6939663710628, 2.3889682567326895, 0.20193496919209053, 3.3846361416549113, 3.0057477642891612]",30,30,1.24
CAB,6,-2386.53804456577,-1063.06739801987,"[18.468016461239174, 0.5091446035033537, 0.08542326734102473, 105.97184058099289, 2.2073366679252198, 0.16390615192611488, 5.699424508462001, 2.1442242796210573]",30,30,1.44
CAB,7,-5458.302459296694,-874.2704406882374,"[48.92490934893958, 1.5643420731418958, 0.3154610384610568, 181.03691619767582, 2.2511933320893904, 0.2877441382019464, 2.622142354630072, 5.204605630429721]",30,30,1.26
CAB,8,-9257.944163153541,-2862.680202554072,"[33.98001179362688, 2.2422137883000945, 0.34677428971373836, 103.86256725949309, 2.41345852206019, 0.43038663057494175, 4.321400987251056, 5.321294583838773]",30,30,1.31
CAB,9,-4381.965315212809,-2797.8157720830786,"[32.876765163632726, 1.9343697523622077, 0.46498990098848864, 155.68990125397923, 1.5628929946086565, 0.4934986532934695, 1.537902183081867, 5.621344402697889]",30,30,1.47
CAB,10,-6838.8523399142705,-2228.4823747699343,"[14.500038946804855, 2.394122865336505, 0.25617833317043065, 73.42806267843905, 2.3017191591996045, 0.3959594618959441, 5.854941455614499, 4.532299386080238]",30,30,1.36
CAB,11,-5576.492264869072,-3117.2476167952063,"[8.000311362191388, 1.207650837799546, 0.2054779201816858, 172.13683983456687, 2.2936722916925905, 0.36946156622840737, 3.99670372152632, 4.13538080561441]",30,30,1.36
CAB,12,-5117.815775095993,-589.430493432576,"[34.12134354814608, 0.3819942499943656, 0.35595692408828, 26.43642064343244, 1.0501364010362402, 0.17750873541380652, 1.7715048334501269, 4.836453703353495]",30,30,1.42
CAB,13,-9667.667284418443,-2414.7712106192325,"[19.52989370773866, 1.6366008793850488, 0.36909135719927594, 130.28032135613188, 1.743569717654617, 0.40158921812044296, 5.648334352836976, 5.408867851713764]",30,30,1.41
CAB,14,-7264.7559238261765,-2527.819802736879,"[5.5044031356844805, 0.37974922497592517, 0.5, 144.8219367955402, 1.7500849848231066, 0.25136425082740993, 3.46000312381916, 2.8538384258810687]",30,30,1.38
CAB,15,-4024.9950103680158,-414.2012601478165,"[49.350318161489994, 0.8682968000091227, 0.3909398289789197, 107.32844887865062, 1.7064971142491456, 0.06707272159726228, 4.664582509441747, 2.799482296605249]",30,30,1.42
CAB,16,-3101.978055490166,-509.4547914730124,"[11.421767610968875, 2.591052967821402, 0.3095019054179487, 44.11303902481692, 2.707361178190791, 0.11401367343428871, 0.5619235948793125, 3.250341855868995]",30,30,1.4
CAB,18,-5921.347604516641,-733.3218081573083,"[15.074288654736751, 0.7251404399054618, 0.40428748215505717, 199.7259122554548, 1.50876976221343, 0.20126829656148926, 5.914791495952518, 0.7864838661678912]",30,30,1.3
CAB,19,-2670.1011035503443,-465.85819593143094,"[37.29459964169844, 0.9782789315842894, 0.18563706493005072, 173.0962781984975, 1.9510637462827933, 0.0633995234537497, 1.1477567636838906, 4.67701563063469]",30,30,1.3
CAB,17,-3239.681455860017,-924.5444766103593,"[32.999450254368995, 1.6134830681142784, 0.3646488996444053, 108.1966885677866, 2.3834179108577027, 0.19905840088996218, 3.190662719106937, 2.8790368991973003]",30,30,1.51
CAB,20,-8449.910482214556,-2128.35953145234,"[35.90180750244311, 1.5659151751276779, 0.37460479765162086, 141.25346537904306, 1.7841161868043722, 0.3777723663067398, 4.530152585054182, 4.340003333719198]",30,30,1.48
CAB,21,-10225.200786915475,-2064.5054248004,"[12.835723470007073, 1.8772254539060482, 0.2884216438621798, 171.0331386874576, 2.086498071506712, 0.31483867456232567, 3.607839468151421, 5.228022355825063]",30,30,1.51
CAB,22,-4180.770100369463,-2056.2523098377956,"[20.035254550139044, 2.1222770074415753, 0.30381392343769165, 158.67824399507018, 2.4380017329389605, 0.4757191198729265, 1.919951111977303, 3.9812085615297463]",30,30,1.36
CAB,23,-13340.411922963931,-2268.76407201801,"[5.973659188109654, 1.6279846814329804, 0.1002204858016116, 104.51373960840013, 2.2479628094230764, 0.28313722014029474, 3.5896926710005332, 5.7282788952785335]",30,30,1.53
CAB,24,-7557.822356474174,-1226.5494387921153,"[6.007161468821415, 1.3537865740030424, 0.05699771142899674, 23.254976474886284, 2.2916206201085245, 0.41966684473110577, 1.8145099012178363, 3.409408056646707]",30,30,1.55
CAB,26,-14687.274795997379,-3965.308106482487,"[15.602780809805967, 2.315799259249094, 0.47176775754479333, 107.41312878814733, 1.582857114725258, 0.484337085033883, 3.6034899059039085, 5.999507554299166]",30,30,1.57
CAB,25,-12002.555362736372,-4615.701054171371,"[11.304950565746525, 1.813808875068469, 0.47026125211399533, 165.29412174146742, 1.516640851029648, 0.5, 5.624774903221554, 3.704789386896603]",30,30,1.68
CAB,27,-8571.25825324836,-727.3560569824878,"[11.99270410043708, 2.6238562586790644, 0.32082742544591236, 134.22659288807336, 2.9604653274284325, 0.4841710653848911, 4.617154211650357, 5.183343309454927]",30,30,1.66
CAB,28,-22819.241068430467,-5564.758082293446,"[8.013756333327457, 2.0650522044896427, 0.4831425102835285, 129.1037596316137, 1.595787906436028, 0.4979948555449524, 5.618803981065801, 5.1918948229276065]",30,30,1.63
CAB,29,-4550.323599844655,-2279.34915079739,"[48.180866269996955, 2.47409958616247, 0.3965306097919361, 119.0050400532073, 1.9429287998747562, 0.4192577435994574, 3.235597795306099, 4.2489790054994065]",30,30,1.71
CAB,30,-9867.700229232038,-2384.4660164375214,"[9.523659707548308, 0.5525064738128207, 0.21764115707006335, 22.58864978762141, 1.5267385514972445, 0.48758425666161365, 5.855473743493475, 3.5970875910737905]",30,30,1.84
CAB,31,-6710.714794297641,-1294.8349377511586,"[15.71687824984884, 2.9988280391704736, 0.4911961536631797, 67.91031944817287, 2.7418839662491843, 0.4986740443564468, 1.917603175206455, 5.017569052585364]",30,30,1.55
CAB,32,-9246.843262769102,-2218.6686886888847,"[12.316414996043752, 1.6772598617736265, 0.2745058740491974, 78.09115924286743, 2.1287259325009185, 0.4916199960650556, 5.732624174739789, 3.8444468857809695]",30,30,1.87
CAB,33,-7745.524386961655,-2285.9456087552812,"[13.690645552642996, 2.4352606995594948, 0.08471159178385511, 131.85303761501422, 1.5270247494237204, 0.19408677507431724, 4.987983882860734, 4.007924566551761]",30,30,1.69
CAB,34,-3862.6019832589727,-1548.67319705681,"[5.020885697223506, 2.582624767141053, 0.10612265213924538, 134.28415310593658, 2.596553713719271, 0.33402562650886014, 4.578858003359962, 2.8230408838241514]",30,30,1.72
CAB,35,-7516.707277465701,-1249.843701997027,"[32.734057577525284, 1.807220732529289, 0.4535685271787191, 20.239917254877845, 2.4818019165511327, 0.18766890911130443, 4.166745648730026, 5.138203176206781]",30,30,1.73
CAB,37,-3659.0676535680223,-564.9352681045303,"[9.528955893317482, 0.9414843009652969, 0.22985975069960363, 157.47952998566177, 1.6497348543800505, 0.25074058248252806, 1.9243933644843505, 0.6734805209454304]",30,30,1.44
CAB,36,-7034.8372839039375,-2906.8187942093396,"[13.447676938202575, 1.1199866637843237, 0.4218567011766181, 92.75682696005468, 2.034322289286195, 0.26204978081629987, 2.9981116810079786, 4.864636463551996]",30,30,1.57
CAB,39,-4833.512321011338,-1016.8687936500606,"[30.43659622278251, 2.9012180781619685, 0.3879085572186355, 44.41067259590754, 2.5897698472031783, 0.14430150477728662, 1.527039022982924, 2.5898834846699152]",30,30,1.48
CAB,38,-12785.221117306015,-3109.7325648446486,"[5.9909056848226, 0.8323976432088955, 0.4861044541946061, 111.17022842243126, 2.4086810759055886, 0.42210765395477373, 3.784557603588174, 4.47176373363515]",30,30,1.67
CAB,41,-7991.794025322646,-715.3184232588194,"[33.29966155660856, 2.361490582086541, 0.382130379457558, 71.01042913589565, 2.274874161046001, 0.2449419463247952, 3.5503649649152864, 5.01828520956007]",30,30,1.4
CAB,40,-7561.008503754789,-2423.646304608543,"[8.876087159194954, 0.5659066753921841, 0.22023694899190474, 104.92715071236564, 2.3325821886343934, 0.2814412722301528, 2.7550871747466377, 3.4160814232786505]",30,30,1.48
CAB,42,-3180.529082513626,-1220.7507519701173,"[24.648162157211388, 2.4666020431685856, 0.33023816766753744, 76.27311793663851, 2.4859395043771064, 0.435946176788394, 2.358609313086657, 1.7939515537817856]",30,30,1.46
CAB,43,-8540.74407628656,-1268.3947876127033,"[48.15150476667781, 1.7741840419836525, 0.4681246671916059, 58.01082483615495, 2.3529343430655127, 0.18596061424495253, 3.6852885766328662, 4.861578585111628]",30,30,1.5
CAB,44,-12754.823335934616,-2077.2163465279177,"[12.649582013555136, 2.250267446316155, 0.09168994349905471, 130.44644237230693, 1.9807267385393053, 0.16218978377984924, 3.72474505555169, 4.545871792390779]",30,30,1.34
CAB,45,-8560.980160396874,-2128.35953145234,"[30.837430594410996, 1.6395314911035996, 0.3266722167399693, 166.19835307665602, 1.5171298219917786, 0.4574568816680498, 4.713833046403148, 3.569095287119128]",30,30,1.46
CAB,47,-2883.6765327486623,-1191.6931950421053,"[32.1694208729716, 1.8303006145600815, 0.33278663693049504, 119.38799447494509, 1.6941487265301605, 0.48017348526928744, 2.5097117740474877, 3.0695766342326243]",30,30,1.28
CAB,46,-5185.930027988148,-1286.8350445400006,"[13.699162189840266, 0.6167104742308278, 0.31708036987713895, 20.89492474320096, 1.5343529228543642, 0.18004799088880036, 4.161282362450678, 2.062378554799311]",30,30,1.43
CAB,48,-13949.971818382217,-4012.867980864139,"[41.9208530921608, 2.4234491774233136, 0.48920571659094464, 52.907508207306364, 1.9886195747857673, 0.49362441131714296, 4.800244637024767, 4.5692342058917434]",30,30,1.45
CAB,49,-4795.724636325526,-1504.3361247888552,"[19.322537400709457, 1.64793341885242, 0.3519712226770932, 129.57327744455318, 1.8430644744304696, 0.18352336254401125, 4.931766588764436, 4.615400419298819]",30,30,1.41
CAB,50,-2732.7769083803655,-1230.702050183763,"[48.99077852538921, 2.1210720336392597, 0.16481960451267189, 143.16624848199376, 1.5902817961786928, 0.08940090044419147, 1.7152885879950375, 0.5825379795485466]",30,30,1.4
CAB,51,-3623.8734971508698,-1169.1324237728172,"[19.783774478274335, 2.4705790468073983, 0.299308557293323, 28.425307572485423, 1.7690801467772626, 0.5, 2.227493718784619, 2.272931757212928]",30,30,1.37
CAB,52,-3606.9426993409434,-1602.3007458557586,"[12.741807378411286, 0.23711682290427935, 0.185178978100599, 192.60821988343582, 2.159298146845715, 0.1399324872631884, 3.6337088019201937, 5.974799545514742]",30,30,1.34
CAB,53,-11842.810856144208,-1646.9296417024852,"[10.587812944332748, 2.3138751041422236, 0.08573904816122227, 121.21370112699947, 1.750551765030696, 0.25220993044642975, 5.080083454252977, 4.746403651966554]",30,30,1.28
CAB,55,-8662.376800483184,-753.9285741877945,"[43.21331149374256, 1.6223632970390225, 0.3017010012751581, 133.75603136989466, 1.627183813153234, 0.28258507172008207, 4.37413552786387, 4.608160304720042]",30,30,1.26
CAB,54,-5411.293169296901,-2714.892233053363,"[5.130884138567316, 0.31940882742600585, 0.32035914814906946, 152.80940130185834, 2.0901665587780816, 0.458183778955718, 1.9581407595864155, 4.11270915476676]",30,30,1.28
CAB,57,-7869.532238533996,-517.4915938303147,"[5.572640614901296, 1.0662972818797458, 0.3932169257239955, 94.41696407658347, 2.4628166708075687, 0.4436646270504503, 5.929525701993208, 0.7058161979079085]",30,30,1.1
CAB,58,-4392.324964105224,-880.18214058094,"[45.628000451762546, 2.4919092252947683, 0.3579516432636547, 53.24315310017004, 2.1198550701841734, 0.2828794088589112, 2.656582113950494, 4.691581025267175]",30,30,1.19
CAB,56,-2561.6658099967017,-594.6812536246945,"[32.260316264708145, 2.002354146498123, 0.26444397566570366, 156.51606628277207, 2.4697320345837355, 0.3849894370486778, 5.352187439029069, 2.4372134461798587]",30,30,1.3
CAB,59,-12555.182998789274,-1882.0376997748579,"[5.94342657812699, 0.8978116215889966, 0.5, 47.551449574442074, 1.561589506808874, 0.43527419244530124, 3.8588228945209924, 2.5025194456678492]",30,30,1.21
GWO,0,-51277.86004267149,-4038.87077275201,"[5.5600084672311505, 0.9492655495102614, 0.08894562659774867, 40.21500443525303, 1.9009869606225387, 0.4390840240913965, 5.885266103302904, 5.571428215187322]",30,30,1.31
GWO,1,-51270.58398063277,-3939.2492846815635,"[6.2406513060928885, 0.6263104800521426, 0.4044461239926578, 24.953197293788932, 1.610263179191116, 0.44664819562326324, 6.0, 6.0]",30,30,1.27
GWO,3,-52188.11284249819,-3600.454032513724,"[5.0, 0.4589479310169056, 0.08766213966944784, 84.19076092318302, 2.0965431808869113, 0.3754056874575484, 4.536138650295049, 6.0]",30,30,1.18
GWO,2,-51989.827874121234,-1654.7676312738154,"[6.353382534176201, 2.0175670076052516, 0.08830049907966249, 70.21757416641083, 2.1099726276559374, 0.3515313147971973, 5.401843777808346, 5.975794201420283]",30,30,1.19
GWO,4,-46819.11136186622,-3377.2380346525892,"[5.474041173156905, 0.6550887609088016, 0.07656571848572476, 50.88000489148967, 2.0564450809971206, 0.4559317335181358, 5.428385075552067, 2.6954658699118195]",30,30,1.16
GWO,6,-3769.613125797023,-845.6300428090015,"[50.0, 0.028620890237316548, 0.4152880375017594, 27.445190364546544, 0.5824379267145099, 0.5, 6.0, 3.781837007925604]",30,30,1.08
GWO,5,-51277.86004267149,-4038.87077275201,"[5.791203543889451, 1.0979532053656194, 0.12820541740370664, 192.18592425485824, 1.8677035611905943, 0.44090202365060466, 6.0, 6.0]",30,30,1.22
GWO,7,-52065.63627635852,-4583.093864121357,"[5.0, 0.39150097225185326, 0.12406623301208386, 168.7353972436382, 1.5906534799253234, 0.400683493659799, 6.0, 6.0]",30,30,1.34
GWO,9,-30723.23502762943,-2453.571793911796,"[8.137813131072043, 2.137965833007827, 0.3929732139850402, 68.16426530042133, 1.9127451975255294, 0.41358959343574453, 6.0, 6.0]",30,30,1.14
