alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,19,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 2.1737666751543565, 0.4077454701075996, 40.62855993838513, 2.1994213368359907, 0.5, -1.1591908891843345]",100,50,18.96
PSO,20,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.9903836242207524, 0.05, 40.387370103247534, 2.4128669218458736, 0.45264185394328915, -1.4975946243897262]",100,50,19.12
PSO,21,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.9036056070342378, 0.4794437304214474, 161.60335473509264, 2.201420374891752, 0.45288679449828195, -0.9312156910373869]",100,50,19.88
PSO,22,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.8064111276454213, 0.05, 45.13523291348599, 2.2198555928453043, 0.45260009592576533, -1.1408978674864818]",100,50,19.91
PSO,23,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.1722163752160613, 0.3313847733210349, 77.453662311285, 2.046365963359868, 0.4529638522430817, -0.6326968636471184]",100,50,20.53
PSO,24,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 1.0251257827353886, 0.2518188446314522, 20.901595043048705, 2.4550179214631687, 0.4526211548838409, -1.1596531893135886]",100,50,17.22
PSO,25,-2.8530509550119636e-13,-0.00011593567393169977,"[5.193792755802997, 1.4497924472296204, 0.2357894629767251, 146.5893114425446, 1.6846958780676542, 0.4528579561385231, -0.7874642454470674]",100,50,18.08
PSO,26,-2.8530509550119636e-13,-0.00011593567393169977,"[5.314551799187654, 1.0560424402580346, 0.4626517429797679, 20.0, 1.883107062622846, 0.4529849695976917, -1.1675101326302835]",100,50,18.29
PSO,27,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.1444797572604197, 0.05, 20.0, 2.2680034344643394, 0.4527859891233786, -0.69080946643969]",100,50,18.45
PSO,28,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.7363746462949695, 0.49563941140066065, 20.0, 1.8924955582976166, 0.4527585283586631, -1.1419439739383206]",100,50,18.17
PSO,29,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 1.314308170130493, 0.4880626452189181, 20.0, 1.6858919891097317, 0.4526501724803114, -0.8177306967113943]",100,50,18.82
PSO,32,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.4763390701824264, 0.4730251700704896, 94.55224960545526, 2.414173700021544, 0.45277483455828604, -1.0796767168425]",100,50,17.65
PSO,30,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.5123912872104628, 0.5, 47.43464881371332, 2.0431120591472673, 0.4529658651009102, -0.691895020365974]",100,50,19.48
PSO,31,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.0139176760342634, 0.5, 131.0482034577413, 2.360012019079147, 0.45279204973574433, -1.006821569163106]",100,50,19.12
PSO,35,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.296621386113459, 0.3758674060454339, 200.0, 2.4922493005298514, 0.4530069566860128, -0.6994845392943695]",100,50,17.33
PSO,33,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.117087114840519, 0.4285458006963122, 132.0938193099671, 2.414846853025422, 0.4528783824073813, -1.114318256147069]",100,50,19.11
PSO,34,-2.8530509550119636e-13,-0.00011285204898001934,"[5.0, 1.001143818846066, 0.33379219034459856, 62.17690231766814, 2.070299623869105, 0.452551912215201, -1.2539140379991534]",100,50,19.56
PSO,36,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.0114606080602153, 0.0829354422145651, 131.69561791224993, 1.8323021179390873, 0.4528824382391499, -0.712854238260094]",100,50,19.91
PSO,39,-4.528727740020224e-13,-0.00013777006485703777,"[5.0, 2.0808090543121587, 0.40773765156368375, 20.0, 2.1516821726134516, 0.5, -1.377271234033719]",100,50,18.64
PSO,37,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.4318898685737471, 0.49784312346745996, 20.0, 2.034803453246489, 0.45284282559271843, -1.2032273503809063]",100,50,19.76
PSO,38,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.9477147256701849, 0.20063553292233538, 141.67008362035824, 2.1502608403464283, 0.45279114126853703, -1.4540722277940765]",100,50,19.47
PSO,42,-2.8530509550119636e-13,-0.00012030587717934787,"[5.0, 0.5416607416598441, 0.2172608025834039, 165.3599651754789, 2.4256061199855106, 0.45274086011221215, -1.4395144201250099]",100,50,18.39
PSO,40,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.6204991031778756, 0.1491098401705387, 20.0, 2.1671283424115715, 0.45256169634479176, -0.5234520676511709]",100,50,20.07
PSO,41,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.673807638581282, 0.08048327290077789, 53.269730374940764, 1.9902230052193937, 0.4526047512460495, -0.7311863239773873]",100,50,20.23
PSO,43,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.6462075057485287, 0.13379191623999107, 114.34034656266608, 1.9298571728041103, 0.45277811302242466, -1.0495605113889057]",100,50,20.33
PSO,44,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.5200822233416129, 0.1745880685308353, 200.0, 2.210448210269826, 0.45295944898833274, -1.199901650357488]",100,50,20.68
PSO,47,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.9774859823713604, 0.4829502431718975, 66.55419052342747, 1.7944548957415223, 0.4526722184153772, -1.049657722860177]",100,50,19.05
PSO,46,-2.8530509550119636e-13,-0.00012030587717934787,"[5.0, 0.8536173685868337, 0.5, 93.06622561715862, 2.2080520471969334, 0.45276255880884475, -0.5581538818267088]",100,50,20.1
PSO,45,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.2414565103922146, 0.2801377861309214, 146.42337636724162, 1.6395270086540796, 0.4527940201885534, -0.5249711149477541]",100,50,20.73
PSO,48,-2.8530509550119636e-13,-0.00011285204898001934,"[5.0, 1.3971072078973306, 0.4890839897196256, 88.58395652759712, 2.2341523819691917, 0.45258186652653315, -0.7382724774659071]",100,50,17.93
PSO,50,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 0.7035774017508043, 0.19395900984717032, 84.89893067872335, 2.4615979905205534, 0.45261183326279025, -0.85583465827086]",100,50,17.96
PSO,51,-2.8530509550119636e-13,-0.00011603596173557132,"[5.0, 1.3649100048210192, 0.5, 196.4710518919975, 1.724127614885679, 0.45260077618520284, -0.7894038318343225]",100,50,18.22
PSO,49,-2.8530509550119636e-13,-0.00011285204898001934,"[5.0, 0.701632574064046, 0.06269282658128525, 43.4984864378406, 1.7710512960593081, 0.4525803775548528, -1.1011832053005177]",100,50,18.74
PSO,52,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.002712343679075, 0.48048585469736554, 142.72248252068738, 1.6283870028757437, 0.45282152934655445, -0.6706592580315394]",100,50,18.61
PSO,53,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.0556717738485335, 0.3542555233814718, 193.83525790977367, 1.9667552113223343, 0.4527885063515898, -1.0043177492610846]",100,50,18.62
PSO,54,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.4247184053387953, 0.37420148850649126, 23.376757282832084, 1.7159898345843572, 0.45283278072137073, -1.3683798056558254]",100,50,18.74
PSO,55,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.2316263714044076, 0.24937290147459087, 125.51681207848775, 2.3455172415826393, 0.4527988389720667, -0.5584302408583078]",100,50,18.67
PSO,56,-4.528727740020224e-13,-0.0001360988930656691,"[5.0, 2.365048913395583, 0.4076304130618928, 192.19620660973587, 1.6826159162115943, 0.5, -1.3770684542129945]",100,50,17.88
PSO,57,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.446773898505493, 0.10203727050743619, 163.1890955043325, 1.8776174900406453, 0.4530087612850217, -0.5189432980986637]",100,50,18.66
PSO,58,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 0.694205357699718, 0.07198023760249585, 39.63296674349311, 1.9434158091673686, 0.4529610748936894, -1.1533619311388583]",100,50,18.43
PSO,59,-2.8530509550119636e-13,-0.00011593567393169977,"[5.0, 1.4927010695209064, 0.47411402473430136, 20.0, 2.0035483031346937, 0.45281818284905323, -0.9060306900574088]",100,50,18.3
CAB,0,-64526.545513556004,-3214.966695327266,"[27.298319111957117, 2.142942928344006, 0.18976151662448304, 29.445666651579018, 1.7017421384421307, 0.17074338362519068, -3.0146513830010635]",100,50,24.94
CAB,2,-81668.87507671367,-4846.724548855386,"[42.2544912404557, 1.5249366043333015, 0.3090407128987717, 81.1213440237255, 1.6376616491348912, 0.15911110870670533, -3.121251240474127]",100,50,24.37
CAB,3,-59714.382548419955,-3555.7708494035905,"[16.365648637395545, 2.404262988579872, 0.2292242781550637, 52.624489114687535, 1.8701918383331448, 0.1580613640281767, -3.4814424114091738]",100,50,24.18
CAB,1,-64759.2657848334,-4543.385841547411,"[41.844858376016276, 2.0967862250158364, 0.3832258629099292, 54.45291628042017, 2.44039860883826, 0.13025179862040032, -3.2868514519672054]",100,50,25.36
CAB,4,-74629.9535044336,-4701.732680138763,"[20.557258992709933, 2.1074720315007105, 0.27285482243470277, 91.2592229145643, 2.3667656195361753, 0.17200106132268114, -3.0946250705300242]",100,50,24.76
CAB,5,-72176.87829513215,-4875.712900766331,"[25.864437576253593, 1.967746729158723, 0.2421451666517811, 38.6024064552961, 1.547465128527206, 0.21567642504394977, -3.4732075451750917]",100,50,25.76
CAB,6,-69749.24309456848,-4859.12467106283,"[46.54349532229395, 2.06004387111958, 0.36227253205206256, 173.72403692507498, 1.5428029942764507, 0.13707253630322602, -2.6468153237605097]",100,50,25.44
CAB,7,-53628.78863875978,-5163.967841710206,"[15.160891048430479, 2.2916178441423742, 0.35138379613381365, 68.67377706756398, 1.5002305902440456, 0.18428287784013717, -3.1601008333015597]",100,50,25.82
CAB,8,-82719.18826444309,-5448.069361214032,"[31.111168919556803, 2.466560175452215, 0.24783696693368218, 194.74811974836965, 2.1831327864061647, 0.19205788008758903, -2.7785454359153343]",100,50,25.99
CAB,9,-14823.427388607477,-1579.4542390972465,"[30.426519212883957, 2.1463560544167835, 0.49738048757603615, 154.78807949389102, 1.4716540047847233, 0.4896570727041577, -2.9991723565765183]",100,50,24.7
CAB,10,-78612.50676297746,-5389.038607138647,"[5.730700473751365, 1.8785564360322626, 0.18022190525485415, 121.67908746173399, 2.424506691994561, 0.13427566793552345, -3.604064393493725]",100,50,25.7
CAB,11,-70466.79451820621,-5419.890722462417,"[26.447262749026326, 1.9311977870256938, 0.23057948921218263, 99.68983100850105, 1.6971607122184886, 0.22245865736703213, -3.381629090043908]",100,50,25.99
CAB,12,-83166.95971694964,-4638.813053957414,"[25.624460807928, 2.3329348166991797, 0.32456328366162474, 113.69998675902211, 2.2307561966242835, 0.1527150707397486, -2.6432191051392806]",100,50,25.23
CAB,13,-67817.113923045,-3639.9385761664353,"[45.22631338737966, 1.7402626487673682, 0.3015687760457623, 42.53087706444913, 2.42004107310312, 0.13265328867788465, -3.4865549089495653]",100,50,24.45
CAB,16,-84778.01177101512,-5539.693135204227,"[41.660217923727366, 2.4275102564586426, 0.3342498964612013, 33.555055850446465, 2.4684421787824515, 0.14836314489361602, -3.154101903398018]",100,50,24.37
CAB,14,-67950.4434640826,-4801.3722768975285,"[35.23685744126389, 1.5353304635218696, 0.34019379576976033, 49.46317995856835, 1.7902863012047427, 0.13532438404937558, -2.507673744973069]",100,50,25.98
CAB,15,-61452.315400265106,-2782.225789613867,"[33.11653314143752, 1.8442783767767383, 0.4455022755560648, 144.8446320483938, 1.5156841894398663, 0.1851558194717075, -1.646175965875669]",100,50,25.84
CAB,17,-61334.65955628377,-2894.2318323488826,"[30.15533034418613, 2.312782199573647, 0.42456847028784633, 143.87561415180332, 2.0017996354945784, 0.1934087107530671, -2.1120654187555057]",100,50,25.27
CAB,20,-70805.8999592546,-4909.2749831660185,"[37.544720588235805, 2.151992767882075, 0.32104172481023285, 22.9409097995809, 1.5421832628152548, 0.14750577520171926, -2.7107798715888762]",100,50,24.36
CAB,18,-71518.28365038188,-3639.9385761664353,"[24.88296856038807, 1.920198370128589, 0.26665717143132656, 175.6578649181792, 1.9358619548034153, 0.14568317059709204, -3.2492788813676365]",100,50,26.08
CAB,19,-79769.35655102564,-4766.281275856094,"[26.18832956824497, 1.5230900841409698, 0.2794939988532426, 31.904893036876878, 2.0329045785671993, 0.15735282717753443, -3.176672782060739]",100,50,25.12
CAB,21,-50908.3447776956,-2847.3963161623697,"[7.375778067889054, 2.081057091985842, 0.425091742847019, 84.60818163250538, 2.0685811692907836, 0.1554363481107572, -1.9298362156730546]",100,50,25.0
CAB,22,-44598.03122124013,-2617.10879119998,"[28.92803913928123, 1.8551465707519124, 0.09153067093447614, 30.02150640709833, 1.433405495035582, 0.30445472811572977, -3.68137166972262]",100,50,25.36
CAB,23,-45112.73397766992,-3204.4738867299257,"[48.54121849176569, 1.5872578785611318, 0.34898712027835754, 31.656172421641717, 2.023264286437124, 0.18955297077583744, -1.946030788215848]",100,50,25.32
CAB,25,-54722.40926634741,-4062.868512345869,"[11.689683235139103, 1.966585929734855, 0.42298568957173066, 111.52243392444684, 1.9379828786078024, 0.25062970907068044, -3.3681258256484066]",100,50,24.29
CAB,24,-72327.77357775101,-4192.543882984267,"[44.58369157834258, 2.4844215668177214, 0.26719149747325144, 176.82340483073256, 2.0503117948557983, 0.14897563451171783, -2.565986029828183]",100,50,25.17
CAB,26,-59881.55046296282,-3529.7733300492346,"[15.235299843313458, 2.3892429138020748, 0.28653459416772104, 28.87372950879018, 0.5253543779707927, 0.05, -3.2943691092579344]",100,50,24.4
CAB,27,-42762.302375979874,-3272.0821812895456,"[25.1610648041803, 2.212043038964168, 0.2852459629475367, 164.65894288919958, 1.5821857917711892, 0.20347277430907473, -2.0251126423119437]",100,50,24.23
CAB,28,-52855.2350334192,-3131.866079115129,"[36.32542145947999, 1.7389559985710057, 0.41136564885498395, 50.584572075624216, 2.338423862272634, 0.19836948388638959, -2.492494811759721]",100,50,24.99
CAB,29,-242078.45435344896,-11279.383668967826,"[8.796622039328296, 2.8799060551028224, 0.05, 85.10900292580824, 3.0, 0.13568076194395018, -4.0]",100,50,24.86
CAB,31,-50532.462319164115,-3827.109796567862,"[46.82219807740465, 1.7904698964120584, 0.1963791692617353, 36.103450656016726, 1.698357486811107, 0.1609015520840321, -2.6844362115386047]",100,50,24.52
CAB,30,-89579.57315833998,-4812.470971588754,"[13.007359789663376, 2.130070058280273, 0.3094036010312518, 170.06686219170808, 2.2147239444676017, 0.15963410541664713, -2.6390701721147485]",100,50,24.97
CAB,32,-54921.124205626846,-3952.896644438811,"[14.9765597952861, 1.697065082319133, 0.406226448468765, 117.16188380684608, 2.0139779654055965, 0.26006474115637257, -3.412878378540814]",100,50,25.07
CAB,33,-46466.005934909284,-3679.488107277321,"[5.936459925780798, 1.7432470377081186, 0.39477771583879573, 153.73953142131614, 1.6724022734312902, 0.31732975666222063, -3.2555672003351392]",100,50,24.77
CAB,34,-81668.87507671367,-4846.724548855386,"[23.100443632402172, 1.7985411004390022, 0.31089036581958446, 93.24873816669343, 1.960155952786509, 0.15812581607420478, -2.67138579564934]",100,50,24.72
CAB,35,-25333.689776223575,-4500.7210056243075,"[43.64390184222867, 1.5305074316904808, 0.37121100657682565, 42.032749083309945, 1.022712413583222, 0.12176969508940338, -2.780813617579556]",100,50,24.75
CAB,36,-52342.59636372646,-3952.896644438811,"[24.497261217750825, 1.5909077491043777, 0.41229021973006225, 86.79808552654332, 2.1384992084318935, 0.25589132619287597, -2.84625160904805]",100,50,24.36
CAB,38,-66212.7269196261,-5879.1875993729545,"[10.359772347782176, 2.553435028751243, 0.08401130930002004, 151.48827209839996, 2.567324334516729, 0.2865331897164589, -3.5231187156086174]",100,50,24.26
CAB,39,-83823.12784999143,-5791.880945643277,"[27.106314255242427, 1.9445942879915075, 0.23603642570368216, 22.829261749372957, 1.7553065578371387, 0.18715299058626023, -3.2215534464688202]",100,50,24.59
CAB,37,-30125.76375114966,-2238.373455018571,"[7.827102569374571, 0.5044438637280497, 0.06388717118455955, 172.69059719994638, 2.1173426269119133, 0.16352744806530392, -3.0364922314602367]",100,50,25.72
CAB,40,-62026.740667570884,-4543.385841547411,"[24.049822880884783, 2.4831280687223254, 0.3840005293899256, 171.5669514165408, 2.4943533206042745, 0.13004097271640058, -3.0517013082731737]",100,50,24.72
CAB,41,-54022.03166549119,-4275.912083061859,"[45.56352197654554, 2.075220986204382, 0.36234826557813604, 42.14049082788891, 1.5048868405812161, 0.27408118508765156, -3.0956615342632303]",100,50,24.99
CAB,43,-55600.704903094986,-4586.995192254262,"[28.500837651643796, 2.181901993367032, 0.318715073941013, 189.84341997700287, 1.8253408486982685, 0.3097485058222075, -3.3095293240203905]",100,50,24.59
CAB,42,-111449.71770014321,-4961.005768165312,"[6.8463689837085395, 0.5186075699838099, 0.1820156239812589, 64.99213909438502, 1.8448688922980045, 0.1224053953555225, -3.5994531385708934]",100,50,25.12
CAB,44,-79455.86041511908,-4565.956018497704,"[29.956518940173385, 1.9448718174513573, 0.30041544803648634, 25.78890849702532, 2.486347526180513, 0.15146720576855588, -2.687057776272219]",100,50,25.22
CAB,45,-81668.87507671367,-4846.724548855386,"[48.56731507255962, 1.590850798485327, 0.3081282401477957, 171.58167844270386, 1.8899226234882875, 0.1592674684082948, -3.4546298315495183]",100,50,24.97
CAB,46,-54439.24180035341,-4637.293789529487,"[47.41319436760822, 2.218881273918875, 0.35566112932252447, 67.6492071149866, 2.381582814582025, 0.27240071233260776, -2.5026533543444573]",100,50,24.71
CAB,47,-86846.99296605727,-4596.573143701255,"[16.22665245068909, 1.5771025646513979, 0.26257004102751763, 116.38833922041677, 2.105352888853487, 0.19737698439667378, -3.0459736204540215]",100,50,24.93
CAB,48,-64400.334161777224,-4053.625353904258,"[7.442874205204867, 1.647263268262082, 0.4984615914278041, 27.280207284606412, 1.2000982534845068, 0.39043909251794373, -3.043461553601828]",100,50,24.77
CAB,49,-48797.906710473944,-4960.089454462736,"[20.378180079497966, 2.3294422555572964, 0.31864290784465393, 74.77438420096854, 1.8457313715051102, 0.25908764559673797, -3.157282202907177]",100,50,24.61
CAB,50,-52305.11344821001,-4138.451048094243,"[31.450380551568344, 1.7285651244192481, 0.36718214835800217, 37.5742398415948, 1.617569923548273, 0.275951972132354, -2.6836632388706696]",100,50,24.93
CAB,51,-64539.810491851895,-5607.549237616297,"[25.42422162137286, 1.6226504719292847, 0.24697740211130426, 79.31272746835509, 2.261856818477053, 0.20234196166428506, -3.3181471449920594]",100,50,25.53
CAB,52,-45839.12508224647,-2652.129076910434,"[14.172212297626992, 2.2076022493904564, 0.3145085361501537, 141.35912473105992, 2.0124883337413686, 0.176889774341153, -1.570963771971847]",100,50,24.77
CAB,53,-54921.124205626846,-3952.896644438811,"[30.93250031806533, 2.178514574084779, 0.4094078149551851, 196.5597829527615, 1.8330134269195264, 0.2566582334611132, -2.502834379495619]",100,50,25.05
CAB,54,-59324.273962086845,-5113.456084348653,"[40.04163937736585, 1.5123360918119184, 0.3769064668264804, 27.134367483480467, 2.014738889977965, 0.12941148554058882, -2.962923559820027]",100,50,24.74
CAB,55,-81635.73876304818,-4609.635286043363,"[12.758210972478242, 1.7513170798539914, 0.2939512495556661, 31.106979862156496, 1.8307215867165734, 0.15392136324895633, -3.20691021755552]",100,50,24.94
CAB,56,-54564.35707149607,-3063.175392079899,"[14.608731724429228, 1.7386794370656948, 0.39980395392081985, 140.0962347912804, 1.5423328177414213, 0.17030543079852595, -1.7147789236941136]",100,50,24.93
CAB,57,-51507.88751515148,-4760.309605908689,"[24.909173452323852, 2.495695243634886, 0.41125003996013504, 158.1269825729035, 2.2306860656720455, 0.1668828804017748, -3.4709692997529835]",100,50,24.94
CAB,58,-50021.1869568707,-5190.701202771122,"[34.903011013749484, 2.4972315097081488, 0.25317631926206, 177.07254004540832, 1.5297131279873888, 0.2214899197419411, -3.466141115761461]",100,50,24.88
CAB,59,-38577.95642085862,-2121.441409627299,"[8.003841506388266, 2.1083167577210475, 0.15830240824655342, 196.44047793267174, 1.6676023827795787, 0.08498864238539044, -3.857038114977866]",100,50,24.68
GWO,0,-249554.73432844505,-9178.145542800032,"[5.0, 0.8725225528435318, 0.053875955425397866, 156.52516925475217, 1.840237749205139, 0.3076015633518054, -3.6082745924681294]",100,50,14.36
GWO,1,-249554.73432844505,-9181.19522451964,"[5.0, 0.7684020033381107, 0.08252299868339776, 71.73531153634481, 1.5359443042146077, 0.30738229945703804, -4.0]",100,50,14.6
GWO,2,-249554.73432844505,-9178.145542800032,"[5.0, 0.6593539755181309, 0.19217447318506373, 200.0, 2.4721763403681662, 0.3078785425655309, -4.0]",100,50,14.8
GWO,3,-249554.73432844505,-8356.592633916503,"[5.0, 0.7719298474787665, 0.3349967732199813, 28.8247886280672, 1.7539559409442438, 0.30722299379792933, -4.0]",100,50,14.78
GWO,4,-249554.73432844505,-9178.145542800032,"[5.0, 1.066393390185328, 0.40648281505593403, 84.79122755898352, 1.7333246415813957, 0.3076909558400534, -4.0]",100,50,14.73
GWO,5,-249554.73432844505,-8494.660099000004,"[5.0, 1.4731483781406016, 0.31576806832963583, 28.918698451648556, 1.954605271258225, 0.3065881770496069, -4.0]",100,50,14.85
GWO,6,-249554.73432844505,-8356.592633916503,"[5.0, 0.7997760387798024, 0.3962150524316117, 41.1596060937158, 1.5463230452573347, 0.3067591889483756, -4.0]",100,50,14.65
GWO,7,-249554.73432844505,-8356.592633916503,"[5.0, 0.635195838764585, 0.5, 29.04898775267941, 2.0912335440648375, 0.30671107540541714, -4.0]",100,50,15.04
GWO,8,-249554.73432844505,-8356.592633916503,"[5.0, 0.7177465800007202, 0.20475247867711488, 80.19121776180152, 1.8336283836702172, 0.3069970445226311, -4.0]",100,50,15.19
GWO,9,-250773.36317043938,-8180.469520277125,"[5.3243625988103505, 0.7346368092862207, 0.07271047636779569, 26.59411646699495, 1.8228837653709542, 0.306168957162094, -3.637317750801491]",100,50,14.94
GWO,10,-76844.62296550903,-4461.507010131948,"[5.0, 1.4478688130840347, 0.5, 21.092654556026726, 0.0, 0.10096237714034494, -3.06190786999208]",100,50,14.99
GWO,11,-249554.73432844505,-8356.592633916503,"[5.0, 1.1407856580511389, 0.06639900718820756, 64.00546423976895, 1.5240117595692098, 0.30690563084504907, -3.9884803553675514]",100,50,14.79
GWO,12,-249554.73432844505,-8494.660099000004,"[5.097209380673973, 1.2729992165491237, 0.3223600945608274, 85.61233464055051, 1.729365631143989, 0.3066619516634281, -3.878149969354224]",100,50,14.53
GWO,13,-249554.73432844505,-8356.592633916503,"[5.0, 0.5065004763942386, 0.3965024110044197, 48.440466318703194, 2.088861422260553, 0.3068432664614256, -3.7792315507623755]",100,50,14.93
GWO,14,-250185.22977981853,-8180.469520277125,"[5.0, 1.0683870229498968, 0.1820418285147134, 25.66036472899185, 2.374298915032207, 0.3060415383070538, -4.0]",100,50,14.68
GWO,15,-249554.73432844505,-8356.592633916503,"[5.027485538392207, 0.7129927564060116, 0.3986967990582073, 88.71718821657775, 2.066635171370931, 0.30696543749122557, -4.0]",100,50,15.09
GWO,16,-249554.73432844505,-9178.145542800032,"[5.404336581419379, 1.1105381697332046, 0.10317917573204875, 59.629829761160046, 2.0814095748251256, 0.30799924764071235, -4.0]",100,50,14.8
GWO,17,-249554.73432844505,-9178.145542800032,"[5.0, 0.897635737585562, 0.05, 78.43956966776882, 2.2118413252563793, 0.3077920726244303, -4.0]",100,50,14.98
GWO,18,-249554.73432844505,-9178.145542800032,"[5.0, 1.2839817231950368, 0.09682204170084847, 139.929213903459, 2.397047454309656, 0.30769036947356415, -4.0]",100,50,14.6
