alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
CAB,6,-7321.680166276263,-571.1150937209807,"[44.90798056048398, 2.0604063684101606, 0.313252377805854, 55.48197532320924, 1.965150034160101, 0.460014653901604, 5.272474304085891, 1.7093939513711032]",30,100,4.64
CAB,7,-7046.061644199506,-941.1272421087036,"[48.71584337571667, 1.5438402021518471, 0.2921992042631409, 180.50826703652393, 2.330581769874753, 0.22139297766744162, 2.677319461914177, 5.020243155774917]",30,100,4.52
CAB,8,-9257.944163153541,-2862.680202554072,"[33.98001179362688, 2.2422137883000945, 0.34677428971373836, 103.86256725949309, 2.41345852206019, 0.43038663057494175, 4.321400987251056, 5.321294583838773]",30,100,4.73
CAB,9,-10303.56019594886,-619.4271303757088,"[40.3509432269943, 1.1708603212736612, 0.2866406633629337, 158.5304457353662, 1.906202054196532, 0.4648166367182799, 3.872423434981021, 5.595277521143975]",30,100,4.62
CAB,10,-10548.10001429213,-1939.5585757051365,"[16.303247348414157, 2.4938545797219565, 0.39300898991719085, 74.90619646806039, 2.369969766102017, 0.4003448455759808, 5.503748192256947, 4.488076446147354]",30,100,4.45
CAB,11,-6991.311828597886,-699.261622553964,"[13.025830506622025, 1.4382490004368664, 0.13865419753475866, 169.1377570645124, 2.3969371251677565, 0.2804853364419751, 3.492032947256701, 3.1303049296444607]",30,100,4.28
CAB,12,-5117.815775095993,-589.430493432576,"[34.12134354814608, 0.3819942499943656, 0.35595692408828, 26.43642064343244, 1.0501364010362402, 0.17750873541380652, 1.7715048334501269, 4.836453703353495]",30,100,4.49
CAB,13,-13471.302223169989,-1652.2251811855967,"[19.665925306348758, 1.7433861042382932, 0.4689190918179997, 130.24100445895914, 1.7334438567548176, 0.43002828612608307, 5.6361478296124, 5.381136098073747]",30,100,4.65
CAB,14,-9437.573415221012,-3382.741654702144,"[5.568930316980015, 0.34771307017552433, 0.49513591610127744, 145.2958593163913, 1.6987637582568185, 0.3106634735164939, 3.4070541588365253, 2.9273628408822026]",30,100,4.71
CAB,15,-5006.027904752112,-549.9466783432451,"[45.68744830805971, 0.923293062461887, 0.4984360395328199, 95.09353585994268, 1.8147656378489674, 0.07983140362562262, 4.984947063714676, 2.418392058587483]",30,100,4.75
CAB,16,-8099.454853638564,-738.884804224769,"[20.361227192485156, 0.45182670792719326, 0.35021400480314124, 123.3951819307821, 1.9925538743702023, 0.0839023160002556, 5.212907351967063, 2.4845911887375407]",30,100,4.47
CAB,17,-4518.78916135052,-1034.7219331990884,"[33.659268792451265, 1.6562478711027682, 0.2704664452662639, 108.09817403163073, 2.1833472092083896, 0.24410868684568718, 3.2118402936947055, 2.871882289174699]",30,100,4.93
CAB,18,-9345.219609069318,-1561.8720971546477,"[10.883181580499699, 0.41068351046616847, 0.350139275151512, 198.9234922489806, 1.7051615606063786, 0.24090944367185319, 4.58701794302936, 3.2907690039719273]",30,100,4.64
CAB,19,-7303.084532549141,-900.0630763847735,"[31.315468120207512, 1.5642827011580733, 0.4443012126424736, 164.34486030907772, 1.7891992551341036, 0.17770757206116755, 2.760109238382006, 4.540781195653566]",30,100,4.52
CAB,20,-10830.32927442784,-2548.1403717369276,"[36.83932373009874, 1.5087534247132952, 0.31973037458584985, 141.39330476999638, 1.7476839659781138, 0.4636761238425864, 4.002472686211283, 4.056915411654301]",30,100,4.96
CAB,21,-18525.03465763692,-2748.4678471861994,"[12.8331670022939, 1.8837487026178579, 0.28768103048922455, 171.03585062597386, 2.113902498351895, 0.3111047629518872, 3.614963378479369, 5.2371690985179145]",30,100,4.71
CAB,22,-6423.321049423131,-1658.7979991787895,"[19.242842330852966, 1.5288602462066945, 0.45610799165146626, 157.12424685794352, 2.338412034411932, 0.4434679380852482, 2.9254201588196347, 3.97210353746433]",30,100,4.68
CAB,23,-27696.905143940567,-3952.767865331353,"[5.687275719617115, 1.708952444514668, 0.13095507494357972, 104.42663221759445, 2.2504899738701964, 0.37727047421007104, 3.509837900268592, 5.830095818274348]",30,100,4.81
CAB,24,-17198.754254721953,-2129.888026555666,"[6.41665151061528, 1.6136357950763336, 0.22240208413497817, 26.768050165813825, 2.0505360683106746, 0.38466418809729425, 2.8920244461251414, 3.5094764056584298]",30,100,4.8
CAB,25,-17255.828129790963,-3216.837118836164,"[11.061635897407177, 1.8145878597796337, 0.4869826284920258, 164.75616795879415, 1.5924954776499791, 0.4930619682908735, 5.67362460155179, 3.8759574323549235]",30,100,4.85
CAB,26,-15194.955684460338,-3951.8608754269662,"[14.81579932003686, 2.329584897557653, 0.47493351666006994, 107.80193597729921, 1.7780836957887907, 0.4976792994422299, 4.146612805252765, 5.964759428284398]",30,100,4.64
CAB,27,-15778.37916234962,-4073.235485468189,"[24.091415858273635, 2.2586406027673576, 0.48326551880762797, 144.6503125065558, 2.468140331071386, 0.4987626904830014, 5.649150903733011, 4.506109444204841]",30,100,4.76
CAB,28,-23310.970498895986,-5564.758082293446,"[8.189350257728469, 2.1058934622394228, 0.485287430877345, 128.5637940356588, 1.5526688755692537, 0.49987055664156194, 5.590414281626045, 5.196413117648858]",30,100,4.87
CAB,29,-8716.675357432714,-3761.5152076910485,"[48.275148023296374, 2.463866327409003, 0.48990238583613216, 119.10191948471105, 1.9555315544436818, 0.5, 3.105558880939974, 4.291102552044635]",30,100,4.63
CAB,30,-10435.654313573456,-2390.0888456261387,"[9.499184724144033, 0.5507546544396313, 0.2220018412061684, 22.585963399234792, 1.5263844082774833, 0.4198711595347294, 5.9045941050319115, 3.5165815100551696]",30,100,4.94
CAB,31,-6710.714794297641,-1294.8349377511586,"[15.71687824984884, 2.9988280391704736, 0.4911961536631797, 67.91031944817287, 2.7418839662491843, 0.4986740443564468, 1.917603175206455, 5.017569052585364]",30,100,4.31
CAB,32,-10703.522436303201,-2116.343182839888,"[12.012755680514795, 1.7512946595135497, 0.31212662567303445, 78.38029349425405, 2.0055731468195193, 0.4971173349650293, 5.635069756797782, 4.217349558643218]",30,100,4.72
CAB,33,-7745.524386961655,-2285.9456087552812,"[13.690645552642996, 2.4352606995594948, 0.08471159178385511, 131.85303761501422, 1.5270247494237204, 0.19408677507431724, 4.987983882860734, 4.007924566551761]",30,100,4.82
CAB,34,-9149.209922591966,-1346.8645344771928,"[18.60363078714194, 1.6441843937338771, 0.42644914852654925, 127.18341110790398, 1.5218459628013734, 0.40958123783901906, 5.371088508807468, 4.6081857859680975]",30,100,4.82
CAB,35,-13416.660994858967,-1113.3833096816868,"[11.02515541803688, 2.292473066590342, 0.05, 52.98351607134782, 1.874513207327928, 0.23943192048578169, 2.9633424730727618, 3.0694206860967257]",30,100,4.74
CAB,36,-8237.95030029699,-3990.9603362785174,"[13.58299971867603, 1.1322318427057838, 0.46517423913453865, 93.17908927351023, 2.0547035035199133, 0.23046008838334903, 3.0824968571049713, 4.97285169346414]",30,100,5.05
CAB,37,-5802.624866585972,-932.029830821347,"[10.442154770379293, 0.8489414049648042, 0.2553478933674928, 155.69216557981338, 1.5065269279408946, 0.24855768326872946, 2.355396031046508, 0.7768004083163882]",30,100,4.91
CAB,39,-6839.15824517698,-595.8025014573509,"[30.423989551902597, 2.871711411720054, 0.3326874325447583, 44.402183831218416, 2.5659448689378634, 0.15403049066481692, 1.5121145520781851, 2.4983161557099476]",30,100,4.98
CAB,38,-19609.435011317724,-3557.250559295338,"[6.3409348417016576, 0.8936197930348017, 0.4697170862560713, 112.03419259813558, 2.4522740519476898, 0.445387010735741, 3.843946730518928, 4.855305866028196]",30,100,5.16
CAB,40,-8490.841714944705,-3081.561471992204,"[8.753301835064477, 0.5471065249051364, 0.23890582045495865, 104.85813527641767, 2.3857177474864257, 0.271851010363499, 2.905571156730306, 3.3051668375636627]",30,100,5.09
CAB,41,-8264.381716266578,-940.4958984877792,"[25.979691614441087, 1.6439269603573143, 0.3729402636547036, 84.70079346527757, 1.754888245608942, 0.3206629248652008, 3.614746812783434, 4.758899011285545]",30,100,5.21
CAB,42,-4752.027406468286,-3106.457308484522,"[25.775574726212266, 1.3678724720849431, 0.3528254968497917, 103.44614797642501, 1.6673358620170888, 0.11492855976470345, 4.215776987971094, 4.432424853606303]",30,100,5.07
CAB,43,-8540.74407628656,-1268.3947876127033,"[48.15150476667781, 1.7741840419836525, 0.4681246671916059, 58.01082483615495, 2.3529343430655127, 0.18596061424495253, 3.6852885766328662, 4.861578585111628]",30,100,5.15
CAB,44,-12754.823335934616,-2077.2163465279177,"[12.649582013555136, 2.250267446316155, 0.09168994349905471, 130.44644237230693, 1.9807267385393053, 0.16218978377984924, 3.72474505555169, 4.545871792390779]",30,100,4.97
CAB,45,-13259.333378487081,-4176.741466759101,"[31.440369727082672, 1.80901181150932, 0.49022013398516334, 167.0040586457177, 1.6427629914244957, 0.4974390449544644, 3.7804110750953437, 3.5862771716415716]",30,100,4.87
CAB,47,-7455.6075382193785,-1366.553670862099,"[25.640058037287407, 2.4297573398532863, 0.4999511534973302, 160.91599730313575, 2.0576015316593717, 0.2564348678501911, 3.656806213788468, 4.690112131455891]",30,100,4.51
CAB,46,-5740.554128894114,-998.071774331046,"[11.866670075597566, 0.3528531100516914, 0.16598502254505645, 37.15374457945755, 1.7936303349110292, 0.13986954263770493, 4.966661721024195, 2.5323040150772123]",30,100,5.04
CAB,48,-15010.763883620744,-4079.460318665197,"[41.98179127400372, 2.4386906492408658, 0.4599643020189414, 52.95935941336829, 1.979638314434189, 0.4994060489865622, 4.8415595047155175, 4.61307419400672]",30,100,5.1
CAB,49,-7455.6075382193785,-1301.326788581089,"[19.533731313987342, 1.5910456641430255, 0.4688753646982062, 129.76429789620516, 1.942056675556712, 0.2686363101412975, 4.325235809844487, 4.504439053436186]",30,100,5.17
CAB,51,-4384.5001500845265,-814.1868486533574,"[18.41393154019495, 2.279888949275225, 0.2663966268078995, 28.745524338899088, 1.9275444358406393, 0.5, 2.5774841563740276, 2.0099423735796496]",30,100,5.31
CAB,50,-3256.4161815526654,-1255.6021833058176,"[48.986938218434354, 2.051381676645208, 0.20575713042796706, 143.18419953354743, 1.6504385762583833, 0.08299889318009258, 1.6837119422484086, 0.614077204406318]",30,100,5.51
CAB,53,-13287.782173555788,-1978.5809027530827,"[11.699121345326834, 1.1039349432791787, 0.19055976043946948, 51.88661386622654, 2.27526997923969, 0.23506390128127658, 4.812836557107078, 5.462459076292883]",30,100,5.11
CAB,52,-5235.982949363559,-1527.4477065697715,"[16.454609223254593, 2.404265879170711, 0.37793118484376786, 114.84199976828256, 1.8594543248028417, 0.2058833838793546, 3.7899660394195918, 5.89557862793705]",30,100,5.32
CAB,54,-6824.296191318021,-2830.081549663741,"[15.717639288815494, 1.0428503781904022, 0.28733870786272236, 130.084664956326, 2.4786037081170544, 0.1953488444114983, 2.8302055035715545, 2.8622300698946876]",30,100,5.47
CAB,55,-8897.382877918764,-2741.6343903922734,"[43.010990691859774, 1.5451265731188928, 0.3937582918843275, 133.60086738276377, 1.615294720676497, 0.39709352264610925, 4.341313930676064, 4.604840742170579]",30,100,5.54
CAB,56,-10212.504605163778,-4443.717797017307,"[16.413549869626305, 1.9712115995607051, 0.4467607751501763, 175.98307197038244, 1.5717048657568486, 0.4797605570970127, 3.6685562561003877, 4.117633296980908]",30,100,5.38
CAB,57,-11933.032282996826,-2323.4107217565656,"[6.3524226964575705, 1.0211814963650732, 0.40665879597525717, 97.98110444493908, 2.066265759082226, 0.44011362211929766, 5.857816674529793, 1.5714362922891474]",30,100,5.23
CAB,58,-7046.061644199506,-941.1272421087036,"[45.60811321325473, 2.4718888165816826, 0.2797465360744796, 53.29561838969173, 2.166711292433415, 0.23063846397687549, 2.6072605994832636, 4.8413457282908725]",30,100,4.69
CAB,59,-13584.889078796026,-1902.224600306783,"[5.938231540630901, 0.8623605278446319, 0.4979848943981427, 47.51275939140931, 1.5283200200390772, 0.4411856507223539, 3.8926932923343216, 2.5315626104707776]",30,100,5.05
GWO,0,-61122.49387573411,-2737.4131361444474,"[5.0, 0.17533332088856887, 0.4086848138128163, 123.44443038560514, 1.9142302271669147, 0.3761570197959178, 5.73366695661862, 5.956087366175221]",30,100,4.84
GWO,1,-61122.49387573411,-2737.4131361444474,"[5.0, 0.3618853935801212, 0.06988547480047641, 28.824626903199945, 2.2275821037058834, 0.37596262504207667, 6.0, 6.0]",30,100,4.92
GWO,2,-59243.14864564388,-4266.051379648397,"[5.0, 0.24324374958303407, 0.07076201227873592, 93.95032000162236, 2.343568151971765, 0.3921782870108781, 5.947930415871549, 6.0]",30,100,4.98
GWO,3,-61122.49387573411,-2737.4131361444474,"[5.0, 0.17914833166352395, 0.09282484332717063, 55.41723434345948, 2.481043547420182, 0.37667498832565105, 6.0, 5.811858844785753]",30,100,4.85
GWO,4,-61122.49387573411,-2737.4131361444474,"[5.354297555921524, 0.14154553482975754, 0.5, 72.61090673011151, 2.1636221217576024, 0.37579775497579826, 5.5585649441325495, 6.0]",30,100,4.85
GWO,5,-51270.58398063277,-4038.87077275201,"[6.271904514243322, 0.737170458336205, 0.09979860578585444, 32.96898496841293, 2.0164355527789, 0.44141557538226345, 5.70342844611602, 5.948851953074225]",30,100,4.86
GWO,6,-51270.58398063277,-3939.2492846815635,"[6.439000566592912, 0.9058786366015088, 0.05, 50.43031961976289, 1.773300691747913, 0.4468802772902944, 6.0, 6.0]",30,100,4.89
GWO,7,-61122.49387573411,-2737.4131361444474,"[5.0, 0.31092916385993624, 0.12444854511903762, 30.563986213667103, 1.910533047526047, 0.3768212617455369, 6.0, 6.0]",30,100,4.79
GWO,8,-53078.161567676085,-5091.870930914614,"[5.3950750566017325, 2.2523200817169626, 0.0742565955021949, 146.48604320785978, 1.8334668986321432, 0.39543900982785063, 6.0, 5.905076253518531]",30,100,4.83
