alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
CAB,9,-1464.2157667427798,-846.823651117847,"[5.3785268510850806, 1.9621678438844983, 0.2345504679897139, 379.5808119981382, 1.0910744032107926, 0.4428243075876642, 0.0, 0.0]",50,11,10,0.0001,10,"[-1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798]",2.16
CAB,8,-1491.659450673008,-642.4047780005582,"[9.68784478723688, 1.9550862873116293, 0.2628243064764367, 350.9574609828166, 0.8202720960055775, 0.3741115081759748, 0.0, 0.0]",50,11,10,0.0001,10,"[-1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008]",2.29
CAB,6,-1520.932040456098,-779.0451883341809,"[7.974312999280016, 1.6318162281678592, 0.14189975550536482, 349.0928870043916, 0.42319475618480773, 0.2245371368536497, 0.0, 0.0]",50,17,10,0.0001,10,"[-1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1520.932040456098, -1520.932040456098, -1520.932040456098, -1520.932040456098, -1520.932040456098, -1520.932040456098, -1520.932040456098, -1520.932040456098, -1520.932040456098, -1520.932040456098, -1520.932040456098]",3.4
CAB,10,-1510.687256721287,-833.3530144636737,"[7.544500960485005, 0.8216568180473501, 0.20728839020825662, 338.6002350915542, 0.29261553415746455, 0.23458685808180135, 0.0, 0.0]",50,13,10,0.0001,10,"[-1461.688962632482, -1461.688962632482, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287]",2.55
CAB,12,-1480.5954434756527,-436.68081770282873,"[5.327350695586494, 1.8112358462057943, 0.2335487868544252, 391.7500628248073, 0.9049079426151075, 0.4540382904241515, 0.0, 0.0]",50,11,10,0.0001,10,"[-1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",2.09
CAB,11,-1167.187863522336,-473.78891042861767,"[7.601952462276599, 0.20025223993696584, 0.41288064092640014, 279.6824002052199, 0.4317907177527852, 0.2592246767123171, 0.0, 0.0]",50,11,10,0.0001,10,"[-1167.187863522336, -1167.187863522336, -1167.187863522336, -1167.187863522336, -1167.187863522336, -1167.187863522336, -1167.187863522336, -1167.187863522336, -1167.187863522336, -1167.187863522336, -1167.187863522336]",2.26
CAB,13,-1510.687256721287,-833.3530144636737,"[8.546546887409676, 1.3068970997404676, 0.24557196316352142, 338.7278714246767, 0.3586486163178063, 0.09895685055141604, 0.0, 0.0]",50,11,10,0.0001,10,"[-1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287, -1510.687256721287]",2.24
CAB,14,-1476.5949342637732,-779.0451883341809,"[7.346325966405859, 0.09246069420939818, 0.11920838804866082, 351.1028860532848, 0.47471953229525854, 0.06326007746941648, 0.0, 0.0]",50,11,10,0.0001,10,"[-1476.5949342637732, -1476.5949342637732, -1476.5949342637732, -1476.5949342637732, -1476.5949342637732, -1476.5949342637732, -1476.5949342637732, -1476.5949342637732, -1476.5949342637732, -1476.5949342637732, -1476.5949342637732]",2.24
CAB,3,-1381.4662126666776,-658.571444908163,"[9.116526006391654, 1.8837504539385597, 0.1488481794768518, 313.7286055544744, 0.06516403844068804, 0.45587182037964974, 0.0, 0.0]",50,25,10,0.0001,10,"[-1314.1716286969822, -1314.1716286969822, -1321.340811568903, -1321.340811568903, -1321.340811568903, -1321.340811568903, -1321.340811568903, -1321.340811568903, -1321.340811568903, -1321.340811568903, -1343.511876040859, -1343.511876040859, -1343.511876040859, -1343.511876040859, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776, -1381.4662126666776]",5.0
CAB,15,-1228.4533347634558,-754.4565731131901,"[6.650721445561104, 1.3772645508096035, 0.37616954992392343, 302.76101779690936, 0.05790765550770871, 0.14471437916612173, 0.0, 0.0]",50,11,10,0.0001,10,"[-1228.4533347634558, -1228.4533347634558, -1228.4533347634558, -1228.4533347634558, -1228.4533347634558, -1228.4533347634558, -1228.4533347634558, -1228.4533347634558, -1228.4533347634558, -1228.4533347634558, -1228.4533347634558]",2.13
CAB,1,-1380.1470921017078,-572.023341302639,"[6.517537762790531, 2.488926748813021, 0.05, 380.4997444349674, 0.9175573872253572, 0.2980893541941609, 0.0, 0.0]",50,27,10,0.0001,10,"[-1173.1174565609301, -1173.1174565609301, -1173.1174565609301, -1173.1174565609301, -1173.1174565609301, -1173.1174565609301, -1173.1174565609301, -1364.4257065168424, -1364.4257065168424, -1364.4257065168424, -1364.4257065168424, -1364.4257065168424, -1364.4257065168424, -1364.4257065168424, -1376.867198821482, -1376.867198821482, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078]",5.56
CAB,17,-1464.2157667427798,-682.705452503813,"[6.023630671582198, 1.000575229741623, 0.12361820057219478, 381.3655803008167, 0.9354181559094674, 0.2638954226288496, 0.0, 0.0]",50,11,10,0.0001,10,"[-1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798]",2.3
CAB,20,-1278.1386975613368,-912.1831473740041,"[4.360911625472576, 1.6522093769269017, 0.08948945868720468, 365.35779013862845, 0.24877954182641937, 0.38978180251013567, 0.0, 0.0]",50,11,10,0.0001,10,"[-1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368]",2.21
CAB,16,-1497.6026922861133,-908.9621268889888,"[3.5850959406455054, 1.8335859159152608, 0.4263568715866458, 333.9621862775908, 0.40686653021315944, 0.21989690039075435, 0.0, 0.0]",50,16,10,0.0001,10,"[-1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133]",3.16
CAB,21,-1496.810365716286,-833.3530144636737,"[8.579923475030023, 0.9998605018514796, 0.2925920739641983, 329.15462354449704, 0.26918453919979857, 0.22073079553505554, 0.0, 0.0]",50,11,10,0.0001,10,"[-1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286]",2.16
CAB,22,-1638.7365278623915,-584.0116925595038,"[5.367191117916794, 0.3095493255933267, 0.21608177834760206, 367.6408821450542, 1.1687914642213624, 0.13430113651091705, 0.0, 0.0]",50,11,10,0.0001,10,"[-1638.7365278623915, -1638.7365278623915, -1638.7365278623915, -1638.7365278623915, -1638.7365278623915, -1638.7365278623915, -1638.7365278623915, -1638.7365278623915, -1638.7365278623915, -1638.7365278623915, -1638.7365278623915]",2.38
CAB,24,-1187.2098794064364,-750.1901013725404,"[8.120741914357414, 0.7633159263972759, 0.4804923407090417, 302.59667683233823, 0.29742143257020914, 0.33286198432395653, 0.0, 0.0]",50,11,10,0.0001,10,"[-1187.2098794064364, -1187.2098794064364, -1187.2098794064364, -1187.2098794064364, -1187.2098794064364, -1187.2098794064364, -1187.2098794064364, -1187.2098794064364, -1187.2098794064364, -1187.2098794064364, -1187.2098794064364]",2.22
CAB,25,-1393.1723639522963,-651.9226922472435,"[6.410847126880146, 0.3710678465526075, 0.08730382343317622, 376.27317499063855, 1.4231708797283282, 0.15046349679049253, 0.0, 0.0]",50,11,10,0.0001,10,"[-1393.1723639522963, -1393.1723639522963, -1393.1723639522963, -1393.1723639522963, -1393.1723639522963, -1393.1723639522963, -1393.1723639522963, -1393.1723639522963, -1393.1723639522963, -1393.1723639522963, -1393.1723639522963]",2.46
CAB,28,-1491.659450673008,-613.1324848989527,"[8.638231271308777, 1.6504458985124595, 0.2389858005369595, 358.9178421650759, 1.3523505847138466, 0.5, 0.0, 0.0]",50,13,10,0.0001,10,"[-1464.6787964737448, -1464.6787964737448, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008, -1491.659450673008]",2.52
CAB,30,-1464.2157667427798,-704.3595060605904,"[5.475193089128457, 0.3644120414429892, 0.4560498421430772, 372.9718049643071, 0.7045831791820069, 0.1938663857280994, 0.0, 0.0]",50,11,10,0.0001,10,"[-1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798]",2.18
CAB,19,-1480.5954434756527,-765.8667853678181,"[8.179836871907055, 1.5883684208587097, 0.305602041663016, 382.00170201808305, 1.074732571202806, 0.3277664702087995, 0.0, 0.0]",50,24,10,0.0001,10,"[-1461.688962632482, -1461.688962632482, -1461.688962632482, -1461.688962632482, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",4.77
CAB,26,-1491.1878915326697,-588.1708097208755,"[6.446312204730157, 2.490748388716733, 0.21275659522631757, 364.5196717811131, 0.7304301061771921, 0.4736814176052575, 0.0, 0.0]",50,17,10,0.0001,10,"[-1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697]",3.44
CAB,18,-1603.8279259008175,-807.7126551376914,"[9.798127846264231, 2.3785391837923044, 0.05, 343.4161494014378, 0.358116704808399, 0.2872941021101262, 0.0, 0.0]",50,23,10,0.0001,10,"[-1487.927231401448, -1487.927231401448, -1487.927231401448, -1487.927231401448, -1487.927231401448, -1487.927231401448, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1533.2548618203552, -1533.2548618203552, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175, -1603.8279259008175]",5.28
CAB,33,-1464.2157667427798,-751.6538309307812,"[5.802894661729085, 0.9303872302092606, 0.1391226423793616, 378.68687495133673, 1.2111779129818103, 0.05487758949538733, 0.0, 0.0]",50,11,10,0.0001,10,"[-1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798]",2.32
CAB,23,-1480.5954434756527,-742.2610954250491,"[6.7061142144239785, 2.1095685405727056, 0.30257221960633157, 381.77683919967626, 0.8293165071060731, 0.1954623981265516, 0.0, 0.0]",50,23,10,0.0001,10,"[-1364.4257065168424, -1364.4257065168424, -1376.867198821482, -1376.867198821482, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",4.64
CAB,31,-1481.086967965724,-459.3608588470268,"[5.396857592122878, 0.4131395355149533, 0.4831006734091834, 387.36392670159603, 0.8150041784716997, 0.2013523615310756, 0.0, 0.0]",50,16,10,0.0001,10,"[-1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724]",3.17
CAB,29,-1480.5954434756527,-646.247760354681,"[4.553163913289609, 1.0186511630932071, 0.21029325549236783, 397.5707810558572, 1.4209036020222672, 0.28924979937202644, 0.0, 0.0]",50,17,10,0.0001,10,"[-1307.2390103288433, -1307.2390103288433, -1307.2390103288433, -1307.2390103288433, -1307.2390103288433, -1307.2390103288433, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",3.47
CAB,34,-1480.5954434756527,-640.2443638889307,"[4.62134744184772, 1.099785557379919, 0.1815735407016068, 396.4677816490036, 1.3622339744966931, 0.06281277298635597, 0.0, 0.0]",50,11,10,0.0001,10,"[-1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",2.65
CAB,27,-1502.98181304887,-785.2407285002621,"[7.4797048686791365, 2.4929699960700447, 0.05, 329.6747812952014, 0.15533269735922642, 0.057589354462185514, 0.0, 0.0]",50,21,10,0.0001,10,"[-1298.4262116259727, -1298.4262116259727, -1298.4262116259727, -1298.4262116259727, -1298.4262116259727, -1298.4262116259727, -1298.4262116259727, -1298.4262116259727, -1298.4262116259727, -1298.4262116259727, -1502.98181304887, -1502.98181304887, -1502.98181304887, -1502.98181304887, -1502.98181304887, -1502.98181304887, -1502.98181304887, -1502.98181304887, -1502.98181304887, -1502.98181304887, -1502.98181304887]",4.85
CAB,36,-1493.9860886384408,-908.9621268889888,"[3.6481381002896978, 0.6347472141712966, 0.11214386557081207, 341.09198936897474, 0.09292761600896471, 0.3245725612453104, 0.0, 0.0]",50,11,10,0.0001,10,"[-1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408, -1493.9860886384408]",2.21
CAB,37,-1481.086967965724,-470.5140109479909,"[5.086439812929407, 0.0867784045633222, 0.2741104797765249, 386.4310435542259, 1.3047825005562308, 0.41567563314079325, 0.0, 0.0]",50,11,10,0.0001,10,"[-1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724, -1481.086967965724]",2.2
CAB,38,-1480.5954434756527,-640.2443638889307,"[3.804479935940135, 2.00967535043013, 0.0950615300544848, 396.7477791318308, 0.7507911371797072, 0.2313976714910443, 0.0, 0.0]",50,11,10,0.0001,10,"[-1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",2.24
CAB,32,-1290.9527521371617,-907.3797992523215,"[5.691534622031731, 1.512293811895667, 0.3070079736541958, 363.1805175592127, 0.26305178910797905, 0.22682830728681566, 0.0, 0.0]",50,18,10,0.0001,10,"[-1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1278.1386975613368, -1279.6242800181947, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617, -1290.9527521371617]",4.2
CAB,39,-1321.3160113572221,-590.1927743235689,"[6.522716329467629, 2.1328913127407345, 0.21775847722799158, 311.8697417889471, 0.4318114905706171, 0.4808571712074943, 0.0, 0.0]",50,11,10,0.0001,10,"[-1321.3160113572221, -1321.3160113572221, -1321.3160113572221, -1321.3160113572221, -1321.3160113572221, -1321.3160113572221, -1321.3160113572221, -1321.3160113572221, -1321.3160113572221, -1321.3160113572221, -1321.3160113572221]",2.44
CAB,40,-1455.6870693486187,-820.274743016208,"[4.843101821325109, 1.0099587719002112, 0.23041001669016004, 335.18091991879527, 0.19623922275265682, 0.256165063655869, 0.0, 0.0]",50,11,10,0.0001,10,"[-1455.6870693486187, -1455.6870693486187, -1455.6870693486187, -1455.6870693486187, -1455.6870693486187, -1455.6870693486187, -1455.6870693486187, -1455.6870693486187, -1455.6870693486187, -1455.6870693486187, -1455.6870693486187]",2.24
CAB,42,-1123.2520123239692,-624.2377045784841,"[8.191648388447707, 1.3166353192561568, 0.4363690639601221, 284.9998510425583, 0.2825320436629486, 0.48903005823654017, 0.0, 0.0]",50,11,10,0.0001,10,"[-1123.2520123239692, -1123.2520123239692, -1123.2520123239692, -1123.2520123239692, -1123.2520123239692, -1123.2520123239692, -1123.2520123239692, -1123.2520123239692, -1123.2520123239692, -1123.2520123239692, -1123.2520123239692]",2.2
CAB,35,-1395.2256064739624,-652.1961618056964,"[9.940845099655778, 0.9852059605286246, 0.16983139196495234, 341.52314526772, 0.7073637917053265, 0.3422867605669737, 0.0, 0.0]",50,18,10,0.0001,10,"[-1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1380.1470921017078, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624, -1395.2256064739624]",3.72
CAB,43,-1366.0909046253557,-710.0594146124924,"[9.983053954192965, 0.10129396294708859, 0.1033522709415561, 309.2555584312019, 0.37841240697991807, 0.20382928480335422, 0.0, 0.0]",50,11,10,0.0001,10,"[-1366.0909046253557, -1366.0909046253557, -1366.0909046253557, -1366.0909046253557, -1366.0909046253557, -1366.0909046253557, -1366.0909046253557, -1366.0909046253557, -1366.0909046253557, -1366.0909046253557, -1366.0909046253557]",2.25
CAB,44,-1377.3026062683384,-636.3887205035401,"[9.299552761566103, 0.9983605084061759, 0.40583347566890166, 364.0279660560909, 0.6175372115844467, 0.49007665476671186, 0.0, 0.0]",50,11,10,0.0001,10,"[-1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384]",2.18
CAB,41,-1392.2697372540256,-409.1361298968309,"[9.320964036910889, 1.6266904319622015, 0.3046712771557731, 391.31979499320005, 1.4921589838347968, 0.33423995784864824, 0.0, 0.0]",50,15,10,0.0001,10,"[-1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1377.3026062683384, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256, -1392.2697372540256]",2.9
CAB,47,-1508.8492889223044,-779.0451883341809,"[9.883648752519658, 1.431673365555357, 0.408435321206831, 347.1357832463431, 0.480251597437513, 0.2638324829158229, 0.0, 0.0]",50,11,10,0.0001,10,"[-1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044, -1508.8492889223044]",2.02
CAB,46,-1157.1129922005905,-652.6925707760527,"[5.832491041174559, 0.3341688900163756, 0.3815430833099075, 349.8658958278577, 1.0172583582132328, 0.11624529418964519, 0.0, 0.0]",50,11,10,0.0001,10,"[-1157.1129922005905, -1157.1129922005905, -1157.1129922005905, -1157.1129922005905, -1157.1129922005905, -1157.1129922005905, -1157.1129922005905, -1157.1129922005905, -1157.1129922005905, -1157.1129922005905, -1157.1129922005905]",2.19
CAB,48,-1480.5954434756527,-508.4627227605886,"[4.6075016190193505, 1.385920929814112, 0.3487934503932761, 389.21616338461104, 0.738146020721358, 0.37680766835775864, 0.0, 0.0]",50,11,10,0.0001,10,"[-1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",2.24
CAB,49,-1464.2157667427798,-626.6068299970784,"[5.80021519081499, 0.8562800263561264, 0.2858082002878413, 366.5909960216338, 1.458661010637438, 0.4601349423014111, 0.0, 0.0]",50,11,10,0.0001,10,"[-1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798]",2.26
CAB,50,-1464.2157667427798,-691.141205962436,"[6.724913513497028, 1.2242542913055074, 0.33383886453820005, 382.4423323688221, 0.6316486649811929, 0.12112003778223335, 0.0, 0.0]",50,11,10,0.0001,10,"[-1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798]",2.3
CAB,51,-1096.4856832652986,-845.1811212646738,"[5.444295497455081, 1.5158714612533823, 0.5, 320.53794097262596, 0.4111674608911433, 0.32534370894210046, 0.0, 0.0]",50,13,10,0.0001,10,"[-1083.0376506522482, -1083.0376506522482, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986, -1096.4856832652986]",2.6
CAB,53,-1491.1878915326697,-595.0773963988673,"[6.136029359172833, 2.227178998726136, 0.21130434953606098, 364.1824276526747, 1.1950488273036157, 0.42174584823340566, 0.0, 0.0]",50,11,10,0.0001,10,"[-1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697]",2.27
CAB,54,-1311.9926831434527,-618.2330542491582,"[6.691373468484108, 0.15999970178216694, 0.49599550902931705, 355.344088943317, 0.6217496340097933, 0.1301193181776743, 0.0, 0.0]",50,11,10,0.0001,10,"[-1311.9926831434527, -1311.9926831434527, -1311.9926831434527, -1311.9926831434527, -1311.9926831434527, -1311.9926831434527, -1311.9926831434527, -1311.9926831434527, -1311.9926831434527, -1311.9926831434527, -1311.9926831434527]",2.19
CAB,56,-1480.5954434756527,-501.8853051719952,"[5.560648150347927, 1.7996037112517, 0.3192347710920452, 386.0444219404805, 0.5362741940818412, 0.27275448790794443, 0.0, 0.0]",50,11,10,0.0001,10,"[-1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",2.13
CAB,45,-1491.1878915326697,-595.4384592235521,"[7.371437400459111, 1.6754630746299184, 0.24084803439210406, 366.4247840002189, 1.3041798646084333, 0.3045997113446472, 0.0, 0.0]",50,21,10,0.0001,10,"[-1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1464.2157667427798, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697, -1491.1878915326697]",4.15
CAB,55,-1497.6026922861133,-820.274743016208,"[6.4336761387641515, 1.6647527594896587, 0.3267811069976061, 329.3512066799984, 0.27208843498714863, 0.12513723944685354, 0.0, 0.0]",50,11,10,0.0001,10,"[-1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133, -1497.6026922861133]",2.26
CAB,58,-1334.9196084780715,-734.0682767144679,"[7.771793704364776, 0.21424976082564573, 0.4164353461529132, 324.2541846578735, 0.37226094642042906, 0.14064322188491968, 0.0, 0.0]",50,11,10,0.0001,10,"[-1334.9196084780715, -1334.9196084780715, -1334.9196084780715, -1334.9196084780715, -1334.9196084780715, -1334.9196084780715, -1334.9196084780715, -1334.9196084780715, -1334.9196084780715, -1334.9196084780715, -1334.9196084780715]",2.05
CAB,52,-1395.5863215690488,-505.768501082803,"[8.508844707769004, 2.2388212842737065, 0.24407064144941154, 397.55837826757806, 0.5092431647762363, 0.43954137550818334, 0.0, 0.0]",50,17,10,0.0001,10,"[-1351.3582233032234, -1351.3582233032234, -1351.3582233032234, -1351.3582233032234, -1351.3582233032234, -1351.3582233032234, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488, -1395.5863215690488]",3.32
CAB,59,-1480.5954434756527,-458.5142222729354,"[7.327324861113496, 1.9016467554416816, 0.34776816856366755, 386.3511178663686, 0.7859246751979466, 0.29475832431577237, 0.0, 0.0]",50,11,10,0.0001,10,"[-1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527, -1480.5954434756527]",2.13
CAB,61,-1496.810365716286,-833.3530144636737,"[8.130514089997778, 1.941673084405128, 0.10017195367098358, 329.17056356640074, 0.3893305575584147, 0.323872514101159, 0.0, 0.0]",50,11,10,0.0001,10,"[-1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286, -1496.810365716286]",2.15
CAB,57,-1376.867198821482,-639.6884775451014,"[9.60722349624357, 1.8135025847466792, 0.2265383278121688, 370.36817407756007, 1.1282542150392962, 0.12469228235372826, 0.0, 0.0]",50,15,10,0.0001,10,"[-1364.857179583967, -1364.857179583967, -1364.857179583967, -1364.857179583967, -1376.867198821482, -1376.867198821482, -1376.867198821482, -1376.867198821482, -1376.867198821482, -1376.867198821482, -1376.867198821482, -1376.867198821482, -1376.867198821482, -1376.867198821482, -1376.867198821482]",3.02
