alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,31,-10.676680348029084,-338.0273369786671,"[33.09081303004333, 1.4888638099146996, 0.3048946064957726, 58.22464784644181, 1.655088369507705, 0.46469174928355383, 0.5485489259350397, 0.5072388098571479]",100,100,11.01
PSO,32,-29.26219647159464,-137.81225955000588,"[46.90535051419469, 2.0845668025953037, 0.05454000917208588, 20.0, 0.40742252470534623, 0.250306509808719, 2.1465736024296223, 0.0]",100,100,9.93
PSO,34,-29.26219647159464,-157.52738919369605,"[27.5974208782743, 1.4188204018874306, 0.10383514635444822, 25.016479106430143, 0.11839825241288265, 0.5, 0.5925359631557865, 0.0]",100,100,9.5
PSO,35,-10.008261561909121,-362.08683069721377,"[26.237249152606992, 1.1976846714576033, 0.26119511735343703, 36.59790863986787, 2.493416011139903, 0.30898800259580944, 1.3354018715712321, 1.175284199171596]",100,100,11.55
PSO,33,-7.64129112663937,-398.5056842870514,"[28.214186257493722, 2.194698127549904, 0.12757558027453433, 120.29767808296884, 1.915056175902105, 0.2182745195214455, 1.3368580712335019, 1.4418995539537687]",100,100,12.21
PSO,38,-7.133464974517018,-382.50296845084864,"[25.788670678641918, 2.3293744588755567, 0.08151173318328755, 75.22119582837281, 2.3379858112597707, 0.304796493533495, 0.8736594283435134, 0.6656894778638405]",100,100,11.39
PSO,36,-11.853860881273896,-237.36162407911905,"[28.547451908269895, 1.0864962437154728, 0.17184905320432434, 200.0, 1.8632636616243903, 0.3819356864301229, 1.444633504701741, 3.047207404967692]",100,100,12.38
PSO,37,-10.008261561909121,-278.7247096419426,"[26.430285409080962, 0.5329329417014973, 0.18228827266638956, 102.04875323610952, 2.265308727663869, 0.31010527618680345, 1.2509465173250456, 1.2114747473677525]",100,100,11.98
PSO,39,-10.325962002886488,-164.03861858745447,"[30.17310122022932, 0.8879025215447377, 0.42784698209072586, 186.92277675473974, 2.357490821974978, 0.44700341962331125, 1.2272033997984861, 2.9732912252173027]",100,100,12.1
PSO,40,-10.008261561909121,-278.7247096419426,"[25.947732812851015, 0.6320661125957971, 0.3854514086339212, 76.50511739962832, 1.6417722856961383, 0.3126371213342069, 1.0898834341340762, 1.0323526650017247]",100,100,11.65
PSO,41,-7.139466068099371,-387.0649443073463,"[27.240768297631792, 1.6441314277727042, 0.09800295014215755, 143.26877992802162, 2.199392100580321, 0.284338914514726, 0.9857705823122246, 1.0175483335433002]",100,100,11.83
PSO,44,-29.26219647159464,-190.22752128731585,"[35.526519719266325, 1.8950868437849537, 0.05, 37.77448652949195, 0.0, 0.2681793466203508, 0.6127849460886159, 0.0]",100,100,9.77
PSO,42,-7.133464974517018,-382.50296845084864,"[25.6398194306146, 1.6254129839587252, 0.08803000591549241, 200.0, 1.8420469413738623, 0.29129306910794256, 1.2518392682657316, 1.113183141628753]",100,100,12.27
PSO,43,-10.008261561909121,-278.7247096419426,"[26.255742448141245, 0.6462860718555664, 0.26469254959855004, 143.07220843076144, 2.3302819110015376, 0.3123840186564451, 1.3900246765010371, 0.9402042611856745]",100,100,11.85
PSO,46,-8.78543601458142,-220.8515246338354,"[31.29328770999968, 1.673028170071978, 0.14826254381379225, 87.19389824541797, 2.220757849871605, 0.27445352247853105, 0.7770755805295287, 2.8423180205927197]",100,100,11.57
PSO,45,-8.87960715709011,-1563.8714437374272,"[20.134569899584854, 0.0, 0.1521318688461345, 163.855537052001, 1.8868490807665568, 0.18875261545817495, 3.147140567970949, 1.93435363636445]",100,100,11.93
PSO,47,-13.865460948317267,-770.4753052738528,"[37.27450740391314, 0.5319742885470948, 0.13700543862221393, 69.51865780184345, 1.276083240936088, 0.05, 1.0055676158595694, 0.6660462392898059]",100,100,11.2
PSO,48,-10.008261561909121,-362.08683069721377,"[25.6803300164371, 0.7947897740571755, 0.5, 68.20545282503363, 2.382261961286767, 0.3090103670907839, 1.4786721992945064, 1.2924724600737818]",100,100,12.0
PSO,49,-11.02677206683849,-729.5192877507781,"[30.487754728533005, 1.5778095861678019, 0.06362369080193678, 56.04211090660123, 0.0, 0.49956461013721626, 2.5985507455660035, 1.1129896885471393]",100,100,11.4
PSO,50,-19.152958977377263,-1374.3953234760518,"[27.56057660545028, 0.9502694101648848, 0.5, 20.0, 2.469265796102614, 0.3296968074972051, 5.6714002656808, 3.4084967894522435]",100,100,11.49
PSO,51,-24.467183088955338,-194.61379205625178,"[44.87302880300848, 0.0, 0.24079098880106398, 84.3957436491912, 0.78478508362547, 0.5, 2.081890963680459, 0.0206185823826779]",100,100,9.92
PSO,53,-29.26219647159464,-158.65896672784936,"[41.76523336947336, 3.0, 0.2380269504836814, 171.18981637839428, 3.0, 0.2578275362249805, 1.7594116720199735, 0.0]",100,100,11.46
PSO,54,-10.008261561909121,-278.7247096419426,"[26.259345035499987, 0.8032176532763348, 0.5, 82.55822406393933, 1.625451043251912, 0.31057570066349477, 0.7750984983970239, 0.6542064901597497]",100,100,11.27
PSO,55,-12.628431556361685,-659.8236443195959,"[30.53911099711923, 1.3357775830239336, 0.1917155700710252, 57.675859843171565, 0.0, 0.23505976260016814, 2.406380135053973, 0.5087471384741822]",100,100,10.96
PSO,52,-9.791948767561287,-405.49767365852927,"[30.952151134167796, 1.6701820677842774, 0.07884672950673463, 81.67695134019681, 2.095846598759691, 0.39249894027409804, 1.3907249320282444, 0.6538263804213815]",100,100,11.97
PSO,56,-29.26219647159464,-183.10953498383728,"[21.91861083415289, 1.6219248881749004, 0.05, 84.14881637425148, 1.4552417769118682, 0.05, 1.4329699582066717, 0.0]",100,100,10.39
PSO,57,-29.26219647159464,-158.65896672784936,"[22.2858757378099, 0.7338624783538379, 0.47657801668596916, 29.177242548037505, 0.0, 0.061498161882545636, 0.990319734107302, 0.3678874924965151]",100,100,10.21
PSO,58,-7.133464974517018,-382.50296845084864,"[25.910928842993727, 1.5830562619121755, 0.08068292759326368, 156.6070015699585, 2.1950243762554122, 0.3087384637433366, 1.202362362399966, 0.6672651684512294]",100,100,12.51
PSO,59,-13.539777840090295,-707.9705694651882,"[28.785236502161677, 1.3144121772182593, 0.05029203073391729, 200.0, 2.0978994290704054, 0.1309952144289751, 4.544651818774167, 1.244482646372069]",100,100,12.35
CAB,0,-18713.19799447345,-3851.292157952205,"[15.672127912939429, 2.4589142431436244, 0.466057097989199, 107.30245295161997, 2.2224560135314984, 0.48199191686556225, 4.8576893112533766, 5.633747977062619]",100,100,20.82
CAB,2,-10695.124210130753,-2862.680202554072,"[42.571576293333365, 1.5940493773236282, 0.3167696027177552, 92.9079165604706, 2.459164288631596, 0.4626159182211337, 4.047068759209288, 4.9606867826082395]",100,100,20.7
CAB,1,-18292.54311934975,-1861.3215572167915,"[31.167075851096836, 0.8403609304463506, 0.3715251230772624, 56.09068319221225, 2.4655393713490157, 0.08672065868814756, 4.590005135019468, 1.6807399212816896]",100,100,20.93
CAB,3,-46819.11136186622,-3377.2380346525892,"[5.1101030148521875, 1.2155931525842814, 0.3063351124099746, 28.31807455594465, 1.9403150677732919, 0.45582975584047725, 4.830140551622058, 3.005668249807611]",100,100,21.11
CAB,4,-9536.746250271755,-809.6356850109846,"[10.18312738537309, 1.1082337082465383, 0.14166148018528177, 101.47167469613342, 1.828290614452543, 0.25064093010043936, 4.689024996589709, 0.5124738124822157]",100,100,20.88
CAB,5,-8662.376800483184,-753.9285741877945,"[27.23531706592667, 2.4591872591777992, 0.3108910474389358, 84.76145280377365, 1.6310851911885713, 0.27409691566757943, 4.044706102650686, 5.442458579498548]",100,100,20.68
CAB,6,-17108.288446429822,-4032.840883710755,"[47.07934812740043, 2.0194796469810683, 0.489714001747723, 86.81370482090121, 1.851474740694395, 0.5, 5.500515514285413, 4.377045283944054]",100,100,20.74
CAB,7,-10830.32927442784,-2548.1403717369276,"[47.579171900082876, 1.6732738882173355, 0.31479683779442375, 78.86870760766409, 1.9305576113212537, 0.47124985159501687, 3.936139962263275, 4.448061492184164]",100,100,21.0
CAB,9,-6773.630101375021,-814.747622226987,"[44.74889539606115, 2.9533678079147485, 0.2632502831025647, 39.457395265480244, 2.7536041361508587, 0.21565097849474665, 2.7343503115231136, 1.1000753286070617]",100,100,20.85
CAB,10,-8716.675357432714,-3761.5152076910485,"[43.57987520776826, 2.185892884681676, 0.4892039860940808, 88.68842881015681, 1.8494858943261452, 0.5, 2.5191228760577298, 4.0357280392780215]",100,100,20.82
CAB,11,-9815.627960505473,-2933.6471888127503,"[9.078465105145018, 1.4197455739800708, 0.13661920097593955, 170.78137541539567, 1.9747773455262052, 0.4128120972806297, 3.8348069071365374, 3.9243910170961698]",100,100,20.88
CAB,8,-19338.30249120695,-4613.338847818026,"[6.1308136394157815, 0.7448446616544822, 0.10318255281142621, 148.54003674817503, 1.5856568419583579, 0.3883111291184954, 4.548378867005993, 4.160812841434878]",100,100,21.4
CAB,12,-13814.15340783874,-2332.114115484054,"[9.474273986981652, 2.079184752245632, 0.28254198292796445, 184.87014338146165, 2.184318456423632, 0.38114265965378036, 3.881210812408082, 4.372472048377324]",100,100,21.09
CAB,13,-22063.572726304712,-1391.421048279154,"[6.597226145032601, 1.2228504105523401, 0.3907701338111401, 179.54075604126982, 1.9022675427925804, 0.34554665096273807, 5.2833688826098895, 5.618618885363633]",100,100,21.19
CAB,14,-11965.977228255106,-3379.147354147334,"[5.656039075145582, 0.35294583431069443, 0.5, 146.875704992125, 1.68467579907083, 0.3096566870142237, 3.2551377080162327, 2.906117144729812]",100,100,21.19
CAB,15,-7488.697976893211,-753.9285741877945,"[27.88063851103249, 2.0160673338889383, 0.3168819229295072, 49.87183097261231, 1.8401113866991956, 0.27628202870814556, 3.5742704595875026, 4.965025371108628]",100,100,21.44
CAB,16,-16073.11071758674,-1672.7781504772881,"[28.081678238922724, 1.1561763568022565, 0.09927883919055319, 80.89237628673196, 1.6708393647552493, 0.09957658362073647, 4.607606121562213, 4.183449751576108]",100,100,21.21
CAB,17,-9811.50245832368,-2411.2232167699885,"[49.18936255530534, 2.46921407789218, 0.3113938539578239, 59.1310047792268, 1.7433668039759243, 0.4553794912011713, 3.6558783664960033, 5.31680172900803]",100,100,21.27
CAB,19,-14814.501080417773,-1603.1783261361768,"[28.62681133261569, 1.048772196539326, 0.20845344255359155, 98.83388923896236, 2.13602410557148, 0.09369035104402461, 5.415433858851695, 1.7076086602702456]",100,100,21.03
CAB,18,-17399.929883439818,-3871.04570067001,"[40.37159007054753, 2.0415330806056216, 0.465540929896516, 180.0457783933873, 2.0835204688875075, 0.5, 5.2640159470694705, 5.661831653864278]",100,100,21.2
CAB,21,-8270.67566758456,-2678.7511918465593,"[8.978189908618115, 0.838245206903602, 0.3913620730927991, 110.28704342774509, 2.4598037368231145, 0.4822355617605255, 4.764817224277252, 4.095846220430726]",100,100,21.18
CAB,20,-10301.736448655767,-2440.394588423802,"[24.70738324141033, 1.512508738442216, 0.3852084856017121, 137.10649936859917, 1.931457617230866, 0.39666455013288404, 4.493572892249262, 3.949395461586299]",100,100,21.76
CAB,22,-6303.812663200878,-1038.3704825017492,"[11.38276199337478, 2.704949548584108, 0.09644490595646339, 173.58971683341943, 3.0, 0.16882354991414475, 3.54195901115972, 2.892864929333337]",100,100,20.94
CAB,23,-15428.054829843664,-4032.8933241710697,"[6.457589618611335, 0.6044830890197078, 0.48832662540993144, 100.30335262448949, 2.2818849376777153, 0.4321593138924718, 2.95415423386506, 4.49790899200934]",100,100,21.66
CAB,25,-17685.749706093186,-3047.2424066642648,"[11.114296791986689, 2.0236192888815467, 0.4876030121093305, 165.3494112546121, 1.5381104286719307, 0.4981984223544276, 5.6830821687271325, 3.615381085839633]",100,100,21.45
CAB,27,-15010.763883620744,-3992.3907338331383,"[17.203155303825675, 2.2312834478355255, 0.45677579426626075, 166.50113134225023, 2.4418983055646235, 0.5, 4.843008225494851, 4.76741537037711]",100,100,21.22
CAB,26,-15194.955684460338,-3951.8608754269662,"[15.75220081279712, 1.9286006100731725, 0.4812644272788048, 107.44018156088035, 1.55536757897982, 0.49032780139709375, 3.8647773706094024, 5.701226477314993]",100,100,21.37
CAB,24,-11608.923223273396,-2811.479128337877,"[8.12374457090986, 1.5502335119981192, 0.39101826082740143, 70.11517974318866, 1.52187968408514, 0.4814043752783426, 5.124720262951458, 5.047014851421516]",100,100,21.77
CAB,28,-36734.54890985312,-5238.274221705806,"[8.32556171430949, 2.0503485702793296, 0.485416394860273, 129.06591538342056, 1.690201364668588, 0.5, 5.763876611070843, 5.506284829184126]",100,100,21.03
CAB,29,-8001.333955885023,-2134.465946249849,"[15.595515589345117, 1.9459779714423004, 0.2502252729495134, 86.1046673258148, 1.7862384176030268, 0.3399671584636, 4.091178971611463, 4.9112351024968435]",100,100,21.22
CAB,30,-10301.736448655767,-2440.394588423802,"[25.140089274739964, 2.311200761358138, 0.380534922717326, 28.284726804679025, 2.161809324405394, 0.4017197356107649, 4.346977075004492, 3.778275655536014]",100,100,21.45
CAB,31,-19793.905063739694,-3946.973771255428,"[24.393713631420017, 2.1553178892963025, 0.4857036634582874, 144.05438104155823, 2.3875277757158595, 0.48712303428337667, 5.609353909286285, 5.835243525939407]",100,100,21.29
CAB,32,-9355.51602859323,-2778.7005527601327,"[16.292432848683042, 2.344953727740662, 0.25987301957539644, 92.33489392724492, 1.9859226090010318, 0.3017441887251114, 4.486419503779576, 4.859387851467744]",100,100,21.92
CAB,35,-24937.426025191187,-1839.9554481115179,"[6.078937517703849, 0.21984687019115054, 0.34108676112871444, 82.4750166453173, 1.8022873536484418, 0.301769253057884, 4.718009927538742, 2.4890797682335597]",100,100,21.98
CAB,34,-11753.211400458957,-4212.4496035702,"[20.380354923521352, 1.7213249955712948, 0.46678119110394767, 82.01515464175414, 1.7109269177448476, 0.5, 4.073518922784725, 4.423501190255241]",100,100,22.17
CAB,33,-16289.485405970827,-2736.16663484771,"[11.940311528042859, 1.6756006828382997, 0.43799218424743025, 142.84452034791056, 1.5110018005488908, 0.44491671927847354, 5.129758289636984, 5.585818634200255]",100,100,22.37
CAB,36,-8055.105696738228,-1249.843701997027,"[22.18316900543228, 2.139456017862724, 0.43837936827862894, 93.5817462920472, 1.6960691516098552, 0.19122950046361095, 4.110716811478584, 4.940751370018711]",100,100,22.13
CAB,37,-10303.56019594886,-592.3638592485938,"[40.49590574911331, 1.0641588603881669, 0.1729903671531994, 70.26166873143634, 2.3997545066752597, 0.4954117375525163, 4.129827390511359, 5.5680052254691255]",100,100,22.03
CAB,38,-18775.33439613751,-3353.567192653826,"[6.191850415081067, 1.0202295628633904, 0.47749296782850525, 111.92316289441709, 2.4890198365624907, 0.439163797988091, 3.814672363043696, 4.438182129105706]",100,100,21.84
CAB,39,-11933.032282996826,-2323.4107217565656,"[6.3727587175314655, 1.0166000888965736, 0.2197721833364609, 167.0844781161694, 1.6783187685889058, 0.4395651489516845, 5.840723447582139, 2.2229088615391857]",100,100,22.26
CAB,41,-9288.437519373058,-342.0676459380181,"[25.354838858810883, 2.550805525650891, 0.4377152532113889, 48.5909517971526, 2.580866729891115, 0.17580471329024047, 3.1833263242117993, 1.9481924090771652]",100,100,20.92
CAB,43,-10695.124210130753,-2706.682949044146,"[47.028344684281734, 1.886253394512773, 0.3120389631298191, 58.03019919326318, 1.8456795330375408, 0.4687604267651398, 3.877399343471254, 4.667328847249919]",100,100,21.19
CAB,40,-13027.969568316732,-2130.8903344730224,"[7.964925525763186, 2.0598332092847857, 0.37814754265982997, 56.71232110573252, 2.3319616101014695, 0.40142708825648865, 3.851670361942044, 3.189024229460223]",100,100,21.98
CAB,42,-20913.53365398741,-4557.8974951054,"[6.188152402445951, 0.9372261042208283, 0.11409053113251351, 39.466261287753035, 2.1747825084914667, 0.3899107224984225, 4.529025431941574, 5.226919764937771]",100,100,21.9
CAB,44,-11254.142922179739,-1008.0892749246664,"[25.374717156646177, 2.1756787500778194, 0.4670670576801257, 39.1900253824465, 2.2623180418603317, 0.4903768372786729, 4.556394934033273, 1.7309560781492535]",100,100,21.31
CAB,45,-9025.675738506621,-1896.0292034513698,"[30.655109949566533, 1.6161624495389133, 0.36222866819838556, 165.967505837038, 1.5355423806745383, 0.38255006011976356, 4.65938633447247, 3.5887972570742366]",100,100,21.46
CAB,46,-34613.76200041754,-1583.9093979173617,"[5.737170972840799, 2.45540073663994, 0.2862866981152575, 183.58304013193828, 2.032476541017943, 0.40511272133220844, 5.3380667561057615, 2.0044191403830434]",100,100,21.18
CAB,47,-13988.900455063274,-2109.1080610197255,"[6.025044577639293, 2.508318886983339, 0.469964467060896, 192.37390295136868, 2.8089054384516814, 0.4558357002410795, 5.43911010805696, 4.760337781169962]",100,100,20.6
CAB,48,-15862.60072059026,-658.3397517289225,"[28.693158351502273, 1.0509881272503023, 0.37603452400894355, 164.04161744106818, 2.323175256764586, 0.0953543857900948, 4.113049957468543, 3.7870524641902845]",100,100,21.29
CAB,50,-12785.070421442471,-1732.968694707066,"[15.571426088022807, 0.9506492599548495, 0.1779565891860818, 139.5021181840111, 2.2548341104014504, 0.15349850996037, 5.671028294273175, 4.122914432479338]",100,100,21.44
CAB,49,-7811.835010175905,-746.4227896146343,"[21.359782802883455, 1.889198532051265, 0.343300626849532, 128.3971505766604, 2.233502934305168, 0.24681763613851554, 4.418965084920014, 5.181010919041193]",100,100,21.84
CAB,51,-11979.077248160413,-675.1318347970198,"[37.142843330747695, 1.2824323571722493, 0.39756827057128924, 168.64355766180026, 1.9620150756739045, 0.06773727746829916, 1.6674450278268402, 2.534024527390848]",100,100,21.5
CAB,52,-39838.59433562472,-3923.2515199581003,"[5.472094101578656, 1.0618593381355217, 0.4302267416946641, 138.084105299419, 1.7194243827651066, 0.4560631816099426, 5.273236947801015, 5.911905105094454]",100,100,21.28
CAB,53,-9194.933025129485,-1338.2504141152829,"[14.092448578824516, 0.9617395841693054, 0.2948320103547214, 49.67289142089511, 2.3932801078381867, 0.21589449093581609, 4.589984053009856, 5.466325486474973]",100,100,21.73
CAB,54,-9502.546057868238,-2925.6826724642824,"[7.421543862463488, 0.6700562303249528, 0.30402326637952104, 141.752660160808, 2.1195503354655347, 0.34229297352733007, 3.3181043609030145, 2.5713435509818545]",100,100,21.65
CAB,55,-15010.763883620744,-4079.460318665197,"[44.53196164117266, 1.6579637074787827, 0.47597610372001253, 136.26618481590944, 1.9125429544792398, 0.48399439846869274, 4.522197292873725, 4.639540005059765]",100,100,21.68
GWO,0,-61122.49387573411,-2737.4131361444474,"[5.0, 0.3832953015788622, 0.055394994442717345, 20.0, 2.2688020183542625, 0.3754351471064326, 5.716753471506162, 6.0]",100,100,14.22
CAB,56,-11737.034930477334,-2678.8972550805574,"[11.07769305556002, 0.6010693949190561, 0.344601385276836, 140.8380765523144, 1.8465533742194802, 0.23532925071329405, 3.2732765120913383, 5.81639337094632]",100,100,21.57
GWO,1,-61122.49387573411,-2737.4131361444474,"[5.0, 0.0008222693007741512, 0.29494182691711696, 56.95183721522562, 2.1708480388267293, 0.37562460910345036, 5.8897119113696705, 6.0]",100,100,14.27
CAB,59,-10667.872332143212,-2440.394588423802,"[42.90094175951051, 2.320402011855385, 0.3149771292978009, 44.477083523878015, 2.2129982544619624, 0.48218870338132447, 3.9026790218083205, 3.7071806519879553]",100,100,21.08
CAB,58,-8743.444530442668,-1206.5007554247015,"[43.49966933004403, 2.2650304297189137, 0.42053088024731694, 152.03061346233176, 2.4844061877865977, 0.2837387118569707, 4.741887685222701, 5.687425760819027]",100,100,21.51
CAB,57,-15428.054829843664,-4032.8933241710697,"[6.3215385441713465, 0.8004225797613922, 0.4959588610390703, 44.00416569697756, 1.7220620330862577, 0.432177115269801, 2.824060528539734, 4.134221157670342]",100,100,21.83
GWO,2,-65631.41643616006,-1761.542528083793,"[6.203250166240387, 2.104308912732466, 0.14533599076773446, 171.30394509898989, 2.0110056924329487, 0.37288318089999944, 4.822548320114249, 6.0]",100,100,14.1
GWO,3,-56929.293295981246,-2692.51955527382,"[5.0, 1.6249145129826286, 0.05, 39.68013228100265, 2.0218462324846587, 0.3840857697331961, 6.0, 6.0]",100,100,14.46
GWO,4,-61122.49387573411,-2737.4131361444474,"[5.0, 0.15402003393414446, 0.15964599775666322, 113.32258853192339, 1.805873854567434, 0.3762360201393087, 5.52469198105948, 5.526478530272359]",100,100,14.22
GWO,5,-61122.49387573411,-2737.4131361444474,"[5.0, 0.43338696211940286, 0.22432323063021853, 39.656285416327634, 2.263171713726558, 0.37616687897653905, 6.0, 6.0]",100,100,14.41
GWO,7,-67636.18203662863,-4884.966194427182,"[5.0, 1.9685830504210717, 0.05, 28.053012041076215, 1.9585083528929286, 0.3915394879340324, 5.5312810264426915, 5.913354046547643]",100,100,13.94
GWO,6,-61122.49387573411,-2737.4131361444474,"[5.0, 0.10939391248475494, 0.15488758296089997, 20.18136369067062, 1.9078936375375453, 0.3753115333778214, 6.0, 6.0]",100,100,14.3
