alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,2,-46.944008252682714,-1000.0,"[50.0, 0.2777575655431735, 0.24955360749863412, 80.26673322782489, 3.0, 0.4341509038206087, 5.75235986841875, 5.301842391534455]",50,50,5.41
PSO,0,-29.980908652873126,-166.1975992657643,"[17.56554265979907, 0.37337708475605624, 0.4473487377584639, 113.90343268382362, 1.08838595713551, 0.21220853824981425, 3.5478802183477223, 0.0]",50,50,6.14
PSO,11,-25.148301321657996,-240.79317325062058,"[18.511365467821935, 2.3034967538336506, 0.09294257953091548, 41.086648289986094, 0.0, 0.1747425483379648, 0.6102010837675693, 0.557429471780884]",50,50,6.35
PSO,5,-25.940951891084328,-138.38551824346143,"[50.0, 2.5390948018711317, 0.1985295679929398, 200.0, 3.0, 0.05, 1.7107132651894612, 0.0]",50,50,6.76
PSO,4,-10.008261561909121,-278.7247096419426,"[26.051259428898145, 0.6640471330725988, 0.17590844797805377, 72.73269677267089, 2.067124953801171, 0.3122681779817733, 0.740986319956722, 0.8656032774441076]",50,50,6.8
PSO,3,-11.436266360955024,-367.0572127412418,"[26.17057267884213, 1.1198040764056099, 0.5, 20.0, 1.6164256004010185, 0.29720204434772357, 0.8174497026948435, 0.8321912086763235]",50,50,6.89
PSO,1,-13.375281491073908,-289.43287312564235,"[20.008397093223564, 0.0, 0.05015643764630168, 197.12704788742587, 2.311261331837699, 0.1640159100481574, 1.0508313614995486, 2.234593439699644]",50,50,6.92
PSO,8,-32.63058543778802,-166.1975992657643,"[36.42481727645955, 1.5257295391866381, 0.45047237884243874, 129.1488896707686, 1.334450099202043, 0.42394362191719875, 5.074302482426561, 0.0]",50,50,6.89
PSO,10,-22.861823017346786,-1000.0,"[35.608838812935396, 0.09888182701657795, 0.36992890569432335, 180.7333976750382, 0.7836779354221061, 0.06940122991699932, 6.0, 1.12285235119541]",50,50,6.96
PSO,6,-10.605857588855292,-280.98006253118984,"[41.14428858530451, 1.8831445035156176, 0.1425094921640755, 188.92378358899794, 2.012929124671132, 0.3100454327811689, 0.6094724751878727, 3.0357814569052017]",50,50,7.11
PSO,9,-24.289387208190107,-1000.0,"[48.11272367891958, 0.4670672836825325, 0.5, 112.10325363591775, 0.36555889469423786, 0.5, 5.975663196619639, 1.5738558196742778]",50,50,7.11
PSO,7,-9.852346492949026,-235.7688857021552,"[29.171424663833832, 1.889115854397497, 0.11587852401885577, 38.243090630433926, 2.0648282993107805, 0.33541499677459696, 0.9857844151677216, 3.123337921019066]",50,50,7.44
PSO,13,-11.81883593469767,-281.30134031449927,"[26.168052528005724, 0.5849444179075569, 0.27030090125170386, 35.73410602226038, 2.487171920140301, 0.3348297588646942, 0.6635434284957675, 2.643811141645308]",50,50,6.73
