alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
PSO,91,-9433.138479717216,-1858.7831858112297,"[2.0, 0.09611254405812675, 0.0, 20.0, 0.8346183421524767, 0.0, 12.0, 8.83684549173761]",50,18,10,0.0001,10,"[-2242.240165775352, -2750.8345455835247, -2750.8345455835247, -2800.2310851999778, -2800.2310851999778, -3288.6831472576287, -7763.950321103598, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.81
PSO,94,-9000.575024764077,-1527.9934483349198,"[3.2207828032876615, 0.0, 0.0, 20.0, 0.6178873180300178, 0.0, 11.844183424318318, 11.640250893037104]",50,15,10,0.0001,10,"[-2289.140296407903, -2840.651097642922, -8844.88612579274, -8844.88612579274, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077]",2.5
PSO,96,-6349.054920884385,-1876.4963672742042,"[7.9813370312998515, 0.540538047323854, 0.0, 20.0, 0.0, 0.0, 12.0, 13.559535356419165]",50,14,10,0.0001,10,"[-2588.6786166224483, -5559.474882425559, -5559.474882425559, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385]",1.99
PSO,88,-9433.138479717216,-1858.7831858112297,"[2.0, 0.0, 0.0, 20.0, 1.3877609824804065, 0.0, 11.780981824148462, 9.362717306993265]",50,30,10,0.0001,10,"[-2429.1138042512816, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2528.0928366486537, -2716.824054608119, -2874.8411240353025, -5205.225775742744, -5205.225775742744, -5205.225775742744, -5205.225775742744, -5205.225775742744, -6400.598737017469, -6791.2552935071, -8430.710758305502, -8430.710758305502, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",4.11
PSO,98,-9120.612614316176,-1566.7637681840627,"[2.0606912738713956, 0.0, 0.0, 20.0, 1.1828151535091327, 0.0, 6.954538920007838, 9.54375820065599]",50,17,10,0.0001,10,"[-2440.9586713968692, -6739.210613597464, -7028.289548874391, -7028.289548874391, -7028.289548874391, -7028.289548874391, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176]",2.41
CAB,0,-2604.6857650590523,-797.0891290382117,"[4.754479830433001, 1.2908961958435, 0.0, 233.64810004681365, 0.7765937795127967, 0.0, 11.216828244614259, 7.258694284173243]",50,11,10,0.0001,10,"[-2604.6857650590523, -2604.6857650590523, -2604.6857650590523, -2604.6857650590523, -2604.6857650590523, -2604.6857650590523, -2604.6857650590523, -2604.6857650590523, -2604.6857650590523, -2604.6857650590523, -2604.6857650590523]",1.89
PSO,95,-8440.33989941665,-1821.5864358766505,"[4.247455877065086, 1.3576504591735368, 0.0, 20.0, 1.2265420563907952, 0.0, 12.0, 12.012337387238668]",50,24,10,0.0001,10,"[-2638.0796742139173, -2638.0796742139173, -2684.5778284706917, -2716.824054608119, -4083.383095375285, -4083.383095375285, -4391.4378943868505, -5665.228414013293, -5665.228414013293, -5959.215013175826, -5959.215013175826, -6626.532464431075, -8013.46948532575, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665]",3.21
PSO,97,-9433.138479717216,-1858.7831858112297,"[2.315234405433154, 0.0, 0.0, 20.0, 1.2998294851665921, 0.0, 12.0, 9.326027761339278]",50,19,10,0.0001,10,"[-2350.688904770021, -2750.8345455835247, -3315.2497967621625, -5068.190447454895, -7045.526061220725, -7101.639549867599, -7343.833391071573, -9000.575024764077, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.16
PSO,99,-9433.138479717216,-1858.7831858112297,"[2.044873290925974, 0.47146516890023843, 0.0, 20.0, 0.7253886140671221, 0.0, 11.57503408526638, 9.165816337626719]",50,21,10,0.0001,10,"[-3303.6477437013436, -4706.009939020288, -4706.009939020288, -4727.102458858578, -6061.499612954954, -8370.612237977783, -8370.612237977783, -8370.612237977783, -8420.45418167448, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.99
CAB,3,-2496.836257170301,-608.4906446407514,"[7.876617211273716, 0.34101605976421023, 0.0, 216.3612693961182, 1.2918840612425333, 0.0, 10.16486451104512, 14.562672548360986]",50,11,10,0.0001,10,"[-2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301]",2.14
CAB,4,-2820.6541867239603,-854.1032035202426,"[4.004881448045247, 0.7679790426352104, 0.0, 257.68936301548695, 0.5833605306436128, 0.0, 7.238148893271925, 13.378216608627822]",50,11,10,0.0001,10,"[-2820.6541867239603, -2820.6541867239603, -2820.6541867239603, -2820.6541867239603, -2820.6541867239603, -2820.6541867239603, -2820.6541867239603, -2820.6541867239603, -2820.6541867239603, -2820.6541867239603, -2820.6541867239603]",2.05
CAB,5,-3189.947199113588,-1475.7199237386133,"[6.279944117981665, 0.9483640478568586, 0.0, 39.17115719004796, 0.12897769471384102, 0.0, 8.340221331319709, 13.331373261831118]",50,11,10,0.0001,10,"[-3189.947199113588, -3189.947199113588, -3189.947199113588, -3189.947199113588, -3189.947199113588, -3189.947199113588, -3189.947199113588, -3189.947199113588, -3189.947199113588, -3189.947199113588, -3189.947199113588]",2.04
CAB,7,-2524.031494679202,-1111.5183414747173,"[8.139807954814174, 0.2088055883855113, 0.0, 32.50781387923002, 0.938732819149841, 0.0, 10.045235461945719, 9.535378865400924]",50,12,10,0.0001,10,"[-2210.1225307695117, -2524.031494679202, -2524.031494679202, -2524.031494679202, -2524.031494679202, -2524.031494679202, -2524.031494679202, -2524.031494679202, -2524.031494679202, -2524.031494679202, -2524.031494679202, -2524.031494679202]",1.87
CAB,1,-5705.516152344077,-1337.7150987204968,"[3.6589902752127674, 0.3259703298130116, 0.0, 21.085105554109617, 1.0423072128811979, 0.0, 9.454890660085043, 5.500210592699412]",50,19,10,0.0001,10,"[-4997.161165325915, -4997.161165325915, -4997.161165325915, -4997.161165325915, -4997.161165325915, -4997.161165325915, -4997.161165325915, -4997.161165325915, -5705.516152344077, -5705.516152344077, -5705.516152344077, -5705.516152344077, -5705.516152344077, -5705.516152344077, -5705.516152344077, -5705.516152344077, -5705.516152344077, -5705.516152344077, -5705.516152344077]",3.14
CAB,8,-2823.8717666600546,-994.8898929039035,"[3.2615360150366763, 1.3026206827946876, 0.0, 97.01815593846568, 1.325193805050772, 0.0, 11.637748635268645, 11.294125124551886]",50,11,10,0.0001,10,"[-2823.8717666600546, -2823.8717666600546, -2823.8717666600546, -2823.8717666600546, -2823.8717666600546, -2823.8717666600546, -2823.8717666600546, -2823.8717666600546, -2823.8717666600546, -2823.8717666600546, -2823.8717666600546]",1.7
CAB,9,-2614.231018371156,-1317.6339721819463,"[2.2127018757407777, 1.3117440003885261, 0.0, 44.75859500064086, 0.016878152038178773, 0.0, 11.883115710003228, 12.846098526726795]",50,11,10,0.0001,10,"[-2614.231018371156, -2614.231018371156, -2614.231018371156, -2614.231018371156, -2614.231018371156, -2614.231018371156, -2614.231018371156, -2614.231018371156, -2614.231018371156, -2614.231018371156, -2614.231018371156]",1.74
CAB,10,-1952.078958953505,-665.4210025758246,"[9.107659840151989, 1.1267451589995803, 0.0, 301.838264938092, 1.3196942851589955, 0.0, 11.851605945767261, 14.593411784984502]",50,11,10,0.0001,10,"[-1952.078958953505, -1952.078958953505, -1952.078958953505, -1952.078958953505, -1952.078958953505, -1952.078958953505, -1952.078958953505, -1952.078958953505, -1952.078958953505, -1952.078958953505, -1952.078958953505]",1.68
CAB,2,-2506.8031741088307,-867.4356444655928,"[9.041541344778034, 0.7352620307085684, 0.0, 172.721254266706, 1.482630254314632, 0.0, 11.958945427848608, 7.896561979269054]",50,20,10,0.0001,10,"[-2192.319363207205, -2362.3935781173714, -2362.3935781173714, -2362.3935781173714, -2362.3935781173714, -2362.3935781173714, -2362.3935781173714, -2362.3935781173714, -2362.3935781173714, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307, -2506.8031741088307]",3.45
CAB,11,-2243.773322106325,-954.7378637342912,"[5.982722823128225, 0.857466442910912, 0.0, 248.95141709956988, 0.7194529746429493, 0.0, 7.500770422879235, 12.346895986537502]",50,11,10,0.0001,10,"[-2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325]",1.9
CAB,6,-2355.669931535057,-513.5625367807475,"[6.140083998396004, 0.35344390742330917, 0.0, 163.54421130216656, 0.22886893594798605, 0.0, 9.561931026059487, 13.644362186014646]",50,19,10,0.0001,10,"[-2272.9587335499923, -2272.9587335499923, -2272.9587335499923, -2272.9587335499923, -2272.9587335499923, -2272.9587335499923, -2272.9587335499923, -2272.9587335499923, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057, -2355.669931535057]",3.22
CAB,14,-2823.275950105814,-886.0193247830132,"[2.528672064524587, 0.691367973668105, 0.0, 208.5539567402143, 1.1804836330730415, 0.0, 10.623073095596462, 12.684827016122366]",50,11,10,0.0001,10,"[-2823.275950105814, -2823.275950105814, -2823.275950105814, -2823.275950105814, -2823.275950105814, -2823.275950105814, -2823.275950105814, -2823.275950105814, -2823.275950105814, -2823.275950105814, -2823.275950105814]",1.79
CAB,16,-1660.6141400014187,-968.1220333403757,"[9.282387603445207, 1.3802097421362345, 0.0, 380.80800732196224, 1.2857042263779186, 0.0, 8.792413216827649, 5.6233158267459356]",50,11,10,0.0001,10,"[-1660.6141400014187, -1660.6141400014187, -1660.6141400014187, -1660.6141400014187, -1660.6141400014187, -1660.6141400014187, -1660.6141400014187, -1660.6141400014187, -1660.6141400014187, -1660.6141400014187, -1660.6141400014187]",1.65
CAB,18,-3164.8086473889443,-1181.0111110724529,"[6.019496962059934, 1.3538991616839464, 0.0, 36.92832950902779, 1.3396482332648842, 0.0, 11.965002937028466, 5.120836684749143]",50,11,10,0.0001,10,"[-3164.8086473889443, -3164.8086473889443, -3164.8086473889443, -3164.8086473889443, -3164.8086473889443, -3164.8086473889443, -3164.8086473889443, -3164.8086473889443, -3164.8086473889443, -3164.8086473889443, -3164.8086473889443]",1.76
CAB,19,-1950.7364808707641,-1019.358137368991,"[8.15749105352043, 0.872969469392497, 0.0, 179.03401699347972, 0.6987827644810329, 0.0, 6.841649599711204, 6.802668026282717]",50,11,10,0.0001,10,"[-1950.7364808707641, -1950.7364808707641, -1950.7364808707641, -1950.7364808707641, -1950.7364808707641, -1950.7364808707641, -1950.7364808707641, -1950.7364808707641, -1950.7364808707641, -1950.7364808707641, -1950.7364808707641]",1.66
CAB,17,-3572.648815614742,-1435.6286323243,"[4.171805739214908, 0.49601217291872585, 0.0, 35.51415691767403, 0.7163675332972109, 0.0, 9.758840924382193, 11.874872839959556]",50,14,10,0.0001,10,"[-2261.594876012081, -2261.594876012081, -2261.594876012081, -3572.648815614742, -3572.648815614742, -3572.648815614742, -3572.648815614742, -3572.648815614742, -3572.648815614742, -3572.648815614742, -3572.648815614742, -3572.648815614742, -3572.648815614742, -3572.648815614742]",2.29
CAB,13,-2739.1533030033734,-828.2763705839466,"[3.8290398595872914, 1.038963624876968, 0.0, 220.45523315358932, 1.154972871947787, 0.0, 10.806630460355752, 13.47567265221318]",50,16,10,0.0001,10,"[-2638.0796742139173, -2638.0796742139173, -2638.0796742139173, -2638.0796742139173, -2638.0796742139173, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734, -2739.1533030033734]",2.74
CAB,15,-2865.0918928429137,-1061.2122709330597,"[5.971917662045806, 0.06109726783940445, 0.0, 99.38262162731213, 0.49747693205827653, 0.0, 6.359290800890128, 6.103896608416589]",50,15,10,0.0001,10,"[-2622.1530454757044, -2622.1530454757044, -2622.1530454757044, -2622.1530454757044, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137, -2865.0918928429137]",2.63
CAB,12,-3257.811412385352,-979.4161137750037,"[7.163235541347903, 0.41399919278531455, 0.0, 34.57004395557092, 1.0619707170149157, 0.0, 7.078842098262625, 13.021658102141412]",50,18,10,0.0001,10,"[-1993.841619922913, -1993.841619922913, -1993.841619922913, -1993.841619922913, -1993.841619922913, -1993.841619922913, -1993.841619922913, -3257.811412385352, -3257.811412385352, -3257.811412385352, -3257.811412385352, -3257.811412385352, -3257.811412385352, -3257.811412385352, -3257.811412385352, -3257.811412385352, -3257.811412385352, -3257.811412385352]",2.91
CAB,21,-2299.2362842433517,-938.2999961041874,"[2.156864334889665, 0.5690779121213195, 0.0, 251.74775960472275, 1.0996876581889725, 0.0, 5.176506080560398, 9.273929418410525]",50,11,10,0.0001,10,"[-2299.2362842433517, -2299.2362842433517, -2299.2362842433517, -2299.2362842433517, -2299.2362842433517, -2299.2362842433517, -2299.2362842433517, -2299.2362842433517, -2299.2362842433517, -2299.2362842433517, -2299.2362842433517]",1.78
CAB,22,-2242.240165775352,-854.8220705779626,"[4.930775323456609, 0.5978861381252487, 0.0, 268.2128412883496, 1.3780111342318402, 0.0, 10.960976488957915, 13.369613232370446]",50,11,10,0.0001,10,"[-2242.240165775352, -2242.240165775352, -2242.240165775352, -2242.240165775352, -2242.240165775352, -2242.240165775352, -2242.240165775352, -2242.240165775352, -2242.240165775352, -2242.240165775352, -2242.240165775352]",1.95
CAB,25,-3839.7217745506905,-2021.8540926317633,"[5.397717011005163, 1.374455125770676, 0.0, 48.79879476158297, 0.7148791606438705, 0.0, 5.57314196431102, 14.355490551507655]",50,11,10,0.0001,10,"[-3839.7217745506905, -3839.7217745506905, -3839.7217745506905, -3839.7217745506905, -3839.7217745506905, -3839.7217745506905, -3839.7217745506905, -3839.7217745506905, -3839.7217745506905, -3839.7217745506905, -3839.7217745506905]",1.68
CAB,26,-2740.941485457729,-740.9080369708121,"[9.317684005935373, 0.4970817399346641, 0.0, 165.22783417550664, 0.5935400367556384, 0.0, 11.5577958546904, 10.206686457937394]",50,11,10,0.0001,10,"[-2740.941485457729, -2740.941485457729, -2740.941485457729, -2740.941485457729, -2740.941485457729, -2740.941485457729, -2740.941485457729, -2740.941485457729, -2740.941485457729, -2740.941485457729, -2740.941485457729]",1.78
CAB,24,-2207.5324336152557,-803.5100505143844,"[3.5547120536486028, 0.7858585611487765, 0.0, 325.35961241559795, 1.4941332367304996, 0.0, 11.321409437843556, 13.162415724458318]",50,13,10,0.0001,10,"[-2087.8253419916423, -2087.8253419916423, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557, -2207.5324336152557]",2.22
CAB,27,-3038.091990467837,-1787.8299236864286,"[7.1997154702437305, 1.4963145654029355, 0.0, 26.103897689201965, 1.0129186428390793, 0.0, 8.545657348925834, 7.6922305109787334]",50,11,10,0.0001,10,"[-3038.091990467837, -3038.091990467837, -3038.091990467837, -3038.091990467837, -3038.091990467837, -3038.091990467837, -3038.091990467837, -3038.091990467837, -3038.091990467837, -3038.091990467837, -3038.091990467837]",1.68
CAB,20,-2528.0928366486537,-810.5399325824945,"[4.926426662163605, 0.3478337724988546, 0.0, 233.04465211415106, 0.5121067397386003, 0.0, 8.532892532412033, 8.1867680226465]",50,20,10,0.0001,10,"[-2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537, -2528.0928366486537]",3.32
CAB,23,-3816.48606996952,-1787.2468175682657,"[2.877170183880297, 1.4908489395259512, 0.0, 35.38999384138115, 1.1478235268687207, 0.0, 11.50542028770546, 11.114231787694996]",50,18,10,0.0001,10,"[-2343.7530525629672, -3782.2595949721144, -3782.2595949721144, -3782.2595949721144, -3782.2595949721144, -3782.2595949721144, -3782.2595949721144, -3816.48606996952, -3816.48606996952, -3816.48606996952, -3816.48606996952, -3816.48606996952, -3816.48606996952, -3816.48606996952, -3816.48606996952, -3816.48606996952, -3816.48606996952, -3816.48606996952]",2.88
CAB,28,-2632.273689335774,-985.8282421586939,"[3.4473149334043223, 0.28076162034574303, 0.0, 206.56776239125, 1.0495180361215035, 0.0, 8.915649237506742, 13.451840288093095]",50,11,10,0.0001,10,"[-2632.273689335774, -2632.273689335774, -2632.273689335774, -2632.273689335774, -2632.273689335774, -2632.273689335774, -2632.273689335774, -2632.273689335774, -2632.273689335774, -2632.273689335774, -2632.273689335774]",1.68
CAB,31,-3745.1664858667805,-1044.7240597270281,"[9.878422903942514, 0.9162254384003738, 0.0, 21.169043176012533, 0.2940195463984341, 0.0, 10.167725610695697, 12.786815721248587]",50,11,10,0.0001,10,"[-3745.1664858667805, -3745.1664858667805, -3745.1664858667805, -3745.1664858667805, -3745.1664858667805, -3745.1664858667805, -3745.1664858667805, -3745.1664858667805, -3745.1664858667805, -3745.1664858667805, -3745.1664858667805]",1.72
CAB,29,-2518.5755004188513,-925.5202736639927,"[3.4513630092451084, 0.5473443984559554, 0.0, 212.75265679476448, 1.385558700716889, 0.0, 11.347406968132027, 14.62844477173093]",50,11,10,0.0001,10,"[-2518.5755004188513, -2518.5755004188513, -2518.5755004188513, -2518.5755004188513, -2518.5755004188513, -2518.5755004188513, -2518.5755004188513, -2518.5755004188513, -2518.5755004188513, -2518.5755004188513, -2518.5755004188513]",1.91
CAB,34,-2428.1288692738644,-836.2369737761604,"[5.195674944391682, 1.4766802471677587, 0.0, 240.4142830542583, 1.1823099793684477, 0.0, 11.340946124703244, 13.596880848395696]",50,11,10,0.0001,10,"[-2428.1288692738644, -2428.1288692738644, -2428.1288692738644, -2428.1288692738644, -2428.1288692738644, -2428.1288692738644, -2428.1288692738644, -2428.1288692738644, -2428.1288692738644, -2428.1288692738644, -2428.1288692738644]",1.73
CAB,35,-2508.0539611964373,-622.8873718684463,"[7.527160162715652, 1.1297425665199605, 0.0, 181.67371148067548, 0.08125286133049758, 0.0, 9.54154917580481, 11.45889306966211]",50,11,10,0.0001,10,"[-2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373, -2508.0539611964373]",1.77
CAB,38,-3288.105586489147,-1560.2943495625464,"[9.06879452071342, 0.8246371694919298, 0.0, 24.396061067562137, 0.757000942207793, 0.0, 9.230300403979843, 11.737055467115907]",50,11,10,0.0001,10,"[-3288.105586489147, -3288.105586489147, -3288.105586489147, -3288.105586489147, -3288.105586489147, -3288.105586489147, -3288.105586489147, -3288.105586489147, -3288.105586489147, -3288.105586489147, -3288.105586489147]",1.71
CAB,37,-2747.5767031342325,-909.2466439302016,"[4.39639302667735, 0.9229156204009616, 0.0, 213.94819110426735, 1.3274671986098592, 0.0, 9.500479347821777, 12.040828965374333]",50,11,10,0.0001,10,"[-2747.5767031342325, -2747.5767031342325, -2747.5767031342325, -2747.5767031342325, -2747.5767031342325, -2747.5767031342325, -2747.5767031342325, -2747.5767031342325, -2747.5767031342325, -2747.5767031342325, -2747.5767031342325]",1.75
CAB,39,-2334.688393160367,-715.3000834769039,"[8.578559058731702, 0.7890876418729347, 0.0, 184.17279673212184, 1.3549239415907293, 0.0, 8.828069535086051, 11.35908532679845]",50,11,10,0.0001,10,"[-2334.688393160367, -2334.688393160367, -2334.688393160367, -2334.688393160367, -2334.688393160367, -2334.688393160367, -2334.688393160367, -2334.688393160367, -2334.688393160367, -2334.688393160367, -2334.688393160367]",1.7
CAB,36,-2716.824054608119,-598.6338978763744,"[6.470917494350873, 0.827488257831555, 0.0, 181.38787453690526, 0.4941720817305272, 0.0, 8.33951198243444, 12.932350744571542]",50,12,10,0.0001,10,"[-2520.0130473667327, -2716.824054608119, -2716.824054608119, -2716.824054608119, -2716.824054608119, -2716.824054608119, -2716.824054608119, -2716.824054608119, -2716.824054608119, -2716.824054608119, -2716.824054608119, -2716.824054608119]",1.98
CAB,40,-2091.9037975836077,-956.7771778726336,"[5.253906140407177, 0.5177761974219717, 0.0, 351.18881174859774, 1.3495030847192337, 0.0, 11.277271779843552, 12.434209762868853]",50,11,10,0.0001,10,"[-2091.9037975836077, -2091.9037975836077, -2091.9037975836077, -2091.9037975836077, -2091.9037975836077, -2091.9037975836077, -2091.9037975836077, -2091.9037975836077, -2091.9037975836077, -2091.9037975836077, -2091.9037975836077]",1.7
CAB,41,-3251.1493655421373,-1613.0510856545845,"[6.353907233133217, 1.3439721712477457, 0.0, 42.94034200165886, 0.630508069938067, 0.0, 8.05417040561387, 12.387800015327013]",50,11,10,0.0001,10,"[-3251.1493655421373, -3251.1493655421373, -3251.1493655421373, -3251.1493655421373, -3251.1493655421373, -3251.1493655421373, -3251.1493655421373, -3251.1493655421373, -3251.1493655421373, -3251.1493655421373, -3251.1493655421373]",1.73
CAB,30,-2639.61186721177,-842.8139336369089,"[5.823401402654753, 0.8784412274258302, 0.0, 120.58537619230286, 0.3650098975734757, 0.0, 11.830153037487577, 6.847362597715233]",50,21,10,0.0001,10,"[-2286.2832909839994, -2317.3220948210865, -2317.3220948210865, -2406.642141754359, -2406.642141754359, -2406.642141754359, -2406.642141754359, -2406.642141754359, -2406.642141754359, -2406.642141754359, -2639.61186721177, -2639.61186721177, -2639.61186721177, -2639.61186721177, -2639.61186721177, -2639.61186721177, -2639.61186721177, -2639.61186721177, -2639.61186721177, -2639.61186721177, -2639.61186721177]",3.55
CAB,43,-2496.836257170301,-849.9313743317222,"[8.611173579605971, 1.4545478581821474, 0.0, 228.6516495969019, 1.3689332657229907, 0.0, 8.085512642326792, 9.065134686533584]",50,11,10,0.0001,10,"[-2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301, -2496.836257170301]",1.71
CAB,42,-3153.882220811588,-819.1666512840557,"[3.0596388139377764, 1.4948047878438673, 0.0, 240.26881440716122, 0.6384706564078214, 0.0, 10.018607188579438, 12.43406462293478]",50,15,10,0.0001,10,"[-2573.0500947431783, -2573.0500947431783, -2573.0500947431783, -2573.0500947431783, -3153.882220811588, -3153.882220811588, -3153.882220811588, -3153.882220811588, -3153.882220811588, -3153.882220811588, -3153.882220811588, -3153.882220811588, -3153.882220811588, -3153.882220811588, -3153.882220811588]",2.48
CAB,33,-2665.5959684683357,-1436.729743723563,"[6.374086923481745, 1.4259251146932856, 0.0, 24.593868534564855, 0.5998343816671858, 0.0, 11.26010446169803, 10.146770628914886]",50,24,10,0.0001,10,"[-2155.9927914172385, -2155.9927914172385, -2155.9927914172385, -2155.9927914172385, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2243.773322106325, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357, -2665.5959684683357]",4.04
CAB,32,-4456.62744143799,-1812.9488810038881,"[2.2517251162030285, 1.0118363128528096, 0.0, 33.338556365901994, 0.6634746795381656, 0.0, 10.302786463348925, 13.295803291503848]",50,27,10,0.0001,10,"[-3543.313072544425, -3543.313072544425, -3823.9044383595683, -3823.9044383595683, -3957.998883347229, -3957.998883347229, -3957.998883347229, -3957.998883347229, -3957.998883347229, -4409.065511205421, -4409.065511205421, -4409.065511205421, -4409.065511205421, -4409.065511205421, -4409.065511205421, -4409.065511205421, -4456.62744143799, -4456.62744143799, -4456.62744143799, -4456.62744143799, -4456.62744143799, -4456.62744143799, -4456.62744143799, -4456.62744143799, -4456.62744143799, -4456.62744143799, -4456.62744143799]",4.47
CAB,45,-2244.0183767714375,-966.5349472445181,"[7.414593844607111, 0.3423301670828297, 0.0, 210.45017151563806, 1.2261848494979137, 0.0, 7.076528183227852, 5.761805078200362]",50,11,10,0.0001,10,"[-2244.0183767714375, -2244.0183767714375, -2244.0183767714375, -2244.0183767714375, -2244.0183767714375, -2244.0183767714375, -2244.0183767714375, -2244.0183767714375, -2244.0183767714375, -2244.0183767714375, -2244.0183767714375]",1.76
CAB,44,-2765.6098702653503,-832.8366657309881,"[9.817908233131853, 1.3619162242052059, 0.0, 205.4798355726101, 0.6426381782029003, 0.0, 11.014820023114087, 5.5085385311251045]",50,11,10,0.0001,10,"[-2765.6098702653503, -2765.6098702653503, -2765.6098702653503, -2765.6098702653503, -2765.6098702653503, -2765.6098702653503, -2765.6098702653503, -2765.6098702653503, -2765.6098702653503, -2765.6098702653503, -2765.6098702653503]",1.79
CAB,46,-2359.610338384104,-592.0593059120433,"[6.863189599712856, 0.3979903323357433, 0.0, 279.45097831824415, 1.1572416296205685, 0.0, 10.93144905486264, 7.351337594779136]",50,11,10,0.0001,10,"[-2359.610338384104, -2359.610338384104, -2359.610338384104, -2359.610338384104, -2359.610338384104, -2359.610338384104, -2359.610338384104, -2359.610338384104, -2359.610338384104, -2359.610338384104, -2359.610338384104]",1.84
CAB,47,-2361.7982410102586,-956.7771778726336,"[5.9065775915221845, 0.3730959253866568, 0.0, 188.3939143885079, 0.7436925596281764, 0.0, 7.630117670424335, 14.888672780965425]",50,11,10,0.0001,10,"[-2361.7982410102586, -2361.7982410102586, -2361.7982410102586, -2361.7982410102586, -2361.7982410102586, -2361.7982410102586, -2361.7982410102586, -2361.7982410102586, -2361.7982410102586, -2361.7982410102586, -2361.7982410102586]",1.76
CAB,48,-4082.8472914451704,-1085.0812064165993,"[5.378217719080378, 1.2455833647760204, 0.0, 26.510662958769363, 1.015299486621715, 0.0, 11.990979545113202, 13.417598550150032]",50,11,10,0.0001,10,"[-4082.8472914451704, -4082.8472914451704, -4082.8472914451704, -4082.8472914451704, -4082.8472914451704, -4082.8472914451704, -4082.8472914451704, -4082.8472914451704, -4082.8472914451704, -4082.8472914451704, -4082.8472914451704]",1.8
