alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
CAB,18,-1000.0,-1000.0,"[33.157378551584934, 2.549453465817562, 0.10392243305277103, 50.761639547281455, 2.184790508221358, 0.10655655097522196, 0.10218407752394043]",50,50,9.66
CAB,17,-1000.0,-1000.0,"[21.124649233191203, 2.5861051087121014, 0.20696699956231612, 198.3918119674516, 1.6973065185226854, 0.15658063395274843, 3.952183830307085]",50,50,10.02
CAB,20,-1000.0,-1000.0,"[8.130414282650921, 2.792379179124977, 0.13947041271536026, 115.2930811003542, 1.0687425842770588, 0.21172282530067227, 5.46685678256733]",50,50,9.86
CAB,19,-1000.0,-1000.0,"[23.917045807816738, 2.777608034450111, 0.17324149455422694, 30.8087487420548, 0.9316303749393358, 0.3731833660424346, 4.6857934906090986]",50,50,9.89
CAB,21,-1000.0,-1000.0,"[10.058138750630402, 2.874799336097527, 0.3541919832147681, 55.4946924700902, 2.016177769580361, 0.4967337324814668, 1.2569128440389712]",50,50,9.41
CAB,22,-1000.0,-1000.0,"[12.67271776500904, 2.945208244184746, 0.200984491071298, 144.3315806046732, 2.0743568457566526, 0.3968844876868523, 5.000306792518459]",50,50,9.58
CAB,23,-1066.5225086423013,-455.42822309739296,"[26.566515524222318, 2.031270082935633, 0.09039034828814259, 196.3476925946226, 0.4686264568090004, 0.31287639740811696, 0.5130911918549798]",50,50,9.7
CAB,24,-1000.0,-1000.0,"[43.25240534008769, 2.5597756501979836, 0.3155114492582414, 177.75679935564622, 1.9308224128084117, 0.2041668124839961, 1.6954830396959506]",50,50,9.72
CAB,25,-1000.0,-1000.0,"[24.687249135477614, 2.725365113654147, 0.11022276141290067, 58.095286536040405, 1.5316397683183176, 0.23771715754629114, 3.1994208098444155]",50,50,9.58
CAB,26,-1000.0,-1000.0,"[16.301015023821307, 2.660358300792283, 0.1475392752621838, 68.47113407616557, 1.0073177112701095, 0.39931441443319904, 2.3721832691859763]",50,50,9.41
CAB,27,-1062.4186311717126,-469.2927192790871,"[37.91726887691231, 2.3893629387632513, 0.12128970271887651, 195.3964347094359, 0.2981869641536003, 0.05341257330784658, 2.160125460503151]",50,50,9.77
CAB,28,-1000.0,-1000.0,"[43.332527119197096, 2.65467886223059, 0.3945688369509045, 25.795748158967974, 0.1505991819848035, 0.19823676550878783, 5.256022664743355]",50,50,9.63
CAB,29,-1000.0,-1000.0,"[15.637533132643467, 2.8354843480886984, 0.44304719133523923, 118.0208935838801, 1.9288114514564607, 0.4255509885607115, 1.0885222569338313]",50,50,9.58
CAB,31,-1000.0,-1000.0,"[8.096728771274432, 2.760486746131812, 0.2641460951319446, 32.326214121426084, 0.03751634412414795, 0.10991501304948442, 0.08378935606269922]",50,50,9.55
CAB,33,-1000.0,-1000.0,"[8.23655215174114, 2.820335899461615, 0.18354990841595203, 187.80146478719797, 1.210595831504667, 0.14430283866763105, 1.5067011799491936]",50,50,9.25
CAB,30,-1000.0,-1000.0,"[40.963361490896474, 2.688718842061824, 0.2260235610678486, 94.69680367936053, 1.3288725820484713, 0.12820792909452064, 2.610048827159879]",50,50,9.9
CAB,32,-1000.0,-1000.0,"[29.105137175808327, 2.961825284480617, 0.24391093449308637, 73.7512212795618, 2.2467499015318553, 0.41396148826790213, 4.302454089749794]",50,50,9.88
CAB,34,-1000.0,-1000.0,"[5.1812709571869595, 2.616530742811627, 0.15923407442198642, 137.19103361510332, 1.4522771489098938, 0.40484007237539127, 5.284335392213843]",50,50,9.39
CAB,35,-1000.0,-1000.0,"[12.594955138936871, 2.866072843207845, 0.07355425985150604, 167.55066651191427, 1.470075640689713, 0.43540967632105526, 1.9834408223552003]",50,50,9.48
CAB,36,-1016.4039954604185,-456.79284790119635,"[10.664147402308924, 1.3722876593883375, 0.05789413077759666, 197.50075771113947, 0.05221506150811961, 0.258719253319105, 2.5610255361196166]",50,50,9.5
CAB,37,-1000.0,-1000.0,"[44.97256754780108, 2.8680902605873086, 0.16892683735182287, 68.12625229438115, 2.0138204555875063, 0.36708767237384665, 4.105016063511442]",50,50,9.72
CAB,38,-1000.0,-1000.0,"[27.746877075952277, 2.6624972505962567, 0.15178707567863886, 86.74876315103391, 0.613600223869462, 0.378379370378977, 0.3341141033657111]",50,50,9.41
CAB,39,-1000.0,-1000.0,"[15.312374001466976, 2.82105001945496, 0.34977537313945267, 157.63408181835788, 1.977896731920945, 0.14539387865872944, 1.383254084693947]",50,50,9.73
CAB,40,-1000.0,-1000.0,"[22.079115172898245, 2.724564524424083, 0.26392667641255624, 139.23354295057504, 2.2653678536657336, 0.25248681650448523, 1.4733558364989108]",50,50,9.75
CAB,41,-1000.0,-1000.0,"[31.738160352663723, 2.927033801797088, 0.4675411283217206, 30.526845727161735, 2.295065460105993, 0.12089529558460342, 1.665253560598993]",50,50,9.38
CAB,43,-1000.0,-1000.0,"[5.141756874440237, 2.5626018081497213, 0.3743703447817207, 117.17086129601452, 2.04468297780039, 0.3170914231264448, 2.675053645052894]",50,50,9.51
CAB,42,-1000.0,-1000.0,"[20.953668565844076, 2.9120940731847096, 0.45190450459498893, 160.10902947327713, 0.5839161235559027, 0.26002445167716537, 0.26282259472337266]",50,50,9.66
CAB,44,-1000.0,-1000.0,"[14.523026902094784, 2.9508647565528485, 0.3408381111684806, 114.15150064314457, 0.34258652564989556, 0.4605998428380933, 1.9967210168123517]",50,50,9.85
CAB,46,-1000.0,-1000.0,"[11.801138098799576, 2.908134339835296, 0.21291936046722382, 87.57471272594589, 1.1353716682713104, 0.0947686149128732, 4.46526137922445]",50,50,9.32
CAB,45,-1000.0,-1000.0,"[43.99306748593679, 2.6482054619991042, 0.08670731394783504, 131.95115999568398, 2.372354615093119, 0.32895375666633064, 4.5396717304792205]",50,50,10.09
CAB,47,-1000.0,-1000.0,"[9.241771434456545, 2.8368482633666474, 0.26817008484301563, 149.62504076384303, 1.6841501445551277, 0.295128200937236, 3.3873945034046904]",50,50,9.65
CAB,48,-1000.0,-1000.0,"[45.788316764862145, 2.637182633940432, 0.24004418870580385, 36.373652833991194, 1.76853809786836, 0.3228493938188202, 1.6933900844438192]",50,50,9.61
CAB,49,-1000.0,-1000.0,"[28.472050432961744, 2.6485665592686582, 0.2937107252865139, 131.5868388050406, 1.2731160559673154, 0.357751639447898, 1.7298074535346382]",50,50,9.4
CAB,50,-1000.0,-1000.0,"[40.43402113489806, 2.5010080037507474, 0.2965570070829013, 195.22083730522033, 0.7105006737370795, 0.3411155044625978, 0.3901564264733328]",50,50,9.42
CAB,53,-1000.0,-1000.0,"[36.120510947348336, 2.994885704066634, 0.3959560263111679, 72.5289325691721, 0.9039487545252121, 0.3199296271718762, 3.7770890943884456]",50,50,9.59
CAB,52,-1000.0,-1000.0,"[17.520988352068684, 2.785141193204425, 0.2231901703862273, 117.45086866107533, 1.9028798657798296, 0.3938339221060261, 0.9549743188175968]",50,50,9.98
CAB,51,-1000.0,-1000.0,"[40.66468822803644, 2.5292732969839697, 0.17281017103908908, 112.18798829702678, 0.28477006772185787, 0.4611870857220967, 4.346789772436439]",50,50,10.29
CAB,54,-1000.0,-1000.0,"[10.785730991644193, 2.779111440822466, 0.4692218783788338, 105.42209810703721, 2.135125577857889, 0.11456406547723685, 1.0404164413736912]",50,50,9.72
CAB,55,-1000.0,-1000.0,"[42.45134825547277, 2.6119368351490238, 0.1482628544791803, 61.41748711015196, 1.4782292977363547, 0.3889503068064424, 4.225394556079806]",50,50,10.12
CAB,57,-1000.0,-1000.0,"[40.84607815245116, 2.8782635508895824, 0.31502028999265463, 114.80560206583277, 2.0480159509571054, 0.15657266400821296, 5.399884093205894]",50,50,9.68
CAB,56,-1000.0,-1000.0,"[43.26071293946568, 2.949933808948322, 0.20782686077251028, 55.80098601277751, 0.8584404556602305, 0.3723861311985553, 1.971350160343263]",50,50,10.25
CAB,59,-1000.0,-1000.0,"[10.516109791796564, 2.6775737390681065, 0.4028979674383305, 138.0672975806091, 0.7101994697378345, 0.07801551763872042, 3.8519081874884353]",50,50,9.73
CAB,58,-1000.0,-1000.0,"[26.29182008043651, 2.6220971201337364, 0.26228264811568697, 167.86896589576247, 2.247131903860422, 0.43776205110790606, 4.091040539421135]",50,50,10.29
GWO,0,-1030.5541089691383,-473.7735225229124,"[11.886998022284331, 1.3886914275054973, 0.4028928426278607, 200.0, 0.03861418448255094, 0.3289083242578241, 3.2403097886711882]",50,50,5.12
GWO,2,-1000.0,-1000.0,"[27.68065170807185, 2.8120294311869043, 0.38767846746347406, 123.40396961893384, 1.8518164101158496, 0.2779481712231411, 5.7885708532521285]",50,50,5.33
GWO,1,-1139.9934473566286,-430.5677876972514,"[27.70967506994673, 2.0636299980560753, 0.08425588770384519, 193.80294205956383, 0.35741511416319877, 0.05441136809660766, 0.049496250617424464]",50,50,5.47
GWO,3,-1000.0,-1000.0,"[38.20270042814721, 2.8688017645082957, 0.17789052368695618, 136.7384972743685, 2.0886479900104664, 0.1817243370556192, 0.008940501053017025]",50,50,5.68
GWO,4,-1000.0,-1000.0,"[12.853751726481281, 2.614905822562969, 0.2947736303435742, 182.39871434887792, 1.431460571517619, 0.2437233249782359, 4.733680305265977]",50,50,6.02
GWO,5,-1020.7319581695723,-454.63657240388466,"[26.61076452658485, 0.7468436652131246, 0.45159736539116585, 190.96541961647404, 0.21308068301341687, 0.2858378689996445, 1.1042292453304057]",50,50,5.91
GWO,8,-1000.0,-1000.0,"[29.787708819411804, 2.683200216083433, 0.4490742518610126, 151.37994663546476, 0.2590590558423411, 0.28392137781152543, 1.5335959697939507]",50,50,5.47
GWO,6,-1078.5237762297977,-478.3677046616687,"[27.221489217736003, 1.8794413745515388, 0.09376667297815088, 200.0, 0.458350316903458, 0.3138007281867053, 1.2908877662126093]",50,50,6.35
GWO,9,-1000.0,-1000.0,"[10.662015858133339, 2.713763309127099, 0.32114526131006915, 162.36757185363993, 1.8171590794052608, 0.3073509062127553, 4.769795236743537]",50,50,5.83
GWO,7,-1000.0,-1000.0,"[33.129295997210015, 2.6916414029087266, 0.39905856061033707, 60.53729419830653, 0.9004988547336763, 0.4430990504283179, 0.031591827393448346]",50,50,6.64
GWO,11,-1000.0,-1000.0,"[10.839827722968408, 2.8449853598753254, 0.32984761675837226, 86.41876227136238, 1.5341700654097878, 0.34827932863255967, 1.6518528945667759]",50,50,6.32
GWO,12,-1000.0,-1000.0,"[16.287100614880075, 2.840258828578274, 0.1351941730428926, 52.272453875259366, 1.0496677217878725, 0.15374356096545766, 4.022674456636708]",50,50,6.72
GWO,10,-1015.9429306093001,-459.1497573689102,"[46.263694451120465, 2.4684738992502506, 0.11176457596098067, 200.0, 0.0, 0.2361842152093394, 3.0802035880100873]",50,50,7.27
GWO,14,-1000.0,-1000.0,"[49.81850928421993, 2.534891087982397, 0.24349345905732633, 28.472204755344226, 0.685785754844297, 0.08366299596731364, 4.706704272712046]",50,50,5.47
GWO,13,-1000.0,-1000.0,"[43.915891415746394, 2.565907544796177, 0.414960529452954, 67.06034505496578, 0.23159837315526421, 0.4759096012007285, 3.6827501462826113]",50,50,5.58
GWO,15,-1113.4061771042655,-455.44682977897287,"[26.86338013922486, 0.726407235226307, 0.4682474844506621, 200.0, 0.23361853740721883, 0.07757196894937561, 0.3421565959742954]",50,50,5.78
GWO,16,-1000.0,-1000.0,"[48.13852239789892, 2.9549549632498433, 0.3484828701469401, 49.44586921800265, 1.1847319418270095, 0.17509784569020564, 5.734018171679152]",50,50,5.66
GWO,17,-1032.2996566766292,-474.10488184823714,"[7.842365933642398, 0.0, 0.10875166480806753, 200.0, 0.0, 0.1883864957862167, 0.0]",50,50,5.74
GWO,19,-1000.0,-1000.0,"[23.917045807816738, 2.777608034450111, 0.17324149455422694, 30.8087487420548, 0.9316303749393358, 0.3731833660424346, 4.6857934906090986]",50,50,5.54
GWO,18,-1000.0,-1000.0,"[33.157378551584934, 2.549453465817562, 0.10392243305277103, 50.761639547281455, 2.184790508221358, 0.10655655097522196, 0.10218407752394043]",50,50,5.96
GWO,20,-1000.0,-1000.0,"[8.130414282650921, 2.792379179124977, 0.13947041271536026, 115.2930811003542, 1.0687425842770588, 0.21172282530067227, 5.46685678256733]",50,50,5.48
GWO,21,-1000.0,-1000.0,"[10.058138750630402, 2.874799336097527, 0.3541919832147681, 55.4946924700902, 2.016177769580361, 0.4967337324814668, 1.2569128440389712]",50,50,5.42
GWO,23,-1000.0,-1000.0,"[8.931126666213796, 2.6210909067824915, 0.38734177004857, 37.3452698235738, 0.8433434665666177, 0.08157649206472395, 5.613241124653718]",50,50,4.81
GWO,22,-1000.0,-1000.0,"[19.83194551107762, 2.549271890958705, 0.0691267755409066, 63.83729065622926, 1.5007070691118187, 0.23010566691542322, 2.3085330467517684]",50,50,5.37
GWO,26,-1000.0,-1000.0,"[16.301015023821307, 2.660358300792283, 0.1475392752621838, 68.47113407616557, 1.0073177112701095, 0.39931441443319904, 2.3721832691859763]",50,50,4.92
