alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,30,-2.318142661745908e-05,-0.8513294192281693,"[5.0, 1.7067822404612094, 0.41228249225133484, 20.0, 1.8209962339159318, 0.5, 0.0]",50,50,9.3
PSO,29,-1.2493550936038778e-05,-0.5870837246538531,"[5.0, 3.0, 0.5, 155.61442728792184, 3.0, 0.0777223579069204, 0.0]",50,50,9.52
PSO,31,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.1457864685187356, 0.05, 105.85329466591936, 1.9175490714651833, 0.4402089429566866, 0.0]",50,50,9.54
PSO,33,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.3347596674442608, 0.5, 183.18327604864626, 1.8934271840802972, 0.4402112904589358, 0.0]",50,50,9.2
PSO,32,-2.2846302679589696e-05,-0.9979087769768481,"[5.0, 2.3346108610730343, 0.4093717314419771, 53.11558564608332, 1.9835870120390555, 0.49842877809353786, 0.0]",50,50,9.21
PSO,35,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.9154800339424034, 0.34341303012503294, 20.0, 1.532593135839081, 0.4402008424385936, 0.0]",50,50,9.05
PSO,34,-4.1940351339685655e-06,-0.1680964086349549,"[50.0, 1.7696428303282954, 0.5, 20.0, 1.786147415169051, 0.5, 0.0]",50,50,9.64
PSO,36,-2.318142661745908e-05,-0.8513294192281693,"[5.0, 2.015645344325642, 0.41231050756399806, 33.33309494100025, 1.6126464401282876, 0.5, 0.0]",50,50,9.17
PSO,39,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.2707577242133743, 0.05, 20.0, 1.8578353788723947, 0.44022463697239966, 0.0]",50,50,9.02
PSO,37,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.1369138862614143, 0.057728165102653654, 91.7980877696388, 2.442795694641123, 0.4401960191176607, 0.0]",50,50,9.23
PSO,38,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.576930400093435, 0.05, 200.0, 1.8206488346152847, 0.44019903720156345, 0.0]",50,50,9.98
PSO,43,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.9921590404001392, 0.22754777030544518, 49.9454215840329, 1.5566063306550664, 0.44019058167744546, 0.0]",50,50,9.43
PSO,41,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.8757729393741407, 0.36517628594470714, 20.0, 1.674414725744083, 0.44010540065928444, 0.0]",50,50,9.87
PSO,42,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.0044318400094476, 0.43772249185305817, 115.04058173678239, 1.7481030388045198, 0.4401927597708145, 0.0]",50,50,9.84
PSO,46,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.2245272183963358, 0.3534240386357652, 138.490218842061, 1.7262784773828743, 0.44019516798400576, 0.0]",50,50,9.6
PSO,44,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.8747113136785574, 0.31847409354063894, 37.310126664012174, 2.4980879090864665, 0.4401936235480813, 0.0]",50,50,10.81
PSO,40,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.9125118313288133, 0.1527220014194371, 155.1891039482217, 2.3994693842046653, 0.4401860811733095, 0.0]",50,50,11.44
PSO,45,-8.692907516151825e-05,-1.107456121075152,"[5.0, 1.054999236453129, 0.5, 93.29314367424381, 1.7797230665081738, 0.5, 0.0]",50,50,11.08
PSO,47,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.5187308934390187, 0.47212367149159823, 186.8064282601681, 2.2492297967506834, 0.4401879254595819, 0.0]",50,50,12.06
PSO,50,-0.0002722121214174185,-1.7102052144347664,"[5.0, 0.0, 0.246630291893847, 20.0, 1.7710259002666866, 0.3698684048705568, 0.0]",50,50,8.89
PSO,49,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.812136842942095, 0.34410092908342016, 120.6679519914055, 1.6067839552550045, 0.4402089539799612, 0.0]",50,50,9.27
PSO,48,-2.318142661745908e-05,-0.8513294192281693,"[5.0, 1.6759375630490072, 0.4123314502267496, 200.0, 1.9520426271411306, 0.5, 0.0]",50,50,9.42
PSO,51,-2.272456449686543e-05,-0.9298862021327928,"[5.0, 1.6921012018113835, 0.41008806265939723, 73.20711406242796, 2.3862883036898, 0.4958289850691683, 0.0]",50,50,8.6
PSO,52,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.7735228024499843, 0.38464280910545184, 165.0071349805546, 2.164167551473953, 0.44019392869581697, 0.0]",50,50,9.26
PSO,53,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.2904529893780454, 0.5, 35.69516229407792, 1.804864276052086, 0.440192933182795, 0.0]",50,50,9.48
PSO,54,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.1694814669796978, 0.05, 20.0, 1.9228079819354877, 0.44014965242355786, 0.0]",50,50,9.64
PSO,55,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 0.9046466102190202, 0.5, 91.29696820591616, 2.3774478105292296, 0.4402021317547962, 0.0]",50,50,9.46
PSO,56,-1.0142455690532585e-06,-0.3801028113464067,"[50.0, 2.713174094311378, 0.5, 37.25560845301389, 2.512269917004821, 0.5, 0.0]",50,50,10.11
PSO,57,-2.318142661745908e-05,-0.8513294192281693,"[5.0, 1.629669683258213, 0.41231352819710054, 29.11650589856061, 2.234332036424578, 0.5, 0.0]",50,50,10.87
PSO,58,-2.3095651361518577e-05,-1.1309737181937596,"[5.0, 1.2683437714529504, 0.1107815950324226, 200.0, 2.160203219960266, 0.44020651101637553, 0.0]",50,50,11.55
PSO,59,-2.318142661745908e-05,-0.8513294192281693,"[5.0, 1.5271329691567264, 0.41227947348729144, 197.2411153524087, 2.280263724809914, 0.5, 0.0]",50,50,11.09
CAB,0,-1000.0,-1000.0,"[33.30986681928692, 2.7814636592036024, 0.24816971962210282, 191.8262888643327, 1.499687441062941, 0.24135288118208398, 0.0]",50,50,9.35
CAB,1,-1000.0,-1000.0,"[28.03197311151155, 2.851391088977806, 0.11487182572383518, 190.7569004847039, 0.9354943560314564, 0.24049690203765905, 0.0]",50,50,9.35
CAB,2,-1000.0,-1000.0,"[27.68065170807185, 2.8120294311869043, 0.38767846746347406, 123.40396961893384, 1.8518164101158496, 0.2779481712231411, 0.0]",50,50,9.47
CAB,3,-1000.0,-1000.0,"[38.20270042814721, 2.8688017645082957, 0.17789052368695618, 136.7384972743685, 2.0886479900104664, 0.1817243370556192, 0.0]",50,50,9.53
CAB,4,-1000.0,-1000.0,"[12.853751726481281, 2.614905822562969, 0.2947736303435742, 182.39871434887792, 1.431460571517619, 0.2437233249782359, 0.0]",50,50,9.72
CAB,7,-1000.0,-1000.0,"[33.129295997210015, 2.6916414029087266, 0.39905856061033707, 60.53729419830653, 0.9004988547336763, 0.4430990504283179, 0.0]",50,50,9.28
CAB,5,-1000.0,-1000.0,"[45.395492364884696, 2.532693112826223, 0.22658209895065018, 108.74414337171366, 2.030068055493198, 0.07736122083112523, 0.0]",50,50,9.66
CAB,6,-1000.0,-1000.0,"[29.26612006273421, 2.9114674564224314, 0.17419241139511799, 181.0622338198012, 1.0855665642862942, 0.19041845783419958, 0.0]",50,50,9.54
CAB,8,-1000.0,-1000.0,"[41.552611977454205, 2.940635959565752, 0.19917926502207473, 69.85930822140608, 1.9408327044948632, 0.3670847316954772, 0.0]",50,50,11.53
CAB,9,-1000.0,-1000.0,"[10.662015858133339, 2.713763309127099, 0.32114526131006915, 162.36757185363993, 1.8171590794052608, 0.3073509062127553, 0.0]",50,50,12.05
CAB,10,-1000.0,-1000.0,"[42.219677166115794, 2.800315412554744, 0.1152476127213023, 154.20443798790873, 0.4180541816034671, 0.4579379402508171, 0.0]",50,50,11.71
CAB,12,-1000.0,-1000.0,"[16.287100614880075, 2.840258828578274, 0.1351941730428926, 52.272453875259366, 1.0496677217878725, 0.15374356096545766, 0.0]",50,50,8.99
CAB,11,-1000.0,-1000.0,"[10.839827722968408, 2.8449853598753254, 0.32984761675837226, 86.41876227136238, 1.5341700654097878, 0.34827932863255967, 0.0]",50,50,11.67
CAB,13,-1000.0,-1000.0,"[43.915891415746394, 2.565907544796177, 0.414960529452954, 67.06034505496578, 0.23159837315526421, 0.4759096012007285, 0.0]",50,50,9.38
CAB,14,-1000.0,-1000.0,"[49.81850928421993, 2.534891087982397, 0.24349345905732633, 28.472204755344226, 0.685785754844297, 0.08366299596731364, 0.0]",50,50,9.75
CAB,15,-1000.0,-1000.0,"[5.8246618718799406, 2.667551717675584, 0.2253913175074611, 61.71322301908653, 1.603182681760083, 0.47511062539374044, 0.0]",50,50,9.46
CAB,16,-1000.0,-1000.0,"[48.13852239789892, 2.9549549632498433, 0.3484828701469401, 49.44586921800265, 1.1847319418270095, 0.17509784569020564, 0.0]",50,50,9.28
CAB,17,-1000.0,-1000.0,"[21.124649233191203, 2.5861051087121014, 0.20696699956231612, 198.3918119674516, 1.6973065185226854, 0.15658063395274843, 0.0]",50,50,9.65
CAB,19,-1000.0,-1000.0,"[23.917045807816738, 2.777608034450111, 0.17324149455422694, 30.8087487420548, 0.9316303749393358, 0.3731833660424346, 0.0]",50,50,9.54
CAB,18,-1000.0,-1000.0,"[33.157378551584934, 2.549453465817562, 0.10392243305277103, 50.761639547281455, 2.184790508221358, 0.10655655097522196, 0.0]",50,50,9.63
CAB,20,-1000.0,-1000.0,"[8.130414282650921, 2.792379179124977, 0.13947041271536026, 115.2930811003542, 1.0687425842770588, 0.21172282530067227, 0.0]",50,50,11.97
CAB,23,-1000.0,-1000.0,"[8.931126666213796, 2.6210909067824915, 0.38734177004857, 37.3452698235738, 0.8433434665666177, 0.08157649206472395, 0.0]",50,50,10.37
CAB,25,-1000.0,-1000.0,"[24.687249135477614, 2.725365113654147, 0.11022276141290067, 58.095286536040405, 1.5316397683183176, 0.23771715754629114, 0.0]",50,50,9.84
CAB,21,-1000.0,-1000.0,"[10.058138750630402, 2.874799336097527, 0.3541919832147681, 55.4946924700902, 2.016177769580361, 0.4967337324814668, 0.0]",50,50,12.1
CAB,26,-1000.0,-1000.0,"[16.301015023821307, 2.660358300792283, 0.1475392752621838, 68.47113407616557, 1.0073177112701095, 0.39931441443319904, 0.0]",50,50,9.85
CAB,22,-1000.0,-1000.0,"[12.67271776500904, 2.945208244184746, 0.200984491071298, 144.3315806046732, 2.0743568457566526, 0.3968844876868523, 0.0]",50,50,12.18
CAB,27,-1202.551235382613,-430.5677876972514,"[39.18357974673588, 2.4429388100049514, 0.09856773691994865, 195.14509554088494, 0.22118481676879326, 0.38541363698285597, 0.0]",50,50,10.59
CAB,24,-1000.0,-1000.0,"[43.25240534008769, 2.5597756501979836, 0.3155114492582414, 177.75679935564622, 1.9308224128084117, 0.2041668124839961, 0.0]",50,50,11.74
CAB,31,-1000.0,-1000.0,"[8.096728771274432, 2.760486746131812, 0.2641460951319446, 32.326214121426084, 0.03751634412414795, 0.10991501304948442, 0.0]",50,50,9.72
CAB,29,-1000.0,-1000.0,"[15.637533132643467, 2.8354843480886984, 0.44304719133523923, 118.0208935838801, 1.9288114514564607, 0.4255509885607115, 0.0]",50,50,9.84
CAB,28,-1000.0,-1000.0,"[43.332527119197096, 2.65467886223059, 0.3945688369509045, 25.795748158967974, 0.1505991819848035, 0.19823676550878783, 0.0]",50,50,10.4
CAB,30,-1000.0,-1000.0,"[40.963361490896474, 2.688718842061824, 0.2260235610678486, 94.69680367936053, 1.3288725820484713, 0.12820792909452064, 0.0]",50,50,11.14
CAB,32,-1000.0,-1000.0,"[29.105137175808327, 2.961825284480617, 0.24391093449308637, 73.7512212795618, 2.2467499015318553, 0.41396148826790213, 0.0]",50,50,11.14
CAB,36,-1004.3621803634994,-517.548623907452,"[10.664147402308924, 1.3722876593883375, 0.05789413077759666, 197.50075771113947, 0.05221506150811961, 0.258719253319105, 0.0]",50,50,9.95
CAB,35,-1000.0,-1000.0,"[12.594955138936871, 2.866072843207845, 0.07355425985150604, 167.55066651191427, 1.470075640689713, 0.43540967632105526, 0.0]",50,50,10.62
CAB,33,-1000.0,-1000.0,"[8.23655215174114, 2.820335899461615, 0.18354990841595203, 187.80146478719797, 1.210595831504667, 0.14430283866763105, 0.0]",50,50,11.2
CAB,34,-1000.0,-1000.0,"[5.1812709571869595, 2.616530742811627, 0.15923407442198642, 137.19103361510332, 1.4522771489098938, 0.40484007237539127, 0.0]",50,50,11.26
CAB,38,-1000.0,-1000.0,"[27.746877075952277, 2.6624972505962567, 0.15178707567863886, 86.74876315103391, 0.613600223869462, 0.378379370378977, 0.0]",50,50,10.26
CAB,39,-1000.0,-1000.0,"[15.312374001466976, 2.82105001945496, 0.34977537313945267, 157.63408181835788, 1.977896731920945, 0.14539387865872944, 0.0]",50,50,10.62
CAB,42,-1000.0,-1000.0,"[20.953668565844076, 2.9120940731847096, 0.45190450459498893, 160.10902947327713, 0.5839161235559027, 0.26002445167716537, 0.0]",50,50,9.87
CAB,40,-1000.0,-1000.0,"[22.079115172898245, 2.724564524424083, 0.26392667641255624, 139.23354295057504, 2.2653678536657336, 0.25248681650448523, 0.0]",50,50,10.17
CAB,37,-1000.0,-1000.0,"[44.97256754780108, 2.8680902605873086, 0.16892683735182287, 68.12625229438115, 2.0138204555875063, 0.36708767237384665, 0.0]",50,50,12.02
CAB,41,-1000.0,-1000.0,"[31.738160352663723, 2.927033801797088, 0.4675411283217206, 30.526845727161735, 2.295065460105993, 0.12089529558460342, 0.0]",50,50,10.87
CAB,43,-1000.0,-1000.0,"[5.141756874440237, 2.5626018081497213, 0.3743703447817207, 117.17086129601452, 2.04468297780039, 0.3170914231264448, 0.0]",50,50,11.22
CAB,44,-1000.0,-1000.0,"[14.523026902094784, 2.9508647565528485, 0.3408381111684806, 114.15150064314457, 0.34258652564989556, 0.4605998428380933, 0.0]",50,50,10.33
CAB,45,-1000.0,-1000.0,"[43.99306748593679, 2.6482054619991042, 0.08670731394783504, 131.95115999568398, 2.372354615093119, 0.32895375666633064, 0.0]",50,50,10.07
CAB,46,-1000.0,-1000.0,"[11.801138098799576, 2.908134339835296, 0.21291936046722382, 87.57471272594589, 1.1353716682713104, 0.0947686149128732, 0.0]",50,50,10.43
CAB,47,-1000.0,-1000.0,"[9.241771434456545, 2.8368482633666474, 0.26817008484301563, 149.62504076384303, 1.6841501445551277, 0.295128200937236, 0.0]",50,50,10.73
CAB,52,-1000.0,-1000.0,"[17.520988352068684, 2.785141193204425, 0.2231901703862273, 117.45086866107533, 1.9028798657798296, 0.3938339221060261, 0.0]",50,50,9.72
CAB,49,-1000.0,-1000.0,"[28.472050432961744, 2.6485665592686582, 0.2937107252865139, 131.5868388050406, 1.2731160559673154, 0.357751639447898, 0.0]",50,50,10.7
CAB,50,-1000.0,-1000.0,"[40.43402113489806, 2.5010080037507474, 0.2965570070829013, 195.22083730522033, 0.7105006737370795, 0.3411155044625978, 0.0]",50,50,10.1
CAB,51,-1000.0,-1000.0,"[40.66468822803644, 2.5292732969839697, 0.17281017103908908, 112.18798829702678, 0.28477006772185787, 0.4611870857220967, 0.0]",50,50,10.05
CAB,48,-1000.0,-1000.0,"[45.788316764862145, 2.637182633940432, 0.24004418870580385, 36.373652833991194, 1.76853809786836, 0.3228493938188202, 0.0]",50,50,11.06
CAB,54,-1000.0,-1000.0,"[10.785730991644193, 2.779111440822466, 0.4692218783788338, 105.42209810703721, 2.135125577857889, 0.11456406547723685, 0.0]",50,50,10.36
CAB,53,-1000.0,-1000.0,"[36.120510947348336, 2.994885704066634, 0.3959560263111679, 72.5289325691721, 0.9039487545252121, 0.3199296271718762, 0.0]",50,50,10.75
CAB,55,-1000.0,-1000.0,"[42.45134825547277, 2.6119368351490238, 0.1482628544791803, 61.41748711015196, 1.4782292977363547, 0.3889503068064424, 0.0]",50,50,10.13
GWO,0,-1032.2996566766292,-445.2253477213084,"[9.101432532427344, 2.308089284173185, 0.08339006001586562, 200.0, 0.15243614158863117, 0.2113093113926526, 0.0]",50,50,5.04
GWO,2,-1000.0,-1000.0,"[27.68065170807185, 2.8120294311869043, 0.38767846746347406, 123.40396961893384, 1.8518164101158496, 0.2779481712231411, 0.0]",50,50,5.29
GWO,3,-1000.0,-1000.0,"[38.20270042814721, 2.8688017645082957, 0.17789052368695618, 136.7384972743685, 2.0886479900104664, 0.1817243370556192, 0.0]",50,50,5.35
GWO,4,-1000.0,-1000.0,"[12.853751726481281, 2.614905822562969, 0.2947736303435742, 182.39871434887792, 1.431460571517619, 0.2437233249782359, 0.0]",50,50,5.56
GWO,1,-1139.9934473566286,-430.5677876972514,"[27.70967506994673, 2.0636299980560753, 0.08425588770384519, 193.80294205956383, 0.35741511416319877, 0.05441136809660766, 0.0]",50,50,5.78
GWO,5,-1000.0,-1000.0,"[45.395492364884696, 2.532693112826223, 0.22658209895065018, 108.74414337171366, 2.030068055493198, 0.07736122083112523, 0.0]",50,50,5.19
GWO,6,-1141.940333318485,-452.255073041313,"[28.294880679592342, 1.7427588609584956, 0.0890450312105649, 200.0, 0.3493235425085813, 0.381245962463445, 0.0]",50,50,5.26
GWO,7,-1000.0,-1000.0,"[33.129295997210015, 2.6916414029087266, 0.39905856061033707, 60.53729419830653, 0.9004988547336763, 0.4430990504283179, 0.0]",50,50,4.89
CAB,57,-1000.0,-1000.0,"[40.84607815245116, 2.8782635508895824, 0.31502028999265463, 114.80560206583277, 2.0480159509571054, 0.15657266400821296, 0.0]",50,50,9.59
CAB,56,-1000.0,-1000.0,"[43.26071293946568, 2.949933808948322, 0.20782686077251028, 55.80098601277751, 0.8584404556602305, 0.3723861311985553, 0.0]",50,50,10.1
CAB,58,-1000.0,-1000.0,"[26.29182008043651, 2.6220971201337364, 0.26228264811568697, 167.86896589576247, 2.247131903860422, 0.43776205110790606, 0.0]",50,50,9.65
CAB,59,-1000.0,-1000.0,"[10.516109791796564, 2.6775737390681065, 0.4028979674383305, 138.0672975806091, 0.7101994697378345, 0.07801551763872042, 0.0]",50,50,9.93
GWO,8,-1044.1127277392047,-455.42822309739296,"[27.974359705208727, 1.3229051698186194, 0.08671893168340937, 200.0, 0.22600987070259448, 0.06523125086739175, 0.0]",50,50,5.0
GWO,9,-1000.0,-1000.0,"[10.662015858133339, 2.713763309127099, 0.32114526131006915, 162.36757185363993, 1.8171590794052608, 0.3073509062127553, 0.0]",50,50,5.11
GWO,10,-1165.0317218537737,-430.5677876972514,"[44.15258933538427, 2.4824255621192566, 0.10211677842121998, 191.9919414192917, 0.0, 0.30714292054569636, 0.0]",50,50,5.12
GWO,11,-1000.0,-1000.0,"[10.839827722968408, 2.8449853598753254, 0.32984761675837226, 86.41876227136238, 1.5341700654097878, 0.34827932863255967, 0.0]",50,50,5.23
GWO,12,-1000.0,-1000.0,"[16.287100614880075, 2.840258828578274, 0.1351941730428926, 52.272453875259366, 1.0496677217878725, 0.15374356096545766, 0.0]",50,50,5.2
GWO,13,-1000.0,-1000.0,"[43.915891415746394, 2.565907544796177, 0.414960529452954, 67.06034505496578, 0.23159837315526421, 0.4759096012007285, 0.0]",50,50,5.15
GWO,14,-1000.0,-1000.0,"[49.81850928421993, 2.534891087982397, 0.24349345905732633, 28.472204755344226, 0.685785754844297, 0.08366299596731364, 0.0]",50,50,5.1
GWO,15,-1113.4061771042655,-455.44682977897287,"[26.86338013922486, 0.726407235226307, 0.4682474844506621, 200.0, 0.23361853740721883, 0.07757196894937561, 0.0]",50,50,5.15
GWO,16,-1000.0,-1000.0,"[48.13852239789892, 2.9549549632498433, 0.3484828701469401, 49.44586921800265, 1.1847319418270095, 0.17509784569020564, 0.0]",50,50,4.99
GWO,17,-1184.849465762014,-452.255073041313,"[47.94334495575487, 1.68695381860975, 0.1051077751974554, 200.0, 0.006352999077485137, 0.5, 0.0]",50,50,5.23
GWO,18,-1000.0,-1000.0,"[33.157378551584934, 2.549453465817562, 0.10392243305277103, 50.761639547281455, 2.184790508221358, 0.10655655097522196, 0.0]",50,50,5.22
GWO,19,-1000.0,-1000.0,"[23.917045807816738, 2.777608034450111, 0.17324149455422694, 30.8087487420548, 0.9316303749393358, 0.3731833660424346, 0.0]",50,50,5.05
GWO,20,-1176.395076084084,-468.4361687579498,"[35.824156831836525, 2.46028623976386, 0.10508962525064684, 200.0, 0.3341509084946712, 0.10676017947811196, 0.0]",50,50,5.25
GWO,22,-1000.0,-1000.0,"[19.83194551107762, 2.549271890958705, 0.0691267755409066, 63.83729065622926, 1.5007070691118187, 0.23010566691542322, 0.0]",50,50,5.08
GWO,23,-1000.0,-1000.0,"[8.931126666213796, 2.6210909067824915, 0.38734177004857, 37.3452698235738, 0.8433434665666177, 0.08157649206472395, 0.0]",50,50,5.04
GWO,24,-1000.0,-1000.0,"[43.25240534008769, 2.5597756501979836, 0.3155114492582414, 177.75679935564622, 1.9308224128084117, 0.2041668124839961, 0.0]",50,50,5.2
GWO,21,-1032.2996566766292,-506.99269795926574,"[11.411599218842335, 2.427136390125644, 0.1638039567922297, 200.0, 0.4826040133802009, 0.2828204628415715, 0.0]",50,50,6.09
GWO,26,-1000.0,-1000.0,"[16.301015023821307, 2.660358300792283, 0.1475392752621838, 68.47113407616557, 1.0073177112701095, 0.39931441443319904, 0.0]",50,50,5.2
GWO,25,-1000.0,-1000.0,"[24.687249135477614, 2.725365113654147, 0.11022276141290067, 58.095286536040405, 1.5316397683183176, 0.23771715754629114, 0.0]",50,50,5.39
GWO,28,-1113.4061771042655,-455.44682977897287,"[27.352866309607066, 1.2532777137088422, 0.24728795923813993, 200.0, 0.4933963729865664, 0.5, 0.0]",50,50,4.88
GWO,27,-1000.0,-1000.0,"[38.206386716960175, 2.5619298982236893, 0.06449831849990996, 195.18508206968176, 0.024518319435708036, 0.34329826020018006, 0.0]",50,50,5.05
GWO,29,-1000.0,-1000.0,"[15.637533132643467, 2.8354843480886984, 0.44304719133523923, 118.0208935838801, 1.9288114514564607, 0.4255509885607115, 0.0]",50,50,5.14
GWO,31,-1000.0,-1000.0,"[8.096728771274432, 2.760486746131812, 0.2641460951319446, 32.326214121426084, 0.03751634412414795, 0.10991501304948442, 0.0]",50,50,4.99
GWO,30,-1210.3404325259785,-430.5677876972514,"[40.536897097133156, 1.9978365686086772, 0.0997404205339793, 193.04515232411725, 0.09983840530697703, 0.09181170150101721, 0.0]",50,50,6.38
