alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
PSO,11,-99772.68018574527,-3039.156319508696,"[3.346710727820461, 1.9118905453136386, 0.05, 400.0, 1.7219943772506907, 0.4731075339268596, 5.03040871757317, 6.34896223044607]",50,17,10,0.3,10,"[-26283.83071215771, -26283.83071215771, -51071.347504452184, -51071.347504452184, -51071.347504452184, -51071.347504452184, -65885.17153469981, -65885.17153469981, -65885.17153469981, -65885.17153469981, -69587.45004921942, -69587.45004921942, -96698.47014388097, -96698.47014388097, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -97221.33559522821, -99772.68018574527, -99772.68018574527, -99772.68018574527, -99772.68018574527]",2.75
PSO,0,-91392.03574577752,-4983.799597134624,"[5.257283029144643, 0.0, 0.33268548943754755, 196.2634950940202, 1.9415576937528545, 0.2901856354030738, 7.374447153787122, 8.741878713709301]",50,18,10,0.3,10,"[-53893.56489854536, -53893.56489854536, -68053.20955673598, -68053.20955673598, -68053.20955673598, -68053.20955673598, -68053.20955673598, -68053.20955673598, -69889.60851443578, -69889.60851443578, -69889.60851443578, -69889.60851443578, -69889.60851443578, -69889.60851443578, -82675.05490883758, -82675.05490883758, -82675.05490883758, -82675.05490883758, -87586.16105789893, -87586.16105789893, -87586.16105789893, -87586.16105789893, -87586.16105789893, -87586.16105789893, -87586.16105789893, -87586.16105789893, -87586.16105789893, -87586.16105789893, -91392.03574577752, -91392.03574577752, -91392.03574577752, -91392.03574577752, -91392.03574577752, -91392.03574577752, -91392.03574577752, -91392.03574577752]",2.95
PSO,13,-74918.44633352115,-1859.8638110115103,"[8.405312086231776, 1.3176917351351312, 0.3086301213078574, 203.12157195622416, 1.7653650960669456, 0.29199965503468933, 5.0, 11.666336004265167]",50,12,10,0.3,10,"[-43895.70223914461, -43895.70223914461, -68873.81044591476, -68873.81044591476, -68873.81044591476, -68873.81044591476, -70539.34796680538, -70539.34796680538, -71426.63849358307, -71426.63849358307, -71426.63849358307, -71426.63849358307, -71426.63849358307, -71426.63849358307, -74918.44633352115, -74918.44633352115, -74918.44633352115, -74918.44633352115, -74918.44633352115, -74918.44633352115, -74918.44633352115, -74918.44633352115, -74918.44633352115, -74918.44633352115]",2.0
PSO,17,-83085.11780984902,-3908.1906651464383,"[4.599581841928216, 1.7032881153939725, 0.05, 20.0, 2.474474422878521, 0.30125109647818615, 10.696757637710803, 9.502435776623155]",50,14,10,0.3,10,"[-30400.812799288437, -30400.812799288437, -50396.11243683666, -50396.11243683666, -55718.33362620771, -55718.33362620771, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902, -83085.11780984902]",2.03
PSO,19,-75938.40313854149,-5903.083219006328,"[4.413544593089739, 1.693120783442365, 0.2425255290303187, 387.37146515069134, 1.9752148267911038, 0.4160303466221815, 7.584785770326443, 12.253860907302421]",50,12,10,0.3,10,"[-32916.31884242714, -32916.31884242714, -59135.396897650055, -59135.396897650055, -59135.396897650055, -59135.396897650055, -64478.92708362392, -64478.92708362392, -64478.92708362392, -64478.92708362392, -64478.92708362392, -64478.92708362392, -64478.92708362392, -64478.92708362392, -71830.31903498157, -71830.31903498157, -71830.31903498157, -71830.31903498157, -75938.40313854149, -75938.40313854149, -75938.40313854149, -75938.40313854149, -75938.40313854149, -75938.40313854149]",2.04
PSO,20,-71913.81869153636,-5009.721764608111,"[7.077208094372203, 0.9023991216301337, 0.3578570794444135, 342.136603106596, 1.8538974846205036, 0.31478578144068725, 10.26239587925602, 11.515381082642442]",50,12,10,0.3,10,"[-21716.834857161048, -21716.834857161048, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636, -71913.81869153636]",2.24
PSO,18,-70026.99049369612,-6725.3997274948215,"[7.234055568572964, 1.6519109055641887, 0.37640000169279814, 351.2458023597825, 1.6283037364881576, 0.4490928201098584, 7.010682552868298, 11.73121741692711]",50,12,10,0.3,10,"[-29614.878928056594, -29614.878928056594, -55030.53275727681, -55030.53275727681, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -61248.882391912935, -67860.28303936297, -67860.28303936297, -67860.28303936297, -67860.28303936297, -70026.99049369612, -70026.99049369612]",2.96
PSO,14,-92065.79957207061,-3925.222370385505,"[4.943352735282336, 1.8622272127107466, 0.1173201871842159, 62.276396968558515, 2.242067354721468, 0.3162859592215975, 9.688617167203363, 10.228850868547413]",50,18,10,0.3,10,"[-38505.94897786247, -38505.94897786247, -63234.47863985092, -63234.47863985092, -63234.47863985092, -63234.47863985092, -63540.249735305355, -63540.249735305355, -63540.249735305355, -63540.249735305355, -78501.0250383501, -78501.0250383501, -78501.0250383501, -78501.0250383501, -83556.5303755832, -83556.5303755832, -83556.5303755832, -83556.5303755832, -83556.5303755832, -83556.5303755832, -83556.5303755832, -83556.5303755832, -83556.5303755832, -83556.5303755832, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061, -92065.79957207061]",3.19
PSO,15,-76957.66652002401,-6366.451596776969,"[6.627424695432063, 0.6857123688447445, 0.4682368103368517, 340.1449845251574, 2.2317377377420935, 0.4003856694872758, 7.134895144691879, 12.014254400634327]",50,13,10,0.3,10,"[-51528.90796647052, -51528.90796647052, -66585.70891296802, -66585.70891296802, -72609.73821913854, -72609.73821913854, -72609.73821913854, -72609.73821913854, -72609.73821913854, -72609.73821913854, -72609.73821913854, -72609.73821913854, -72609.73821913854, -72609.73821913854, -73069.84813680961, -73069.84813680961, -73069.84813680961, -73069.84813680961, -76154.00007858324, -76154.00007858324, -76154.00007858324, -76154.00007858324, -76957.66652002401, -76957.66652002401, -76957.66652002401, -76957.66652002401]",3.25
PSO,16,-89869.53997106705,-4144.919274195764,"[4.77407093296582, 0.0, 0.33583638969769647, 397.40336807546095, 1.979484121199396, 0.4060271459702454, 5.247306393646878, 11.658532073394543]",50,18,10,0.3,10,"[-61417.6795003803, -61417.6795003803, -64668.740729373436, -64668.740729373436, -64668.740729373436, -64668.740729373436, -64668.740729373436, -64668.740729373436, -70481.46230220543, -70481.46230220543, -70481.46230220543, -70481.46230220543, -71655.67899432426, -71655.67899432426, -79980.58759229638, -79980.58759229638, -86458.96612389958, -86458.96612389958, -86458.96612389958, -86458.96612389958, -86458.96612389958, -86458.96612389958, -86458.96612389958, -86458.96612389958, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705, -89869.53997106705]",3.48
PSO,24,-76195.87979648322,-5559.167493589822,"[6.615346120645195, 1.4272999743868822, 0.42436418112145813, 128.4026979546755, 1.673548531990709, 0.40341776470627466, 5.590906115080277, 12.42018869868836]",50,11,10,0.3,10,"[-63875.67702547149, -63875.67702547149, -63875.67702547149, -63875.67702547149, -64951.970305040915, -64951.970305040915, -64951.970305040915, -64951.970305040915, -64951.970305040915, -64951.970305040915, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322, -76195.87979648322]",2.0
PSO,12,-85384.76337103125,-3121.439026346871,"[4.28525742286485, 3.0, 0.06823489687399159, 20.0, 3.0, 0.11601246347717649, 10.751092343946596, 10.30135395131273]",50,16,10,0.3,10,"[-13007.24358402117, -13007.24358402117, -28313.030288797996, -28313.030288797996, -51186.27483337526, -51186.27483337526, -51186.27483337526, -51186.27483337526, -58027.99880937654, -58027.99880937654, -82581.60582677848, -82581.60582677848, -82581.60582677848, -82581.60582677848, -82581.60582677848, -82581.60582677848, -84032.87553862717, -84032.87553862717, -84032.87553862717, -84032.87553862717, -84032.87553862717, -84032.87553862717, -85384.76337103125, -85384.76337103125, -85384.76337103125, -85384.76337103125, -85384.76337103125, -85384.76337103125, -85384.76337103125, -85384.76337103125, -85384.76337103125, -85384.76337103125]",4.04
PSO,22,-70640.06509776971,-5079.506947479929,"[4.927773246641843, 1.92760581958714, 0.21590141342121577, 20.0, 1.9157686268264813, 0.5, 5.695739099856968, 12.225732018626447]",50,19,10,0.3,10,"[-38730.52283079565, -38730.52283079565, -44996.47369275371, -44996.47369275371, -53147.778613011935, -53147.778613011935, -53147.778613011935, -53147.778613011935, -68298.35058881869, -68298.35058881869, -68298.35058881869, -68298.35058881869, -68298.35058881869, -68298.35058881869, -68298.35058881869, -68298.35058881869, -70537.83186611344, -70537.83186611344, -70537.83186611344, -70537.83186611344, -70537.83186611344, -70537.83186611344, -70537.83186611344, -70537.83186611344, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971, -70640.06509776971]",3.51
PSO,23,-83029.66225068143,-2105.131659609439,"[6.883729090753307, 0.5089428752771293, 0.30615223452986745, 23.93430341998909, 2.3261909920721284, 0.32098000760360973, 5.944143471327486, 12.822034069527595]",50,18,10,0.3,10,"[-22933.26204150766, -22933.26204150766, -55737.66870525649, -55737.66870525649, -58080.47206523792, -58080.47206523792, -58080.47206523792, -58080.47206523792, -59935.56571802417, -59935.56571802417, -59935.56571802417, -59935.56571802417, -59935.56571802417, -59935.56571802417, -73018.08019608668, -73018.08019608668, -73018.08019608668, -73018.08019608668, -76619.21103313626, -76619.21103313626, -76619.21103313626, -76619.21103313626, -80660.77665527792, -80660.77665527792, -80660.77665527792, -80660.77665527792, -82970.27799983948, -82970.27799983948, -82970.27799983948, -82970.27799983948, -83029.66225068143, -83029.66225068143, -83029.66225068143, -83029.66225068143, -83029.66225068143, -83029.66225068143]",3.6
PSO,27,-74379.86088590426,-3405.7554109966695,"[6.81316090107145, 0.7729761646435851, 0.24659963462921752, 325.86211179299437, 2.32625855936638, 0.33163707977836354, 5.0, 11.526471024858573]",50,12,10,0.3,10,"[-25335.44047185707, -25335.44047185707, -66441.61772380974, -66441.61772380974, -66441.61772380974, -66441.61772380974, -66441.61772380974, -66441.61772380974, -66441.61772380974, -66441.61772380974, -67811.15526139749, -67811.15526139749, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426, -74379.86088590426]",1.95
PSO,21,-80990.36546632063,-2303.3412264519166,"[6.507744979444787, 0.9689672097185845, 0.060996258435285305, 64.20519544225316, 1.8482639153649476, 0.3220514640213759, 5.61494201589465, 13.360219636307995]",50,18,10,0.3,10,"[-30974.440279469265, -30974.440279469265, -50567.24804585655, -50567.24804585655, -59227.81452791155, -59227.81452791155, -59227.81452791155, -59227.81452791155, -59227.81452791155, -59227.81452791155, -63330.51893009419, -63330.51893009419, -63330.51893009419, -63330.51893009419, -76188.0074268428, -76188.0074268428, -76188.0074268428, -76188.0074268428, -76188.0074268428, -76188.0074268428, -76188.0074268428, -76188.0074268428, -76188.0074268428, -76188.0074268428, -78488.91463255853, -78488.91463255853, -78488.91463255853, -78488.91463255853, -78488.91463255853, -78488.91463255853, -80990.36546632063, -80990.36546632063, -80990.36546632063, -80990.36546632063, -80990.36546632063, -80990.36546632063]",4.04
PSO,28,-64536.123252738085,-2459.001743311537,"[7.621751972005961, 0.0, 0.4266836168817133, 289.070702583931, 2.202264761745531, 0.22739003357881818, 9.030859141646536, 14.203184348863752]",50,12,10,0.3,10,"[-26476.922180092617, -26476.922180092617, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085, -64536.123252738085]",1.95
PSO,29,-82664.75928855562,-8043.680316723554,"[5.702954968552721, 0.10664744664741871, 0.34792291037342826, 141.34223715764577, 2.0613759205441133, 0.38241385260633876, 6.958270913754054, 12.276378461776336]",50,12,10,0.3,10,"[-52716.42615256251, -52716.42615256251, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -80350.20444587893, -82664.75928855562, -82664.75928855562]",1.97
PSO,32,-78078.07916629642,-6456.813213114534,"[8.464355032209196, 2.048262951054709, 0.3579960822824583, 370.800135923448, 1.8547268170357432, 0.41192562930352933, 6.929536075269112, 13.211092638036085]",50,11,10,0.3,10,"[-60187.70274794181, -60187.70274794181, -60187.70274794181, -60187.70274794181, -60304.995161864455, -60304.995161864455, -60304.995161864455, -60304.995161864455, -60304.995161864455, -60304.995161864455, -68345.6388649898, -68345.6388649898, -68345.6388649898, -68345.6388649898, -68345.6388649898, -68345.6388649898, -68345.6388649898, -68345.6388649898, -68345.6388649898, -68345.6388649898, -78078.07916629642, -78078.07916629642]",1.79
PSO,30,-71826.03905122844,-4767.475290578883,"[5.62264129453001, 1.1672072312679596, 0.5, 77.75165730417243, 2.041165044730823, 0.4462251412126979, 11.038122945524577, 11.603240036896944]",50,16,10,0.3,10,"[-42341.53046945467, -42341.53046945467, -51258.29598279684, -51258.29598279684, -51258.29598279684, -51258.29598279684, -51833.7569160266, -51833.7569160266, -53375.88319671976, -53375.88319671976, -63589.280862156076, -63589.280862156076, -63589.280862156076, -63589.280862156076, -63589.280862156076, -63589.280862156076, -63589.280862156076, -63589.280862156076, -63589.280862156076, -63589.280862156076, -67182.03118142196, -67182.03118142196, -71826.03905122844, -71826.03905122844, -71826.03905122844, -71826.03905122844, -71826.03905122844, -71826.03905122844, -71826.03905122844, -71826.03905122844, -71826.03905122844, -71826.03905122844]",2.69
PSO,25,-110152.33684783716,-3597.2650153163886,"[3.4210788474988476, 1.9532597393947326, 0.18170783154516057, 345.17160589932496, 2.198590100380111, 0.5, 5.0, 6.159399418994575]",50,20,10,0.3,10,"[-37963.71081162071, -37963.71081162071, -57132.38545683056, -57132.38545683056, -57132.38545683056, -57132.38545683056, -57132.38545683056, -57132.38545683056, -61760.43196392843, -61760.43196392843, -65809.1634375402, -65809.1634375402, -65809.1634375402, -65809.1634375402, -70330.42080141658, -70330.42080141658, -70330.42080141658, -70330.42080141658, -93991.08292442399, -93991.08292442399, -103594.53074169935, -103594.53074169935, -103594.53074169935, -103594.53074169935, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716, -110152.33684783716]",3.76
PSO,31,-67076.18981333179,-3763.0403907935984,"[5.730618951834168, 0.5420121357493677, 0.14568412327750213, 217.25819196402506, 1.6237970296259465, 0.5, 6.535898511726889, 12.156009615155803]",50,11,10,0.3,10,"[-62512.76600532696, -62512.76600532696, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179, -67076.18981333179]",2.71
PSO,34,-69556.18607635004,-2695.3593344831643,"[7.872238989334643, 1.7971695345415781, 0.3679574120179648, 322.74203803903424, 2.131037071248179, 0.39318426949904, 9.425064448292382, 12.875266001309793]",50,12,10,0.3,10,"[-34463.382418426314, -34463.382418426314, -63154.19063381814, -63154.19063381814, -63154.19063381814, -63154.19063381814, -63154.19063381814, -63154.19063381814, -67664.31866368851, -67664.31866368851, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004, -69556.18607635004]",1.92
PSO,36,-81660.54151168851,-4993.0693029560125,"[5.21901336844474, 0.3115891150800494, 0.20501052767374456, 169.9214453734658, 1.9671510732454027, 0.2878829870016594, 6.804798925020965, 10.693009545803717]",50,12,10,0.3,10,"[-38395.181665160206, -38395.181665160206, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851, -81660.54151168851]",2.07
PSO,37,-77070.70810401095,-4072.3496190503365,"[4.5066002729873995, 0.0, 0.5, 40.650640115177666, 2.486727353938177, 0.296815185331394, 7.253833287468301, 12.921870993617194]",50,12,10,0.3,10,"[-23319.803974284827, -23319.803974284827, -61664.39165061334, -61664.39165061334, -63255.31998939044, -63255.31998939044, -64743.59844259914, -64743.59844259914, -64743.59844259914, -64743.59844259914, -64743.59844259914, -64743.59844259914, -64743.59844259914, -64743.59844259914, -74379.374517976, -74379.374517976, -74379.374517976, -74379.374517976, -77070.70810401095, -77070.70810401095, -77070.70810401095, -77070.70810401095, -77070.70810401095, -77070.70810401095]",1.96
PSO,26,-78781.65286406699,-3670.432246847303,"[7.87328338330282, 1.8046266448814294, 0.4884729566604772, 328.0320826397165, 2.012997319530988, 0.5, 5.0, 12.239872596258394]",50,18,10,0.3,10,"[-54351.91332964868, -54351.91332964868, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61191.365905797546, -61824.79129266332, -61824.79129266332, -68423.59566318712, -68423.59566318712, -71249.79346161979, -71249.79346161979, -71249.79346161979, -71249.79346161979, -71249.79346161979, -71249.79346161979, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699, -78781.65286406699]",4.34
PSO,38,-84177.60263508676,-3718.9896519933227,"[5.3071646806942185, 2.3757467315645227, 0.05609511004474865, 20.0, 2.0561876316927403, 0.30403028772449053, 9.522334301552645, 13.477744181580208]",50,11,10,0.3,10,"[-66949.02140533671, -66949.02140533671, -66949.02140533671, -66949.02140533671, -66949.02140533671, -66949.02140533671, -66949.02140533671, -66949.02140533671, -74389.1961649904, -74389.1961649904, -74443.41537151072, -74443.41537151072, -84177.60263508676, -84177.60263508676, -84177.60263508676, -84177.60263508676, -84177.60263508676, -84177.60263508676, -84177.60263508676, -84177.60263508676, -84177.60263508676, -84177.60263508676]",1.74
