alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
PSO,26,-10.223019113099264,-375.58784505376946,"[27.4704414341168, 0.5953759046256057, 0.05507862476702015, 84.23961055268526, 2.0904417625386538, 0.32313934332538063, 1.276761625670435, 1.0503025821779886]",15,30,1.25
PSO,29,-29.26219647159464,-184.00633798941578,"[25.346067548085284, 0.7068327070781965, 0.051881163826694415, 187.836297802936, 2.2202862311532328, 0.05, 1.413329597195875, 0.0]",15,30,1.14
PSO,28,-24.365764022784177,-154.94138014960527,"[30.10568495702039, 2.294107371574955, 0.1614029030257956, 155.74105210718514, 0.7069864908244254, 0.30295811833042585, 4.915653281094207, 0.9940816217872216]",15,30,1.2
PSO,31,-13.71822482808631,-332.7934147666977,"[18.8288750523658, 0.0, 0.25584580730529555, 200.0, 2.4271244380829398, 0.45453929970999457, 1.7250777825629566, 3.230404391278728]",15,30,1.23
PSO,32,-29.26219647159464,-1000.0,"[41.57108567853551, 0.8663222285084511, 0.05, 53.178331530528965, 0.7048135132518588, 0.45152868744652175, 2.176194128424087, 0.0]",15,30,1.2
PSO,30,-31.09691974868929,-125.67838218775077,"[40.32296872662491, 3.0, 0.4139175902993182, 200.0, 3.0, 0.5, 4.688007114495278, 0.0]",15,30,1.33
PSO,35,-22.993422442626553,-1005.1298847400622,"[23.551575345711747, 1.309638961585214, 0.3617414256273568, 135.21633592502172, 2.4596341918855753, 0.31351445958991697, 1.9536723051523741, 3.4868440093273194]",15,30,1.0
PSO,34,-31.114191579245237,-184.0777474906863,"[5.0, 0.31929541022608854, 0.5, 104.66452939913037, 0.9504427780336757, 0.4094305115738132, 4.8903379876455535, 0.0]",15,30,1.11
PSO,33,-18.28077151203843,-218.4849214461294,"[42.57751149093595, 0.0, 0.24758730045268812, 94.4054156079145, 1.039360360668257, 0.1401944521710663, 5.654659009640947, 5.615844914802523]",15,30,1.29
PSO,37,-47.053378272414825,-1000.0,"[39.560027223281764, 0.015617882420882356, 0.1986169092217157, 23.61378389143519, 2.526497965424379, 0.09969120919839525, 2.1845998018851356, 4.7672347435947255]",15,30,0.94
PSO,36,-10.950390125932046,-542.5789076040941,"[29.717418536895217, 0.9886666853614421, 0.304960286363464, 117.08249645501817, 2.1883114824719327, 0.4596105526283107, 1.7540343636047524, 2.785400279416498]",15,30,1.16
PSO,41,-21.96134665249042,-1649.1263974590552,"[37.28850273064985, 2.2878440004617544, 0.13543802937238547, 20.0, 2.3069783201581937, 0.33621689745333383, 5.0469538390172834, 3.0397093849360357]",15,30,0.96
PSO,38,-8.78543601458142,-226.96973465313027,"[29.332631794081458, 1.8224062794429314, 0.14417775225019563, 22.369116794028187, 2.379467830465015, 0.2798215270773333, 1.3913282940006766, 3.1399281297868264]",15,30,1.35
PSO,40,-14.787269102916163,-1539.8922600545332,"[27.529922291569598, 1.2499595417975597, 0.417714190077628, 173.1803818432924, 2.435381961041741, 0.5, 2.296278077275324, 2.713370104519233]",15,30,1.13
PSO,39,-12.502946065117204,-192.31002368421974,"[31.314855033953503, 1.3347072912517088, 0.5, 128.85083413432355, 1.9581697622600045, 0.5, 0.9359114059890654, 1.3191696049503623]",15,30,1.33
PSO,45,-48.52387695580189,-1000.0,"[5.0, 0.44907048836615315, 0.2854882323446165, 20.0, 3.0, 0.06046267709611, 6.0, 3.424213424453214]",15,30,0.91
PSO,42,-11.927674912532845,-271.20608679886203,"[27.16799570209587, 1.2335393434787092, 0.16948980421550452, 154.5030945983491, 1.9074366663516409, 0.3526611485388994, 1.4737112580606129, 2.856309104383328]",15,30,1.15
PSO,43,-29.26219647159464,-792.0527609894298,"[31.432477830236273, 1.0872235477547711, 0.35353235069595174, 156.89842781317282, 1.5732879800710646, 0.05029239350809292, 2.4748106766686595, 0.0]",15,30,1.19
PSO,44,-20.407468264554062,-698.5030803993857,"[50.0, 1.7502456746489683, 0.05, 53.04183514713446, 0.0394445384335329, 0.0563848015742687, 1.7874271716334018, 0.8542443552257506]",15,30,1.23
PSO,48,-32.63058543778802,-171.82639571646186,"[20.215542535332826, 2.4689596225901345, 0.5, 130.8994050997913, 0.6566074709627445, 0.14360290378072527, 5.764088255563408, 0.0]",15,30,1.08
PSO,46,-14.555416278074325,-2157.6313939863953,"[24.736395831184407, 1.2009520202617425, 0.2673645213908598, 63.66966293732763, 1.5103165114865358, 0.29709163142515904, 3.161962252017016, 0.9798225430777803]",15,30,1.27
PSO,47,-32.63058543778802,-180.88283254435223,"[47.72050887540341, 1.5780751085178228, 0.1824602774623166, 103.36093201520328, 1.4852758307054617, 0.2847956856437619, 5.076509946310838, 0.3264151685292115]",15,30,1.23
PSO,49,-32.63058543778802,-759.4415530592213,"[34.04660906628213, 2.0398513703908043, 0.2343903415497347, 113.22487605648863, 1.1967827021751785, 0.2412360784085624, 1.6489059138879818, 0.0]",15,30,1.18
PSO,51,-31.114191579245237,-138.38551824346143,"[9.379043578793256, 0.4686568037654626, 0.5, 71.31687186019943, 1.2105311707117026, 0.08915974815912242, 1.4541253162501926, 0.10794489353449371]",15,30,1.12
PSO,52,-29.26219647159464,-1000.0,"[45.981497123128904, 0.8251806206997279, 0.3411393030905072, 20.0, 1.3810324759825412, 0.19507875483876333, 1.8491731679177081, 0.0]",15,30,1.17
PSO,54,-29.26219647159464,-776.0275937976802,"[19.224815704717518, 0.18807734788467556, 0.055000480133011065, 103.06574254582931, 0.6833292861221933, 0.29649647842568655, 2.201015610907797, 0.43188892257144595]",15,30,1.13
PSO,57,-48.39169292129625,-182.17474126538033,"[28.518260675200864, 1.4081972682002388, 0.15032231079993513, 91.95638480197228, 3.0, 0.41444903842791575, 1.1483771823617943, 3.1535822999102274]",15,30,0.91
PSO,50,-19.813977454227278,-1234.054653189706,"[30.824884160465697, 0.9520651122032199, 0.5, 59.239155423413166, 2.1749662231080222, 0.2872929147623155, 5.188797726710111, 2.5923316197615915]",15,30,1.4
PSO,55,-48.52387695580189,-1000.0,"[40.44780951267239, 2.149780764944427, 0.19906524034930292, 116.99055098146542, 2.5268393602195856, 0.20042757785281695, 4.973820860682217, 4.508991360076169]",15,30,1.1
PSO,53,-19.387616116830497,-663.1540578397378,"[22.74386222841008, 0.0, 0.05, 46.01920791276446, 1.945941594898412, 0.3257622526016093, 3.561216734465456, 2.6200153630849976]",15,30,1.3
PSO,58,-32.63058543778802,-574.4751255150945,"[9.073645376184826, 1.5457602556117835, 0.36424180167366865, 109.19831481180516, 1.3286295916647615, 0.1299602549264886, 4.0995401971086425, 0.052362254752592374]",15,30,1.12
PSO,56,-11.697531727365838,-852.74980134466,"[27.310296191485715, 0.7505893407476686, 0.5, 107.82360926648239, 2.098104227147081, 0.25417714951428283, 1.8059470656880339, 1.3854439958896896]",15,30,1.34
PSO,59,-8.87960715709011,-1567.79542678647,"[19.84412230340429, 0.10878843131440831, 0.054860855562538835, 39.33595975013814, 1.9373845339699791, 0.1893048149159854, 2.6149536287465356, 1.8961814401408081]",15,30,1.28
CAB,0,-2241.0680843321315,-624.5958382054247,"[39.097798038873115, 1.492268086462857, 0.2881904720885467, 161.44142612848535, 1.2439675480670123, 0.38051760730492823, 4.266857267938499, 5.592358119680269]",15,30,1.35
CAB,1,-3783.372547779169,-762.7501210825956,"[33.84504792568118, 2.3833414355038984, 0.3032578015786539, 66.30528523124434, 2.4403037235044756, 0.2915764803232473, 3.2482278745091655, 4.2927940804333575]",15,30,1.44
CAB,5,-5704.970759901817,-1066.703587564637,"[9.785236014551312, 2.072446520370218, 0.3693967052419084, 87.23657529949534, 2.41597552097771, 0.2194344944419198, 2.432804232136718, 4.736851434376036]",15,30,1.25
CAB,4,-2050.825139492437,-642.6189097813291,"[27.361858483064573, 1.4203006887985665, 0.24370263488853702, 192.49537705056323, 1.0577192539361115, 0.12323487485228311, 3.1573413507481827, 3.7952945051579765]",15,30,1.37
CAB,7,-3190.9889614875437,-264.61896143827755,"[13.627891551372246, 2.7475288399926043, 0.28052691429297605, 52.559096784887906, 2.6438473922300307, 0.39672459783943076, 3.3710161037726127, 2.20547498865932]",15,30,1.32
CAB,2,-23704.468766860882,-3797.388402051286,"[6.477522343519715, 2.4506181103938145, 0.16689195552854869, 103.31714285912913, 1.5901750914997566, 0.382603454994229, 3.075440380385542, 5.548293249334537]",15,30,1.5
CAB,6,-1528.064718426892,-997.0260161717798,"[23.80194154127018, 2.6469473427604484, 0.2494590996891273, 117.097623078648, 2.9180035533886013, 0.17106021109312894, 5.378405430367423, 2.182556078223314]",15,30,1.36
CAB,3,-1626.5774514190257,-165.18011881678197,"[43.0355014088152, 1.725831427020569, 0.1961135599327297, 156.86220302367792, 0.11818440711463873, 0.34245692340175937, 2.385144588885696, 0.5711448401707995]",15,30,1.47
CAB,11,-6163.682904215083,-3382.718730423467,"[8.027960013425153, 1.3026074246447223, 0.1813076149950904, 172.16394482348522, 2.2385674746004036, 0.3665365155731682, 3.9373971415054223, 4.127261653261283]",15,30,1.15
CAB,8,-3941.533454808699,-987.803559641575,"[13.350024722215148, 2.4803311417049567, 0.42015338444578004, 165.52820983543035, 1.8032689813499918, 0.4413713975909373, 4.0486439713441325, 1.5109234448995812]",15,30,1.59
CAB,12,-3376.4225952802926,-1854.030679887156,"[32.74207987488362, 1.2983900035760776, 0.1576473818382869, 184.4982514159155, 2.4110979532186, 0.08411334057681341, 2.490098886403452, 4.5441525542467]",15,30,1.27
CAB,9,-4229.824194234343,-1054.751295248199,"[44.13624408667967, 0.862288414005557, 0.26336799046852444, 159.93269478745165, 2.164976843605652, 0.4949736994204543, 5.155607211687212, 5.553526879811705]",15,30,1.59
CAB,10,-1935.2195010558657,-2110.0244848049133,"[43.31806500933264, 1.5569060805397468, 0.2283382049512407, 46.20453512166001, 0.6841417428713392, 0.1534634397505723, 2.4708561752570537, 4.027301686695118]",15,30,1.58
CAB,13,-3337.315139929584,-689.9691270534953,"[37.4262993343919, 1.6093862694841397, 0.2930613228385278, 30.132811182580806, 2.2266257204966737, 0.2278255436794407, 0.508794769238094, 5.703763275909897]",15,30,1.49
CAB,15,-2423.637811026802,-535.8132169384871,"[28.484746422240164, 1.3433055724060978, 0.35669638768203277, 152.27413038629172, 0.0393644248519176, 0.13785166864993756, 5.302647197050043, 3.7112973442580217]",15,30,1.29
CAB,14,-9270.690597755069,-959.8167174578688,"[5.518500146493162, 0.47872240138559213, 0.43912139886378976, 146.23721876033, 1.702233588775159, 0.246429525989936, 3.4582293460317004, 2.8188610159032295]",15,30,1.44
CAB,18,-6054.459444651456,-625.7342288548364,"[15.018245140474574, 0.7444036156795101, 0.4341216579615509, 199.75018256606916, 1.5613636894599858, 0.16223344784553925, 5.956300147086211, 0.8516777318531263]",15,30,1.39
CAB,16,-5638.191350240246,-1320.0967443236655,"[21.70071351985136, 0.18613736340409387, 0.2848504523274116, 132.9145359654588, 1.9882695782940378, 0.0830967723866089, 5.591990148504822, 2.47705995359226]",15,30,1.42
CAB,19,-1962.3498512325841,-764.1301043612864,"[24.51210956287178, 1.3246879660895134, 0.3333546648407311, 185.0760933300335, 0.14721758242848187, 0.09986547786595343, 4.559710570709874, 2.7514026778855807]",15,30,1.41
CAB,17,-3009.9813518261976,-1590.208859832085,"[19.074737827573895, 1.1152137838725746, 0.06159642551971904, 120.56936694593705, 1.6773083056625173, 0.11188719969572916, 1.5684137611581812, 5.262202655376073]",15,30,1.57
CAB,20,-2608.1619664705026,-881.2088470609733,"[17.60341831835717, 1.3834401294088265, 0.10477386165939885, 114.06950330940785, 1.2275052263226147, 0.08223779624209922, 0.5938000549111908, 5.917730183800481]",15,30,1.36
CAB,21,-9308.894362075715,-94.66675994337504,"[33.47795321993756, 0.025731017446280403, 0.348540365022677, 195.05881466847907, 2.1338873897574278, 0.08410739633523712, 3.5503085263510696, 1.898076169445695]",15,30,1.56
CAB,22,-7551.880131627132,-4041.8688867742517,"[19.93254289107394, 1.8764186850302134, 0.49165071865700966, 158.0576173504571, 2.416192401168735, 0.5, 2.4503185501937224, 3.9573657971821965]",15,30,1.35
CAB,23,-1501.586187980672,-957.6753848313034,"[35.657490877993894, 0.37594635965933, 0.48727006883265034, 105.3017452068597, 2.480508764614463, 0.37801655895817593, 4.68409998859207, 2.2995767026636185]",15,30,1.4
CAB,24,-7681.967488614564,-1385.95229346368,"[24.79707587575765, 1.2874334377606116, 0.2014122158440593, 130.61633340903848, 1.5480124890316995, 0.11303598467635224, 4.51764880673481, 4.927869339981876]",15,30,1.5
CAB,27,-4202.659477845352,-1064.271961033694,"[30.03569774304088, 1.7877046654514026, 0.2691005911162431, 60.90588322770247, 1.9737964856552994, 0.23168222418294307, 3.428454437005154, 3.153790127186895]",15,30,1.21
CAB,25,-12670.2226624483,-3889.8257246925305,"[11.38931891254466, 1.747889225841114, 0.4574130342580326, 165.4862802294235, 1.5359050728787613, 0.4630642838846787, 5.530176699743758, 3.758125391777509]",15,30,1.48
CAB,26,-7963.408311596555,-2384.8870063274717,"[15.61226870767779, 2.239855544158456, 0.34905688238716515, 107.41418072548919, 1.7210963262088053, 0.5, 3.504343579499838, 5.949320520718208]",15,30,1.34
CAB,28,-23538.806159964995,-5794.926926921894,"[7.9978475336114006, 2.0403018830143895, 0.4835995561848737, 129.1152383376134, 1.574015261886144, 0.5, 5.598980463088845, 5.21636346471449]",15,30,1.3
CAB,29,-4405.9658611771565,-2697.866286724309,"[48.10942025333519, 2.4753850269429942, 0.39508157596117144, 119.43284889011046, 1.9222004038457103, 0.4309478012800181, 3.2858306382136817, 4.282902669146137]",15,30,1.33
CAB,31,-2854.529631570143,-1045.527388322843,"[49.03464097077314, 0.8949196582506436, 0.33099887614635143, 197.0812221791529, 2.1209315746884125, 0.13207490406823902, 2.558101425386838, 0.6158454275044599]",15,30,1.27
CAB,30,-6986.1058693844325,-1936.2504135174675,"[10.635854723499454, 1.9541494360127323, 0.09965873704286443, 101.97836486781168, 1.656212912212483, 0.21309875482376314, 4.765684810815288, 6.0]",15,30,1.43
CAB,32,-3647.080702957574,-2351.582214249621,"[12.249583931909848, 1.750177830761864, 0.20152304881563643, 78.1899594985133, 2.1435189025604604, 0.4898106888778011, 5.737339552896811, 4.006570060544944]",15,30,1.38
CAB,34,-1741.4534583014715,-753.1090556850261,"[19.745079360393426, 1.099785557379919, 0.1815735407016068, 198.32684393900172, 1.3622339744966931, 0.06281277298635597, 4.012295558573815, 1.8613968501650426]",15,30,1.29
CAB,35,-8954.624031205833,-1810.1799259180957,"[16.344605710064595, 2.3180561299365623, 0.4895225329492183, 194.31359338490066, 2.1409925694926955, 0.45466528567608866, 5.283888183772098, 5.08183692488214]",15,30,1.36
CAB,33,-6225.61201714244,-2752.9516181251242,"[13.875178351887488, 2.2388371489318994, 0.24622245814912375, 173.2233337705134, 2.156130714620861, 0.273794909790383, 3.4746239525035874, 6.0]",15,30,1.49
CAB,36,-7034.8372839039375,-2906.8187942093396,"[13.090179540297918, 1.149419678288059, 0.4170927287067492, 92.59637762411482, 2.0393093985838417, 0.26167510759471807, 3.147419707891868, 5.19105237743735]",15,30,1.33
CAB,37,-1806.7911931265169,-149.03555364169256,"[14.518061714575492, 0.38926912479756987, 0.4162629493462, 148.6115808564612, 0.8993530587876202, 0.1438453663581424, 4.167588169845936, 1.4519521819056453]",15,30,1.28
CAB,39,-4878.005624755555,-486.1178471927176,"[29.52157360137142, 2.8775363519698876, 0.3845054028066236, 43.47382963062181, 2.5429626993557197, 0.11287754419251976, 1.6308472996016041, 2.5993113182869747]",15,30,1.33
CAB,38,-1843.9494237675412,-169.0177350772621,"[20.727895240046173, 0.37252926764747013, 0.11741742674295268, 26.810312546003562, 0.64848468802567, 0.4233631770706523, 0.5074896198554428, 4.245587635734771]",15,30,1.37
CAB,41,-4412.64923892237,-237.2762191874172,"[44.71501686114454, 1.1202866259381359, 0.24415997080135282, 169.78572273341118, 2.1864099656182363, 0.07785480723113505, 1.5109901292665047, 5.5518772367786955]",15,30,1.32
CAB,40,-3669.8298902668203,-873.0338463248845,"[37.94932976427299, 2.0453412311021784, 0.4557354067800461, 32.54838095085835, 2.0750641152781095, 0.47727033306799177, 2.7946871566564155, 2.128829839094929]",15,30,1.4
CAB,43,-3632.25318189178,-218.32226715385355,"[36.22232805002451, 0.6351203848199117, 0.49433860855848266, 60.428930217916914, 1.9579975086716461, 0.2660418358545444, 1.6274356275519735, 6.0]",15,30,1.32
CAB,42,-2910.9051480330313,-1215.9371159644797,"[24.671836349254882, 2.498034588173512, 0.3651192959010121, 76.22599544876739, 2.4967794041856033, 0.4121439608735608, 2.3248702741810465, 1.7299686235814646]",15,30,1.49
CAB,44,-2762.582458815379,-2512.25741867221,"[32.777103826637415, 2.3562945989294075, 0.19553927446839967, 129.0723211213748, 2.457449899389153, 0.3842215931043011, 1.9405513927271056, 3.428911342504657]",15,30,1.32
CAB,45,-7667.065084661514,-1501.7551655102466,"[30.790879562637755, 1.5854734355106084, 0.3936426079108667, 166.10469806172927, 1.530686565602171, 0.40070285257900434, 4.776679826760268, 3.568530026045206]",15,30,1.36
CAB,46,-3914.4643016285727,-1739.8102859987264,"[28.05361221534667, 2.196611834179897, 0.49819624219783937, 109.88691893791, 2.310501506056037, 0.1060501019581482, 4.418874800700792, 4.523620469848454]",15,30,1.32
CAB,47,-1748.5235259610006,-865.4528520013088,"[33.06688436407265, 2.2945765930220263, 0.27909216576944096, 73.13227199654143, 0.3080999265685564, 0.06813747088486574, 0.999277079626237, 3.9253499665132554]",15,30,1.3
CAB,48,-2984.7095310147783,-237.7860181568663,"[39.27071802564746, 0.12228097915790148, 0.29298281379735314, 41.64815306751316, 0.9741182760508726, 0.4304426295182971, 2.7269192283550687, 4.712744072206203]",15,30,1.38
CAB,49,-2870.805242450519,-233.09491946077108,"[23.592495221796796, 0.43233285267417465, 0.326496089495129, 72.03413872837943, 2.16554058091806, 0.35790152668742164, 0.645062746798995, 5.5505351986792455]",15,30,1.31
CAB,50,-2665.7977805602677,-1309.3062351035173,"[20.172315742145827, 2.4548065395156367, 0.4914429041058698, 36.61659641636392, 0.4320016702374145, 0.3747998044933912, 4.977301417083637, 2.9210138798451726]",15,30,1.34
CAB,51,-3623.8734971508698,-1220.7507519701173,"[19.751004278377273, 2.3325376374046423, 0.2991928767360994, 28.353122399512166, 1.7594081847004222, 0.4991598706023036, 2.223135959251107, 2.295475342028547]",15,30,1.53
CAB,52,-1972.7641997342505,-877.8725717132222,"[26.48466527373498, 1.3241425068874162, 0.35024805548754717, 113.78547569961114, 0.7536645059286274, 0.21478626661637137, 4.218638053214438, 3.3073619526982574]",15,30,1.42
CAB,53,-12314.952208916171,-1712.6854125449145,"[10.51922080713328, 2.245572047143979, 0.06207751675814747, 121.19943605939217, 1.7198116753829846, 0.23888966730219796, 5.172952631563677, 4.70990596378325]",15,30,1.42
CAB,54,-2748.591224423509,-839.1596409574468,"[40.023685329737745, 2.144196353971806, 0.12428090434008547, 114.41924115085723, 0.8249782834938001, 0.4253115605117065, 0.5478685317987854, 4.543272027081294]",15,30,1.39
CAB,56,-2653.5338261817938,-594.6812536246945,"[32.40530151653943, 2.1980650494853493, 0.28092652767173515, 156.64397102879937, 2.497197692728605, 0.3580097397010757, 5.308078509009387, 2.4758197127597845]",15,30,1.31
CAB,55,-4480.4667488212635,-1556.855581001047,"[32.30660196066425, 1.8849541436322863, 0.062107331542238846, 183.67534017111265, 2.2057233091741097, 0.08300479240331413, 2.3311653487424913, 2.7557351019184972]",15,30,1.48
CAB,57,-9230.565357479656,-1596.9921327693062,"[8.594279417154622, 2.4977206072793554, 0.3764980082871661, 66.57015117795349, 2.422972618060826, 0.3982635226004536, 5.066672583846889, 5.04464274431919]",15,30,1.37
CAB,58,-2419.116107676429,-1735.8089115629102,"[43.45131368259029, 2.216578711191229, 0.2630576327125553, 54.023575657341134, 2.4852630561483693, 0.19372836370634158, 1.8350974253992203, 5.922927193599854]",15,30,1.5
CAB,59,-13143.725081623335,-1786.9470802841136,"[5.913368145653378, 0.8760790412220848, 0.4885913304663873, 47.55246072082059, 1.5520636457887025, 0.44042597745765966, 3.79303046452154, 2.5023782698428536]",15,30,1.5
GWO,0,-3010.1310351039638,-428.4412987056001,"[16.19794135103008, 0.0, 0.31361485288195984, 20.0, 0.9045051154354274, 0.23916733468187587, 3.968550193415968, 1.8595568481055853]",15,30,1.45
GWO,1,-44480.996670485685,-4224.063789713472,"[6.093994703709856, 1.129139895701834, 0.30112177790013944, 21.730968175394704, 2.0003719694101285, 0.4232649679955953, 5.918609014390768, 6.0]",15,30,1.43
GWO,2,-2951.0580474519757,-148.19275367066095,"[15.496777325390594, 0.3181882406065551, 0.09697125165846161, 162.4077543451263, 0.6700408633842717, 0.11480697342494327, 4.7618708696441425, 3.4252838946017445]",15,30,1.34
GWO,3,-2613.671940878666,-135.4122250349486,"[33.05688866772704, 1.0682860633068847, 0.2276070127024766, 111.87592959345643, 0.04016395752321634, 0.11473169598996032, 5.824644912646133, 3.8551027115372967]",15,30,1.6
GWO,7,-45905.537437311206,-3377.2380346525892,"[5.246009725501492, 1.144810096300258, 0.13092628146221094, 108.15319325419243, 2.044075128745287, 0.4564634627056596, 5.188222874804886, 3.232545112755318]",15,30,1.5
GWO,4,-6854.983463027834,-1028.764312520581,"[19.517451962724547, 0.06293823521351948, 0.2910480019287874, 20.0, 0.8607526427982878, 0.12128343760174883, 5.252956411073441, 3.346863190637143]",15,30,1.79
GWO,5,-8910.164007387148,-1317.4670314691666,"[22.54739865844239, 2.2641673041891175, 0.42888725590508914, 26.979335437249304, 2.1733043706766444, 0.19888494715123103, 3.8266618262657848, 4.8656427939253994]",15,30,1.84
GWO,6,-55656.78368958427,-3672.0682026096597,"[5.0, 0.3583859792932033, 0.17518380098169625, 86.66027983057852, 1.898847096874056, 0.38561202259331506, 5.26935384571108, 5.568731517531912]",15,30,1.99
GWO,9,-45688.4270325234,-2846.4119327006683,"[5.267027821714241, 1.832049471602866, 0.10105177910285013, 65.30331557721769, 2.1827992471712796, 0.3853394719253826, 5.931041342575938, 6.0]",15,30,1.68
